"5技…9技",家拌,129880,66586,63294,669,345,324,3159,1677,1482,2178,1132,1046,2900,1482,1418,11337,5695,5642,12310,6343,5967,10176,5193,4983,10450,5402,5048,16412,8513,7899,10875,5571,5304,7221,3712,3509,11259,5768,5491,8038,4067,3971,5516,2864,2652,6475,3265,3210,10905,5557,5348
"5技…9技",5技,23367,11864,11503,116,68,48,571,290,281,440,229,211,491,237,254,2111,1075,1036,2171,1076,1095,1725,854,871,1931,986,945,2775,1426,1349,1890,969,921,1217,615,602,2244,1151,1093,1478,751,727,1049,516,533,1161,602,559,1997,1019,978
"5技…9技",6技,26329,13525,12804,115,56,59,637,340,297,441,226,215,603,305,298,2292,1143,1149,2441,1277,1164,2037,1032,1005,2181,1151,1030,3258,1697,1561,2209,1137,1072,1418,728,690,2410,1225,1185,1682,894,788,1157,595,562,1290,656,634,2158,1063,1095
"5技…9技",7技,26553,13580,12973,144,74,70,645,343,302,427,210,217,556,295,261,2305,1170,1135,2586,1310,1276,2103,1102,1001,2110,1072,1038,3371,1700,1671,2172,1115,1057,1530,791,739,2318,1193,1125,1630,818,812,1112,573,539,1279,639,640,2265,1175,1090
"5技…9技",8技,25813,13316,12497,145,79,66,653,350,303,437,227,210,600,295,305,2199,1114,1085,2421,1273,1148,2109,1080,1029,2080,1074,1006,3291,1722,1569,2157,1136,1021,1463,757,706,2197,1095,1102,1601,793,808,1007,543,464,1290,656,634,2163,1122,1041
"5技…9技",9技,27818,14301,13517,149,68,81,653,354,299,433,240,193,650,350,300,2430,1193,1237,2691,1407,1284,2202,1125,1077,2148,1119,1029,3717,1968,1749,2447,1214,1233,1593,821,772,2090,1104,986,1647,811,836,1191,637,554,1455,712,743,2322,1178,1144
"10技…14技",家拌,134007,68790,65217,848,424,424,3429,1757,1672,2271,1157,1114,3373,1705,1668,11698,5901,5797,12926,6733,6193,11270,5778,5492,10795,5553,5242,18213,9359,8854,12018,6189,5829,8107,4186,3921,8453,4299,4154,8111,4166,3945,5496,2833,2663,6932,3551,3381,10067,5199,4868
"10技…14技",10技,27766,14170,13596,169,88,81,723,366,357,485,238,247,660,329,331,2398,1214,1184,2562,1308,1254,2335,1154,1181,2194,1139,1055,3600,1846,1754,2484,1264,1220,1658,849,809,2042,1038,1004,1678,849,829,1139,604,535,1460,755,705,2179,1129,1050
"10技…14技",11技,27813,14216,13597,170,87,83,697,354,343,415,219,196,748,383,365,2433,1212,1221,2772,1455,1317,2294,1154,1140,2176,1133,1043,3677,1923,1754,2479,1260,1219,1596,798,798,1923,980,943,1671,855,816,1121,583,538,1406,712,694,2235,1108,1127
"10技…14技",12技,25227,13039,12188,164,81,83,642,331,311,447,226,221,610,313,297,2205,1124,1081,2392,1227,1165,2196,1134,1062,2071,1071,1000,3479,1780,1699,2200,1133,1067,1558,814,744,1601,828,773,1507,769,738,1004,536,468,1282,671,611,1869,1001,868
"10技…14技",13技,25606,13207,12399,156,91,65,663,340,323,414,204,210,657,337,320,2237,1136,1101,2513,1341,1172,2069,1065,1004,2162,1114,1048,3564,1836,1728,2339,1227,1112,1539,814,725,1485,749,736,1571,814,757,1083,554,529,1320,666,654,1834,919,915
"10技…14技",14技,27595,14158,13437,189,77,112,704,366,338,510,270,240,698,343,355,2425,1215,1210,2687,1402,1285,2376,1271,1105,2192,1096,1096,3893,1974,1919,2516,1305,1211,1756,911,845,1402,704,698,1684,879,805,1149,556,593,1464,747,717,1950,1042,908
"15技…19技",家拌,131490,67857,63633,1013,507,506,3632,1831,1801,2542,1325,1217,3580,1849,1731,12156,6194,5962,12258,6391,5867,11368,5817,5551,11377,6024,5353,18199,9367,8832,12358,6376,5982,8844,4515,4329,4846,2474,2372,8031,4090,3941,5866,3041,2825,7340,3854,3486,8080,4202,3878
"15技…19技",15技,25283,13002,12281,177,92,85,664,344,320,487,241,246,680,367,313,2238,1125,1113,2466,1271,1195,2142,1116,1026,2089,1088,1001,3562,1829,1733,2289,1188,1101,1636,829,807,1096,521,575,1591,829,762,1129,580,549,1348,724,624,1689,858,831
"15技…19技",16技,24315,12543,11772,165,91,74,632,312,320,429,232,197,656,332,324,2194,1097,1097,2334,1223,1111,2086,1070,1016,2134,1157,977,3549,1813,1736,2222,1108,1114,1589,834,755,1006,521,485,1470,743,727,989,517,472,1302,688,614,1558,805,753
"15技…19技",17技,25631,13177,12454,182,79,103,712,351,361,474,249,225,676,340,336,2367,1253,1114,2368,1236,1132,2156,1133,1023,2278,1192,1086,3560,1792,1768,2397,1205,1192,1679,857,822,964,501,463,1573,784,789,1230,641,589,1423,720,703,1592,844,748
"15技…19技",18技,27864,14468,13396,236,128,108,767,407,360,555,281,274,783,398,385,2595,1315,1280,2600,1357,1243,2452,1247,1205,2382,1234,1148,3842,2009,1833,2649,1392,1257,1865,955,910,931,490,441,1741,881,860,1231,657,574,1607,860,747,1628,857,771
"15技…19技",19技,28397,14667,13730,253,117,136,857,417,440,597,322,275,785,412,373,2762,1404,1358,2490,1304,1186,2532,1251,1281,2494,1353,1141,3686,1924,1762,2801,1483,1318,2075,1040,1035,849,441,408,1656,853,803,1287,646,641,1660,862,798,1613,838,775
"20技…24技",家拌,191014,97986,93028,2511,1112,1399,6183,2929,3254,4291,2115,2176,5444,2987,2457,22195,10472,11723,14886,7677,7209,17408,9060,8348,16165,8604,7561,22083,11667,10416,18095,9614,8481,15569,8062,7507,5156,2780,2376,11218,5759,5459,9558,4501,5057,12215,6375,5840,8037,4272,3765
"20技…24技",20技,31394,15966,15428,327,145,182,964,452,512,690,343,347,915,491,424,3308,1565,1743,2622,1357,1265,2752,1305,1447,2707,1397,1310,4047,2198,1849,2998,1582,1416,2354,1086,1268,902,462,440,1882,1020,862,1461,712,749,1930,1006,924,1535,845,690
"20技…24技",21技,38039,19518,18521,437,230,207,1182,559,623,807,413,394,1077,578,499,4308,2056,2252,2958,1548,1410,3560,1736,1824,3347,1804,1543,4465,2370,2095,3675,1949,1726,3103,1500,1603,1022,587,435,2214,1149,1065,1783,876,907,2346,1219,1127,1755,944,811
"20技…24技",22技,39675,20433,19242,531,206,325,1345,658,687,855,410,445,1177,646,531,4526,2188,2338,3113,1657,1456,3768,1935,1833,3271,1774,1497,4612,2454,2158,3753,1994,1759,3295,1720,1575,989,531,458,2340,1187,1153,1915,902,1013,2614,1364,1250,1571,807,764
"20技…24技",23技,39663,20535,19128,579,259,320,1303,609,694,890,457,433,1114,620,494,4782,2216,2566,3035,1568,1467,3676,2030,1646,3326,1766,1560,4414,2305,2109,3746,2053,1693,3258,1754,1504,1106,602,504,2274,1182,1092,2034,944,1090,2578,1374,1204,1548,796,752
"20技…24技",24技,42243,21534,20709,637,272,365,1389,651,738,1049,492,557,1161,652,509,5271,2447,2824,3158,1547,1611,3652,2054,1598,3514,1863,1651,4545,2340,2205,3923,2036,1887,3559,2002,1557,1137,598,539,2508,1221,1287,2365,1067,1298,2747,1412,1335,1628,880,748
"25技…29技",家拌,217659,113558,104101,3413,1703,1710,6530,3280,3250,6021,3017,3004,5669,3129,2540,28298,13918,14380,16405,8476,7929,16353,8820,7533,18428,9784,8644,23407,12075,11332,19389,10546,8843,15579,8807,6772,7441,4042,3399,13291,6568,6723,14044,6797,7247,14789,8010,6779,8602,4586,4016
"25技…29技",25技,42848,22335,20513,671,307,364,1379,685,694,1116,527,589,1168,641,527,5423,2635,2788,3232,1649,1583,3623,1985,1638,3582,1934,1648,4702,2426,2276,3869,2165,1704,3395,1908,1487,1192,650,542,2516,1283,1233,2583,1197,1386,2779,1487,1292,1618,856,762
"25技…29技",26技,43603,22787,20816,707,352,355,1349,679,670,1212,608,604,1093,579,514,5684,2753,2931,3284,1724,1560,3360,1835,1525,3781,1987,1794,4691,2454,2237,3928,2146,1782,3266,1876,1390,1328,710,618,2638,1328,1310,2694,1286,1408,2915,1583,1332,1673,887,786
"25技…29技",27技,43523,22794,20729,682,365,317,1259,618,641,1198,591,607,1130,616,514,5720,2791,2929,3261,1687,1574,3188,1740,1448,3716,2015,1701,4677,2416,2261,3796,2079,1717,3110,1801,1309,1456,809,647,2648,1288,1360,2921,1420,1501,3056,1624,1432,1705,934,771
"25技…29技",28技,43352,22575,20777,679,330,349,1270,637,633,1216,618,598,1099,604,495,5652,2779,2873,3292,1692,1600,3095,1652,1443,3620,1898,1722,4615,2414,2201,3925,2139,1786,2945,1630,1315,1607,888,719,2732,1287,1445,2828,1400,1428,3033,1679,1354,1744,928,816
"25技…29技",29技,44333,23067,21266,674,349,325,1273,661,612,1279,673,606,1179,689,490,5819,2960,2859,3336,1724,1612,3087,1608,1479,3729,1950,1779,4722,2365,2357,3871,2017,1854,2863,1592,1271,1858,985,873,2757,1382,1375,3018,1494,1524,3006,1637,1369,1862,981,881
"30技…34技",家拌,196220,101464,94756,2500,1362,1138,5065,2603,2462,5480,2842,2638,4825,2627,2198,24422,12370,12052,15537,7897,7640,13109,6930,6179,16851,8860,7991,20983,10462,10521,16887,9106,7781,11954,6409,5545,11025,5560,5465,12891,6453,6438,12256,6115,6141,12430,6796,5634,10005,5072,4933
"30技…34技",30技,43344,22451,20893,635,345,290,1154,574,580,1242,626,616,1103,623,480,5632,2782,2850,3306,1664,1642,2927,1578,1349,3736,2040,1696,4640,2373,2267,3711,1965,1746,2810,1540,1270,1977,982,995,2780,1382,1398,2832,1389,1443,2892,1565,1327,1967,1023,944
"30技…34技",31技,39396,20480,18916,540,309,231,1009,525,484,1139,577,562,967,508,459,5037,2522,2515,3065,1579,1486,2633,1427,1206,3379,1767,1612,4119,2046,2073,3470,1886,1584,2402,1316,1086,1986,1006,980,2562,1278,1284,2489,1240,1249,2618,1458,1160,1981,1036,945
"30技…34技",32技,39263,20600,18663,491,263,228,1069,576,493,1106,591,515,945,537,408,4866,2485,2381,3108,1596,1512,2624,1374,1250,3466,1848,1618,4134,2111,2023,3330,1828,1502,2339,1261,1078,2266,1157,1109,2588,1302,1286,2471,1284,1187,2518,1367,1151,1942,1020,922
"30技…34技",33技,37674,19340,18334,441,234,207,930,475,455,1033,543,490,914,467,447,4490,2316,2174,3073,1569,1504,2532,1325,1207,3170,1630,1540,4088,1987,2101,3258,1761,1497,2268,1185,1083,2353,1181,1172,2505,1302,1203,2349,1175,1174,2215,1185,1030,2055,1005,1050
"30技…34技",34技,36543,18593,17950,393,211,182,903,453,450,960,505,455,896,492,404,4397,2265,2132,2985,1489,1496,2393,1226,1167,3100,1575,1525,4002,1945,2057,3118,1666,1452,2135,1107,1028,2443,1234,1209,2456,1189,1267,2115,1027,1088,2187,1221,966,2060,988,1072
"35技…39技",家拌,205522,104757,100765,1999,1040,959,5202,2673,2529,5052,2709,2343,5169,2789,2380,22158,11344,10814,17462,8651,8811,14480,7344,7136,16423,8619,7804,23392,11304,12088,17954,9443,8511,11636,6006,5630,15261,7806,7455,13377,6761,6616,11170,5577,5593,11425,6111,5314,13362,6580,6782
"35技…39技",35技,36813,18838,17975,357,193,164,927,481,446,942,506,436,920,518,402,4141,2116,2025,3049,1549,1500,2564,1318,1246,3102,1592,1510,4107,1965,2142,3117,1650,1467,2147,1127,1020,2591,1289,1302,2484,1275,1209,2068,1025,1043,2092,1161,931,2205,1073,1132
"35技…39技",36技,38077,19582,18495,413,202,211,936,503,433,999,540,459,927,518,409,4262,2215,2047,3200,1628,1572,2570,1306,1264,3048,1593,1455,4286,2107,2179,3327,1781,1546,2160,1161,999,2739,1358,1381,2475,1242,1233,2150,1075,1075,2182,1169,1013,2403,1184,1219
"35技…39技",37技,38673,19667,19006,398,215,183,932,464,468,946,497,449,945,496,449,4197,2158,2039,3229,1604,1625,2721,1399,1322,3141,1699,1442,4433,2131,2302,3429,1805,1624,2150,1060,1090,2955,1513,1442,2508,1278,1230,2101,1033,1068,2129,1113,1016,2459,1202,1257
"35技…39技",38技,43681,22230,21451,365,180,185,1123,558,565,1071,592,479,1149,596,553,4597,2339,2258,3727,1811,1916,3093,1538,1555,3417,1806,1611,4995,2438,2557,3863,2034,1829,2424,1263,1161,3319,1691,1628,2833,1456,1377,2384,1231,1153,2314,1215,1099,3007,1482,1525
"35技…39技",39技,48278,24440,23838,466,250,216,1284,667,617,1094,574,520,1228,661,567,4961,2516,2445,4257,2059,2198,3532,1783,1749,3715,1929,1786,5571,2663,2908,4218,2173,2045,2755,1395,1360,3657,1955,1702,3077,1510,1567,2467,1213,1254,2708,1453,1255,3288,1639,1649
"40技…44技",家拌,251004,127335,123669,2313,1276,1037,6745,3461,3284,5660,3082,2578,6737,3503,3234,24541,12592,11949,22072,10880,11192,19470,9673,9797,19359,9816,9543,30721,14702,16019,22091,11513,10578,15054,7547,7507,16172,8856,7316,15987,7905,8082,12525,6234,6291,13820,7344,6476,17737,8951,8786
"40技…44技",40技,52216,26442,25774,461,262,199,1352,672,680,1201,653,548,1340,703,637,5119,2616,2503,4510,2208,2302,3897,1947,1950,4042,2054,1988,6110,2966,3144,4708,2448,2260,3047,1502,1545,3852,2049,1803,3318,1708,1610,2696,1326,1370,2927,1498,1429,3636,1830,1806
"40技…44技",41技,52619,26766,25853,501,284,217,1465,768,697,1137,613,524,1404,720,684,5212,2714,2498,4591,2331,2260,4035,2029,2006,3974,1973,2001,6318,3029,3289,4630,2418,2212,3114,1547,1567,3566,1899,1667,3346,1684,1662,2658,1327,1331,2884,1576,1308,3784,1854,1930
"40技…44技",42技,53227,26966,26261,488,264,224,1432,754,678,1209,679,530,1450,757,693,5234,2620,2614,4760,2321,2439,4094,2011,2083,4097,2141,1956,6539,3044,3495,4581,2386,2195,3215,1637,1578,3449,1922,1527,3340,1601,1739,2608,1315,1293,2923,1530,1393,3808,1984,1824
"40技…44技",43技,46579,23619,22960,426,238,188,1284,666,618,1059,568,491,1268,652,616,4534,2328,2206,4167,2002,2165,3835,1938,1897,3610,1800,1810,5821,2810,3011,4023,2132,1891,2782,1378,1404,2723,1501,1222,2964,1474,1490,2253,1088,1165,2557,1385,1172,3273,1659,1614
"40技…44技",44技,46363,23542,22821,437,228,209,1212,601,611,1054,569,485,1275,671,604,4442,2314,2128,4044,2018,2026,3609,1748,1861,3636,1848,1788,5933,2853,3080,4149,2129,2020,2896,1483,1413,2582,1485,1097,3019,1438,1581,2310,1178,1132,2529,1355,1174,3236,1624,1612
"45技…49技",家拌,249821,125384,124437,2754,1515,1239,7185,3715,3470,5940,3170,2770,7606,3977,3629,25045,12564,12481,21943,10719,11224,20602,10415,10187,19982,9794,10188,32456,15458,16998,22548,11413,11135,15621,7716,7905,10676,6032,4644,15457,7605,7852,12282,5958,6324,14332,7432,6900,15392,7901,7491
"45技…49技",45技,44092,22459,21633,415,218,197,1225,630,595,973,510,463,1244,670,574,4412,2226,2186,3821,1847,1974,3640,1797,1843,3420,1781,1639,5725,2841,2884,3927,2050,1877,2664,1342,1322,2302,1287,1015,2735,1361,1374,2205,1103,1102,2480,1288,1192,2904,1508,1396
"45技…49技",46技,47209,23678,23531,507,289,218,1273,689,584,1118,618,500,1402,708,694,4681,2304,2377,4239,2024,2215,3787,1895,1892,3740,1882,1858,6136,2917,3219,4239,2107,2132,2904,1458,1446,2200,1261,939,2825,1391,1434,2299,1129,1170,2711,1422,1289,3148,1584,1564
"45技…49技",47技,50123,25222,24901,550,290,260,1484,725,759,1205,644,561,1556,828,728,4981,2549,2432,4476,2197,2279,4212,2193,2019,3992,1929,2063,6502,3115,3387,4452,2254,2198,3116,1534,1582,2153,1219,934,3130,1535,1595,2420,1159,1261,2756,1439,1317,3138,1612,1526
"45技…49技",48技,53993,26888,27105,623,335,288,1568,845,723,1345,694,651,1690,884,806,5465,2752,2713,4710,2287,2423,4436,2218,2218,4288,2066,2222,6988,3152,3836,4967,2501,2466,3429,1719,1710,2089,1193,896,3416,1672,1744,2658,1285,1373,3168,1669,1499,3153,1616,1537
"45技…49技",49技,54404,27137,27267,659,383,276,1635,826,809,1299,704,595,1714,887,827,5506,2733,2773,4697,2364,2333,4527,2312,2215,4542,2136,2406,7105,3433,3672,4963,2501,2462,3508,1663,1845,1932,1072,860,3351,1646,1705,2700,1282,1418,3217,1614,1603,3049,1581,1468
"50技…54技",家拌,281660,138341,143319,3340,1746,1594,8436,4403,4033,7407,3887,3520,9014,4690,4324,28414,13908,14506,23155,11335,11820,22327,11043,11284,25066,11715,13351,36668,17421,19247,26683,13168,13515,18886,9105,9781,8866,4747,4119,17392,8303,9089,14010,6674,7336,18174,9012,9162,13822,7184,6638
"50技…54技",50技,55994,27971,28023,640,344,296,1639,872,767,1478,767,711,1768,942,826,5719,2824,2895,4796,2380,2416,4570,2278,2292,4658,2243,2415,7563,3573,3990,5109,2565,2544,3690,1826,1864,1797,1017,780,3439,1658,1781,2807,1375,1432,3280,1697,1583,3041,1610,1431
"50技…54技",51技,56880,28043,28837,663,320,343,1726,873,853,1502,790,712,1784,957,827,5745,2864,2881,4757,2303,2454,4626,2243,2383,4783,2254,2529,7461,3562,3899,5384,2678,2706,3736,1801,1935,1883,1017,866,3553,1757,1796,2889,1379,1510,3417,1670,1747,2971,1575,1396
"50技…54技",52技,55989,27581,28408,688,371,317,1692,890,802,1476,790,686,1775,931,844,5696,2818,2878,4515,2246,2269,4467,2258,2209,5043,2334,2709,7291,3501,3790,5364,2638,2726,3717,1775,1942,1731,935,796,3389,1564,1825,2832,1316,1516,3647,1811,1836,2666,1403,1263
"50技…54技",53技,58615,28580,30035,730,391,339,1758,917,841,1501,800,701,1868,927,941,5843,2857,2986,4764,2282,2482,4629,2314,2315,5479,2568,2911,7516,3573,3943,5570,2699,2871,4011,1934,2077,1838,942,896,3550,1659,1891,2821,1363,1458,4028,1991,2037,2709,1363,1346
"50技…54技",54技,54182,26166,28016,619,320,299,1621,851,770,1450,740,710,1819,933,886,5411,2545,2866,4323,2124,2199,4035,1950,2085,5103,2316,2787,6837,3212,3625,5256,2588,2668,3732,1769,1963,1617,836,781,3461,1665,1796,2661,1241,1420,3802,1843,1959,2435,1233,1202
"55技…59技",家拌,270348,130966,139382,3326,1673,1653,8494,4301,4193,6996,3546,3450,9342,4791,4551,27718,13432,14286,20853,9767,11086,19716,9621,10095,26685,12727,13958,32606,15483,17123,26187,12766,13421,19598,9324,10274,8302,4209,4093,16063,7596,8467,12951,5904,7047,20092,10071,10021,11419,5755,5664
"55技…59技",55技,52542,25606,26936,648,325,323,1594,819,775,1353,682,671,1806,970,836,5360,2618,2742,4155,1968,2187,3883,1937,1946,5258,2446,2812,6318,3002,3316,5070,2486,2584,3759,1755,2004,1545,803,742,3143,1482,1661,2461,1155,1306,3860,1946,1914,2329,1212,1117
"55技…59技",56技,53849,26135,27714,668,327,341,1660,855,805,1382,702,680,1856,993,863,5543,2657,2886,4221,1984,2237,4032,1954,2078,5240,2511,2729,6598,3098,3500,5140,2513,2627,3784,1832,1952,1631,837,794,3283,1559,1724,2557,1161,1396,3968,1986,1982,2286,1166,1120
"55技…59技",57技,53060,25497,27563,604,300,304,1653,793,860,1332,702,630,1753,852,901,5508,2663,2845,4082,1872,2210,3791,1875,1916,5288,2476,2812,6333,2976,3357,5216,2553,2663,3862,1832,2030,1668,841,827,3157,1503,1654,2535,1179,1356,4037,1963,2074,2241,1117,1124
"55技…59技",58技,49684,24159,25525,626,332,294,1577,789,788,1311,648,663,1714,895,819,5156,2543,2613,3688,1761,1927,3664,1780,1884,4913,2406,2507,6091,2912,3179,4786,2312,2474,3622,1726,1896,1541,757,784,2845,1348,1497,2444,1076,1368,3637,1828,1809,2069,1046,1023
"55技…59技",59技,61213,29569,31644,780,389,391,2010,1045,965,1618,812,806,2213,1081,1132,6151,2951,3200,4707,2182,2525,4346,2075,2271,5986,2888,3098,7266,3495,3771,5975,2902,3073,4571,2179,2392,1917,971,946,3635,1704,1931,2954,1333,1621,4590,2348,2242,2494,1214,1280
"60技…64技",家拌,303131,143378,159753,4153,1995,2158,10191,4829,5362,8545,4103,4442,11700,5701,5999,31686,14754,16932,23219,10741,12478,22338,10284,12054,28313,13933,14380,33613,15796,17817,29789,14277,15512,21618,10117,11501,9758,4881,4877,18181,8270,9911,15385,6766,8619,22426,11196,11230,12216,5735,6481
"60技…64技",60技,59076,28161,30915,791,377,414,1880,911,969,1554,733,821,2163,1055,1108,6182,2949,3233,4490,2053,2437,4269,1971,2298,5741,2834,2907,6627,3130,3497,5956,2927,3029,4225,1977,2248,1878,931,947,3554,1662,1892,2912,1264,1648,4543,2269,2274,2311,1118,1193
"60技…64技",61技,66971,31472,35499,833,395,438,2271,1114,1157,1862,882,980,2604,1271,1333,6998,3233,3765,5072,2314,2758,4784,2171,2613,6497,3191,3306,7502,3482,4020,6569,3134,3435,4820,2250,2570,2173,1070,1103,4005,1790,2215,3294,1416,1878,5048,2482,2566,2639,1277,1362
"60技…64技",62技,62322,29209,33113,844,405,439,2140,954,1186,1767,865,902,2435,1168,1267,6486,2944,3542,4821,2228,2593,4667,2146,2521,5785,2824,2961,6792,3227,3565,6116,2860,3256,4499,2077,2422,1935,972,963,3749,1669,2080,3108,1362,1746,4633,2327,2306,2545,1181,1364
"60技…64技",63技,58135,27514,30621,866,415,451,2004,955,1049,1660,794,866,2244,1080,1164,6125,2844,3281,4464,2068,2396,4343,2019,2324,5323,2609,2714,6425,3022,3403,5535,2666,2869,4086,1924,2162,1914,968,946,3504,1601,1903,3027,1365,1662,4230,2093,2137,2385,1091,1294
"60技…64技",64技,56627,27022,29605,819,403,416,1896,895,1001,1702,829,873,2254,1127,1127,5895,2784,3111,4372,2078,2294,4275,1977,2298,4967,2475,2492,6267,2935,3332,5613,2690,2923,3988,1889,2099,1858,940,918,3369,1548,1821,3044,1359,1685,3972,2025,1947,2336,1068,1268
"65技…69技",家拌,247502,116293,131209,3785,1780,2005,8952,4140,4812,7608,3505,4103,10481,4918,5563,25552,12007,13545,19414,8892,10522,19117,8767,10350,20730,10156,10574,26740,12587,14153,24013,11511,12502,17951,8376,9575,7492,3814,3678,15423,7124,8299,13594,6017,7577,16296,7960,8336,10354,4739,5615
"65技…69技",65技,54798,26076,28722,820,377,443,1948,905,1043,1636,787,849,2263,1086,1177,5722,2751,2971,4252,1997,2255,4223,1936,2287,4774,2369,2405,5967,2857,3110,5341,2563,2778,3881,1870,2011,1748,886,862,3371,1562,1809,2953,1283,1670,3628,1811,1817,2271,1036,1235
"65技…69技",66技,53118,24551,28567,788,356,432,1848,843,1005,1602,734,868,2273,1035,1238,5546,2585,2961,4068,1780,2288,4080,1822,2258,4500,2200,2300,5868,2741,3127,5163,2446,2717,3846,1768,2078,1602,796,806,3207,1465,1742,2930,1263,1667,3586,1706,1880,2211,1011,1200
"65技…69技",67技,53865,25607,28258,846,426,420,1991,921,1070,1640,736,904,2339,1097,1242,5551,2654,2897,4273,1971,2302,4126,1906,2220,4585,2202,2383,5748,2751,2997,5248,2569,2679,3853,1780,2073,1596,829,767,3404,1630,1774,2828,1298,1530,3624,1783,1841,2213,1054,1159
"65技…69技",68技,41735,19732,22003,664,318,346,1531,737,794,1275,603,672,1746,855,891,4279,1984,2295,3333,1548,1785,3190,1492,1698,3388,1644,1744,4423,2094,2329,4064,1928,2136,3072,1437,1635,1249,643,606,2675,1246,1429,2346,1035,1311,2703,1354,1349,1797,814,983
"65技…69技",69技,43986,20327,23659,667,303,364,1634,734,900,1455,645,810,1860,845,1015,4454,2033,2421,3488,1596,1892,3498,1611,1887,3483,1741,1742,4734,2144,2590,4197,2005,2192,3299,1521,1778,1297,660,637,2766,1221,1545,2537,1138,1399,2755,1306,1449,1862,824,1038
"70技…74技",家拌,177459,81199,96260,2837,1220,1617,7006,3130,3876,6097,2708,3389,8288,3722,4566,18664,8454,10210,13882,6371,7511,14568,6487,8081,13526,6334,7192,18608,8434,10174,16364,7687,8677,12988,5953,7035,4592,2335,2257,11115,5062,6053,10222,4520,5702,11121,5243,5878,7581,3539,4042
