"5技…9技",家拌,129438,66375,63063,664,342,322,3125,1670,1455,2173,1123,1050,2898,1474,1424,11264,5672,5592,12296,6319,5977,10121,5162,4959,10417,5395,5022,16290,8455,7835,10853,5557,5296,7186,3695,3491,11281,5779,5502,8030,4070,3960,5503,2857,2646,6441,3257,3184,10896,5548,5348
"5技…9技",5技,23206,11813,11393,115,68,47,572,292,280,437,220,217,489,227,262,2066,1052,1014,2170,1063,1107,1691,836,855,1931,1005,926,2742,1435,1307,1912,983,929,1234,625,609,2224,1143,1081,1451,725,726,1042,520,522,1135,587,548,1995,1032,963
"5技…9技",6技,26158,13401,12757,115,55,60,610,331,279,447,233,214,583,301,282,2302,1144,1158,2439,1279,1160,2044,1034,1010,2153,1112,1041,3242,1653,1589,2168,1127,1041,1393,725,668,2398,1217,1181,1675,901,774,1146,587,559,1296,663,633,2147,1039,1108
"5技…9技",7技,26576,13636,12940,143,77,66,662,350,312,434,213,221,581,309,272,2286,1163,1123,2566,1305,1261,2093,1102,991,2122,1087,1035,3360,1728,1632,2175,1104,1071,1533,781,752,2338,1210,1128,1627,826,801,1116,567,549,1275,642,633,2265,1172,1093
"5技…9技",8技,25893,13372,12521,147,78,69,645,347,298,430,222,208,597,299,298,2233,1137,1096,2469,1295,1174,2104,1074,1030,2079,1076,1003,3265,1698,1567,2171,1147,1024,1465,758,707,2219,1111,1108,1613,805,808,1011,549,462,1287,644,643,2158,1132,1026
"5技…9技",9技,27605,14153,13452,144,64,80,636,350,286,425,235,190,648,338,310,2377,1176,1201,2652,1377,1275,2189,1116,1073,2132,1115,1017,3681,1941,1740,2427,1196,1231,1561,806,755,2102,1098,1004,1664,813,851,1188,634,554,1448,721,727,2331,1173,1158
"10技…14技",家拌,134100,68822,65278,844,422,422,3439,1750,1689,2286,1168,1118,3364,1704,1660,11691,5893,5798,12942,6735,6207,11220,5748,5472,10815,5552,5263,18184,9341,8843,12009,6194,5815,8125,4191,3934,8520,4340,4180,8108,4160,3948,5501,2838,2663,6952,3559,3393,10100,5227,4873
"10技…14技",10技,27773,14195,13578,170,87,83,729,376,353,491,239,252,664,338,326,2439,1221,1218,2562,1312,1250,2311,1157,1154,2203,1141,1062,3620,1855,1765,2460,1262,1198,1639,833,806,2032,1044,988,1669,827,842,1131,593,538,1464,763,701,2189,1147,1042
"10技…14技",11技,28014,14307,13707,160,82,78,712,353,359,428,226,202,743,379,364,2425,1210,1215,2797,1461,1336,2293,1149,1144,2186,1135,1051,3699,1949,1750,2490,1260,1230,1632,827,805,1949,993,956,1684,869,815,1135,589,546,1427,707,720,2254,1118,1136
"10技…14技",12技,25245,13092,12153,170,83,87,625,318,307,448,226,222,622,318,304,2203,1126,1077,2400,1251,1149,2198,1141,1057,2040,1066,974,3464,1784,1680,2223,1147,1076,1560,815,745,1616,822,794,1517,775,742,1001,542,459,1295,687,608,1863,991,872
"10技…14技",13技,25622,13172,12450,160,91,69,663,344,319,411,207,204,651,337,314,2232,1144,1088,2506,1318,1188,2107,1060,1047,2170,1106,1064,3544,1808,1736,2319,1224,1095,1545,811,734,1507,761,746,1589,829,760,1079,550,529,1302,663,639,1837,919,918
"10技…14技",14技,27446,14056,13390,184,79,105,710,359,351,508,270,238,684,332,352,2392,1192,1200,2677,1393,1284,2311,1241,1070,2216,1104,1112,3857,1945,1912,2517,1301,1216,1749,905,844,1416,720,696,1649,860,789,1155,564,591,1464,739,725,1957,1052,905
"15技…19技",家拌,131290,67783,63507,998,495,503,3616,1829,1787,2530,1315,1215,3579,1849,1730,12139,6183,5956,12235,6379,5856,11392,5851,5541,11307,5994,5313,18144,9347,8797,12335,6362,5973,8793,4484,4309,4874,2494,2380,8047,4105,3942,5857,3028,2829,7327,3844,3483,8117,4224,3893
"15技…19技",15技,25417,13113,12304,178,92,86,650,350,300,493,241,252,697,380,317,2248,1131,1117,2466,1270,1196,2178,1131,1047,2077,1086,991,3611,1874,1737,2291,1200,1091,1629,825,804,1106,526,580,1607,841,766,1137,578,559,1335,715,620,1714,873,841
"15技…19技",16技,24389,12553,11836,163,87,76,649,319,330,430,235,195,660,329,331,2206,1104,1102,2367,1236,1131,2101,1083,1018,2142,1153,989,3516,1784,1732,2240,1114,1126,1593,845,748,999,512,487,1480,741,739,975,511,464,1309,695,614,1559,805,754
"15技…19技",17技,25453,13128,12325,181,81,100,697,343,354,460,245,215,669,339,330,2360,1235,1125,2343,1230,1113,2149,1127,1022,2256,1197,1059,3551,1804,1747,2360,1181,1179,1662,844,818,970,512,458,1565,787,778,1216,643,573,1419,716,703,1595,844,751
"15技…19技",18技,27632,14299,13333,235,126,109,773,403,370,561,278,283,793,400,393,2586,1330,1256,2591,1341,1250,2385,1216,1169,2369,1226,1143,3804,1970,1834,2601,1366,1235,1832,938,894,937,481,456,1719,865,854,1230,649,581,1607,864,743,1609,846,763
"15技…19技",19技,28399,14690,13709,241,109,132,847,414,433,586,316,270,760,401,359,2739,1383,1356,2468,1302,1166,2579,1294,1285,2463,1332,1131,3662,1915,1747,2843,1501,1342,2077,1032,1045,862,463,399,1676,871,805,1299,647,652,1657,854,803,1640,856,784
"20技…24技",家拌,190067,97435,92632,2519,1127,1392,6129,2910,3219,4281,2113,2168,5377,2946,2431,22176,10437,11739,14833,7625,7208,17413,9062,8351,16044,8575,7469,21957,11593,10364,17968,9545,8423,15438,7982,7456,5115,2754,2361,11138,5701,5437,9531,4476,5055,12130,6317,5813,8018,4272,3746
"20技…24技",20技,30971,15726,15245,336,151,185,955,447,508,683,342,341,894,481,413,3247,1533,1714,2580,1322,1258,2708,1282,1426,2659,1375,1284,3974,2161,1813,2981,1565,1416,2360,1098,1262,882,437,445,1866,1007,859,1416,704,712,1910,993,917,1520,828,692
"20技…24技",21技,37540,19234,18306,422,220,202,1169,551,618,789,407,382,1069,570,499,4275,2016,2259,2962,1552,1410,3495,1695,1800,3311,1776,1535,4449,2371,2078,3600,1907,1693,2988,1430,1558,1011,587,424,2158,1113,1045,1772,879,893,2335,1211,1124,1735,949,786
"20技…24技",22技,39946,20528,19418,534,216,318,1314,627,687,879,414,465,1170,650,520,4602,2220,2382,3154,1671,1483,3852,1968,1884,3268,1765,1503,4597,2435,2162,3740,1987,1753,3339,1753,1586,1001,537,464,2347,1200,1147,1946,894,1052,2613,1368,1245,1590,823,767
"20技…24技",23技,39498,20453,19045,577,254,323,1309,629,680,876,452,424,1099,601,498,4758,2201,2557,2996,1535,1461,3677,2043,1634,3330,1799,1531,4374,2284,2090,3771,2063,1708,3256,1728,1528,1092,604,488,2246,1165,1081,2033,941,1092,2552,1359,1193,1552,795,757
"20技…24技",24技,42112,21494,20618,650,286,364,1382,656,726,1054,498,556,1145,644,501,5294,2467,2827,3141,1545,1596,3681,2074,1607,3476,1860,1616,4563,2342,2221,3876,2023,1853,3495,1973,1522,1129,589,540,2521,1216,1305,2364,1058,1306,2720,1386,1334,1621,877,744
"25技…29技",家拌,217278,113345,103933,3405,1699,1706,6492,3259,3233,5957,2971,2986,5675,3138,2537,28326,13901,14425,16362,8429,7933,16314,8816,7498,18326,9719,8607,23227,12001,11226,19387,10547,8840,15608,8819,6789,7484,4081,3403,13272,6574,6698,14094,6815,7279,14715,7979,6736,8634,4597,4037
"25技…29技",25技,42746,22211,20535,660,297,363,1374,673,701,1103,518,585,1155,644,511,5411,2598,2813,3246,1638,1608,3590,1976,1614,3573,1903,1670,4611,2382,2229,3855,2146,1709,3419,1903,1516,1200,651,549,2550,1311,1239,2606,1228,1378,2762,1483,1279,1631,860,771
"25技…29技",26技,43639,22812,20827,715,353,362,1352,684,668,1191,586,605,1111,592,519,5684,2749,2935,3236,1693,1543,3385,1856,1529,3706,1963,1743,4709,2444,2265,3944,2162,1782,3281,1882,1399,1369,742,627,2612,1319,1293,2725,1308,1417,2927,1585,1342,1692,894,798
"25技…29技",27技,43219,22561,20658,692,379,313,1253,614,639,1179,584,595,1124,605,519,5726,2788,2938,3281,1698,1583,3172,1727,1445,3738,2004,1734,4632,2392,2240,3787,2078,1709,3056,1771,1285,1422,776,646,2600,1249,1351,2878,1388,1490,2990,1584,1406,1689,924,765
"25技…29技",28技,43516,22682,20834,676,328,348,1257,625,632,1231,620,611,1126,624,502,5724,2823,2901,3314,1706,1608,3106,1668,1438,3614,1897,1717,4578,2404,2174,3917,2104,1813,2995,1666,1329,1603,899,704,2731,1298,1433,2847,1401,1446,3051,1692,1359,1746,927,819
"25技…29技",29技,44158,23079,21079,662,342,320,1256,663,593,1253,663,590,1159,673,486,5781,2943,2838,3285,1694,1591,3061,1589,1472,3695,1952,1743,4697,2379,2318,3884,2057,1827,2857,1597,1260,1890,1013,877,2779,1397,1382,3038,1490,1548,2985,1635,1350,1876,992,884
"30技…34技",家拌,196808,101652,95156,2502,1367,1135,5096,2625,2471,5547,2865,2682,4885,2646,2239,24542,12401,12141,15574,7902,7672,13104,6900,6204,17006,8936,8070,21000,10447,10553,16941,9119,7822,11964,6401,5563,11034,5551,5483,12850,6425,6425,12298,6165,6133,12424,6788,5636,10041,5114,4927
"30技…34技",30技,43478,22455,21023,644,344,300,1175,588,587,1263,631,632,1121,625,496,5643,2785,2858,3325,1670,1655,2949,1592,1357,3817,2062,1755,4613,2321,2292,3701,1933,1768,2804,1537,1267,1984,980,1004,2764,1378,1386,2813,1403,1410,2877,1565,1312,1985,1041,944
"30技…34技",31技,39604,20541,19063,529,307,222,1016,528,488,1162,584,578,968,506,462,5062,2530,2532,3091,1587,1504,2627,1396,1231,3380,1770,1610,4187,2094,2093,3463,1888,1575,2411,1317,1094,2001,1007,994,2591,1294,1297,2520,1254,1266,2624,1454,1170,1972,1025,947
"30技…34技",32技,39424,20681,18743,491,270,221,1061,569,492,1120,603,517,967,550,417,4909,2489,2420,3091,1590,1501,2654,1389,1265,3483,1861,1622,4113,2082,2031,3354,1851,1503,2349,1260,1089,2268,1163,1105,2554,1275,1279,2491,1285,1206,2533,1384,1149,1986,1060,926
"30技…34技",33技,37734,19397,18337,429,232,197,948,486,462,1013,533,480,909,466,443,4514,2333,2181,3094,1586,1508,2552,1342,1210,3169,1641,1528,4071,1992,2079,3295,1764,1531,2262,1183,1079,2349,1184,1165,2494,1291,1203,2371,1192,1179,2234,1179,1055,2030,993,1037
"30技…34技",34技,36568,18578,17990,409,214,195,896,454,442,989,514,475,920,499,421,4414,2264,2150,2973,1469,1504,2322,1181,1141,3157,1602,1555,4016,1958,2058,3128,1683,1445,2138,1104,1034,2432,1217,1215,2447,1187,1260,2103,1031,1072,2156,1206,950,2068,995,1073
"35技…39技",家拌,204459,104225,100234,1988,1034,954,5155,2631,2524,5037,2701,2336,5174,2793,2381,22057,11309,10748,17397,8641,8756,14425,7315,7110,16342,8574,7768,23201,11213,11988,17816,9378,8438,11536,5958,5578,15202,7777,7425,13323,6735,6588,11137,5560,5577,11406,6089,5317,13263,6517,6746
"35技…39技",35技,36762,18783,17979,362,197,165,943,476,467,934,502,432,902,504,398,4143,2143,2000,3035,1551,1484,2575,1311,1264,3115,1590,1525,4072,1952,2120,3064,1601,1463,2143,1123,1020,2579,1294,1285,2487,1274,1213,2096,1044,1052,2123,1170,953,2189,1051,1138
"35技…39技",36技,38119,19625,18494,412,200,212,923,504,419,1006,542,464,955,535,420,4245,2197,2048,3210,1620,1590,2602,1320,1282,3026,1582,1444,4292,2101,2191,3339,1806,1533,2183,1185,998,2739,1364,1375,2471,1248,1223,2132,1061,1071,2180,1179,1001,2404,1181,1223
"35技…39技",37技,38652,19695,18957,393,214,179,928,457,471,931,480,451,953,503,450,4234,2186,2048,3258,1641,1617,2665,1384,1281,3161,1703,1458,4388,2116,2272,3432,1815,1617,2129,1051,1078,2954,1510,1444,2523,1277,1246,2116,1036,1080,2163,1130,1033,2424,1192,1232
"35技…39技",38技,43022,21918,21104,350,167,183,1103,546,557,1051,581,470,1149,601,548,4494,2303,2191,3674,1783,1891,3055,1523,1532,3354,1789,1565,4927,2402,2525,3820,2002,1818,2381,1232,1149,3288,1671,1617,2772,1439,1333,2343,1227,1116,2287,1187,1100,2974,1465,1509
"35技…39技",39技,47904,24204,23700,471,256,215,1258,648,610,1115,596,519,1215,650,565,4941,2480,2461,4220,2046,2174,3528,1777,1751,3686,1910,1776,5522,2642,2880,4161,2154,2007,2700,1367,1333,3642,1938,1704,3070,1497,1573,2450,1192,1258,2653,1423,1230,3272,1628,1644
"40技…44技",家拌,251355,127501,123854,2307,1278,1029,6784,3481,3303,5669,3079,2590,6781,3540,3241,24586,12620,11966,22140,10915,11225,19440,9674,9766,19377,9840,9537,30661,14642,16019,22078,11517,10561,15081,7565,7516,16279,8897,7382,15980,7895,8085,12554,6238,6316,13831,7340,6491,17807,8980,8827
"40技…44技",40技,51775,26246,25529,455,257,198,1365,681,684,1205,654,551,1341,711,630,5083,2597,2486,4453,2164,2289,3814,1901,1913,4017,2044,1973,6063,2932,3131,4631,2413,2218,3023,1505,1518,3856,2062,1794,3279,1694,1585,2685,1316,1369,2891,1491,1400,3614,1824,1790
"40技…44技",41技,52906,26865,26041,489,278,211,1449,753,696,1132,613,519,1410,727,683,5233,2721,2512,4650,2357,2293,4043,2043,2000,3994,1989,2005,6337,3041,3296,4721,2458,2263,3140,1550,1590,3591,1904,1687,3339,1671,1668,2682,1346,1336,2882,1553,1329,3814,1861,1953
"40技…44技",42技,53559,27203,26356,497,271,226,1477,781,696,1219,678,541,1475,772,703,5261,2678,2583,4788,2347,2441,4118,2030,2088,4112,2158,1954,6526,3029,3497,4594,2400,2194,3210,1635,1575,3458,1903,1555,3385,1624,1761,2627,1327,1300,2984,1573,1411,3828,1997,1831
"40技…44技",43技,46822,23634,23188,437,248,189,1277,655,622,1076,582,494,1268,649,619,4548,2297,2251,4187,2010,2177,3828,1924,1904,3621,1797,1824,5861,2812,3049,4057,2151,1906,2779,1373,1406,2763,1526,1237,2981,1480,1501,2280,1083,1197,2530,1363,1167,3329,1684,1645
"40技…44技",44技,46293,23553,22740,429,224,205,1216,611,605,1037,552,485,1287,681,606,4461,2327,2134,4062,2037,2025,3637,1776,1861,3633,1852,1781,5874,2828,3046,4075,2095,1980,2929,1502,1427,2611,1502,1109,2996,1426,1570,2280,1166,1114,2544,1360,1184,3222,1614,1608
"45技…49技",家拌,248626,124767,123859,2733,1496,1237,7133,3683,3450,5921,3154,2767,7543,3933,3610,24908,12507,12401,21826,10653,11173,20469,10322,10147,19887,9756,10131,32253,15373,16880,22493,11380,11113,15496,7672,7824,10726,6072,4654,15398,7567,7831,12233,5940,6293,14215,7376,6839,15392,7883,7509
"45技…49技",45技,44263,22617,21646,420,225,195,1233,631,602,967,510,457,1231,659,572,4393,2235,2158,3805,1832,1973,3623,1770,1853,3436,1788,1648,5737,2867,2870,3979,2080,1899,2670,1351,1319,2331,1315,1016,2758,1370,1388,2255,1139,1116,2483,1304,1179,2942,1541,1401
"45技…49技",46技,46586,23305,23281,488,268,220,1254,680,574,1108,613,495,1394,700,694,4630,2277,2353,4200,2011,2189,3723,1869,1854,3680,1846,1834,6068,2877,3191,4161,2047,2114,2838,1429,1409,2191,1256,935,2819,1397,1422,2259,1102,1157,2655,1382,1273,3118,1551,1567
"45技…49技",47技,49987,25121,24866,545,289,256,1478,720,758,1196,645,551,1550,822,728,4961,2505,2456,4457,2184,2273,4195,2183,2012,4003,1938,2065,6452,3102,3350,4471,2274,2197,3131,1542,1589,2139,1208,931,3069,1497,1572,2413,1161,1252,2768,1419,1349,3159,1632,1527
"45技…49技",48技,53314,26646,26668,618,333,285,1535,826,709,1337,687,650,1678,880,798,5409,2745,2664,4687,2272,2415,4391,2192,2199,4195,2047,2148,6937,3130,3807,4899,2472,2427,3349,1685,1664,2080,1203,877,3357,1646,1711,2604,1265,1339,3101,1655,1446,3137,1608,1529
"45技…49技",49技,54476,27078,27398,662,381,281,1633,826,807,1313,699,614,1690,872,818,5515,2745,2770,4677,2354,2323,4537,2308,2229,4573,2137,2436,7059,3397,3662,4983,2507,2476,3508,1665,1843,1985,1090,895,3395,1657,1738,2702,1273,1429,3208,1616,1592,3036,1551,1485
"50技…54技",家拌,281779,138513,143266,3359,1775,1584,8454,4397,4057,7381,3878,3503,9047,4713,4334,28433,13933,14500,23220,11355,11865,22360,11078,11282,25006,11676,13330,36622,17413,19209,26674,13181,13493,18890,9098,9792,8888,4775,4113,17374,8299,9075,14002,6677,7325,18111,8989,9122,13958,7276,6682
"50技…54技",50技,55298,27679,27619,641,361,280,1640,861,779,1442,757,685,1780,942,838,5638,2794,2844,4735,2344,2391,4520,2281,2239,4573,2198,2375,7439,3498,3941,4997,2523,2474,3645,1787,1858,1781,1013,768,3398,1655,1743,2770,1349,1421,3256,1691,1565,3043,1625,1418
"50技…54技",51技,57324,28278,29046,682,332,350,1740,889,851,1512,796,716,1793,964,829,5774,2852,2922,4833,2332,2501,4659,2257,2402,4835,2249,2586,7549,3630,3919,5436,2730,2706,3745,1815,1930,1873,1014,859,3567,1755,1812,2913,1389,1524,3399,1660,1739,3014,1614,1400
"50技…54技",52技,55919,27517,28402,682,361,321,1672,883,789,1441,772,669,1749,923,826,5728,2846,2882,4548,2253,2295,4441,2221,2220,5008,2343,2665,7252,3470,3782,5364,2616,2748,3732,1789,1943,1753,945,808,3409,1585,1824,2838,1336,1502,3608,1786,1822,2694,1388,1306
"50技…54技",53技,59036,28897,30139,728,393,335,1771,912,859,1532,815,717,1902,942,960,5866,2880,2986,4770,2290,2480,4672,2345,2327,5477,2562,2915,7563,3625,3938,5613,2728,2885,4041,1967,2074,1865,964,901,3560,1669,1891,2828,1361,1467,4069,2026,2043,2779,1418,1361
"50技…54技",54技,54202,26142,28060,626,328,298,1631,852,779,1454,738,716,1823,942,881,5427,2561,2866,4334,2136,2198,4068,1974,2094,5113,2324,2789,6819,3190,3629,5264,2584,2680,3727,1740,1987,1616,839,777,3440,1635,1805,2653,1242,1411,3779,1826,1953,2428,1231,1197
"55技…59技",家拌,269440,130565,138875,3316,1667,1649,8458,4288,4170,6966,3538,3428,9288,4770,4518,27604,13361,14243,20815,9771,11044,19624,9581,10043,26571,12670,13901,32547,15418,17129,26118,12749,13369,19509,9284,10225,8253,4185,4068,16065,7602,8463,12904,5890,7014,19975,10025,9950,11427,5766,5661
"55技…59技",55技,52642,25512,27130,633,314,319,1604,826,778,1359,685,674,1795,962,833,5364,2587,2777,4184,1985,2199,3849,1920,1929,5218,2412,2806,6349,3001,3348,5061,2457,2604,3734,1740,1994,1561,795,766,3200,1504,1696,2506,1159,1347,3876,1944,1932,2349,1221,1128
"55技…59技",56技,53696,26227,27469,675,328,347,1648,854,794,1375,705,670,1865,1008,857,5498,2668,2830,4236,2003,2233,4046,1961,2085,5236,2515,2721,6533,3091,3442,5143,2543,2600,3800,1856,1944,1635,850,785,3236,1544,1692,2541,1164,1377,3933,1963,1970,2296,1174,1122
"55技…59技",57技,52842,25355,27487,611,303,308,1658,799,859,1325,689,636,1738,834,904,5502,2632,2870,4065,1866,2199,3753,1848,1905,5288,2480,2808,6336,2972,3364,5174,2534,2640,3851,1808,2043,1625,829,796,3170,1507,1663,2512,1175,1337,4000,1967,2033,2234,1112,1122
"55技…59技",58技,49858,24166,25692,618,329,289,1580,780,800,1326,667,659,1710,885,825,5155,2521,2634,3722,1752,1970,3666,1797,1869,4914,2398,2516,6074,2880,3194,4841,2352,2489,3631,1743,1888,1571,761,810,2861,1353,1508,2439,1079,1360,3679,1822,1857,2071,1047,1024
"55技…59技",59技,60402,29305,31097,779,393,386,1968,1029,939,1581,792,789,2180,1081,1099,6085,2953,3132,4608,2165,2443,4310,2055,2255,5915,2865,3050,7255,3474,3781,5899,2863,3036,4493,2137,2356,1861,950,911,3598,1694,1904,2906,1313,1593,4487,2329,2158,2477,1212,1265
"60技…64技",家拌,303391,143463,159928,4130,1976,2154,10182,4833,5349,8556,4115,4441,11743,5728,6015,31697,14746,16951,23213,10716,12497,22298,10266,12032,28383,13935,14448,33601,15818,17783,29836,14311,15525,21663,10143,11520,9785,4883,4902,18194,8276,9918,15385,6753,8632,22471,11210,11261,12254,5754,6500
"60技…64技",60技,58184,27737,30447,768,359,409,1809,882,927,1529,729,800,2186,1062,1124,6096,2889,3207,4396,1981,2415,4208,1949,2259,5656,2770,2886,6467,3081,3386,5861,2895,2966,4191,1976,2215,1864,927,937,3498,1640,1858,2874,1257,1617,4488,2238,2250,2293,1102,1191
"60技…64技",61技,67948,31881,36067,850,400,450,2330,1138,1192,1886,877,1009,2581,1245,1336,7096,3288,3808,5188,2378,2810,4816,2200,2616,6607,3240,3367,7614,3527,4087,6675,3179,3496,4860,2268,2592,2218,1090,1128,4063,1821,2242,3330,1404,1926,5150,2532,2618,2684,1294,1390
"60技…64技",62技,62036,29069,32967,842,404,438,2106,950,1156,1780,886,894,2414,1171,1243,6454,2930,3524,4787,2203,2584,4617,2105,2512,5792,2830,2962,6726,3173,3553,6135,2865,3270,4493,2066,2427,1920,964,956,3723,1659,2064,3092,1371,1721,4612,2305,2307,2543,1187,1356
"60技…64技",63技,58475,27679,30796,852,418,434,2026,955,1071,1656,793,863,2302,1101,1201,6120,2826,3294,4514,2104,2410,4355,2017,2338,5372,2634,2738,6481,3035,3446,5582,2695,2887,4098,1928,2170,1914,971,943,3502,1593,1909,3058,1384,1674,4267,2128,2139,2376,1097,1279
"60技…64技",64技,56748,27097,29651,818,395,423,1911,908,1003,1705,830,875,2260,1149,1111,5931,2813,3118,4328,2050,2278,4302,1995,2307,4956,2461,2495,6313,3002,3311,5583,2677,2906,4021,1905,2116,1869,931,938,3408,1563,1845,3031,1337,1694,3954,2007,1947,2358,1074,1284
"65技…69技",家拌,246825,115810,131015,3770,1780,1990,8894,4102,4792,7593,3501,4092,10406,4861,5545,25510,11981,13529,19381,8851,10530,19019,8701,10318,20734,10126,10608,26646,12504,14142,24002,11487,12515,17869,8317,9552,7491,3821,3670,15381,7117,8264,13492,5977,7515,16318,7973,8345,10319,4711,5608
"65技…69技",65技,54903,26080,28823,834,384,450,1899,876,1023,1648,795,853,2237,1068,1169,5738,2750,2988,4295,2010,2285,4218,1927,2291,4798,2390,2408,5925,2790,3135,5424,2595,2829,3872,1861,2011,1758,900,858,3353,1566,1787,2931,1301,1630,3696,1828,1868,2277,1039,1238
"65技…69技",66技,52801,24486,28315,777,353,424,1872,862,1010,1607,737,870,2261,1027,1234,5476,2561,2915,4034,1772,2262,4066,1823,2243,4483,2193,2290,5849,2753,3096,5119,2446,2673,3823,1764,2059,1587,782,805,3222,1481,1741,2892,1245,1647,3549,1689,1860,2184,998,1186
"65技…69技",67技,54254,25690,28564,846,421,425,1996,918,1078,1652,728,924,2366,1100,1266,5601,2684,2917,4314,1989,2325,4158,1924,2234,4615,2221,2394,5800,2748,3052,5241,2531,2710,3877,1786,2091,1630,853,777,3386,1612,1774,2878,1305,1573,3668,1815,1853,2226,1055,1171
"65技…69技",68技,42133,19916,22217,670,327,343,1550,734,816,1267,607,660,1769,874,895,4324,2002,2322,3367,1559,1808,3215,1488,1727,3446,1644,1802,4460,2126,2334,4100,1969,2131,3110,1452,1658,1240,630,610,2696,1242,1454,2375,1051,1324,2727,1372,1355,1817,839,978
"65技…69技",69技,42734,19638,23096,643,295,348,1577,712,865,1419,634,785,1773,792,981,4371,1984,2387,3371,1521,1850,3362,1539,1823,3392,1678,1714,4612,2087,2525,4118,1946,2172,3187,1454,1733,1276,656,620,2724,1216,1508,2416,1075,1341,2678,1269,1409,1815,780,1035
"70技…74技",家拌,179263,82152,97111,2874,1240,1634,7076,3162,3914,6129,2720,3409,8366,3772,4594,18818,8525,10293,14033,6438,7595,14725,6575,8150,13719,6464,7255,18795,8523,10272,16540,7789,8751,13104,6026,7078,4670,2374,2296,11174,5072,6102,10323,4568,5755,11248,5314,5934,7669,3590,4079
