"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","식품제조가공업","07_22_11_P","3250000","3250000-106-2010-00002","20100210","","01","영업/정상","01","영업","","","","","051 2456581","9.53","600045","부산광역시 중구 남포동5가 92번지 신동아시장 2층 132호","부산광역시 중구 자갈치로 42, 2층 132호 (남포동5가, 신동아시장)","48983","석이식품","20160311114302","I","2018-08-31 23:59:59.0","식품제조가공업","384953.004015023","179411.688598493","식품제조가공업","","","","","상수도전용","","0","0","1","0","자가","","","N","0","","","",
"12","식품제조가공업","07_22_11_P","3250000","3250000-106-2011-00002","20110609","","01","영업/정상","01","영업","","","","","051 2451878","257.10","600082","부산광역시 중구 보수동2가 118-9","부산광역시 중구 대청로35번길 4, 1,2,3층 (보수동2가)","48964","그린식품","20220421110418","U","2022-04-23 02:40:00.0","식품제조가공업","384474.073542867","180145.925618631","식품제조가공업","","","","","상수도전용","","0","1","0","12","","","","N","53.6","","","",
"13","식품제조가공업","07_22_11_P","3250000","3250000-106-2013-00001","20130729","","01","영업/정상","01","영업","","","","","051 2467677","398.20","600044","부산광역시 중구 남포동4가 37-11 제1,2구 잠수기수협위판장 B동","부산광역시 중구 자갈치해안로 62, B동 (남포동4가, 제1,2구 잠수기수협위판장)","48984","잠수기중매인40(JSG SEAFOOD)","20211206171204","U","2021-12-08 02:40:00.0","식품제조가공업","385204.508132417","179419.032697913","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","21.5","","","",
"14","식품제조가공업","07_22_11_P","3250000","3250000-106-2013-00003","20131205","","01","영업/정상","01","영업","","","","","051 231 3697","46.82","600804","부산광역시 중구 부평동1가 30-1번지","부산광역시 중구 중구로29번길 7, 1층 (부평동1가)","48978","오드이븐랩","20190926153925","U","2019-09-28 02:40:00.0","식품제조가공업","384799.014191778","179796.984580237","식품제조가공업","","","","","상수도전용","","0","0","0","2","임대","","","N","4.14","","","",
"15","식품제조가공업","07_22_11_P","3250000","3250000-106-2014-00003","20140428","","01","영업/정상","01","영업","","","","","051 242 6524","49.81","600025","부산광역시 중구 동광동5가 44-32번지","부산광역시 중구 동광길 47, 1층 (동광동5가)","48927","카파드래곤(Copper Dragon)","20170629091224","I","2018-08-31 23:59:59.0","식품제조가공업","385434.94990218","180313.855297939","식품제조가공업","","","","","상수도전용","","1","","","","","","","N","4","","","",
"16","식품제조가공업","07_22_11_P","3250000","3250000-106-2019-00001","20190401","","01","영업/정상","01","영업","","","","","","66.32","600102","부산광역시 중구 대창동2가 31-2번지","부산광역시 중구 중앙대로 143, 3층 301호 (대창동2가)","48924","커피본색","20190401135826","I","2019-04-03 02:20:12.0","기타 식품제조가공업","385671.145033222","180930.113505289","기타 식품제조가공업","","","","","상수도전용","","","","","","임대","","","N","3.52","","","",
"17","식품제조가공업","07_22_11_P","3250000","3250000-106-2022-00001","20220414","","01","영업/정상","01","영업","","","","","","152.44","600816","부산광역시 중구 중앙동4가 78-22","부산광역시 중구 충장대로5번길 46-1, 1층 (중앙동4가)","48936","후레쉬팜","20220414095902","I","2022-04-16 00:22:33.0","기타 식품제조가공업","385734.381773862","180807.230890101","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","3.1","","","",
"18","식품제조가공업","07_22_11_P","3250000","3250000-106-2018-00001","20180612","","01","영업/정상","01","영업","","","","","","45.00","600815","부산광역시 중구 중앙동4가 40-23번지","부산광역시 중구 동광길 54, 4층 (중앙동4가)","48928","제이제이푸드","20191125172233","I","2019-11-27 00:23:25.0","기타 식품제조가공업","385456.144173323","180344.262126546","기타 식품제조가공업","","","","","상수도전용","","","","","","임대","","","N","3","","","",
"19","식품제조가공업","07_22_11_P","3250000","3250000-106-2020-00002","20200706","","01","영업/정상","01","영업","","","","","","12.00","600011","부산광역시 중구 중앙동1가 22-4","부산광역시 중구 중앙대로29번길 6, 1층 (중앙동1가)","48957","(주)아이에이피(IAP.CO.LTD)","20210630134307","U","2021-07-02 02:40:00.0","기타 식품제조가공업","385566.45639013","179817.717562615","기타 식품제조가공업","","","","","","","","","","","자가","","","N","0","","","",
"20","식품제조가공업","07_22_11_P","3250000","3250000-106-2020-00003","20200917","","01","영업/정상","01","영업","","","","","","81.22","600074","부산광역시 중구 부평동4가 8-5","부산광역시 중구 흑교로31번길 14, 지하1,지상1층 (부평동4가)","48974","대보식품공장","20211109172029","U","2021-11-11 02:40:00.0","기타 식품제조가공업","384446.523566369","180023.260771567","기타 식품제조가공업","","","","","상수도전용","","","","","","자가","","","N","3","","","",
"21","식품제조가공업","07_22_11_P","3260000","3260000-106-1991-00323","19910118","","01","영업/정상","01","영업","","","","","051 241 4335","1,338.16","602803","부산광역시 서구 남부민동 523-29","부산광역시 서구 충무대로 146 (남부민동, 지하1층,5층 )","49264","희창물산","20220318141934","U","2022-03-20 02:40:00.0","기타 식품제조가공업","384662.733119919","177932.005072506","기타 식품제조가공업","0","0","기타","기타","","0","19","5","0","14","자가","0","0","N","160","","","",
"22","식품제조가공업","07_22_11_P","3260000","3260000-106-1979-00307","19791004","","01","영업/정상","01","영업","","","","","051 2548693","408.50","602801","부산광역시 서구 남부민동 692-2","부산광역시 서구 충무대로 166-47 (남부민동)","49255","(주)경해냉장지점","20200717105320","U","2020-07-19 02:40:00.0","기타 식품제조가공업","384655.612347031","178275.583812646","기타 식품제조가공업","","","기타","기타","","","0","22","7","8","자가","","","N","0","","","",
"23","식품제조가공업","07_22_11_P","3260000","3260000-106-1990-00320","19900615","","01","영업/정상","01","영업","","","","","051 2565743","1,309.56","602030","부산광역시 서구 암남동 721번지","부산광역시 서구 원양로 71 (암남동)","49273","사조씨푸드(주)물류센타","20200429165014","U","2020-05-01 02:40:00.0","기타 식품제조가공업","383218.187027548","175520.650585192","기타 식품제조가공업","0","0","기타","기타","","","0","7","0","25","","","","N","0","","","",
"24","식품제조가공업","07_22_11_P","3260000","3260000-106-1987-00314","19871223","","01","영업/정상","01","영업","","","","","051 2658163","2,788.39","602030","부산광역시 서구 암남동 761번지","부산광역시 서구 원양로 35, 도매장동 3층 (암남동, 국제수산물도매시장)","49277","(주)덕화푸드","20181212104656","U","2018-12-14 02:40:00.0","식품제조가공업","383370.080547194","175140.099221406","식품제조가공업","0","0","기타","기타","상수도전용","","0","0","0","0","","","","N","364.3","","","",
"25","식품제조가공업","07_22_11_P","3260000","3260000-106-1971-00295","19710728","","01","영업/정상","01","영업","","","","","051254 7234","534.00","602801","부산광역시 서구 남부민동 690번지","부산광역시 서구 충무대로 214 (남부민동)","49255","(주)케이엠","20160523153001","I","2018-08-31 23:59:59.0","식품제조가공업","384552.377683188","178721.028326504","식품제조가공업","0","0","기타","기타","","","15","10","0","26","자가","","","N","0","","","",
"26","식품제조가공업","07_22_11_P","3260000","3260000-106-2008-00008","20081202","","01","영업/정상","01","영업","","","","","051 220 8050","900.64","602030","부산광역시 서구 암남동 761번지 부산감천항수산물도매시장 3층","부산광역시 서구 원양로 35 (암남동, 부산감천항수산물도매시장 3층)","49277","부산감천항수산물시장(주)","20171018114514","I","2018-08-31 23:59:59.0","식품제조가공업","383370.080547194","175140.099221406","식품제조가공업","","","","","","","0","0","0","0","","","","N","0","","","",
"27","식품제조가공업","07_22_11_P","3260000","3260000-106-1971-00296","19710812","","01","영업/정상","01","영업","","","","","051 2421231","703.72","602011","부산광역시 서구 충무동1가 41번지","부산광역시 서구 해안새벽시장길 54 (충무동1가)","49254","금양제빙2공장","20160518112336","I","2018-08-31 23:59:59.0","식품제조가공업","384574.309974396","179082.607001451","식품제조가공업","","","기타","기타","","","31","9","0","22","자가","","","N","0","","","",
"28","식품제조가공업","07_22_11_P","3260000","3260000-106-1972-00687","19720119","","01","영업/정상","01","영업","","","","","051 248 7621","2.37","602801","부산광역시 서구 남부민동 689-10번지","부산광역시 서구 충무대로 226 (남부민동)","49255","우양냉장주식회사","20160518112523","I","2018-08-31 23:59:59.0","식품제조가공업","384598.230905691","178765.667570008","식품제조가공업","","","","","","","0","0","0","0","","","","N","0","","","",
"29","식품제조가공업","07_22_11_P","3260000","3260000-106-1972-00686","19721213","","01","영업/정상","01","영업","","","","","051 2502193","1,817.00","602801","부산광역시 서구 남부민동 692-13번지","부산광역시 서구 충무대로 170 (남부민동)","49255","(주)사조대림","20190212095919","U","2019-02-14 02:40:00.0","기타 식품제조가공업","384642.644706366","178184.497144815","기타 식품제조가공업","0","0","기타","기타","","","0","9","2","40","임대","96800000","8349000","N","0","","","",
"30","식품제조가공업","07_22_11_P","3260000","3260000-106-2005-00002","20051019","","01","영업/정상","01","영업","","","","","051 2312022","242.87","602832","부산광역시 서구 암남동 95-18번지","부산광역시 서구 충무대로 122 (암남동)","49264","금성수산","20180418135952","I","2018-08-31 23:59:59.0","식품제조가공업","384614.616710217","177669.019386797","식품제조가공업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
"31","식품제조가공업","07_22_11_P","3260000","3260000-106-2005-00003","20051031","","01","영업/정상","01","영업","","","","","051 256 5960","1,051.41","602030","부산광역시 서구 암남동 716번지 (주)냉장인터불고 2공장 7층, 9층","부산광역시 서구 원양로 125 (암남동, (주)냉장인터불고 2공장 7층, 9층)","49273","(주)푸드엔씨","20171025155223","I","2018-08-31 23:59:59.0","식품제조가공업","383539.602429996","175767.563913389","식품제조가공업","","","","","","","0","0","0","0","자가","","","N","12.4","","","",
"32","식품제조가공업","07_22_11_P","3260000","3260000-106-2006-00002","20060405","","01","영업/정상","01","영업","","","","","051 247 9353","88.50","602838","부산광역시 서구 토성동1가 41-1번지","부산광역시 서구 구덕로120번길 37 (토성동1가)","49246","디에스푸드(DS푸드)","20190809150722","U","2019-08-11 02:40:00.0","식품제조가공업","384409.567363692","179571.828310526","식품제조가공업","","","","","","","0","0","0","0","","","","N","0","","","",
"33","식품제조가공업","07_22_11_P","3260000","3260000-106-2006-00003","20060818","","01","영업/정상","01","영업","","","","","051 256 0258","74.49","602091","부산광역시 서구 서대신동1가 91-1","부산광역시 서구 부용로 14-36 (서대신동1가)","49233","휴고","20201124105455","U","2020-11-26 02:40:00.0","식품제조가공업","383806.000528965","180627.597308953","식품제조가공업","","","","","상수도전용","","0","0","0","0","자가","0","0","N","18.14","","","",
"34","식품제조가공업","07_22_11_P","3260000","3260000-106-2006-00005","20061025","","01","영업/정상","01","영업","","","","","051 231 7910","6,518.46","602030","부산광역시 서구 암남동 719","부산광역시 서구 원양로 87 (암남동)","49273","성진수산(주)","20220318143720","U","2022-03-20 02:40:00.0","기타 식품제조가공업","383432.666597016","175569.83981258","기타 식품제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"35","식품제조가공업","07_22_11_P","3260000","3260000-106-2007-00005","20070430","","01","영업/정상","01","영업","","","","","051 2543011","171.82","602801","부산광역시 서구 남부민동 689-11번지","부산광역시 서구 충무대로 232 (남부민동)","49255","우재산업 주식회사","20170104150148","I","2018-08-31 23:59:59.0","식품제조가공업","384573.253839848","178762.016116819","식품제조가공업","","","","","","","0","0","0","0","임대","0","0","N","21.47","","","",
"36","식품제조가공업","07_22_11_P","3260000","3260000-106-2010-00003","20100302","","01","영업/정상","01","영업","","","","","070 88821147","100.80","602030","부산광역시 서구 암남동 761 국제수산물시장 도매시장동 2층 91호,219호,130호,131호","부산광역시 서구 원양로 35 (암남동, 국제수산물시장 도매시장동 2층 91호,219호,130호,131호)","49277","왕참치","20220524095135","U","2022-05-26 02:40:00.0","식품제조가공업","383370.080547194","175140.099221406","식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"37","식품제조가공업","07_22_11_P","3260000","3260000-106-2007-00008","20071016","","01","영업/정상","01","영업","","","","","051 2566833","67.65","602838","부산광역시 서구 토성동1가 41-26번지","부산광역시 서구 구덕로148번길 39 (토성동1가)","49246","신광화식품","20170104150238","I","2018-08-31 23:59:59.0","식품제조가공업","384386.763602454","179550.354964226","식품제조가공업","","","","","","","0","0","0","0","","","","N","11.85","","","",
"38","식품제조가공업","07_22_11_P","3260000","3260000-106-2007-00010","20071226","","01","영업/정상","01","영업","","","","","051 2577096","1,329.04","602030","부산광역시 서구 암남동 719번지","부산광역시 서구 원양로 87 (암남동)","49273","(주)에스제이푸드","20151222174020","I","2018-08-31 23:59:59.0","식품제조가공업","383432.666597016","175569.83981258","식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","","",
"39","식품제조가공업","07_22_11_P","3260000","3260000-106-2008-00001","20080118","","01","영업/정상","01","영업","","","","","051246 2775","346.60","602030","부산광역시 서구 암남동 723번지","부산광역시 서구 원양로 63 (암남동)","49273","(주)은하수산 암남지점","20170104150325","I","2018-08-31 23:59:59.0","식품제조가공업","383174.987768835","175469.439982525","식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","40.8","","","",
"40","식품제조가공업","07_22_11_P","3260000","3260000-106-2010-00006","20100913","","01","영업/정상","01","영업","","","","","051 203 4667","273.00","602803","부산광역시 서구 남부민동 523-52번지 동양냉장 13층","부산광역시 서구 충무대로 140, 13층 (남부민동)","49264","합천수산","20170104145023","I","2018-08-31 23:59:59.0","식품제조가공업","384664.43085616","177871.739308163","식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","","",
"41","식품제조가공업","07_22_11_P","3260000","3260000-106-2010-00007","20101007","","01","영업/정상","01","영업","","","","","051 242 0994","651.70","602803","부산광역시 서구 남부민동 523-37번지 지하1층","부산광역시 서구 등대로 123 (남부민동, 지하1층)","49264","(주)중원씨푸드","20170104144849","I","2018-08-31 23:59:59.0","식품제조가공업","384684.363119167","178002.453600338","식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","111.97","","","",
"42","식품제조가공업","07_22_11_P","3260000","3260000-106-2011-00010","20110711","","01","영업/정상","01","영업","","","","","051 231 0270","793.48","602030","부산광역시 서구 암남동 704-13번지 수산가공선진화단지 B동 301호","부산광역시 서구 원양로 1, B동 301호 (암남동, 수산가공선진화단지)","49277","(주)비에스푸드","20170104144638","I","2018-08-31 23:59:59.0","식품제조가공업","383509.96661717","174764.125702762","식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","","",
"43","식품제조가공업","07_22_11_P","3260000","3260000-106-2008-00005","20080611","","01","영업/정상","01","영업","","","","","051 231 9000","421.75","602030","부산광역시 서구 암남동 735","부산광역시 서구 원양로 189 (암남동)","49273","(주)이스턴웰스","20200729154513","U","2020-07-31 02:40:00.0","식품제조가공업","383161.450356655","176183.105551719","식품제조가공업","","","","","","","0","0","0","0","","","","N","0","","","",
"44","식품제조가공업","07_22_11_P","3260000","3260000-106-2008-00006","20081009","","01","영업/정상","01","영업","","","","","051 231 2285","611.69","602030","부산광역시 서구 암남동 714 보성냉장(주) 9층,10층","부산광역시 서구 원양로 139 (암남동)","49273","쿠킹맘푸드","20210413135908","U","2021-04-15 02:40:00.0","식품제조가공업","383525.438764366","175857.138866271","식품제조가공업","","","","","","","0","0","0","0","임대","","","N","78.01","","","",
"45","식품제조가공업","07_22_11_P","3260000","3260000-106-2009-00003","20090511","","01","영업/정상","01","영업","","","","","051 244 4800","393.43","602803","부산광역시 서구 남부민동 523-52","부산광역시 서구 충무대로 140 (남부민동)","49264","(주)비에스씨푸드","20211119143119","U","2021-11-21 02:40:00.0","식품제조가공업","384664.43085616","177871.739308163","식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","90.3","","","",
"46","식품제조가공업","07_22_11_P","3260000","3260000-106-2009-00010","20091126","","01","영업/정상","01","영업","","","","","051 254 3010","1,778.40","602030","부산광역시 서구 암남동 762번지 704-13, 761-3 수산가공선진화단지 B동 601,602호","부산광역시 서구 원양로 1, B동 601,602호 (암남동, 수산가공선진화단지)","49277","(주)부광에프엔지","20170104145238","I","2018-08-31 23:59:59.0","식품제조가공업","383449.669961635","174683.069423816","식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","683.92","","","",
"47","식품제조가공업","07_22_11_P","3260000","3260000-106-2011-00002","20110223","","01","영업/정상","01","영업","","","","","051 246 7402","96.00","602803","부산광역시 서구 남부민동 523-37번지","부산광역시 서구 등대로 123 (남부민동)","49264","(주)우신냉장","20160518132513","I","2018-08-31 23:59:59.0","식품제조가공업","384684.363119167","178002.453600338","식품제조가공업","","","","","","","0","0","0","0","","","","N","0","","","",
"48","식품제조가공업","07_22_11_P","3260000","3260000-106-2015-00013","20150908","","01","영업/정상","01","영업","","","","","051 413 3380","91.80","602030","부산광역시 서구 암남동 762번지 수산가공선진화단지 B동 403호 일부","부산광역시 서구 원양로 1, B동 403호호 (암남동, 수산가공선진화단지)","49277","금양유통","20160518135633","I","2018-08-31 23:59:59.0","기타 식품제조가공업","383449.669961635","174683.069423816","기타 식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","","",
"49","식품제조가공업","07_22_11_P","3260000","3260000-106-2015-00016","20151023","","01","영업/정상","01","영업","","","","","051 255 0086","643.26","602030","부산광역시 서구 암남동 762 수산가공선진화 단지 A동 401호 일부","부산광역시 서구 원양로 1, A동 401호 (암남동, 수산가공선진화단지)","49277","옥이푸드","20211008151530","U","2021-10-10 02:40:00.0","기타 식품제조가공업","383449.669961635","174683.069423816","기타 식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","205.74","","","",
"50","식품제조가공업","07_22_11_P","3260000","3260000-106-1999-00657","19990503","","01","영업/정상","01","영업","","","","","051 253 3482","4,809.11","602030","부산광역시 서구 암남동 717","부산광역시 서구 원양로 119 (암남동)","49273","수협중앙회감천항물류센터","20220120152534","U","2022-01-22 02:40:00.0","식품제조가공업","383533.518326829","175685.538391763","식품제조가공업","0","0","기타","기타","상수도전용","","0","0","0","0","자가","","","N","0","","","",
"51","식품제조가공업","07_22_11_P","3260000","3260000-106-1999-00761","19991129","","01","영업/정상","01","영업","","","","","051250 0670","5,374.74","602030","부산광역시 서구 암남동 740번지","부산광역시 서구 원양로 147 (암남동)","49273","동원산업(주)부산공장","20170104143800","I","2018-08-31 23:59:59.0","기타 식품제조가공업","383415.639943426","175962.567924767","기타 식품제조가공업","0","0","기타","기타","","","0","0","0","0","","","","N","1126.28","","","",
"52","식품제조가공업","07_22_11_P","3260000","3260000-106-2015-00017","20151127","","01","영업/정상","01","영업","","","","","051 253 8005","610.57","602030","부산광역시 서구 암남동 762 수산가공선진화단지 A동 403호","부산광역시 서구 원양로 1, A동 403호 (암남동, 수산가공선진화단지)","49277","(주)서강","20220524095110","U","2022-05-26 02:40:00.0","기타 식품제조가공업","383449.669961635","174683.069423816","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","205.74","","","",
"53","식품제조가공업","07_22_11_P","3260000","3260000-106-2016-00001","20160801","","01","영업/정상","01","영업","","","","","051 522 7773","633.45","602030","부산광역시 서구 암남동 762 수산가공선진화단지 A동 402호","부산광역시 서구 원양로 1, A동 402호 (암남동, 수산가공선진화단지)","49277","(주)영광푸드","20210720172525","U","2021-07-22 02:40:00.0","기타 식품제조가공업","383449.669961635","174683.069423816","기타 식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","205.74","","","",
"54","식품제조가공업","07_22_11_P","3260000","3260000-106-2016-00002","20161111","","01","영업/정상","01","영업","","","","","051 247 9991","684.50","602803","부산광역시 서구 남부민동 523-37번지 지하1층 B-101호","부산광역시 서구 등대로 123, B-101호 (남부민동)","49264","파알유통","20180417150234","I","2018-08-31 23:59:59.0","기타 식품제조가공업","384684.363119167","178002.453600338","기타 식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","20.4","","","",
"55","식품제조가공업","07_22_11_P","3260000","3260000-106-2017-00002","20170106","","01","영업/정상","01","영업","","","","","051 231 5515","789.43","602030","부산광역시 서구 암남동 762번지 수산가공선진화단지 B동 303호","부산광역시 서구 원양로 1, B동 303호 (암남동, 수산가공선진화단지)","49277","(주)해청수산","20170118101253","I","2018-08-31 23:59:59.0","기타 식품제조가공업","383449.669961635","174683.069423816","기타 식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","246.24","","","",
"56","식품제조가공업","07_22_11_P","3260000","3260000-106-2014-00009","20140421","","01","영업/정상","01","영업","","","","","051 231 1077","793.48","602030","부산광역시 서구 암남동 762번지 수산가공선진화단지 B동 603호","부산광역시 서구 원양로 1, B동 603호 (암남동, 수산가공선진화단지)","49277","(주)해송에프엔지","20160518133654","I","2018-08-31 23:59:59.0","기타 식품제조가공업","383449.669961635","174683.069423816","기타 식품제조가공업","","","","","상수도전용","","0","0","0","0","임대","","","N","246.24","","","",
"57","식품제조가공업","07_22_11_P","3260000","3260000-106-2017-00006","20170424","","01","영업/정상","01","영업","","","","","051 255 1811","793.48","602030","부산광역시 서구 암남동 762번지 B동 302호","부산광역시 서구 원양로 1, B동 302호 (암남동, 수산가공선진화단지)","49277","주식회사 엠에스","20170427100641","I","2018-08-31 23:59:59.0","기타 식품제조가공업","383449.669961635","174683.069423816","기타 식품제조가공업","","","","","상수도전용","","","","","","임대","","","N","275.88","","","",
"58","식품제조가공업","07_22_11_P","3260000","3260000-106-2017-00007","20170529","","01","영업/정상","01","영업","","","","","051 717 3386","793.48","602030","부산광역시 서구 암남동 762","부산광역시 서구 원양로 1, B동 503호 (암남동, 수산가공선진화단지)","49277","(주)락피쉬","20210223152016","U","2021-02-25 02:40:00.0","기타 식품제조가공업","383449.669961635","174683.069423816","기타 식품제조가공업","","","","","","","0","0","0","0","임대","","","N","40","","","",
"59","식품제조가공업","07_22_11_P","3260000","3260000-106-2017-00008","20170628","","01","영업/정상","01","영업","","","","","051 2533281","48.40","602030","부산광역시 서구 암남동 753번지","부산광역시 서구 원양로 243, 6층 (암남동, 동양글로벌냉장)","49273","주식회사 오션프렌드","20200406111626","U","2020-04-08 02:40:00.0","기타 식품제조가공업","382929.661199657","176610.193209997","기타 식품제조가공업","","","","","","","0","0","0","0","","","","N","0","","","",
