"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","식품운반업","07_22_09_P","3260000","3260000-117-2013-00001","20130405","","01","영업/정상","01","영업","","","","","051 254 3344","61.00","602833","부산광역시 서구 암남동 ***-**번지 원양프라자 B***호","부산광역시 서구 원양로 ***, B***호 (암남동, 원양프라자)","49273","에스제이로지스(주)","20160127134939","I","2018-08-31 23:59:59.0","식품운반업","383518.040204105","175580.741380931","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"12","식품운반업","07_22_09_P","3260000","3260000-117-2015-00001","20150819","","01","영업/정상","01","영업","","","","","051 231 5668","39.60","602801","부산광역시 서구 남부민동 ***-*번지 케이엠빌딩 ***호","부산광역시 서구 충무대로 ***, ***호 (남부민동, 케이엠빌딩)","49255","윤우수산","20151127150947","I","2018-08-31 23:59:59.0","식품운반업","384560.270958124","178650.41017002","식품운반업","","","","","","","","","","","","","","N","0","","","",
"13","식품운반업","07_22_09_P","3260000","3260000-117-2006-00001","20060605","","01","영업/정상","01","영업","","","","","051 2613100","30.55","602833","부산광역시 서구 암남동 ***-**","부산광역시 서구 원양로 ***, *층 ***호 (암남동)","49273","(주)지원냉동물류","20200804140718","U","2020-08-06 02:40:00.0","식품운반업","383518.040204105","175580.741380931","식품운반업","","","","","","","0","0","0","0","임대","0","0","N","0","","","",
"14","식품운반업","07_22_09_P","3260000","3260000-117-2022-00001","20220211","","01","영업/정상","01","영업","","","","","051 9967878","86.00","602833","부산광역시 서구 암남동 ***-**","부산광역시 서구 원양로 ***, *층 ***호 (암남동)","49273","아성종합물류","20220211143754","I","2022-02-13 00:22:38.0","식품운반업","383518.040204105","175580.741380931","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","86","","","",
"15","식품운반업","07_22_09_P","3260000","3260000-117-2014-00001","20141205","","01","영업/정상","01","영업","","","","","051 622 2333","37.19","602030","부산광역시 서구 암남동 ***","부산광역시 서구 원양로 ***, *층 ***호 (암남동)","49273","(주)한솔물류","20211018164157","I","2021-10-20 00:22:46.0","식품운반업","382890.650587096","177336.223689987","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","37.19","","","",
"16","식품운반업","07_22_09_P","3260000","3260000-117-2022-00002","20220512","","01","영업/정상","01","영업","","","","","051 242 6886","16.00","602833","부산광역시 서구 암남동 ***-**","부산광역시 서구 원양로 ***, *층 ***호 (암남동)","49273","위드물류(주)","20220512164903","I","2022-05-14 00:22:32.0","식품운반업","383518.040204105","175580.741380931","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"17","식품운반업","07_22_09_P","3270000","3270000-117-2006-00001","20061121","","01","영업/정상","01","영업","","","","","051 793 7816","36.96","601838","부산광역시 동구 초량동 ****-*","부산광역시 동구 중앙대로***번길 *-* (초량동)","48732","씨제이대한통운주식회사 택배부산지사","20220408135101","U","2022-04-12 02:40:00.0","식품운반업","386207.626981557","181890.323961778","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"18","식품운반업","07_22_09_P","3270000","3270000-117-2008-00001","20081216","","01","영업/정상","01","영업","","","","","051 441 2222","44.75","601837","부산광역시 동구 초량동 ****-*","부산광역시 동구 중앙대로 *** (초량동)","48730","부산YWCA생활협동조합","20210118143407","U","2021-01-20 02:40:00.0","식품운반업","386287.078882652","182353.593813228","식품운반업","","","","","상수도전용","","0","0","0","0","","","","N","0","","","",
"19","식품운반업","07_22_09_P","3270000","3270000-117-2010-00001","20100302","","01","영업/정상","01","영업","","","","","051 465 5181","31.86","601010","부산광역시 동구 초량동 ****-*번지 ,*층일부","부산광역시 동구 중앙대로***번길 *-* (초량동,,*층일부)","48730","경남상운(주)","20100324102357","I","2018-08-31 23:59:59.0","식품운반업","386259.571783064","182242.337447271","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"20","식품운반업","07_22_09_P","3270000","3270000-117-2014-00001","20140409","","01","영업/정상","01","영업","","","","","","80.19","","","부산광역시 동구 범일로 *** (범일동)","48735","삼원종합물류(주) 부산영업소","20150806120902","I","2018-08-31 23:59:59.0","식품운반업","387539.767677801","184402.96650913","식품운반업","","","","","","","","","","","","","","N","0","","","",
"21","식품운반업","07_22_09_P","3270000","3270000-117-2020-00002","20200818","","01","영업/정상","01","영업","","","","","","6.47","601812","부산광역시 동구 수정동 ***-* 수정상가아파트","부산광역시 동구 고관로 ***, *층 **호 (수정동, 수정상가아파트)","48790","(주)윤정물류","20200825193838","U","2020-08-27 02:40:00.0","식품운반업","386461.300638559","182931.084277956","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"22","식품운반업","07_22_09_P","3270000","3270000-117-2007-00002","20070529","","01","영업/정상","01","영업","","","","","051 627 5100","31.92","601839","부산광역시 동구 초량동 ****-** 오피스텔프레지던트","부산광역시 동구 중앙대로***번길 **, 오피스텔프레지던트 ****호 (초량동)","48821","앤에스엘(주)","20220209135238","U","2022-02-11 02:40:00.0","식품운반업","385956.31866986","181231.059906128","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"23","식품운반업","07_22_09_P","3290000","3290000-117-2022-00001","20220303","","01","영업/정상","01","영업","","","","","","","614743","부산광역시 부산진구 전포동 ***-* 신우빌딩","부산광역시 부산진구 동성로 ***, 신우빌딩 ***호 (전포동)","47243","무궁화운수","20220303160903","I","2022-03-05 00:22:37.0","식품운반업","387927.951172724","186582.791097672","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"24","식품운반업","07_22_09_P","3290000","3290000-117-2003-00001","20031020","","01","영업/정상","01","영업","","","","","","","614843","부산광역시 부산진구 부전동 ***-**번지","부산광역시 부산진구 부전로***번길 ** (부전동)","47253","삼성식품상사","20031020000000","I","2018-08-31 23:59:59.0","식품운반업","387462.678891261","186643.58016408","식품운반업","","","","","","","0","0","0","0","","0","0","N","0","","","",
"25","식품운반업","07_22_09_P","3290000","3290000-117-2003-00003","20031121","","01","영업/정상","01","영업","","","","","","","614861","부산광역시 부산진구 연지동 ***-*번지","부산광역시 부산진구 국악로 ** (연지동)","47130","(주)삼손케터링","20031121000000","I","2018-08-31 23:59:59.0","식품운반업","386924.483288554","187938.345289804","식품운반업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
"26","식품운반업","07_22_09_P","3290000","3290000-117-2005-00001","20050822","","01","영업/정상","01","영업","","","","","051 8033295","","614842","부산광역시 부산진구 부전동 ***-**번지","부산광역시 부산진구 부전로***번길 ** (부전동)","47253","제일유통","20050822000000","I","2018-08-31 23:59:59.0","식품운반업","387416.037480386","186635.643787176","식품운반업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
"27","식품운반업","07_22_09_P","3290000","3290000-117-2011-00001","20110810","","01","영업/정상","01","영업","","","","","051 818 5909","75.90","614843","부산광역시 부산진구 부전동 ***-*번지","부산광역시 부산진구 부전로***번길 **-*, *층 (부전동)","47252","(주)아이젠푸드시스템","20180504153317","I","2018-08-31 23:59:59.0","식품운반업","387631.69595519","186763.822262156","식품운반업","","","","","","","","","","","","","","N","0","","","",
"28","식품운반업","07_22_09_P","3290000","3290000-117-2011-00002","20111014","","01","영업/정상","01","영업","","","","","051 9141100","49.50","614844","부산광역시 부산진구 부전동 ***-*번지 *층일부","부산광역시 부산진구 동천로 ***, *층 일부호 (부전동)","47246","(주)마루물류","20190514161148","U","2019-05-16 02:40:00.0","식품운반업","387821.637282276","186387.57646224","식품운반업","","","","","","","0","0","0","0","","","","N","49.5","","","",
"29","식품운반업","07_22_09_P","3290000","3290000-117-2013-00001","20130501","","01","영업/정상","01","영업","","","","","070 88311044","8.71","614857","부산광역시 부산진구 양정동 ***-**번지","부산광역시 부산진구 양성로 **-* (양정동)","47199","막내수산","20160608153748","I","2018-08-31 23:59:59.0","식품운반업","388010.382912272","187708.305208212","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"30","식품운반업","07_22_09_P","3290000","3290000-117-2017-00004","20170807","","01","영업/정상","01","영업","","","","","051 891 2200","15.00","614817","부산광역시 부산진구 당감동 ***-**번지","부산광역시 부산진구 당감로**번길 **-*, *층 (당감동)","47181","신화유통","20170807143257","I","2018-08-31 23:59:59.0","식품운반업","385889.324319309","186995.427698206","식품운반업","","","","","","","","","","","자가","","","N","0","","","",
"31","식품운반업","07_22_09_P","3290000","3290000-117-2017-00001","20170322","","01","영업/정상","01","영업","","","","","051 893 8911","95.92","614814","부산광역시 부산진구 개금동 ***-**번지 *층","부산광역시 부산진구 복지로**번길 **, *층 (개금동)","47378","가야서울유통","20170411143300","I","2018-08-31 23:59:59.0","식품운반업","384143.782823026","185250.333834034","식품운반업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"32","식품운반업","07_22_09_P","3290000","3290000-117-2017-00003","20170601","","01","영업/정상","01","영업","","","","","",".00","","","부산광역시 부산진구 대학로**번길 **-*, ***호 (가야동)","47329","삼일물류","20170601113742","I","2018-08-31 23:59:59.0","식품운반업","385207.41615979","185523.265880094","식품운반업","","","","","","","","","","","","","","N","0","","","",
"33","식품운반업","07_22_09_P","3290000","3290000-117-2017-00005","20170801","","01","영업/정상","01","영업","","","","","","26.40","614801","부산광역시 부산진구 가야동 ***-*","부산광역시 부산진구 냉정로 ***, *층 (가야동)","47325","(주)해수푸드","20210614102159","U","2021-06-16 02:40:00.0","식품운반업","384789.196520183","185445.498541436","식품운반업","","","","","","","","","","","","","","N","26.4","","","",
"34","식품운반업","07_22_09_P","3300000","3300000-117-2006-00001","20061009","","01","영업/정상","01","영업","","","","","051 5586000","304.50","607838","부산광역시 동래구 온천동 ****-**번지","부산광역시 동래구 구만덕로 *** (온천동)","47718","부산시개별화물자동차운송사업협회","20200515131612","U","2020-05-17 02:40:00.0","식품운반업","387954.707693334","192548.541900861","식품운반업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"35","식품운반업","07_22_09_P","3300000","3300000-117-2009-00001","20090406","","01","영업/정상","01","영업","","","","","051 558 6788","","607802","부산광역시 동래구 명륜동 **-** *층","부산광역시 동래구 시실로 **-*, *층 (명륜동)","47744","(주)태광종합운수","20210303104735","U","2021-03-05 02:40:00.0","식품운반업","390050.047853339","192671.723324862","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"36","식품운반업","07_22_09_P","3300000","3300000-117-2011-00001","20110428","","01","영업/정상","01","영업","","","","","051 554 4442","57.67","607827","부산광역시 동래구 안락동 ***-** *층","부산광역시 동래구 반송로 *** (안락동,*층)","47754","(주)삼호로직스","20201023134009","U","2020-10-25 02:40:00.0","식품운반업","390945.817890111","190998.177166438","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"37","식품운반업","07_22_09_P","3300000","3300000-117-2008-00001","20080904","","01","영업/정상","01","영업","","","","","051 5323880","45.00","607829","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 명안로*번길 ** (안락동)","47787","(주)전국티피엘","20210107171152","U","2021-01-09 02:40:00.0","식품운반업","391118.642802761","190837.417972243","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"38","식품운반업","07_22_09_P","3300000","3300000-117-2012-00001","20120504","","01","영업/정상","01","영업","","","","","","99.00","607827","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 반송로 *** (안락동)","47754","(주)삼호물류","20210114125620","U","2021-01-16 02:40:00.0","식품운반업","390945.817890111","190998.177166438","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"39","식품운반업","07_22_09_P","3300000","3300000-117-2021-00002","20210106","","01","영업/정상","01","영업","","","","","051 818 0962","15.00","607826","부산광역시 동래구 안락동 ***-*","부산광역시 동래구 명안로**번길 **, *층 (안락동)","47793","백조푸드","20220215181342","U","2022-02-17 02:40:00.0","식품운반업","392023.576748007","190737.381826141","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"40","식품운반업","07_22_09_P","3300000","3300000-117-2021-00001","20210106","","01","영업/정상","01","영업","","","","","070 88877700","8.96","607826","부산광역시 동래구 안락동 ***-*","부산광역시 동래구 명안로**번길 **, *~*층 (안락동)","47795","(주)아투에프앤디시스템","20211231150740","I","2022-01-02 00:22:41.0","식품운반업","391918.487465823","190671.491947591","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"41","식품운반업","07_22_09_P","3310000","3310000-117-2017-00002","20171101","","01","영업/정상","01","영업","","","","","0518526366","21.54","608827","부산광역시 남구 문현동 ***-*","부산광역시 남구 전포대로**번길 **, *동 *층 *호 (문현동)","48401","(주)대덕에프에스","20220207092522","U","2022-02-09 02:40:00.0","식품운반업","388198.155788179","184770.165537675","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"42","식품운반업","07_22_09_P","3310000","3310000-117-2016-00001","20160713","","01","영업/정상","01","영업","","","","","070 41597119","213.20","608821","부산광역시 남구 문현동 **-** 용우탕","부산광역시 남구 진남로***번길 **, *층 (문현동)","48446","(주)엠제이","20220207092459","U","2022-02-09 02:40:00.0","식품운반업","389346.477625752","184423.601906015","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N",".84","","","",
"43","식품운반업","07_22_09_P","3310000","3310000-117-2020-00001","20200902","","01","영업/정상","01","영업","","","","","051 6111013","112.16","608803","부산광역시 남구 감만동 ***-**","부산광역시 남구 신선로 ***-**, *층 (감만동)","48553","(주)선진에프엔에스","20220207092735","U","2022-02-09 02:40:00.0","식품운반업","390236.126985446","181154.957059549","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"44","식품운반업","07_22_09_P","3310000","3310000-117-2021-00001","20210315","","01","영업/정상","01","영업","","","","","051 9147158","76.99","608762","부산광역시 남구 문현동 ***-** 한양연립","부산광역시 남구 고동골로**번길 **, 지하*층 (문현동, 한양연립)","48417","(주)프로로직스","20220207092637","U","2022-02-09 02:40:00.0","식품운반업","388854.969635147","184701.350958398","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"45","식품운반업","07_22_09_P","3320000","3320000-117-2005-00002","20051013","","01","영업/정상","01","영업","","","","","051  3376466","58.10","616807","부산광역시 북구 구포동 ****-**번지 *층","부산광역시 북구 사상로 ***, *층 (구포동)","46504","(주)한솔로지스","20140825171923","I","2018-08-31 23:59:59.0","식품운반업","381222.211350982","190558.865400982","식품운반업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
"46","식품운반업","07_22_09_P","3320000","3320000-117-2007-00002","20070704","","01","영업/정상","01","영업","","","","","051 3426500","11.60","616807","부산광역시 북구 구포동 ****-* 협진프라자 ***호","부산광역시 북구 백양대로 ****, ***호 (구포동, 협진프라자)","46650","(주)행운물류","20210823143751","U","2021-08-25 02:40:00.0","식품운반업","381617.539582972","190548.761316912","식품운반업","","","","","상수도전용","","0","0","0","0","자가","0","0","N","0","","","",
"47","식품운반업","07_22_09_P","3320000","3320000-117-2018-00001","20180705","","01","영업/정상","01","영업","","","","","051 365 4146","","616813","부산광역시 북구 금곡동 ****-*번지 금곡월드프라자 ***호","부산광역시 북구 금곡대로 ***, 금곡월드프라자 ***호 (금곡동)","46509","(주)신광종합물류","20180731163135","I","2018-08-31 23:59:59.0","식품운반업","383187.953800754","196281.988973649","식품운반업","","","","","","","0","0","0","0","임대","","","N","0","","","",
"48","식품운반업","07_22_09_P","3320000","3320000-117-2021-00001","20211229","","01","영업/정상","01","영업","","","","","","","616110","부산광역시 북구 만덕동 *** 휴먼시아아파트","부산광역시 북구 만덕*로 **, 휴먼시아아파트 만덕*휴먼시아상가동 *층 ***호 (만덕동)","46561","대송운수","20211229161455","I","2021-12-31 00:22:51.0","식품운반업","384957.367306682","192396.773361031","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"49","식품운반업","07_22_09_P","3320000","3320000-117-2020-00001","20200528","","01","영업/정상","01","영업","","","","","","49.50","616810","부산광역시 북구 금곡동 **-**","부산광역시 북구 금곡대로***번길 ***, *층 (금곡동)","46505","(주)센텀로지스틱스","20210726174604","U","2021-07-28 02:40:00.0","식품운반업","383532.392513108","198207.599799942","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"50","식품운반업","07_22_09_P","3330000","3330000-117-2020-00001","20200820","","01","영업/정상","01","영업","","","","","","52.50","612809","부산광역시 해운대구 반여동 ***-* *층 일부호","부산광역시 해운대구 선수촌로***번길 ***, *층 일부호 (반여동)","48033","(주)성우에프에스","20201218113956","U","2020-12-20 02:40:00.0","식품운반업","393927.990953004","192476.226203254","식품운반업","","","","","","","","","","","자가","","","N","0","","","",
"51","식품운반업","07_22_09_P","3330000","3330000-117-2014-00001","20140224","","01","영업/정상","01","영업","","","","","051 781 2526","33.60","612828","부산광역시 해운대구 재송동 ***번지 *층 일부","부산광역시 해운대구 재반로 **-** (재송동, *층 일부)","48056","(주)해광통운","20140421112147","I","2018-08-31 23:59:59.0","식품운반업","393564.154856479","189232.298979587","식품운반업","","","","","","","","","","","","","","N","0","","","",
"52","식품운반업","07_22_09_P","3330000","3330000-117-2015-00001","20150527","","01","영업/정상","01","영업","","","","","051 666 1577","50.37","612810","부산광역시 해운대구 반여동 ***번지 반여농산물도매시장 서비스동 *호","부산광역시 해운대구 수영강변대로 ***, 서비스동 *층 *호 (반여동, 반여농산물도매시장)","48031","(주)한솔물류서비스","20150629110946","I","2018-08-31 23:59:59.0","식품운반업","393233.931123062","192684.487637586","식품운반업","","","","","","","","","","","","","","N","0","","","",
"53","식품운반업","07_22_09_P","3330000","3330000-117-2017-00001","20170804","","01","영업/정상","01","영업","","","","","051 784 6660","11.10","612816","부산광역시 해운대구 반여동 ****-**번지","부산광역시 해운대구 재반로***번길 **-**, *층 (반여동, *층)","48025","미소식품","20170804120113","I","2018-08-31 23:59:59.0","식품운반업","394172.8086106","190922.026592848","식품운반업","","","","","","","","","","","","","","N","0","","","",
"54","식품운반업","07_22_09_P","3330000","3330000-117-2017-00003","20171116","","01","영업/정상","01","영업","","","","","","11.88","612834","부산광역시 해운대구 재송동 ****-**번지","부산광역시 해운대구 재송*로**번길 **, *층 (재송동)","48052","수만상사","20171116153802","I","2018-08-31 23:59:59.0","식품운반업","394106.01871167","190325.099683921","식품운반업","","","","","","","","","","","","","","N","0","","","",
"55","식품운반업","07_22_09_P","3330000","3330000-117-2004-00001","20041026","","01","영업/정상","01","영업","","","","","051 7846747",".00","612828","부산광역시 해운대구 재송동 *** *층 일부호","부산광역시 해운대구 재반로 **-**, *층 일부호 (재송동)","48056","혁성운수(주)","20210113115643","U","2021-01-15 02:40:00.0","식품운반업","393564.154856479","189232.298979587","식품운반업","","","","","상수도전용","","0","0","0","0","자가","","","N","0","","","",
"56","식품운반업","07_22_09_P","3330000","3330000-117-2005-00002","20051101","","01","영업/정상","01","영업","","","","","051 6666691","20.25","612810","부산광역시 해운대구 반여동 ***번지","부산광역시 해운대구 수영강변대로 *** (반여동, 지상*층)","48031","단목상사","20111201162204","I","2018-08-31 23:59:59.0","식품운반업","393233.931123062","192684.487637586","식품운반업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","","",
"57","식품운반업","07_22_09_P","3330000","3330000-117-2008-00001","20080103","","01","영업/정상","01","영업","","","","","051 2453313","88.55","612040","부산광역시 해운대구 송정동 **-*번지 지상*층","부산광역시 해운대구 송정*로 ** (송정동)","48069","동원참치","20111130103956","I","2018-08-31 23:59:59.0","식품운반업","400921.195390687","190455.536018729","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"58","식품운반업","07_22_09_P","3330000","3330000-117-2008-00002","20080321","","01","영업/정상","01","영업","","","","","051 6666691","27.00","612810","부산광역시 해운대구 반여동 ***번지","부산광역시 해운대구 수영강변대로 *** (반여동, 반여농산물도매시장 청과물동 **호(우편물수신처 : 트럭판매동 B-**호) )","48031","단목상회","20111201162632","I","2018-08-31 23:59:59.0","식품운반업","393233.931123062","192684.487637586","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"59","식품운반업","07_22_09_P","3330000","3330000-117-2008-00003","20081218","","01","영업/정상","01","영업","","","","","051 2423404","33.60","612828","부산광역시 해운대구 재송동 ***번지 *층 일부","부산광역시 해운대구 재반로 **-** (재송동, *층 일부)","48056","보성지티에스(주)","20140421112054","I","2018-08-31 23:59:59.0","식품운반업","393564.154856479","189232.298979587","식품운반업","","","","","","","0","0","0","0","","","","N","0","","","",
"60","식품운반업","07_22_09_P","3330000","3330000-117-2011-00001","20110223","","01","영업/정상","01","영업","","","","","5310025","20.00","612070","부산광역시 해운대구 석대동 ***번지 관련상가동 ***","","","동진FS","20110223180108","I","2018-08-31 23:59:59.0","식품운반업","","","식품운반업","","","","","","","","","","","","","","N","0","","","",
"61","식품운반업","07_22_09_P","3340000","3340000-117-2009-00007","20090310","","01","영업/정상","01","영업","","","","","051 253 9444","","604866","부산광역시 사하구 구평동 ***-*번지","부산광역시 사하구 감천항로***번길 ** (구평동)","49455","평화냉동운송(주)","20090324155057","I","2018-08-31 23:59:59.0","식품운반업","382078.932615442","174611.961458235","식품운반업","","","","","","","","","","","","","","N","0","","","",
"62","식품운반업","07_22_09_P","3340000","3340000-117-2018-00001","20180425","","01","영업/정상","01","영업","","","","","051 242 3404","","604804","부산광역시 사하구 감천동 ***-**번지","부산광역시 사하구 원양로 ***, *층 (감천동)","49452","(주)강동운수","20180425144143","I","2018-08-31 23:59:59.0","식품운반업","382852.793754942","177505.422460379","식품운반업","","","","","","","","","","","","","","N","0","","","",
"63","식품운반업","07_22_09_P","3340000","3340000-117-2003-00001","20030227","","01","영업/정상","01","영업","","","","","051 3230112","68.00","604830","부산광역시 사하구 당리동 ***-*번지 *층","부산광역시 사하구 괴정로 *** (당리동,*층)","49398","(주)이노물류","20200103120545","U","2020-01-05 02:40:00.0","식품운반업","380178.203670899","179814.820904757","식품운반업","","","","","","","0","0","0","0","임대","","","N","0","","","",
