"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"12","동물생산업","02_03_06_P","3250000","325000003720080004","20080805","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","242-4588","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 ** (남포동*가)","48983","삼성애견사","20190220103316","U","2022-05-27 00:00:00.0","","384927.158660319","179502.459502527","동물관련영업","판매(일반)","000","",
"13","동물생산업","02_03_06_P","3250000","325000003720080005","20080805","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","246-2436","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 ** (남포동*가)","48983","뽀뽀애견","20190220103333","U","2022-05-27 00:00:00.0","","384949.343183651","179509.442788487","동물관련영업","판매(일반)","000","",
"14","동물생산업","02_03_06_P","3250000","325000003720140001","20140829","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 중구 중앙동*가 **-*번지","부산광역시 중구 중앙대로 * (중앙동*가)","48944","펫가든동물병원","20190514101545","U","2022-05-27 00:00:00.0","","385590.814676765","179553.867031936","동물관련영업","판매(일반)","000","",
"15","동물생산업","02_03_06_P","3250000","325000003720140002","20140902","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","469-8978","0","","부산광역시 중구 중앙동*가 **-*번지","부산광역시 중구 중앙대로 * (중앙동*가)","48944","펫팰리스","20180326160531","I","2022-05-27 00:00:00.0","","385590.814676765","179553.867031936","동물관련영업","판매(일반)","000","",
"16","동물생산업","02_03_06_P","3250000","325000003720160001","20160226","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","070-4656-6764","0","","","부산광역시 중구 대영로 ***, *층 (영주동)","48912","메리몰펫샵(2호점)","20190110154425","U","2022-05-27 00:00:00.0","","385377.718089377","181092.295292934","동물관련영업","판매(일반)","000","",
"17","동물생산업","02_03_06_P","3250000","325000003720170001","20171127","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","0512459319","0","","부산광역시 중구 중앙동*가 *","부산광역시 중구 중앙대로 **-*, *~*층 (중앙동*가)","48957","베스트펫 강아지고양이 부산본점","20201030111111","U","2022-05-27 00:00:00.0","","385588.532247421","179987.54922489","동물관련영업","판매(일반) 위탁관리 미용(일반)","000","",
"18","동물생산업","02_03_06_P","3250000","325000003720180001","20180409","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","16667895","0","","부산광역시 중구 보수동*가 ***-**번지","부산광역시 중구 대청로**번길 *-* (보수동*가)","48967","스피독","20180821132238","I","2022-05-27 00:00:00.0","","384660.397010381","180132.171989299","동물관련영업","운송","000","",
"19","동물생산업","02_03_06_P","3250000","325000003720180004","20180524","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-246-7551","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 **-* (남포동*가)","48954","피닉스애견미용","20180524110035","I","2022-05-27 00:00:00.0","","385264.539023624","179559.218819161","동물관련영업","위탁관리 미용(일반)","000","",
"20","동물생산업","02_03_06_P","3250000","325000003720080006","20080805","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","246-8678","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 ** (남포동*가)","48983","동물의 왕국","20180329132558","I","2022-05-27 00:00:00.0","","384927.158660319","179502.459502527","동물관련영업","판매(일반)","000","",
"21","동물생산업","02_03_06_P","3250000","325000003720080007","20080820","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","256-5234","","","부산광역시 중구 부평동*가 **-****번지","","","부평애견사","20101227102733","I","2022-05-27 00:00:00.0","","384596.796473458","179839.883526548","동물관련영업","판매(일반)","000","",
"22","동물생산업","02_03_06_P","3250000","325000003720110001","20110311","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","242-4145","","","부산광역시 중구 남포동*가 **-**번지 외 *필지(남포동*가 *-*번지)","부산광역시 중구 구덕로 **-* (남포동*가)","","행복한 강아지","20180328104719","I","2022-05-27 00:00:00.0","","385243.76660643","179562.759575678","동물관련영업","판매(일반)","000","",
"23","동물생산업","02_03_06_P","3250000","325000003720120001","20120831","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","246-2223","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 ** (남포동*가)","","광원수족관","20190220103411","U","2022-05-27 00:00:00.0","","385288.085685171","179555.477355723","동물관련영업","판매(일반)","000","",
"24","동물생산업","02_03_06_P","3250000","325000003720180002","20180518","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","0512413885","0","","부산광역시 중구 부평동*가 **번지 부평맨션","부산광역시 중구 흑교로 **, 가동 *호 (부평동*가, 부평맨션)","48977","퓨펜애견","20180518133959","I","2022-05-27 00:00:00.0","","384621.820885404","180029.395795349","동물관련영업","미용(일반)","000","",
"25","동물생산업","02_03_06_P","3250000","325000003720180005","20180524","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-246-8400","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 ** (남포동*가)","48954","㈜핫독부산지사위드쥬(with-zoo)","20200527152145","U","2022-05-27 00:00:00.0","","385298.796643656","179546.451927988","동물관련영업","전시","L00","",
"26","동물생산업","02_03_06_P","3250000","325000003720180006","20180524","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-246-8400","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 ** (남포동*가)","48954","㈜핫독부산지사위드쥬(with-zoo)","20200527152312","U","2022-05-27 00:00:00.0","","385298.796643656","179546.451927988","동물관련영업","위탁관리","L00","",
"27","동물생산업","02_03_06_P","3250000","325000003720180007","20180601","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-254-6826","0","","부산광역시 중구 보수동*가 **-*번지","부산광역시 중구 흑교로**번길 * (보수동*가)","48963","애견동화","20180601101559","I","2022-05-27 00:00:00.0","","384523.402967985","180209.685937458","동물관련영업","미용(일반)","000","",
"28","동물생산업","02_03_06_P","3250000","325000003720080001","20080211","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","247-1413","0","","부산광역시 중구 남포동*가 **-*","부산광역시 중구 구덕로 ** (남포동*가)","48983","축견사(주주클럽)","20210506160313","U","2022-05-27 00:00:00.0","","385011.938666054","179528.996621695","동물관련영업","판매(일반)","000","",
"29","동물생산업","02_03_06_P","3250000","325000003720080002","20080625","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","245-4542","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 ** (남포동*가)","48983","한아름애견","20131227163827","I","2022-05-27 00:00:00.0","","384938.292171748","179506.001222169","동물관련영업","판매(일반)","000","",
"30","동물생산업","02_03_06_P","3250000","325000003720080003","20080805","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","248-6749","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 **-* (남포동*가)","48983","프로애견사","20190220103204","U","2022-05-27 00:00:00.0","","384995.713589011","179523.893367701","동물관련영업","판매(일반)","000","",
"31","동물생산업","02_03_06_P","3250000","325000003720180003","20180518","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","0512442049","0","","부산광역시 중구 부평동*가 **-**번지","부산광역시 중구 흑교로 ** (부평동*가)","48977","부평애견사","20180518145349","I","2022-05-27 00:00:00.0","","384596.796473458","179839.883526548","동물관련영업","미용(일반)","000","",
"32","동물생산업","02_03_06_P","3250000","325000003720180008","20180801","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","0512445111","0","","부산광역시 중구 광복동*가 **-*번지","부산광역시 중구 광복로 **-* (광복동*가)","48954","몽모드펫","20200116164114","U","2022-05-27 00:00:00.0","","385476.826348463","179595.309689696","동물관련영업","판매(일반) 미용(일반)","000","",
"33","동물생산업","02_03_06_P","3250000","325000003720180009","20180813","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-253-0203","0","","부산광역시 중구 남포동*가 **-*","부산광역시 중구 비프광장로 **-*, *층 (남포동*가)","48953","양이양이","20220317143816","U","2022-05-27 00:00:00.0","","384896.263260894","179616.242546962","동물관련영업","전시","000","0",
"34","동물생산업","02_03_06_P","3250000","325000003720180010","20180831","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","070-4064-2201","0","","부산광역시 중구 영주동 **-**번지","부산광역시 중구 초량상로*번길 *, *층 (영주동)","48910","봉구애견미용샵","20190624091618","U","2022-05-27 00:00:00.0","","385433.153588566","181201.167083012","동물관련영업","미용(일반)","000","",
"35","동물생산업","02_03_06_P","3250000","325000003720180011","20180918","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 중구 보수동*가 ***-**번지","부산광역시 중구 대청로**번길 *-* (보수동*가)","48967","(주)스피독","20190311153013","U","2022-05-27 00:00:00.0","","384660.397010381","180132.171989299","동물관련영업","운송","L00","",
"36","동물생산업","02_03_06_P","3250000","325000003720180012","20180928","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 중구 영주동 *-***번지 동남파크상가 *호","부산광역시 중구 망양로 ***, *호 (영주동, 동남파크)","48900","샤랄라점빵","20190731110812","U","2022-05-27 00:00:00.0","","385254.506400777","181485.249546144","동물관련영업","위탁관리","000","",
"37","동물생산업","02_03_06_P","3250000","325000003720180013","20180928","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 중구 영주동 *-***번지 동남파크상가 *호","부산광역시 중구 망양로 ***, *호 (영주동, 동남파크)","48900","샤랄라점빵","20190731110955","U","2022-05-27 00:00:00.0","","385254.506400777","181485.249546144","동물관련영업","미용(일반)","000","",
"38","동물생산업","02_03_06_P","3250000","325000003720180014","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-462-8559","0","","부산광역시 중구 중앙동*가 **-*번지 롯데백화점광복점","부산광역시 중구 중앙대로 *, 롯데백화점광복점 (중앙동*가)","48944","펫가든동물병원","20190514101446","U","2022-05-27 00:00:00.0","","385590.814676765","179553.867031936","동물관련영업","미용(일반)","000","",
"39","동물생산업","02_03_06_P","3250000","325000003720180015","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-335-3123","0","","부산광역시 중구 창선동*가 **-*번지","부산광역시 중구 광복로 **-*, *층 (창선동*가)","48953","고양이다락방","20181001145914","I","2022-05-27 00:00:00.0","","384972.940709091","179665.725434499","동물관련영업","전시","000","",
"40","동물생산업","02_03_06_P","3250000","325000003720200001","20201022","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 중구 중앙동*가 **-* 롯데백화점광복점","부산광역시 중구 중앙대로 *, 롯데백화점광복점 **층 (중앙동*가)","48944","디어반","20201022093143","I","2022-05-27 00:00:00.0","","385590.814676765","179553.867031936","동물관련영업","위탁관리 미용(일반)","L00","",
"41","동물생산업","02_03_06_P","3250000","325000003720200003","20201119","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 중구 중앙동*가 **-*","부산광역시 중구 중앙대로 **-*, 중앙빌딩 *층 (중앙동*가)","48929","곰앤앙","20201119092733","I","2022-05-27 00:00:00.0","","385564.455754155","180271.126270421","동물관련영업","위탁관리 미용(일반)","000","",
"42","동물생산업","02_03_06_P","3250000","325000003720200002","20201113","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 중구 남포동*가 **-*","부산광역시 중구 자갈치로**번길 *-*, *층 (남포동*가)","48983","시나몬","20201113094655","I","2022-05-27 00:00:00.0","","384992.510992952","179515.755430735","동물관련영업","운송","000","",
"43","동물생산업","02_03_06_P","3250000","325000003720180016","20181107","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-241-0103","0","","부산광역시 중구 남포동*가 **-*번지","부산광역시 중구 구덕로 **, *층 (남포동*가)","48983","희망종합동물병원","20181107094339","I","2022-05-27 00:00:00.0","","385046.215020992","179539.723961796","동물관련영업","미용(일반)","000","",
"44","동물생산업","02_03_06_P","3250000","325000003720180020","20181214","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-241-0901","0","","부산광역시 중구 부평동*가 **-*번지","부산광역시 중구 비프광장로 *, *층 (부평동*가)","48980","남포아지트","20200219103955","U","2022-05-27 00:00:00.0","","384645.673444747","179574.211568157","동물관련영업","전시","000","",
"45","동물생산업","02_03_06_P","3250000","325000003720180017","20181212","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 중구 중앙동*가 **-* 롯데백화점광복점","부산광역시 중구 중앙대로 *, 롯데백화점광복점 *층 (중앙동*가)","48944","한강아쿠아 롯데마트 광복점","20200921154248","U","2022-05-27 00:00:00.0","","385590.814676765","179553.867031936","동물관련영업","판매(일반)","000","",
"46","동물생산업","02_03_06_P","3250000","325000003720180018","20181212","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-245-2956","0","","부산광역시 중구 광복동*가 **-*번지","부산광역시 중구 광복로 **-*, *층 (광복동*가)","48952","덕수네애견","20181212144410","I","2022-05-27 00:00:00.0","","385190.73461994","179695.148241253","동물관련영업","위탁관리","000","",
"47","동물생산업","02_03_06_P","3250000","325000003720180019","20181212","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-245-2956","0","","부산광역시 중구 광복동*가 **-*번지","부산광역시 중구 광복로 **-*, *층 (광복동*가)","48952","덕수네애견","20181212152056","I","2022-05-27 00:00:00.0","","385190.73461994","179695.148241253","동물관련영업","전시","000","",
"48","동물생산업","02_03_06_P","3250000","325000003720180021","20181214","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-241-0901","0","","부산광역시 중구 부평동*가 **-*번지","부산광역시 중구 비프광장로 *, *층 (부평동*가)","48980","남포아지트","20200219103550","U","2022-05-27 00:00:00.0","","384645.673444747","179574.211568157","동물관련영업","위탁관리","000","",
"49","동물생산업","02_03_06_P","3250000","325000004720180005","20180524","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-246-8400","0","","부산광역시 중구 남포동*가 **-*","부산광역시 중구 구덕로 ** (남포동*가)","48954","㈜핫독부산지사위드쥬(with-zoo)","20220428181037","I","2022-07-02 17:34:43.0","","385298.796643656","179546.451927988","동물관련영업","동물전시업","L00","0",
"50","동물생산업","02_03_06_P","3250000","325000004720180009","20180813","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-253-0203","0","","부산광역시 중구 남포동*가 **-*","부산광역시 중구 비프광장로 **-*, *층 (남포동*가)","48953","양이양이","20220428181037","I","2022-07-02 17:34:43.0","","384896.263260894","179616.242546962","동물관련영업","동물전시업","000","0",
"51","동물생산업","02_03_06_P","3250000","325000004720180015","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-335-3123","0","","부산광역시 중구 창선동*가 **-*","부산광역시 중구 광복로 **-*, *층 (창선동*가)","48953","고양이다락방","20220428181038","I","2022-07-02 17:34:43.0","","384972.940709091","179665.725434499","동물관련영업","동물전시업","000","0",
"52","동물생산업","02_03_06_P","3250000","325000004720180019","20181212","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-245-2956","0","","부산광역시 중구 광복동*가 **-*","부산광역시 중구 광복로 **-*, *층 (광복동*가)","48952","덕수네애견","20220428181038","I","2022-07-02 17:34:43.0","","385190.73461994","179695.148241253","동물관련영업","동물전시업","000","0",
"53","동물생산업","02_03_06_P","3250000","325000004720180020","20181214","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-241-0901","0","","부산광역시 중구 부평동*가 **-*","부산광역시 중구 비프광장로 *, *층 (부평동*가)","48980","남포아지트","20220428181038","I","2022-07-02 17:34:43.0","","384645.673444747","179574.211568157","동물관련영업","동물전시업","000","0",
"54","동물생산업","02_03_06_P","3250000","325000004720190001","20190222","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","부산광역시 중구 남포동*가 *-*","부산광역시 중구 비프광장로 **, *층 (남포동*가)","48953","라라랜드","20220428181038","I","2022-07-02 17:34:43.0","","384915.689642462","179649.862331587","동물관련영업","동물전시업","L00","0",
"55","동물생산업","02_03_06_P","3250000","325000004820170001","20171127","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0512459319","0","","부산광역시 중구 중앙동*가 *","부산광역시 중구 중앙대로 **-*, *~*층 (중앙동*가)","48957","베스트펫 강아지고양이 부산본점","20220428181037","I","2022-07-02 17:34:43.0","","385588.532247421","179987.54922489","동물관련영업","동물위탁관리업","000","0",
"56","동물생산업","02_03_06_P","3250000","325000004820180004","20180524","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-246-7551","0","","부산광역시 중구 남포동*가 **-*","부산광역시 중구 구덕로 **-* (남포동*가)","48954","피닉스애견미용","20220428181037","I","2022-07-02 17:34:43.0","","385264.539023624","179559.218819161","동물관련영업","동물위탁관리업","000","0",
"57","동물생산업","02_03_06_P","3250000","325000004820180006","20180524","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-246-8400","0","","부산광역시 중구 남포동*가 **-*","부산광역시 중구 구덕로 ** (남포동*가)","48954","㈜핫독부산지사위드쥬(with-zoo)","20220428181037","I","2022-07-02 17:34:43.0","","385298.796643656","179546.451927988","동물관련영업","동물위탁관리업","L00","0",
"58","동물생산업","02_03_06_P","3250000","325000004820180012","20180928","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","부산광역시 중구 영주동 *-*** 동남파크상가 *호","부산광역시 중구 망양로 ***, *호 (영주동, 동남파크)","48900","샤랄라점빵","20220428181038","I","2022-07-02 17:34:43.0","","385254.506400777","181485.249546144","동물관련영업","동물위탁관리업","000","0",
"59","동물생산업","02_03_06_P","3250000","325000004820180018","20181212","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-245-2956","0","","부산광역시 중구 광복동*가 **-*","부산광역시 중구 광복로 **-*, *층 (광복동*가)","48952","덕수네애견","20220428181038","I","2022-07-02 17:34:43.0","","385190.73461994","179695.148241253","동물관련영업","동물위탁관리업","000","0",
"60","동물생산업","02_03_06_P","3250000","325000004820180021","20181214","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-241-0901","0","","부산광역시 중구 부평동*가 **-*","부산광역시 중구 비프광장로 *, *층 (부평동*가)","48980","남포아지트","20220428181038","I","2022-07-02 17:34:43.0","","384645.673444747","179574.211568157","동물관련영업","동물위탁관리업","000","0",
"61","동물생산업","02_03_06_P","3250000","325000004820190003","20190624","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","07040642201","0","","부산광역시 중구 영주동 **-**","부산광역시 중구 초량상로*번길 *, *층 (영주동)","48910","봉구애견미용샵","20220428181038","I","2022-07-02 17:34:43.0","","385433.153588566","181201.167083012","동물관련영업","동물위탁관리업","000","0",
"62","동물생산업","02_03_06_P","3250000","325000004820190004","20190715","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0514694947","0","","부산광역시 중구 동광동*가 *-***","부산광역시 중구 중구로 ***, *층 (동광동*가)","48925","메리몰펫샵","20220428181038","I","2022-07-02 17:34:43.0","","385425.302680553","180656.08936577","동물관련영업","동물위탁관리업","000","0",
"63","동물생산업","02_03_06_P","3250000","325000004820190006","20190823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","부산광역시 중구 영주동 **-**","부산광역시 중구 대영로 *** (영주동)","48910","왈왈","20220428181038","I","2022-07-02 17:34:43.0","","385424.083435585","181145.082616947","동물관련영업","동물위탁관리업","000","0",
"64","동물생산업","02_03_06_P","3250000","325000004820190009","20191224","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0514633009","0","","부산광역시 중구 영주동 **-**","부산광역시 중구 대영로 ***, *층 (영주동)","48911","도그스토리","20220428181038","I","2022-07-02 17:34:43.0","","385487.638466392","181143.144733299","동물관련영업","동물위탁관리업","000","0",
"65","동물생산업","02_03_06_P","3250000","325000004820200001","20201022","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","부산광역시 중구 중앙동*가 **-* 롯데백화점광복점","부산광역시 중구 중앙대로 *, 롯데백화점광복점 **층 (중앙동*가)","48944","디어반","20220428181038","I","2022-07-02 17:34:43.0","","385590.814676765","179553.867031936","동물관련영업","동물위탁관리업","L00","0",
"66","동물생산업","02_03_06_P","3250000","325000004920170001","20171127","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0512459319","0","","부산광역시 중구 중앙동*가 *","부산광역시 중구 중앙대로 **-*, *~*층 (중앙동*가)","48957","베스트펫 강아지고양이 부산본점","20220428181037","I","2022-07-02 17:34:43.0","","385588.532247421","179987.54922489","동물관련영업","동물미용업(일반)","000","0",
"67","동물생산업","02_03_06_P","3250000","325000004920180002","20180518","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0512413885","0","","부산광역시 중구 부평동*가 ** 부평맨션","부산광역시 중구 흑교로 **, 가동 *호 (부평동*가, 부평맨션)","48977","퓨펜애견","20220428181037","I","2022-07-02 17:34:43.0","","384621.820885404","180029.395795349","동물관련영업","동물미용업(일반)","000","0",
"68","동물생산업","02_03_06_P","3250000","325000004920180003","20180518","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0512442049","0","","부산광역시 중구 부평동*가 **-**","부산광역시 중구 흑교로 ** (부평동*가)","48977","부평애견사","20220428181037","I","2022-07-02 17:34:43.0","","384596.796473458","179839.883526548","동물관련영업","동물미용업(일반)","000","0",
"69","동물생산업","02_03_06_P","3250000","325000004920180004","20180524","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-246-7551","0","","부산광역시 중구 남포동*가 **-*","부산광역시 중구 구덕로 **-* (남포동*가)","48954","피닉스애견미용","20220428181037","I","2022-07-02 17:34:43.0","","385264.539023624","179559.218819161","동물관련영업","동물미용업(일반)","000","0",
"70","동물생산업","02_03_06_P","3250000","325000004920180007","20180601","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-254-6826","0","","부산광역시 중구 보수동*가 **-*","부산광역시 중구 흑교로**번길 * (보수동*가)","48963","애견동화","20220428181037","I","2022-07-02 17:34:43.0","","384523.402967985","180209.685937458","동물관련영업","동물미용업(일반)","000","0",
"71","동물생산업","02_03_06_P","3250000","325000004920180008","20180801","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0512445111","0","","부산광역시 중구 광복동*가 **-*","부산광역시 중구 광복로 **-* (광복동*가)","48954","몽모드펫","20220428181037","I","2022-07-02 17:34:43.0","","385476.826348463","179595.309689696","동물관련영업","동물미용업(일반)","000","0",
