"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"11","동물운송업","02_03_12_P","3310000","331000005020180022","20180906","","01","영업/정상","0000","정상","","","","","051-604-7522","0","","부산광역시 남구 대연동 ***-*","부산광역시 남구 수영로 ***, ***호 (대연동)","48434","부산펫(주)","20220428181028","I","2022-07-02 17:34:28.0","","391165.78197459","183999.389271383","동물운송업","동물운송업","L00","0",
"12","동물운송업","02_03_12_P","3310000","331000005020200009","20200731","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 ***-** 통도정사","부산광역시 남구 용호로 ***, 통도정사 *층 (용호동)","48587","묘한호텔","20220428181030","I","2022-07-02 17:34:28.0","","392400.598736755","181630.470037672","동물운송업","동물운송업","000","0",
"13","동물운송업","02_03_12_P","3310000","331000005020220002","20220203","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 ***-* ***호","부산광역시 남구 용호로***번길 **, ***호 (용호동)","48575","멍콕","20220629104127","U","2022-07-02 17:34:28.0","","392331.751095857","180950.651197662","동물운송업","동물운송업","000","0",
"14","동물운송업","02_03_12_P","3330000","333000005020180003","20180514","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 반여동 ****-*","부산광역시 해운대구 반여로 ***, *층 (반여동)","48035","펫시(petsee)","20220428181040","I","2022-07-02 17:34:28.0","","393464.709884521","191578.58503843","동물운송업","동물운송업","L00","0",
"15","동물운송업","02_03_12_P","3330000","333000005020180013","20180626","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 재송동 **** 센텀삼익아파트 ***동 ***호","부산광역시 해운대구 해운대로**번가길 *, ***동 ***호 (재송동, 센텀삼익아파트)","48051","쪼꼬네 펫콜","20220428181040","I","2022-07-02 17:34:28.0","","393140.687808246","190048.604696982","동물운송업","동물운송업","000","0",
"16","동물운송업","02_03_12_P","3330000","333000005020190021","20190621","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 송정동 ***-**","부산광역시 해운대구 송정중앙로**번길 *** (송정동)","48070","펫타고","20220428181043","I","2022-07-02 17:34:28.0","","400869.398620548","189919.57319759","동물운송업","동물운송업","000","0",
"17","동물운송업","02_03_12_P","3330000","333000005020200001","20200219","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 재송동 ***-* 센텀이편한세상아파트 ***동 ***호","부산광역시 해운대구 해운대로**번길 **, ***동 *층 ***호 (재송동, 센텀이편한세상아파트)","48048","tak 타요 개린이","20220428181043","I","2022-07-02 17:34:28.0","","392799.14993192","189781.150493082","동물운송업","동물운송업","000","0",
"18","동물운송업","02_03_12_P","3330000","333000005020200003","20200225","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 우동 ***-**","부산광역시 해운대구 우동*로**번길 *-* (우동)","48086","해운대 펫택시","20220428181043","I","2022-07-02 17:34:28.0","","396966.381475817","187523.957189765","동물운송업","동물운송업","000","0",
"19","동물운송업","02_03_12_P","3330000","333000005020200019","20200716","","01","영업/정상","0000","정상","","","","","051-746-1982","0","","부산광역시 해운대구 우동 *** 영성빌딩","부산광역시 해운대구 우동*로 ***, 영성빌딩 *층 (우동)","48085","일구팔이 독 하우스","20220428181043","I","2022-07-02 17:34:28.0","","396206.61858374","187758.556099554","동물운송업","동물운송업","000","0",
"20","동물운송업","02_03_12_P","3330000","333000005020210035","20211223","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 중동 **** 해운대 양우내안애팰리스","부산광역시 해운대구 좌동순환로***번길 **, B***~*호 (중동, 해운대 양우내안애팰리스)","48114","러브애견미용","20220428181045","I","2022-07-02 17:34:28.0","","398373.963592261","186944.253697909","동물운송업","동물운송업","000","0",
"21","동물운송업","02_03_12_P","3340000","334000005020180001","20180416","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 하단동 ***-**","부산광역시 사하구 동매로 ** (하단동)","49414","최철식","20220428181035","I","2022-07-02 17:34:28.0","","378942.027145751","180036.414361995","동물운송업","동물운송업","000","0",
"22","동물운송업","02_03_12_P","3340000","334000005020180008","20180514","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 다대동 **** 다대 롯데캐슬 블루","부산광역시 사하구 다송로 **, ***동 ****층 (다대동, 다대 롯데캐슬 블루)","49515","Petsco","20220428181036","I","2022-07-02 17:34:28.0","","380819.56184204","175806.418407582","동물운송업","동물운송업","000","0",
"23","동물운송업","02_03_12_P","3340000","334000005020180016","20180807","","01","영업/정상","0000","정상","","","","","051-265-8454","0","","부산광역시 사하구 장림동 ***","부산광역시 사하구 다대로 *** (장림동)","49466","해피멍","20220428181037","I","2022-07-02 17:34:28.0","","380237.475940359","177204.811894645","동물운송업","동물운송업","000","0",
"24","동물운송업","02_03_12_P","3340000","334000005020180019","20180822","","01","영업/정상","0000","정상","","","","","051-266-3268","0","","부산광역시 사하구 다대동 **-*","부산광역시 사하구 다대로 *** (다대동)","49514","도그라이프","20220428181037","I","2022-07-02 17:34:28.0","","380515.298639057","176066.979442777","동물운송업","동물운송업","000","0",
"25","동물운송업","02_03_12_P","3340000","334000005020200005","20200423","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 하단동 ***-* ***호","부산광역시 사하구 하신번영로***번길 ***, ***호 (하단동)","49309","펫콜486(사하점)","20220428181039","I","2022-07-02 17:34:28.0","","378691.483731147","180759.87930737","동물운송업","동물운송업","000","0",
"26","동물운송업","02_03_12_P","3340000","334000005020210002","20210413","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 다대동 **-*","부산광역시 사하구 다대로 ***, *층 (다대동)","49514","스파보드레","20220428181039","I","2022-07-02 17:34:28.0","","380429.20024525","176156.055942866","동물운송업","동물운송업","000","0",
"27","동물운송업","02_03_12_P","3340000","334000005020220001","20220510","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 신평동 ***-* 신평럭키무지개타운","부산광역시 사하구 신산북로**번길 **, *동 ****호 (신평동, 신평럭키무지개타운)","49418","별이네 팻 택시","20220510112627","I","2022-07-02 17:34:28.0","","379546.541691789","178872.461747926","동물운송업","동물운송업","000","0",
"28","동물운송업","02_03_12_P","3350000","335000005020190015","20191213","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 남산동 ***-** 외인주택 A동 *호","부산광역시 금정구 금단로***번길 **, 외인주택 A동 *호 (남산동)","46215","파트라슈 펫 택시","20220428181028","I","2022-07-02 17:34:28.0","","390445.141534752","197888.336201618","동물운송업","동물운송업","000","0",
"29","동물운송업","02_03_12_P","3350000","335000005020200003","20201007","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 **-* ** 센츄리시티 오피스텔","부산광역시 남구 수영로 ***, ** 센츄리시티 오피스텔 ***호 (대연동)","48508","HC global","20220428181029","I","2022-07-02 17:34:28.0","","391411.212179843","184052.409245407","동물운송업","동물운송업","000","0",
"30","동물운송업","02_03_12_P","3360000","336000005020220007","20220412","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-*","부산광역시 강서구 명지국제**로 **, *층 (명지동)","46773","마이유어펫살롱","20220428181031","I","2022-07-02 17:34:28.0","","375617.243972787","180157.97441728","동물운송업","동물운송업","000","0",
"31","동물운송업","02_03_12_P","3360000","336000005020220008","20220621","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-**","부산광역시 강서구 명지국제**로 **-*, *층 (명지동)","46773","올리스24 명지점","20220621155202","I","2022-07-02 17:34:28.0","","375614.07510251","180224.077491082","동물운송업","동물운송업","000","0",
"32","동물운송업","02_03_12_P","3370000","337000005020190005","20190328","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 거제동 ***-**","부산광역시 연제구 거제대로**번길 **, *층 (거제동)","47548","러블리펫텔","20220428181052","I","2022-07-02 17:34:28.0","","388451.252080634","188343.556701633","동물운송업","동물운송업","000","0",
"33","동물운송업","02_03_12_P","3370000","337000005020200003","20201014","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 연산동 ***-* 한양아파트","부산광역시 연제구 온천천남로 ***, **동 ***호 (연산동, 한양아파트)","47566","아껴줄개","20220428181053","I","2022-07-02 17:34:28.0","","391504.565166144","189919.185343166","동물운송업","동물운송업","000","0",
"34","동물운송업","02_03_12_P","3370000","337000005020220002","20220102","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 연산동 ****-** 조강빌딩","부산광역시 연제구 월드컵대로 ***-*, 조강빌딩 *층 (연산동)","47524","라이크몽","20220428181054","I","2022-07-02 17:34:28.0","","389306.642357226","189540.708212276","동물운송업","동물운송업","000","0",
"35","동물운송업","02_03_12_P","3370000","337000005020220003","20220610","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 연산동 ***-**","부산광역시 연제구 과정로 ***(연산동)","47558","펫츠아일랜드","20220610115310","I","2022-07-02 17:34:28.0","","391835.881043682","189390.46807107","동물운송업","동물운송업","000","0",
"36","동물운송업","02_03_12_P","3380000","338000005020210002","20210209","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 광안동 ***-**","부산광역시 수영구 광일로**번가길 ** (광안동)","48245","486 펫택시(수영망미점)","20220428181012","I","2022-07-02 17:34:28.0","","391903.974055746","186946.089601136","동물운송업","동물운송업","000","0",
"37","동물운송업","02_03_12_P","3380000","338000005020210009","20210604","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 남천동 **-**","부산광역시 수영구 광남로 **, *층 (남천동)","48314","오구오구퍼피 광안점","20220428181012","I","2022-07-02 17:34:28.0","","392351.007196545","185101.214467154","동물운송업","동물운송업","000","0",
"38","동물운송업","02_03_12_P","3390000","339000005020200001","20200131","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 ***-**","부산광역시 사상구 사상로 ***, *층 (모라동)","46917","희야네 애견미용실","20220428181032","I","2022-07-02 17:34:28.0","","381010.93051835","189572.088947393","동물운송업","동물운송업","000","0",
"39","동물운송업","02_03_12_P","3390000","339000005020210003","20210223","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 ** 모라주공아파트*단지","부산광역시 사상구 모라로***번길 **-**, ***동 ***층 (모라동, 모라주공아파트*단지)","46935","486펫콜 사상점","20220428181032","I","2022-07-02 17:34:28.0","","382142.83072576","188934.845080749","동물운송업","동물운송업","000","0",
"40","동물운송업","02_03_12_P","3400000","340000005020180043","20181022","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 기장군 장안읍 좌천리 ***-** 힐탑 프리미엄 아울렛 *층 ***호","부산광역시 기장군 장안읍 정관로 ****, 힐탑 프리미엄 아울렛 *층 ***호","46029","어라운드펫","20220428181033","I","2022-07-02 17:34:28.0","","403230.690998611","204710.04299855","동물운송업","동물운송업","000","0",
"41","동물운송업","02_03_12_P","3400000","340000005020180050","20181221","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 기장군 기장읍 석산리 *** [**저**** / 중형화물 / 마스터]","부산광역시 기장군 기장읍 석산*길 **-*, [**저**** / 중형화물 / 마스터]","46081","신독스에어(Shindogs Air)","20220428181033","I","2022-07-02 17:34:28.0","","401247.383003211","191344.792201416","동물운송업","동물운송업","000","0",
"42","동물운송업","02_03_12_P","3400000","340000005020180052","20181228","","01","영업/정상","0000","정상","","","","","051-604-7268","0","","부산광역시 기장군 기장읍 시랑리 ***-* 힐튼부산 A동 [**수****/경형승용]","부산광역시 기장군 기장읍 기장해안로 ***-**, 힐튼부산 A동 [**수****/경형승용]","46083","하울팟 부산케어센터","20220428181033","I","2022-07-02 17:34:28.0","","402877.316530715","191010.779904556","동물운송업","동물운송업","L00","0",
"43","동물운송업","02_03_12_P","3400000","340000005020220001","20220621","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 기장군 일광읍 삼성리 ***-**","부산광역시 기장군 일광읍 해빛*로 **-*, ***호","46048","쇼누아","20220621110019","I","2022-07-02 17:34:28.0","","","","동물운송업","동물운송업","000","0",
"44","동물운송업","02_03_12_P","3250000","325000005020180001","20180409","","03","폐업","0002","폐업","20180821","","","","16667895","0","","부산광역시 중구 보수동*가 ***-**","부산광역시 중구 대청로**번길 *-* (보수동*가)","48967","스피독","20220428181037","I","2022-07-02 17:34:28.0","","384660.397010381","180132.171989299","동물운송업","동물운송업","000","0",
"45","동물운송업","02_03_12_P","3250000","325000005020180011","20180918","","03","폐업","0002","폐업","20190311","","","","","0","","부산광역시 중구 보수동*가 ***-**","부산광역시 중구 대청로**번길 *-* (보수동*가)","48967","(주)스피독","20220428181037","I","2022-07-02 17:34:28.0","","384660.397010381","180132.171989299","동물운송업","동물운송업","L00","0",
"46","동물운송업","02_03_12_P","3270000","327000005020200002","20200629","","03","폐업","0002","폐업","20210615","","","","","0","","부산광역시 동구 수정동 ***-**","부산광역시 동구 수정공원로***번길 *-* (수정동)","48704","486펫콜(동구점)","20220428181029","I","2022-07-02 17:34:28.0","","386408.464492259","183891.482739123","동물운송업","동물운송업","000","0",
"47","동물운송업","02_03_12_P","3290000","329000005020190004","20190304","","03","폐업","0002","폐업","20200428","","","","","0","","부산광역시 부산진구 범천동 ***-** 한라시그마타워","부산광역시 부산진구 황령대로 **, ***호 (범천동, 한라시그마타워)","47353","(주) 스피독 '개놀자'","20220428181039","I","2022-07-02 17:34:28.0","","387735.741929162","185175.263274274","동물운송업","동물운송업","L00","0",
"48","동물운송업","02_03_12_P","3300000","330000005020180010","20180821","","03","폐업","0002","폐업","20200901","","","","","0","","부산광역시 동래구 온천동 ****-** 온천럭키원룸* ***호","부산광역시 동래구 충렬대로***번길 *, ***호 (온천동, 온천럭키원룸*)","47733","런닝펫","20220615171641","U","2022-07-02 17:34:28.0","","388947.247306961","191606.423122314","동물운송업","동물운송업","000","0",
"49","동물운송업","02_03_12_P","3310000","331000005020190005","20190605","","03","폐업","0002","폐업","20220118","","","","","0","","부산광역시 남구 우암동 ***-***","부산광역시 남구 동제당로***번길 ** (우암동)","48469","486펫콜 2호점","20220428181030","I","2022-07-02 17:34:28.0","","389225.593841939","182717.824256178","동물운송업","동물운송업","000","0",
"50","동물운송업","02_03_12_P","3330000","333000005020180039","20180904","","03","폐업","0002","폐업","20200825","","","","051-746-8259","0","","부산광역시 해운대구 우동 ***-** 서울마크사","부산광역시 해운대구 우동*로 **, 서울마크사 *층 (우동)","48084","오구오구퍼피","20220428181041","I","2022-07-02 17:34:28.0","","396971.87360333","187436.069372583","동물운송업","동물운송업","000","0",
"51","동물운송업","02_03_12_P","3330000","333000005020210017","20210521","","03","폐업","0002","폐업","20220209","","","","","0","","부산광역시 해운대구 재송동 **** 센텀파미르아파트","부산광역시 해운대구 해운대로**번길 **, ***동 ***호 (재송동, 센텀파미르아파트)","48051","파파 펫택시","20220428181045","I","2022-07-02 17:34:28.0","","393465.591412566","190323.702881401","동물운송업","동물운송업","000","0",
"52","동물운송업","02_03_12_P","3330000","333000005020210030","20210928","","03","폐업","0002","폐업","20211214","","","","","0","","부산광역시 해운대구 좌동 **** 엘아이지건영아파트","부산광역시 해운대구 좌동순환로***번길 **(좌동, 엘아이지건영아파트)","48076","파란 해운대","20220428181045","I","2022-07-02 17:34:28.0","","398571.069434432","188718.326303818","동물운송업","동물운송업","000","0",
"53","동물운송업","02_03_12_P","3350000","335000005020180016","20180530","","03","폐업","0002","폐업","20210113","","","","","0","","부산광역시 금정구 장전동 ***-**","부산광역시 금정구 금정로 ***, *층 (장전동)","46285","개편하냥","20220428181027","I","2022-07-02 17:34:28.0","","389928.078150578","194768.225726487","동물운송업","동물운송업","000","0",
"54","동물운송업","02_03_12_P","3350000","335000005020180055","20181211","","03","폐업","0002","폐업","20210611","","","","","0","","부산광역시 동래구 온천동 ***-**","부산광역시 동래구 온천장로 **, b동 *층 (온천동)","47710","펫테일즈","20220428181028","I","2022-07-02 17:34:28.0","","389652.511744427","193142.388239408","동물운송업","동물운송업","000","0",
"55","동물운송업","02_03_12_P","3360000","336000005020200006","20200327","","03","폐업","0002","폐업","20200807","","","","","0","","부산광역시 강서구 지사동 **** 협성 · DS 엘리시안","부산광역시 강서구 과학산단로***번길 **, ***동 ***호 (지사동, 협성 · DS 엘리시안)","46743","펫119 반려동물운송서비스","20220428181028","I","2022-07-02 17:34:28.0","","367451.087635496","184977.554702767","동물운송업","동물운송업","000","0",
"56","동물운송업","02_03_12_P","3370000","337000005020190002","20190114","","03","폐업","0002","폐업","20201217","","","","","0","","부산광역시 동래구 온천동 ***-*","부산광역시 동래구 중앙대로****번길 **, *층 (온천동)","47728","네발두발","20220428181052","I","2022-07-02 17:34:28.0","","389044.701360119","192137.315414378","동물운송업","동물운송업","000","0",
"57","동물운송업","02_03_12_P","3380000","338000005020180040","20181126","","03","폐업","0002","폐업","20200722","","","","","0","","부산광역시 수영구 광안동 **-* 에이스센텀스카이뷰","부산광역시 수영구 수영로***번길 **, 에이스센텀스카이뷰 ****호 (광안동)","48266","견인차","20220428181011","I","2022-07-02 17:34:28.0","","392730.068283238","187380.742743965","동물운송업","동물운송업","000","0",
"58","동물운송업","02_03_12_P","3380000","338000005020190010","20190507","","03","폐업","0002","폐업","20210601","","","","051-757-9993","0","","부산광역시 수영구 광안동 ***-**","부산광역시 수영구 무학로 **, *층 (광안동)","48270","야옹아놀자 부산 광안리점","20220428181011","I","2022-07-02 17:34:28.0","","392754.145204221","186779.845643634","동물운송업","동물운송업","000","0",
"59","동물운송업","02_03_12_P","3380000","338000005020190019","20190703","","03","폐업","0002","폐업","20200130","","","","1666-7895","0","","부산광역시 수영구 민락동 ***-** 베네치아 빌딩","부산광역시 수영구 광안해변로***번길 **-*, 베네치아 빌딩 *층 (민락동)","48280","(주)개놀자","20220428181011","I","2022-07-02 17:34:28.0","","394096.789669911","186076.253913277","동물운송업","동물운송업","L00","0",
"60","동물운송업","02_03_12_P","3380000","338000005020200002","20200326","","03","폐업","0002","폐업","20210102","","","","","0","","부산광역시 수영구 남천동 **-** 궁전아이브","부산광역시 수영구 남천바다로**번길 **, ***호 (남천동, 궁전아이브)","48314","Moon Dog","20220428181011","I","2022-07-02 17:34:28.0","","392345.052581616","185360.539525459","동물운송업","동물운송업","000","0",
"61","동물운송업","02_03_12_P","3390000","339000005020200002","20200308","","03","폐업","0002","폐업","20211025","","","","","0","","부산광역시 사상구 감전동 ***-**","부산광역시 사상구 낙동대로 ***, *층 (감전동)","47027","고양이는 외계인","20220428181032","I","2022-07-02 17:34:28.0","","379583.561299351","185046.93725193","동물운송업","동물운송업","000","0",
"62","동물운송업","02_03_12_P","3400000","340000005020200007","20201123","","03","폐업","0002","폐업","20220519","","","","","0","","부산광역시 기장군 장안읍 좌천리 ***-**","부산광역시 기장군 장안읍 좌천시장*길 **","46033","밤벨 펫택시","20220519110236","U","2022-07-02 17:34:28.0","","404107.780863561","203337.151013182","동물운송업","동물운송업","000","0",
