"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"2674","노래연습장업","03_09_01_P","3340000","CDFF3242052002000050","20021206","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 하단동 604-16","부산광역시 사하구 동매로 23 (하단동)","49428","강변 노래연습장","20210421171733","U","2021-04-23 02:40:00.0","","378736.300979165","180061.070434891","노래연습장업","유통관련업","","","","118.8","","","","","","9","","N","N","N","","N","N","","","","","","","","","","","","",
"2675","노래연습장업","03_09_01_P","3340000","CDFF3242052002000054","20021206","","01","영업/정상","13","영업중","","","","","265-1806","","","부산광역시 사하구 다대동 651-1번지 (다대1동)","부산광역시 사하구 윤공단로 8 (다대동)","49494","가수 노래연습장","20150501163627","I","2018-08-31 23:59:59.0","","379644.177062654","174635.319691405","노래연습장업","유통관련업","","","","122.1","","","","","","10","5","N","N","N","Y","N","N","","","","","","","","","","","","",
"2676","노래연습장업","03_09_01_P","3340000","CDFF3242052002000056","20021206","","01","영업/정상","13","영업중","","","","","303-0095","","","부산광역시 사하구 당리동 114번지","부산광역시 사하구 제석로 70 (당리동)","49323","둥지노래연습장","20130515144231","I","2018-08-31 23:59:59.0","","380044.78307725","180403.353667979","노래연습장업","유통관련업","","","","132","","","","","","6","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"2677","노래연습장업","03_09_01_P","3340000","CDFF3242052002000121","20021210","","01","영업/정상","13","영업중","","","","","202-5880","","","부산광역시 사하구 하단동 477-5번지 (하단2동)","부산광역시 사하구 낙동대로 555 (하단동)","49303","데몰리션 노래연습장","20170602175442","I","2018-08-31 23:59:59.0","","378922.682567755","181107.532678404","노래연습장업","유통관련업","","","","181.23","","","","","","10","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"2678","노래연습장업","03_09_01_P","3340000","CDFF3242052002000074","20021207","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 괴정동 237-22번지 (괴정3동)","부산광역시 사하구 사리로 53 (괴정동)","49339","스타 노래연습장","20151125142548","I","2018-08-31 23:59:59.0","","382135.192262442","180209.957810311","노래연습장업","유통관련업","","","","112.2","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"2679","노래연습장업","03_09_01_P","3340000","CDFF3242052002000076","20021207","","01","영업/정상","13","영업중","","","","","206-0106","","","부산광역시 사하구 감천동 661-1번지 (감천1동)","부산광역시 사하구 감천로 46 (감천동)","49445","우리동네 노래연습장","20121212094845","I","2018-08-31 23:59:59.0","","382088.529242203","178663.846611589","노래연습장업","유통관련업","","","","161.7","","","","","","8","4","N","N","N","Y","N","N","","","","","","","","","","","","",
"2680","노래연습장업","03_09_01_P","3340000","CDFF3242052002000109","20021210","","01","영업/정상","13","영업중","","","","","201-3872","","","부산광역시 사하구 괴정동 864-2번지","부산광역시 사하구 사하로197번길 39 (괴정동)","49380","거북이 노래연습장","20190806144223","U","2019-08-08 02:40:00.0","","381508.826646745","179527.332001105","노래연습장업","유통관련업","","","","122.1","","","","","","6","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"2681","노래연습장업","03_09_01_P","3340000","CDFF3242052002000110","20021210","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 장림동 275-6번지","부산광역시 사하구 다대로 273, 2층 (장림동)","49509","노래야노래야 코인노래연습장","20181206110128","U","2018-12-08 02:40:00.0","","380297.173250347","177219.649577828","노래연습장업","유통관련업","4","","","181.07","2","","","","","20","","N","N","N","Y","N","N","","","","","","","","","","","","",
"2682","노래연습장업","03_09_01_P","3340000","CDFF3242052002000111","20021210","","01","영업/정상","13","영업중","","","","","293-4733","","","부산광역시 사하구 신평동 615-8번지 (신평2동)","부산광역시 사하구 하신번영로 161-1 (신평동)","49431","킹스타 노래연습장","20121212100439","I","2018-08-31 23:59:59.0","","378649.117109711","179307.743591703","노래연습장업","유통관련업","","","","118.8","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"2683","노래연습장업","03_09_01_P","3340000","CDFF3242052002000149","20021211","","01","영업/정상","13","영업중","","","","","291-3827","","","부산광역시 사하구 하단동 498-12번지","부산광역시 사하구 낙동대로 525, 1층 (하단동)","49308","둘리 노래연습장","20191113154141","U","2019-11-15 02:40:00.0","","379081.19890568","180851.779202645","노래연습장업","유통관련업","","","","113.39","","","","","","6","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"2684","노래연습장업","03_09_01_P","3340000","CDFF3242052002000152","20021211","","01","영업/정상","13","영업중","","","","","204-0847","","","부산광역시 사하구 하단동 608-68","부산광역시 사하구 하신중앙로 302-1, 지하1층 (하단동)","49414","휘모리노래연습장","20201007111844","U","2020-10-09 02:40:00.0","","378977.50817447","180069.480714232","노래연습장업","유통관련업","","","","98.13","","","","","","2","","N","N","N","","N","N","","","","","","","","","","","","",
"2685","노래연습장업","03_09_01_P","3340000","CDFF3242052002000155","20021211","","01","영업/정상","13","영업중","","","","","265-0082","","","부산광역시 사하구 다대동 1552-8번지 (다대1동)","부산광역시 사하구 다대로 686-2 (다대동)","49506","압구정 노래연습장","20190731170455","U","2019-08-02 02:40:00.0","","379319.622211357","173947.316331144","노래연습장업","유통관련업","3","","","227.94","","1","","","","10","","N","N","N","","N","N","","","","","","","","","","","","",
"2686","노래연습장업","03_09_01_P","3340000","CDFF3242052002000156","20021211","","01","영업/정상","13","영업중","","","","","207-0599","","","부산광역시 사하구 신평동 262-18번지","부산광역시 사하구 장평로 288 (신평동)","49442","토마토 노래연습장","20150501173100","I","2018-08-31 23:59:59.0","","379875.794396291","178762.225282006","노래연습장업","유통관련업","","","","288.1","2","","","","","12","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"2687","노래연습장업","03_09_01_P","3340000","CDFF3242052002000157","20021211","","01","영업/정상","13","영업중","","","","","293-5461","","","부산광역시 사하구 감천동 549-12 (감천2동)","부산광역시 사하구 옥천로 27-1 (감천동)","49369","콘서트 노래연습장","20211209101353","U","2021-12-11 02:40:00.0","","382850.83425372","178624.348088871","노래연습장업","유통관련업","0","","","71.8","0","0","","0","0","4","0","N","N","N","","N","N","","","","","","0","","","","","","",
"2688","노래연습장업","03_09_01_P","3340000","CDFF3242052002000167","20021211","","01","영업/정상","13","영업중","","","","","208-1541","","","부산광역시 사하구 괴정동 268-30번지 (괴정3동)","부산광역시 사하구 낙동대로 181 (괴정동)","49350","까치 노래연습장","20170322131603","I","2018-08-31 23:59:59.0","","381983.169561488","179845.689776857","노래연습장업","유통관련업","3","","","120","2","","","","","4","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"2689","노래연습장업","03_09_01_P","3340000","CDFF3242052002000169","20021211","","01","영업/정상","13","영업중","","","","","206-3796","","","부산광역시 사하구 장림동 1118-7번지 (장림1동)","부산광역시 사하구 장림로 159 (장림동)","49473","뚜꺼비 노래연습장","20141022175012","I","2018-08-31 23:59:59.0","","379271.173405495","177742.603826321","노래연습장업","유통관련업","","","","246.83","","","","","","8","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"2690","노래연습장업","03_09_01_P","3340000","CDFF3242052017000003","20170314","","01","영업/정상","13","영업중","","","","","051-317-0711","","","부산광역시 사하구 하단동 529-16","부산광역시 사하구 낙동대로 474, 지하1층 (하단동)","49325","코인싱어 동전노래연습장","20201007111933","U","2020-10-09 02:40:00.0","","379376.352841188","180445.433602734","노래연습장업","유통관련업","7","","","246.34","","1","근린생활시설","","","25","7","","","","Y","","","","","","","","","","","","","","상업지역",
"2691","노래연습장업","03_09_01_P","3340000","CDFF3242052017000005","20170315","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 신평동 408-16번지","부산광역시 사하구 하신중앙로 180-1, 2층 (신평동)","49419","위너동전노래연습장","20170315110335","I","2018-08-31 23:59:59.0","","378889.116200022","179066.124833572","노래연습장업","유통관련업","2","","","111.48","2","","","","","17","17","Y","Y","Y","Y","","Y","","","","","","","","","","","","",
"2692","노래연습장업","03_09_01_P","3340000","CDFF3242052017000006","20170321","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 하단동 872-13번지","부산광역시 사하구 낙동대로550번길 13, 2층 (하단동)","49315","엔젤코인노래연습장2호점","20190611155520","U","2019-06-13 02:40:00.0","","379056.048785992","181121.995143443","노래연습장업","유통관련업","4","","","132.84","2","","","","","18","8","","","","Y","","","","","","","","","","","","","","",
"2693","노래연습장업","03_09_01_P","3340000","CDFF3242052002000022","20021205","","01","영업/정상","13","영업중","","","","","205-8473","","","부산광역시 사하구 신평동 82-164 (신평1동)","부산광역시 사하구 다대로144번길 2 (신평동)","49441","도시공간 노래연습장","20201007112300","U","2020-10-09 02:40:00.0","","380224.133989515","178552.288151807","노래연습장업","유통관련업","4","","","95.7","","1","","","","8","","N","N","N","","N","N","","","","","","","","","","","","",
"2694","노래연습장업","03_09_01_P","3340000","CDFF3242052002000024","20021205","","01","영업/정상","13","영업중","","","","","261-3600","","","부산광역시 사하구 다대동 84-1 (다대2동)","부산광역시 사하구 다대로 399 (다대동)","49514","아싸노래연습장","20210806102551","U","2021-08-08 02:40:00.0","","380515.298639057","176066.979442777","노래연습장업","유통관련업","0","","","145.2","0","0","","0","0","6","0","N","N","N","","N","N","","","","","","0","","","","","","",
"2695","노래연습장업","03_09_01_P","3340000","CDFF3242052002000026","20021205","","01","영업/정상","13","영업중","","","","","292-2357","","","부산광역시 사하구 신평동 606-7 (신평2동)","부산광역시 사하구 하신번영로 171-1 (신평동)","49431","부킹 노래연습장","20201007112321","U","2020-10-09 02:40:00.0","","378655.632420181","179396.864942916","노래연습장업","유통관련업","","","","92.4","","","","","","5","","N","N","N","","N","N","","","","","","","","","","","","",
"2696","노래연습장업","03_09_01_P","3340000","CDFF3242052002000040","20021206","","01","영업/정상","13","영업중","","","","","262-8088","","","부산광역시 사하구 장림동 349-21 (장림2동)","부산광역시 사하구 장림시장5길 155 (장림동)","49482","엘리트 노래연습장","20201007113822","U","2020-10-09 02:40:00.0","","379520.968072241","177437.437054213","노래연습장업","유통관련업","","","","227.7","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"2697","노래연습장업","03_09_01_P","3340000","CDFF3242052002000045","20021206","","01","영업/정상","13","영업중","","","","","206-6075","","","부산광역시 사하구 당리동 304-3번지","부산광역시 사하구 낙동대로450번길 2 (당리동)","49326","비엔나 노래연습장","20121211180416","I","2018-08-31 23:59:59.0","","379532.0038509","180253.393179693","노래연습장업","유통관련업","","","","72.6","","","","","","5","","N","N","N","","N","N","","","","","","","","","","","","",
"2698","노래연습장업","03_09_01_P","3340000","CDFF3242052002000046","20021206","","01","영업/정상","13","영업중","","","","","292-2797","","","부산광역시 사하구 괴정동 378 (괴정2동)","부산광역시 사하구 사리로 2 (괴정동)","49352","열창 노래연습장","20200825184005","U","2020-08-27 02:40:00.0","","382295.00946763","179718.904500385","노래연습장업","유통관련업","","","","85.8","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"2699","노래연습장업","03_09_01_P","3340000","CDFF3242052002000047","20021206","","01","영업/정상","13","영업중","","","","","208-8133","","","부산광역시 사하구 당리동 326-13번지","부산광역시 사하구 제석로18번길 78 (당리동)","49411","대림 노래연습장","20170418181309","I","2018-08-31 23:59:59.0","","380016.728059138","179919.145266849","노래연습장업","유통관련업","","","","142.76","","","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
"2700","노래연습장업","03_09_01_P","3340000","CDFF3242052002000048","20021206","","01","영업/정상","13","영업중","","","","","293-1023","","","부산광역시 사하구 하단동 624-20번지","부산광역시 사하구 제석로18번길 30 (하단동)","49410","까치 노래연습장","20151008133449","I","2018-08-31 23:59:59.0","","379790.927778292","180002.432389577","노래연습장업","유통관련업","","","","128.7","","","","","","8","","N","N","N","","N","N","","","","","","","","","","","","",
"2701","노래연습장업","03_09_01_P","3340000","CDFF3242052002000049","20021206","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 장림동 348번지","부산광역시 사하구 장평로 136 (장림동)","49467","딸기노래연습장","20121119130812","I","2018-08-31 23:59:59.0","","379881.133171673","177233.776999793","노래연습장업","유통관련업","","","","92.4","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"2702","노래연습장업","03_09_01_P","3340000","CDFF3242052002000077","20021207","","01","영업/정상","13","영업중","","","","","204-0962","","","부산광역시 사하구 괴정동 232-1 (괴정2동)","부산광역시 사하구 사리로 52 (괴정동)","49319","미소 노래연습장","20210407082924","U","2021-04-09 02:40:00.0","","382170.438134344","180191.671627978","노래연습장업","유통관련업","","","","108.21","","","","","","5","","N","N","N","","N","N","","","","","","","","","","","","",
"2703","노래연습장업","03_09_01_P","3340000","CDFF3242052002000061","20021207","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 당리동 324-25번지","부산광역시 사하구 괴정로 109 (당리동)","49411","코코노래연습장","20170208135116","I","2018-08-31 23:59:59.0","","380111.186758594","179909.355201929","노래연습장업","유통관련업","","","","79.2","","","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
"2704","노래연습장업","03_09_01_P","3340000","CDFF3242052002000064","20021207","","01","영업/정상","13","영업중","","","","","291-3321","","","부산광역시 사하구 당리동 303-21번지","부산광역시 사하구 낙동대로450번길 7 (당리동)","49326","투데이 노래연습장","20200130213740","U","2020-02-01 02:40:00.0","","379528.053898466","180284.616929405","노래연습장업","유통관련업","4","","","136.98","3","0","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"2705","노래연습장업","03_09_01_P","3340000","CDFF3242052002000115","20021210","","01","영업/정상","13","영업중","","","","","266-1870","","","부산광역시 사하구 다대동 1552-5번지 (다대1동)","부산광역시 사하구 다대로 694-2 (다대동)","49506","꿈의궁전 노래연습장","20190430132101","U","2019-05-02 02:40:00.0","","379257.467705859","173968.574615591","노래연습장업","유통관련업","","","","383.28","","","","","","13","","N","N","N","","N","N","","","","","","","","","","","","",
"2706","노래연습장업","03_09_01_P","3340000","CDFF3242052002000116","20021210","","01","영업/정상","13","영업중","","","","","201-0013","","","부산광역시 사하구 하단동 503-11번지","부산광역시 사하구 하신번영로312번길 29 (하단동)","49309","강촌 노래연습장","20151125164606","I","2018-08-31 23:59:59.0","","378693.996382892","180617.963060693","노래연습장업","유통관련업","","","","92.4","","","","","","1","","N","N","N","","N","N","","","","","","","","","","","","",
"2707","노래연습장업","03_09_01_P","3340000","CDFF3242052002000118","20021210","","01","영업/정상","13","영업중","","","","","204-4536","","","부산광역시 사하구 괴정동 1125-1번지 1125-1번지(괴정4동)","부산광역시 사하구 낙동대로 337 (괴정동)","49399","축제 노래연습장","20200325085904","U","2020-03-27 02:40:00.0","","380498.636798945","179691.231123318","노래연습장업","유통관련업","","","","128.7","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"2708","노래연습장업","03_09_01_P","3340000","CDFF3242052002000165","20021211","","01","영업/정상","13","영업중","","","","","266-1714","","","부산광역시 사하구 신평동 614-1번지 (신평2동)","부산광역시 사하구 하신번영로167번길 15 (신평동)","49431","엔젤 노래연습장","20151214150839","I","2018-08-31 23:59:59.0","","378572.773320914","179348.258925853","노래연습장업","유통관련업","","","","91.9","","","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
"2709","노래연습장업","03_09_01_P","3340000","CDFF3242052002000136","20021210","","01","영업/정상","13","영업중","","","","","263-04444","","","부산광역시 사하구 장림동 256-1 (장림2동)","부산광역시 사하구 다대로271번길 2 (장림동)","49509","신세계노래연습장","20201007113844","U","2020-10-09 02:40:00.0","","380310.387457529","177241.989140641","노래연습장업","유통관련업","4","","","135.61","","1","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"2710","노래연습장업","03_09_01_P","3340000","CDFF3242052002000139","20021210","","01","영업/정상","13","영업중","","","","","202-7774","","","부산광역시 사하구 하단동 492-1번지 (하단1동)","부산광역시 사하구 낙동대로 548 (하단동)","49324","케니로저스 노래연습장","20150707104850","I","2018-08-31 23:59:59.0","","379029.138532387","181079.808080174","노래연습장업","유통관련업","","","","380.12","","","","","","18","5","N","N","N","Y","N","N","","","","","","","","","","","","",
"2711","노래연습장업","03_09_01_P","3340000","CDFF3242052002000140","20021210","","01","영업/정상","13","영업중","","","","","205-9400","","","부산광역시 사하구 괴정동 1011-1 1011-1.31.33번지(괴정3동)","부산광역시 사하구 사하로 202-4 (괴정동)","49355","수정궁 노래연습장","20201123165145","U","2020-11-25 02:40:00.0","","381757.002646187","179689.59774376","노래연습장업","유통관련업","4","","","323.4","2","","","","","14","","N","N","N","","N","N","","","","","","","","","","","","",
"2712","노래연습장업","03_09_01_P","3340000","CDFF3242052002000160","20021211","","01","영업/정상","13","영업중","","","","","261-3033","","","부산광역시 사하구 장림동 274-11 (장림2동)","부산광역시 사하구 다대로277번길 3 (장림동)","49509","심플 노래연습장","20200925104529","U","2020-09-27 02:40:00.0","","380302.172260537","177190.962873113","노래연습장업","유통관련업","4","","","136.39","","1","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"2713","노래연습장업","03_09_01_P","3340000","CDFF3242052002000072","20021207","","01","영업/정상","13","영업중","","","","","265-5980","","","부산광역시 사하구 장림동 325-3번지 325-3번지(장림1동)","부산광역시 사하구 장림번영로 29 (장림동)","49475","금메달 노래연습장","20140116111246","I","2018-08-31 23:59:59.0","","379461.859303267","177529.957135139","노래연습장업","유통관련업","","","","132","","","","","","7","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"2714","노래연습장업","03_09_01_P","3340000","CDFF3242052002000082","20021209","","01","영업/정상","13","영업중","","","","","294-2100","","","부산광역시 사하구 당리동 325-11","부산광역시 사하구 낙동대로 391-1 (당리동)","49411","한아름 노래연습장","20201007112105","U","2020-10-09 02:40:00.0","","380019.603767351","179979.14792443","노래연습장업","유통관련업","","","","132","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"2715","노래연습장업","03_09_01_P","3340000","CDFF3242052002000085","20021210","","01","영업/정상","13","영업중","","","","","202-0962","","","부산광역시 사하구 괴정동 884-2 884-2번지(괴정1동)","부산광역시 사하구 낙동대로233번길 21 (괴정동)","49381","동경 노래연습장","20201012112432","U","2020-10-14 02:40:00.0","","381570.723624584","179515.594032381","노래연습장업","유통관련업","","","","148.5","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"2716","노래연습장업","03_09_01_P","3340000","CDFF3242052002000087","20021210","","01","영업/정상","13","영업중","","","","","292-2537","","","부산광역시 사하구 당리동 331-1번지","부산광역시 사하구 괴정로 102 (당리동)","49412","황진이 노래연습장","20150622152916","I","2018-08-31 23:59:59.0","","380028.71409634","179881.007614912","노래연습장업","유통관련업","","","","102.02","","","","","","6","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"2717","노래연습장업","03_09_01_P","3340000","CDFF3242052002000089","20021210","","01","영업/정상","13","영업중","","","","","293-2104","","","부산광역시 사하구 괴정동 1034-2 (괴정1동)","부산광역시 사하구 낙동대로234번길 27 (괴정동)","49336","또래 노래연습장","20201007112207","U","2020-10-09 02:40:00.0","","381464.853216804","179821.080613968","노래연습장업","유통관련업","","","","75.9","","","","","","5","","N","N","N","","N","N","","","","","","","","","","","","",
"2718","노래연습장업","03_09_01_P","3340000","CDFF3242052002000091","20021210","","01","영업/정상","13","영업중","","","","","205-5543","","","부산광역시 사하구 하단동 511-13번지 (하단2동)","부산광역시 사하구 낙동대로485번길 6 (하단동)","49310","열정노래연습장","20141013104258","I","2018-08-31 23:59:59.0","","379244.984148292","180496.260540584","노래연습장업","유통관련업","","","","99","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"2719","노래연습장업","03_09_01_P","3340000","CDFF3242052002000093","20021210","","01","영업/정상","13","영업중","","","","","206-3027","","","부산광역시 사하구 하단동 885-7번지 (하단2동)","부산광역시 사하구 하신번영로 314 (하단동)","49306","시나브로 노래연습장","20191001173917","U","2019-10-03 02:40:00.0","","378544.440790882","180631.892705029","노래연습장업","유통관련업","","","","99","","","","","","11","","N","N","N","","N","N","","","","","","","","","","","","",
"2720","노래연습장업","03_09_01_P","3340000","CDFF3242052019000001","20190918","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 하단동 489-56번지","부산광역시 사하구 낙동남로1423번길 137, 3층 (하단동)","49308","슈퍼스타 코인노래연습장","20190918145509","I","2019-09-20 02:22:31.0","","378949.398920642","180975.949965897","노래연습장업","유통관련업","3","","","87.85","3","0","근린생활시설","","","10","10","","","","Y","","","","","","","","","","","","","","준주거지역",
"2721","노래연습장업","03_09_01_P","3340000","CDFF3242052019000002","20191015","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 하단동 800-11","부산광역시 사하구 낙동대로 552, 3층 (하단동)","49315","락휴 코인노래연습장 동아대점","20220628103756","U","2022-06-30 02:40:00.0","","378977.707971111","181124.896802852","노래연습장업","유통관련업","5","","","283.18","3","0","근린생활시설","2","40","28","28","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","근린상업지역",
"2722","노래연습장업","03_09_01_P","3340000","CDFF3242052011000002","20110413","","01","영업/정상","13","영업중","","","","","265-7789","","","부산광역시 사하구 다대동 1552-13번지","부산광역시 사하구 다대로 684 (다대동)","49506","올레노래연습장","20151116160709","I","2018-08-31 23:59:59.0","","379351.071349065","173906.940517312","노래연습장업","유통관련업","2","","","227.33","3","1","근린생활시설","2.1","60","6","4","","","","Y","","","","","","","","","","","","","","일반주거지역",
"2723","노래연습장업","03_09_01_P","3340000","CDFF3242052002000009","20021205","","01","영업/정상","13","영업중","","","","","293-5210","","","부산광역시 사하구 감천동 541-12번지 (감천1동)","부산광역시 사하구 옥천로 17 (감천동)","49374","갈채 노래연습장","20200528143352","U","2020-05-30 02:40:00.0","","382805.536597984","178525.974444194","노래연습장업","유통관련업","3","","","212.63","2","","","","","17","","N","N","N","","N","N","","","","","","","","","","","","",
"2724","노래연습장업","03_09_01_P","3340000","CDFF3242052002000053","20021206","","01","영업/정상","13","영업중","","","","","265-1567","","","부산광역시 사하구 구평동 14-5번지 14-5번지","부산광역시 사하구 을숙도대로747번길 6 (구평동)","49396","한가락 노래연습장","20120717161137","I","2018-08-31 23:59:59.0","","381109.356031349","178178.366989663","노래연습장업","유통관련업","","","","118.8","","","","","","8","","N","N","N","","N","N","","","","","","","","","","","","",
"2725","노래연습장업","03_09_01_P","3340000","CDFF3242052016000002","20160523","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 하단동 477-7","부산광역시 사하구 낙동대로 553, 3층 (하단동)","49303","K-WAVE동전노래연습장","20211213164510","U","2021-12-15 02:40:00.0","","378947.980476579","181086.466188262","노래연습장업","유통관련업","0","","","89.05","3","0","근린생활시설","0","0","14","6","","","","Y","","","","","","","","0","","","","","","",
"2726","노래연습장업","03_09_01_P","3340000","CDFF3242052020000001","20200206","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 괴정동 966-1번지","부산광역시 사하구 사하로 200, 형지스퀘어 2층 202호 (괴정동)","49355","엔젤스 코인노래연습장 괴정점","20200206175312","I","2020-02-08 00:23:23.0","","381721.386144221","179650.592845187","노래연습장업","유통관련업","14","기타","","125.91","2","1","근린생활시설","","","20","20","","","","Y","","","","","","","","","","","","","","근린상업지역",
"2727","노래연습장업","03_09_01_P","3340000","CDFF3242052018000002","20180727","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 장림동 325-67번지","부산광역시 사하구 장림번영로 41, 장림동 한국메디컬 (장림동)","49475","락휴코인노래연습장 장림점","20180727180035","I","2018-08-31 23:59:59.0","","379594.34622821","177529.777142661","노래연습장업","유통관련업","6","","","329.71","","1","문화시설","","","19","8","Y","Y","","Y","","Y","","","","","","","","","","","","",
"2728","노래연습장업","03_09_01_P","3340000","CDFF3242052021000001","20210917","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 다대동 1573 에스엔씨빌딩","부산광역시 사하구 다송로72번길 82, 에스엔씨빌딩 311,312호 (다대동)","49521","리츠노래연습장","20210917133229","I","2021-09-19 00:22:48.0","","380540.836768886","175274.144961403","노래연습장업","유통관련업","5","","","156.8","4","1","","0","0","7","1","","","","Y","","","","","","","","0","","","","","","",
"2729","노래연습장업","03_09_01_P","3340000","CDFF3242052022000001","20220602","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 하단동 490-17","부산광역시 사하구 낙동대로 547, 지하1층 (하단동)","49308","엔젤스 코인 노래연습장 동아대 승학점","20220602174809","I","2022-06-04 00:22:32.0","","378980.120993499","181035.01027738","노래연습장업","유통관련업","5","","","181.35","4","1","근린생활시설","1","40","23","23","Y","Y","Y","Y","","Y","","","","","","0","","","","","","일반주거지역",
"2730","노래연습장업","03_09_01_P","3340000","CDFF3242052002000210","20021226","20050712","04","취소/말소/만료/정지/중지","31","등록취소","","","","","206-8045","","604030","부산광역시 사하구 신평동 633-6번지(신평2동)","","","차차차 노래연습장","20080623103551","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"2731","노래연습장업","03_09_01_P","3340000","CDFF3242052002000183","20021211","","04","취소/말소/만료/정지/중지","31","등록취소","","","","","262-9918","","604040","부산광역시 사하구 장림동 228-1번지(장림2동)","","","약속2 노래연습장","20080623152737","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","177.2","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"2732","노래연습장업","03_09_01_P","3340000","CDFF3242052002000208","20021218","20050502","04","취소/말소/만료/정지/중지","31","등록취소","","","","","202-4060","","","부산광역시 사하구 신평동 613-3번지","부산광역시 사하구 하신번영로167번길 25 (신평동)","604834","뚜꺼비 노래연습장","20150421105543","I","2018-08-31 23:59:59.0","","378514.529533246","179353.01857385","노래연습장업","유통관련업","","","","","","","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
"2733","노래연습장업","03_09_01_P","3340000","CDFF3242052003000014","20031223","20080711","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 사하구 신평동 624-12(2층)","","","장금이얼짱노래연습장","20110106095255","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","4","","","141.24","2","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"2734","노래연습장업","03_09_01_P","3340000","CDFF3242052007000003","20070511","20100210","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 사하구 다대동 37번지 코오롱아파트 상가 2층","부산광역시 사하구 다송로 36  (다대동,코오롱아파트 상가 2층)","","잉카노래연습장","20100916165433","I","2018-08-31 23:59:59.0","","380622.360187233","175774.357552091","노래연습장업","유통관련업","2","주택가주변","","217.5","2","","근린생활시설","","","","","N","N","N","","N","N","","","","","","","","","","","","주거지역",
