"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000007","20080424","","03","폐업","03","폐업","20101005","","","","0512424535","","600045","부산광역시 중구 남포동5가 33번지 피프죤쇼핑몰 B동 501,601호","부산광역시 중구 비프광장로 40, B동 501,601호 (남포동5가,피프죤쇼핑몰)","","씬스 피시방","20101005175726","I","2018-08-31 23:59:59.0","","384933.060113454","179567.538943818","인터넷컴퓨터게임시설제공업","유통관련업","16","유흥업소밀집지역","","307.84","5","","근린생활시설","","56","","","","","","","","","","","","","","102","","","","","","일반상업지역",
"12","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000008","20080428","","03","폐업","03","폐업","20130503","","","","","","","부산광역시 중구 보수동1가 104-10번지 지상3층","부산광역시 중구 흑교로46번길 9-1 (보수동1가)","600802","온게임 PC존","20130503155212","I","2018-08-31 23:59:59.0","","384648.250289366","180163.21111928","인터넷컴퓨터게임시설제공업","유통관련업","5","기타","","269.46","3","","근린생활시설","","42","","","","","","","","","","","","","","67","","","","","","일반상업지역",
"13","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000010","20080509","","03","폐업","03","폐업","20130130","","","","","","","부산광역시 중구 남포동3가 7-1번지 지상2층","부산광역시 중구 남포길 7-1 (남포동3가)","600043","Season I PC방","20130130161745","I","2018-08-31 23:59:59.0","","385001.676477255","179653.894143911","인터넷컴퓨터게임시설제공업","유통관련업","8","","","147.27","2","","근린생활시설","","44","","","","","","","","","","","","","","55","","","","","","",
"14","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000015","20080519","","03","폐업","03","폐업","20190509","","","","","","","부산광역시 중구 부평동2가 50-1번지 54-2, 지상2층","부산광역시 중구 광복로 6, 2층 (부평동2가)","48980","B.O.B PC존","20190509153436","U","2019-05-11 02:40:00.0","","384630.216355769","179673.070516994","인터넷컴퓨터게임시설제공업","유통관련업","3","","","170.09","2","","근린생활시설","","43","","","","","","","","","","","","","","65","","","","","","일반상업지역",
"15","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000016","20080521","","03","폐업","03","폐업","20191212","","","","","","","부산광역시 중구 영주동 92번지","부산광역시 중구 영주로 69, 2층 (영주동, 동아아파트)","48905","아망떼 PC","20191213084219","U","2019-12-15 02:40:00.0","","385002.392409359","181304.945729589","인터넷컴퓨터게임시설제공업","유통관련업","2","","","103.86","2","","다중주택(공동주택적용)","","80","","","","","","","","","","","","","","49","","","","","","주거지역",
"16","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000018","20080613","","03","폐업","03","폐업","20090421","","","","","","","부산광역시 중구 남포동5가 2-1번지 외 2필지","부산광역시 중구 구덕로48번길 1  (남포동5가,외 2필지)","","행복한 PC방","20090502161703","I","2018-08-31 23:59:59.0","","385081.264526305","179606.453177655","인터넷컴퓨터게임시설제공업","유통관련업","6","기타","","124.56","2","","근린생활시설","","129","","","","","","","","","","","","","","50","","","","","","상업지역",
"17","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000022","20080702","","03","폐업","03","폐업","20120907","","","","0512460020","","","부산광역시 중구 남포동3가 1-3번지","부산광역시 중구 비프광장로 25 (남포동3가)","600043","인터밀리언 PC방 남포점","20120907163725","I","2018-08-31 23:59:59.0","","384850.869443887","179645.138297867","인터넷컴퓨터게임시설제공업","유통관련업","5","","","267.7","3","","근린생활시설","","51","","","","","","","","","","","","","","71","","","","","","",
"18","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000024","20080710","","03","폐업","03","폐업","20110831","","","","","","","부산광역시 중구 남포동6가 101-2번지 지상3층","부산광역시 중구 구덕로84번길 7  (남포동6가,지상3층)","","메가플러스 PC방","20110831171033","I","2018-08-31 23:59:59.0","","384696.29628254","179529.542473352","인터넷컴퓨터게임시설제공업","유통관련업","6","","","230.83","3","","근린생활시설","","90","","","","","","","","","","","","","","65","","","","","","일반상업지역",
"19","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000029","20080725","","03","폐업","03","폐업","20081007","","","","0512412103","","600046","부산광역시 중구 남포동6가 93-1번지","부산광역시 중구 비프광장로 16  (남포동6가)","","자이안트 PC방","20081007155744","I","2018-08-31 23:59:59.0","","384768.319655951","179566.176779483","인터넷컴퓨터게임시설제공업","유통관련업","9","","","375.36","3","","환경위생시설","","48","","","","","","","","","","","","","","54","","","","","","일반상업지역",
"20","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000031","20080805","","03","폐업","03","폐업","20121228","","","","","","","부산광역시 중구 부평동2가 68-9번지","부산광역시 중구 부평1길 39 (부평동2가)","600806","부평 PC방","20121228112241","I","2018-08-31 23:59:59.0","","384635.943534804","179897.446833874","인터넷컴퓨터게임시설제공업","유통관련업","6","","","171.49","3","","근린생활시설","","70","","","","","","","","","","","","","","24","","","","","","일반상업지역",
"21","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000032","20080806","","03","폐업","03","폐업","20110504","","","","","","","부산광역시 중구 남포동6가 102-2번지 지하1층","부산광역시 중구 비프광장로 8  (남포동6가,지하1층)","","블랙퍼호PC","20110504164901","I","2018-08-31 23:59:59.0","","384677.260401258","179557.228245877","인터넷컴퓨터게임시설제공업","유통관련업","6","","","130.58","","1","근린생활시설","","45","","","","","","","","","","","","","","29","","","","","","",
"22","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000033","20080905","","03","폐업","03","폐업","20091019","","","","","","","부산광역시 중구 중앙동3가 10-1번지","부산광역시 중구 해관로 49-1  (중앙동3가)","","유니넷","20091019111257","I","2018-08-31 23:59:59.0","","385519.159152528","180152.573292329","인터넷컴퓨터게임시설제공업","유통관련업","7","","","104.38","4","","근린생활시설","","52","","","","","","","","","","","","","","26","","","","","","",
"23","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000034","20080910","","03","폐업","03","폐업","20090312","","","","","","","부산광역시 중구 부평동2가 75-18번지","부산광역시 중구 흑교로 28-1  (부평동2가)","","엔피시방","20090915145343","I","2018-08-31 23:59:59.0","","384600.115507898","179972.056724317","인터넷컴퓨터게임시설제공업","유통관련업","4","","","35.25","2","","근린생활시설","","52","","","","","","","","","","","","","","7","","","","","","일반상업지역",
"24","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022008000035","20081103","","03","폐업","03","폐업","20091012","","","","","","","부산광역시 중구 남포동6가 98-8번지","부산광역시 중구 비프광장로 12-1  (남포동6가)","","왕자PC게임존","20091012150540","I","2018-08-31 23:59:59.0","","384728.129972313","179576.657457487","인터넷컴퓨터게임시설제공업","유통관련업","3","","","72.55","3","","근린생활시설","","388","","","","","","","","","","","","","","14","","","","","","일반상업지역",
"25","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022009000001","20090120","","03","폐업","03","폐업","20111212","","","","","","","부산광역시 중구 남포동2가 21-3번지 지상3층","부산광역시 중구 남포길 22 (남포동2가)","600042","G스톤PC방","20111212152057","I","2018-08-31 23:59:59.0","","385133.804369992","179612.816180694","인터넷컴퓨터게임시설제공업","유통관련업","4","유흥업소밀집지역","","109.95","3","","근린생활시설","","122","","","","","","","","","","","","","","35","","전체이용가","","","","일반상업지역",
"26","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022009000002","20090519","","03","폐업","03","폐업","20150517","","","","","","","부산광역시 중구 남포동5가 2-1번지 지상2층","부산광역시 중구 구덕로48번길 1 (남포동5가)","600045","YOUNG WOOK PC방","20150521103727","I","2018-08-31 23:59:59.0","","385081.264526305","179606.453177655","인터넷컴퓨터게임시설제공업","유통관련업","6","","","124.56","5","1","근린생활시설","","60.9","","","","","","","","","","","","","","45","","전체이용가","","","","",
"27","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022010000001","20100122","","03","폐업","03","폐업","20100428","","","","","","","부산광역시 중구 남포동3가 6-1번지 지상1층","부산광역시 중구 남포길 7  (남포동3가,지상1층)","","남포PC랜드","20100429093726","I","2018-08-31 23:59:59.0","","384992.554614694","179653.731579474","인터넷컴퓨터게임시설제공업","유통관련업","7","","","126.28","6","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"28","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022010000002","20100310","","03","폐업","03","폐업","20171031","","","","","","","부산광역시 중구 부평동2가 42-3번지","부산광역시 중구 비프광장로 3, 3층 (부평동2가)","48980","Sweety PC Zone","20171114180338","I","2018-08-31 23:59:59.0","","384645.673444747","179574.211568157","인터넷컴퓨터게임시설제공업","유통관련업","4","","","209.88","4","0","근린생활시설","","","","","","","","","","","","","","","","69","","","","","","",
"29","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022010000004","20100524","","03","폐업","03","폐업","20110117","","","","","","","부산광역시 중구 부평동2가 37-8번지 지상3층","부산광역시 중구 광복로6번길 11  (부평동2가,지상3층)","","플러스 킹덤 PC","20110117141102","I","2018-08-31 23:59:59.0","","384649.39037105","179600.07734107","인터넷컴퓨터게임시설제공업","유통관련업","3","","","137.69","3","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","일반상업지역",
"30","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022011000006","20111222","","03","폐업","03","폐업","20191205","","","","","","","부산광역시 중구 남포동6가 93-1번지 지상6층","부산광역시 중구 비프광장로 16, 6층 (남포동6가)","48981","자이안트PC","20191205135639","U","2019-12-07 02:40:00.0","","384768.319655951","179566.176779483","인터넷컴퓨터게임시설제공업","유통관련업","7","유흥업소밀집지역","","375.36","7","2","판매시설","","","","","","","","","","","","","","","","120","","","","","","일반상업지역",
"31","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000001","20130417","","03","폐업","03","폐업","20130419","","","","","","","부산광역시 중구 부평동2가 36-5번지","부산광역시 중구 광복로12번길 10-2 (부평동2가)","600807","VIP PC방","20130422110606","I","2018-08-31 23:59:59.0","","384681.651732371","179600.631535138","인터넷컴퓨터게임시설제공업","유통관련업","3","기타","","99.83","3","","근린생활시설","","","","","","","","","","","","","","","","50","","전체이용가","","","","일반상업지역",
"32","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000002","20130808","","03","폐업","03","폐업","20160407","","","","","","","부산광역시 중구 부평동2가 45-1번지","부산광역시 중구 보수대로 16-1 (부평동2가)","48980","잭팟 멀티죤","20160408164102","I","2018-08-31 23:59:59.0","","384617.131962048","179590.603167846","인터넷컴퓨터게임시설제공업","유통관련업","6","기타","","451.9","2","","근린생활시설","","","","","","","","","","","","","","","","40","","전체이용가","","","","일반상업지역",
"33","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000003","20130809","","03","폐업","03","폐업","20131127","","","","","","","부산광역시 중구 남포동6가 95-1번지","부산광역시 중구 비프광장로 14-2 (남포동6가)","600046","실크로드 멀티미디어샵","20131128091028","I","2018-08-31 23:59:59.0","","384750.181191766","179577.979682064","인터넷컴퓨터게임시설제공업","유통관련업","5","기타","","179.73","4","1","근린생활시설","","","","","","","","","","","","","","","","60","","","","","","일반상업지역",
"34","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000004","20130809","","03","폐업","03","폐업","20151116","","","","","","","부산광역시 중구 남포동6가 65-1번지","부산광역시 중구 구덕로84번길 5 (남포동6가)","48981","K-1 shop","20151116164748","I","2018-08-31 23:59:59.0","","384697.119071054","179510.26293209","인터넷컴퓨터게임시설제공업","유통관련업","9","기타","","248.35","7","2","판매시설","","","","","","","","","","","","","","","","50","","","","","","일반상업지역",
"35","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000005","20130814","","03","폐업","03","폐업","20131213","","","","","","","부산광역시 중구 남포동6가 98-8번지","부산광역시 중구 비프광장로 12-1 (남포동6가)","600046","왕자 어플서비스","20131213095405","I","2018-08-31 23:59:59.0","","384728.129972313","179576.657457487","인터넷컴퓨터게임시설제공업","유통관련업","3","기타","","72.55","3","","근린생활시설","","","","","","","","","","","","","","","","29","","","","","","일반상업지역",
"36","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022011000003","20110812","","03","폐업","03","폐업","20160628","","","","","","","부산광역시 중구 부평동1가 49-7번지 지상1층","부산광역시 중구 비프광장로 11-1 (부평동1가)","48980","자이언트 PC","20160628140339","I","2018-08-31 23:59:59.0","","384715.23994288","179600.427737276","인터넷컴퓨터게임시설제공업","유통관련업","","유흥업소밀집지역","","48.76","1","","근린생활시설","","","","","","","","","","","","","","","","26","","","","","","상업지역",
"37","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022011000004","20110921","","03","폐업","03","폐업","20130213","","","","","","","부산광역시 중구 남포동3가 12-10번지 지상2,3층","부산광역시 중구 남포길 12-1 (남포동3가)","600043","샹떼PC방 남포점","20130213133237","I","2018-08-31 23:59:59.0","","385046.476853526","179635.74507385","인터넷컴퓨터게임시설제공업","유통관련업","3","","","77.73","3","1","근린생활시설","","","","","","","","","","","","","","","","33","","","","","","일반상업지역",
"38","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000006","20130826","","03","폐업","03","폐업","20140213","","","","","","","부산광역시 중구 부평동2가 47-10번지","부산광역시 중구 보수대로 18 (부평동2가)","600807","블랙홀 멀티게임 PC","20140213150858","I","2018-08-31 23:59:59.0","","384599.803938247","179615.069590951","인터넷컴퓨터게임시설제공업","유통관련업","7","기타","","195.12","6","1","근린생활시설","","","","","","","","","","","","","","","","40","","전체이용가","","","","일반상업지역",
"39","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000008","20130924","","03","폐업","03","폐업","20140127","","","","","","","부산광역시 중구 부평동1가 41-2번지 2층","부산광역시 중구 광복로12번길 9, 2층 (부평동1가)","600805","노다지 게임랜드","20140127140922","I","2018-08-31 23:59:59.0","","384709.387003462","179612.05593001","인터넷컴퓨터게임시설제공업","유통관련업","","기타","","166.9","","","농업생산시설","","","","","","","","","","","","","","","","40","","전체이용가","","","","일반상업지역",
"40","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000009","20131016","","03","폐업","03","폐업","20140827","","","","","","","부산광역시 중구 부평동2가 39-1번지","부산광역시 중구 비프광장로 7 (부평동2가)","600807","불꽃 PC","20140827175340","I","2018-08-31 23:59:59.0","","384664.149882792","179582.676484563","인터넷컴퓨터게임시설제공업","유통관련업","6","유흥업소밀집지역","","108.53","5","1","근린생활시설","","","","","","","","","","","","","","","","50","","전체이용가","","","","일반상업지역",
"41","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000010","20131021","","03","폐업","03","폐업","20140331","","","","","","","부산광역시 중구 부평동2가 36-5번지","부산광역시 중구 광복로12번길 10-2 (부평동2가)","600807","선우  PC","20140331155705","I","2018-08-31 23:59:59.0","","384681.651732371","179600.631535138","인터넷컴퓨터게임시설제공업","유통관련업","3","유흥업소밀집지역","","99.83","3","","근린생활시설","","","","","","","","","","","","","","","","40","","전체이용가","","","","일반상업지역",
"42","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000011","20131023","","03","폐업","03","폐업","20131211","","","","","","","부산광역시 중구 남포동6가 108번지","부산광역시 중구 비프광장로 4-1 (남포동6가)","600046","크레이 PC방","20131211143757","I","2018-08-31 23:59:59.0","","384653.072800529","179543.449420041","인터넷컴퓨터게임시설제공업","유통관련업","5","유흥업소밀집지역","","173.76","4","1","근린생활시설","","","","","","","","","","","","","","","","40","","전체이용가","","","","일반상업지역",
"43","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022013000012","20131227","","03","폐업","03","폐업","20190618","","","","070-4060-5262","","","부산광역시 중구 창선동2가 47-1번지","부산광역시 중구 광복로 38, 5층 (창선동2가)","48953","더락 PC cafe","20190618153634","U","2019-06-20 02:40:00.0","","384949.045035851","179672.360158803","인터넷컴퓨터게임시설제공업","유통관련업","7","유흥업소밀집지역","","349.66","6","1","근린생활시설","","","","","","","","","","","","","","","","140","","전체이용가","","","","일반상업지역",
"44","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000025","20141006","","03","폐업","03","폐업","20150415","","","","","","","부산광역시 중구 남포동6가 93-1번지","부산광역시 중구 비프광장로 16 (남포동6가)","600046","벨라 PC","20150416090952","I","2018-08-31 23:59:59.0","","384768.319655951","179566.176779483","인터넷컴퓨터게임시설제공업","유통관련업","9","유흥업소밀집지역","","89.45","7","2","판매시설","","","","","","","","","","","","","","","","40","","","","","","일반상업지역",
"45","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000026","20141007","","03","폐업","03","폐업","20150320","","","","","","","부산광역시 중구 남포동6가 101-1번지","부산광역시 중구 구덕로84번길 9, 1층 (남포동6가)","600046","다이아몬드 PC","20150320174625","I","2018-08-31 23:59:59.0","","384695.204041145","179540.662484415","인터넷컴퓨터게임시설제공업","유통관련업","5","유흥업소밀집지역","","110.73","1","4","근린생활시설","","","","","","","","","","","","","","","","50","","","","","","일반상업지역",
"46","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000028","20141016","","03","폐업","03","폐업","20160318","","","","","","","부산광역시 중구 남포동6가 98-8번지","부산광역시 중구 비프광장로 12-1, 2층 (남포동6가)","48981","왕자PC방 Ⅰ","20160318142904","I","2018-08-31 23:59:59.0","","384728.129972313","179576.657457487","인터넷컴퓨터게임시설제공업","유통관련업","3","유흥업소밀집지역","","72.55","3","","근린생활시설","","","","","","","","","","","","","","","","30","","","","","","",
"47","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000022","20140904","","03","폐업","03","폐업","20160318","","","","","","","부산광역시 중구 남포동6가 98-8번지","부산광역시 중구 비프광장로 12-1 (남포동6가)","48981","왕자 PC방","20160318142852","I","2018-08-31 23:59:59.0","","384728.129972313","179576.657457487","인터넷컴퓨터게임시설제공업","유통관련업","3","유흥업소밀집지역","","72.55","1","","","","","","","","","","","","","","","","","","29","","","","","","일반상업지역",
"48","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000023","20140905","","03","폐업","03","폐업","20150324","","","","","","","부산광역시 중구 부평동2가 47-10번지","부산광역시 중구 보수대로 18, 지하1층 (부평동2가)","600807","비경 PC","20150326085404","I","2018-08-31 23:59:59.0","","384599.803938247","179615.069590951","인터넷컴퓨터게임시설제공업","유통관련업","7","유흥업소밀집지역","","175.76","6","1","","","","","","","","","","","","","","","","","50","","","","","","일반상업지역",
"49","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000024","20140919","","03","폐업","03","폐업","20150311","","","","","","","부산광역시 중구 부평동2가 39-1번지","부산광역시 중구 비프광장로 7, 1층 (부평동2가)","600807","불꽃 PC","20150312111632","I","2018-08-31 23:59:59.0","","384664.149882792","179582.676484563","인터넷컴퓨터게임시설제공업","유통관련업","6","","","108.53","5","1","","","","","","","","","","","","","","","","","60","","","","","","일반상업지역",
"50","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000031","20141106","","03","폐업","03","폐업","20151203","","","","","","","부산광역시 중구 부평동1가 50-3번지","부산광역시 중구 비프광장로 11, 1층 (부평동1가)","48980","모스트 PC","20151203141845","I","2018-08-31 23:59:59.0","","384705.73366006","179597.085542067","인터넷컴퓨터게임시설제공업","유통관련업","6","유흥업소밀집지역","","141.32","5","1","근린생활시설","","","","","","","","","","","","","","","","50","","","","","","상업지역",
"51","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000032","20141110","","03","폐업","03","폐업","20160125","","","","","","","부산광역시 중구 남포동6가 102-3번지","부산광역시 중구 구덕로84번길 9-1, 3층 (남포동6가)","48981","용두산PC존","20160125115057","I","2018-08-31 23:59:59.0","","384689.176743442","179548.933069773","인터넷컴퓨터게임시설제공업","유통관련업","","","","188","3","","판매시설","","","","","","","","","","","","","","","","50","","","","","","",
"52","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000033","20141120","","03","폐업","03","폐업","20150112","","","","","","","부산광역시 중구 광복동1가 45번지","부산광역시 중구 광복로 88, 지하1층 (광복동1가)","600031","하모니PC존","20150119093250","I","2018-08-31 23:59:59.0","","385446.888225146","179594.433261983","인터넷컴퓨터게임시설제공업","유통관련업","","","","161.48","","","","","","","","","","","","","","","","","","","40","","","","","","",
"53","인터넷컴퓨터게임시설제공업","03_05_05_P","3250000","CDFF2241022014000034","20141121","","03","폐업","03","폐업","20150211","","","","","","","부산광역시 중구 남포동6가 102-2번지","부산광역시 중구 비프광장로 8 (남포동6가)","600046","조아 PC","20150212101355","I","2018-08-31 23:59:59.0","","384677.260401258","179557.228245877","인터넷컴퓨터게임시설제공업","유통관련업","","","","139.6","","","","","","","","","","","","","","","","","","","50","","","","","","상업지역",
