"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"42","동물약국","02_03_02_P","3270000","327000001120190003","20190805","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동구 범일동 1430-26번지","부산광역시 동구 망양로 873 (범일동)","48702","상아약국","20190805095145","I","2019-08-07 02:21:55.0","","386566.766910242","184083.545018107","동물약국","","000","",
"43","동물약국","02_03_02_P","3270000","327000001120150004","20150908","","01","영업/정상","0000","정상","","","","","051-647-8762","0","","부산광역시 동구 범일동 830-140 동일타워","부산광역시 동구 조방로 14, 동일타워 120호 (범일동)","48741","야이요약국","20211210111350","U","2021-12-12 02:40:00.0","","387991.858940226","184124.742260293","동물약국","","000","0",
"44","동물약국","02_03_02_P","3270000","327000001120170001","20170227","","01","영업/정상","0000","정상","","","","","051-634-3536","","","부산광역시 동구 범일동 652-12번지","부산광역시 동구 진시장로 19-1 (범일동)","48735","창공약국","20170227171319","I","2018-08-31 23:59:59.0","","387567.275073366","183961.097815772","동물약국","","000","",
"45","동물약국","02_03_02_P","3270000","327000001120170004","20170629","","01","영업/정상","0000","정상","","","","","051-466-5772","77","","부산광역시 동구 수정동 1-48번지","부산광역시 동구 중앙대로 371 (수정동)","48788","늘푸른약국","20170629102738","I","2018-08-31 23:59:59.0","","386643.022837471","182989.168276336","동물약국","","000","",
"46","동물약국","02_03_02_P","3270000","327000001120150003","20150723","","01","영업/정상","0000","정상","","","","","051-647-1416","","","부산광역시 동구 범일동 1424-92번지","부산광역시 동구 망양로 911 (범일동)","48720","새우리들약국","20150723114702","I","2018-08-31 23:59:59.0","","386827.580318296","184222.473970269","동물약국","","000","",
"47","동물약국","02_03_02_P","3270000","327000001120200001","20200408","","01","영업/정상","0000","정상","","","","","051-631-4298","","","부산광역시 동구 좌천동 429-10","부산광역시 동구 정공단로 35 (좌천동)","48724","정성약국","20210413095757","U","2021-04-15 02:40:00.0","","387191.310832976","183793.447679171","동물약국","","000","",
"48","동물약국","02_03_02_P","3270000","327000001120200002","20200721","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동구 범일동 28-7","부산광역시 동구 중앙대로 535 (범일동)","48722","초록약국","20200805133415","U","2020-08-07 02:40:00.0","","387332.409301514","184365.547715284","동물약국","","000","",
"49","동물약국","02_03_02_P","3270000","327000001120200003","20200901","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동구 범일동 949","부산광역시 동구 범일로 지하 108, 17호 (범일동)","48738","1호선범일약국","20200901133849","I","2020-09-03 00:23:12.0","","387622.269716413","184199.982739939","동물약국","","000","",
"50","동물약국","02_03_02_P","3270000","327000001120210002","20210706","","01","영업/정상","0000","정상","","","","","051-466-1122","","","부산광역시 동구 수정동 199-1","부산광역시 동구 중앙대로371번길 26(수정동)","48788","새시대약국","20210706063513","I","2021-07-08 00:22:53.0","","386543.212499354","183061.850330619","동물약국","","000","0",
"51","동물약국","02_03_02_P","3270000","327000001120210003","20210913","","01","영업/정상","0000","정상","","","","","051-711-5337","","","부산광역시 동구 초량동 1143-15 신우아파트","부산광역시 동구 고관로 70, 지하1층 상가2호 (초량동, 신우아파트)","48792","후문약국","20210913091356","I","2021-09-15 00:22:49.0","","386293.64991922","182596.36354907","동물약국","","000","0",
"52","동물약국","02_03_02_P","3270000","327000001120210001","20210616","","01","영업/정상","0000","정상","","","","","051-631-3627","","","부산광역시 동구 좌천동 429-8","부산광역시 동구 정공단로 33 (좌천동)","48724","일심약국","20210616181038","I","2021-06-18 00:22:54.0","","387182.530157178","183771.54940797","동물약국","","000","",
"53","동물약국","02_03_02_P","3270000","327000001120180001","20180912","","01","영업/정상","0000","정상","","","","","070-7567-1233","","","부산광역시 동구 초량동 232-3번지 새부산병원","부산광역시 동구 초량중로 74, 새부산병원 1층 (초량동)","48815","부산초량동물약국","20180912110142","U","2018-09-12 23:59:59.0","","385825.791832725","181811.50316884","동물약국","","000","",
"54","동물약국","02_03_02_P","3280000","328000001120200001","20200107","","01","영업/정상","0000","정상","","","","","0514171795","","","부산광역시 영도구 청학동 221-5번지","부산광역시 영도구 태종로 327 (청학동)","49008","태광약국","20200107091914","I","2020-01-09 00:23:25.0","","387916.247015891","179436.178378219","동물약국","","000","",
"55","동물약국","02_03_02_P","3280000","328000001120220002","20220318","","01","영업/정상","0000","정상","","","","","0514155560","","","부산광역시 영도구 대교동1가 141 삼세메디컬센터","부산광역시 영도구 절영로 30, 삼세메디컬센터 (대교동1가)","49045","다우약국","20220318173448","I","2022-03-20 00:22:35.0","","385890.254792139","178883.877477719","동물약국","","000","0",
"56","동물약국","02_03_02_P","3280000","328000001120030001","20031118","","01","영업/정상","0000","정상","","","","","051-417-0025","496.62","","부산광역시 영도구 대교동1가 162번지","부산광역시 영도구 태종로 77 (대교동1가)","49037","새나라약국","20120206101214","I","2018-08-31 23:59:59.0","","385919.042561342","178945.682729959","동물약국","","000","",
"57","동물약국","02_03_02_P","3280000","328000001120040001","20040511","","01","영업/정상","0000","정상","","","","","405-2888","2467.46","","부산광역시 영도구 동삼동 510-16번지 선프라자 1층","부산광역시 영도구 와치로 252 (동삼동)","49115","롯데약국","20111030154026","I","2018-08-31 23:59:59.0","","388634.627089475","177101.48627764","동물약국","","000","",
"58","동물약국","02_03_02_P","3280000","328000001120110001","20111007","","01","영업/정상","0000","정상","","","","","403-2122","39","","부산광역시 영도구 동삼동 1123번지 주공아파트3단지 상가 110호","부산광역시 영도구 상리로 41 (동삼동,주공아파트3단지 상가 110호)","","지성약국","20111007155456","I","2018-08-31 23:59:59.0","","388577.664510255","178279.998453376","동물약국","","000","",
"59","동물약국","02_03_02_P","3280000","328000001120160001","20161220","","01","영업/정상","0000","정상","","","","","051-418-7577","","","부산광역시 영도구 대교동2가 94번지","부산광역시 영도구 태종로 97 (대교동2가, 영도메디칼빌딩)","49036","영도건강약국","20161220101551","I","2018-08-31 23:59:59.0","","386095.361061735","178865.042497244","동물약국","","000","",
"60","동물약국","02_03_02_P","3280000","328000001120170001","20170310","","01","영업/정상","0000","정상","","","","","","","","","부산광역시 영도구 영선대로 81, 1층 (영선동2가, 만수약국)","49053","만수약국","20170310102350","I","2018-08-31 23:59:59.0","","386154.559504649","178493.971386921","동물약국","","000","",
"61","동물약국","02_03_02_P","3280000","328000001120130001","20130813","","01","영업/정상","0000","정상","","","","","416-8629","","","부산광역시 영도구 신선동1가 239-3번지","부산광역시 영도구 하나길 608 (신선동1가)","49067","외나무약국","20130813165652","I","2018-08-31 23:59:59.0","","386631.711000762","178549.049357948","동물약국","","000","",
"62","동물약국","02_03_02_P","3280000","328000001120130002","20130826","","01","영업/정상","0000","정상","","","","","405-8768","0","","부산광역시 영도구 동삼동 1123-7번지","부산광역시 영도구 상리로 35 (동삼동)","49089","희망온누리약국","20131031160941","I","2018-08-31 23:59:59.0","","388546.159102348","178137.194669113","동물약국","","000","",
"63","동물약국","02_03_02_P","3280000","328000001120170002","20170420","","01","영업/정상","0000","정상","","","","","0514130322","","","","부산광역시 영도구 태종로 98 (대교동2가, 모닝아일랜드)","49052","효승당약국","20170420092535","I","2018-08-31 23:59:59.0","","386096.336660263","178809.534898551","동물약국","","000","",
"64","동물약국","02_03_02_P","3280000","328000001120180001","20180711","","01","영업/정상","0000","정상","","","","","","","","부산광역시 영도구 영선동3가 125-1번지 금성당약국","부산광역시 영도구 절영로 116, 금성당약국 (영선동3가)","49079","영도동물약국","20180711174843","I","2018-08-31 23:59:59.0","","386139.673246014","178170.709132392","동물약국","","000","",
"65","동물약국","02_03_02_P","3280000","328000001120220001","20220126","","01","영업/정상","0000","정상","","","","","0514058680","","","부산광역시 영도구 동삼동 322-102","부산광역시 영도구 동삼로 53(동삼동)","49102","해운약국","20220126152354","I","2022-01-28 00:22:39.0","","388758.736851085","177408.515343673","동물약국","","000","0",
"66","동물약국","02_03_02_P","3280000","328000001120180002","20180910","","01","영업/정상","0000","정상","","","","","0514185512","","","부산광역시 영도구 대교동2가 93번지","부산광역시 영도구 태종로 93 (대교동2가)","49036","영도코끼리약국","20180910144601","U","2018-09-10 23:59:59.0","","386074.178248732","178873.859839906","동물약국","","000","",
"67","동물약국","02_03_02_P","3280000","328000001120210005","20210924","","01","영업/정상","0000","정상","","","","","","","","부산광역시 영도구 영선동1가 22-3","부산광역시 영도구 태종로 106-1(영선동1가)","49052","메디팜민제약국","20210924135813","I","2021-09-26 00:22:48.0","","386177.30711837","178791.838086147","동물약국","","000","0",
"68","동물약국","02_03_02_P","3280000","328000001120210004","20210610","","01","영업/정상","0000","정상","","","","","051-418-7200","","","부산광역시 영도구 남항동1가 81-2","부산광역시 영도구 절영로50번길 1 (남항동1가)","49045","한바다약국","20210610122107","I","2021-06-15 00:22:55.0","","385808.977255003","178674.662978568","동물약국","","000","",
"69","동물약국","02_03_02_P","3280000","328000001120210001","20210318","","01","영업/정상","0000","정상","","","","","051-416-3232","","","부산광역시 영도구 봉래동3가 29-2","부산광역시 영도구 태종로 137, 1층 (봉래동3가)","49035","동해약국","20210318113541","I","2021-03-20 00:22:59.0","","386339.824017567","178930.901681764","동물약국","","000","",
"70","동물약국","02_03_02_P","3280000","328000001120210002","20210319","","01","영업/정상","0000","정상","","","","","","","","부산광역시 영도구 남항동2가 52 영도메디칼타운","부산광역시 영도구 절영로 58, 영도메디칼타운 1층층 (남항동2가)","49046","현대약국","20210319090003","I","2021-03-21 00:22:59.0","","385799.379261569","178582.88784237","동물약국","","000","",
"71","동물약국","02_03_02_P","3280000","328000001120210003","20210402","","01","영업/정상","0000","정상","","","","","0514053999","","","부산광역시 영도구 동삼동 318-45","부산광역시 영도구 동삼로 55-1 (동삼동)","49102","참조은약국","20210402120330","I","2021-04-04 00:23:14.0","","388747.883268852","177427.579874683","동물약국","","000","",
"72","동물약국","02_03_02_P","3280000","328000001120180003","20181018","","01","영업/정상","0000","정상","","","","","051-415-6382","","","부산광역시 영도구 영선동2가 21-1번지","부산광역시 영도구 남항로 48-1 (영선동2가)","49056","대영당약국","20181018084504","I","2018-10-20 02:35:58.0","","386105.810523435","178484.310182404","동물약국","","000","",
"73","동물약국","02_03_02_P","3280000","328000001120220003","20220517","","01","영업/정상","0000","정상","","","","","","","","부산광역시 영도구 동삼동 317-8 한나타워","부산광역시 영도구 동삼로 56, 한나타워 (동삼동)","49101","구명약국","20220517161724","I","2022-05-19 00:22:31.0","","388801.534170119","177450.776987731","동물약국","","000","0",
"74","동물약국","02_03_02_P","3290000","329000001120190004","20190228","","01","영업/정상","0000","정상","","","","","051-898-9477","","","부산광역시 부산진구 당감동 282-11번지","부산광역시 부산진구 동평로 90, 1층 (당감동)","47181","대웅사약국","20190228183518","I","2019-03-02 02:21:37.0","","385734.237903683","187026.328591073","동물약국","","000","",
"75","동물약국","02_03_02_P","3290000","329000001120190003","20190218","","01","영업/정상","0000","정상","","","","","051-865-1700","0","","부산광역시 부산진구 양정동 336-14번지","부산광역시 부산진구 중앙대로 930 (양정동)","47221","양정24시약국","20190218131812","I","2019-02-20 02:21:26.0","","388644.828513293","187911.443870304","동물약국","","000","",
"76","동물약국","02_03_02_P","3290000","329000001120190005","20190422","","01","영업/정상","0000","정상","","","","","051-815-3017","","","부산광역시 부산진구 부전동 257-3번지 아이온시티빌딩","부산광역시 부산진구 서면로 74, 아이온시티빌딩 1층 (부전동)","47286","새강남약국","20190422152533","I","2019-04-24 02:20:29.0","","387469.584540928","186168.671007785","동물약국","","000","",
"77","동물약국","02_03_02_P","3290000","329000001120190007","20190627","","01","영업/정상","0000","정상","","","","","051-893-0222","","","부산광역시 부산진구 개금동 171-26번지","부산광역시 부산진구 냉정로 217, 1층 (개금동)","47328","개금금성당약국","20190627112246","I","2019-06-29 02:21:48.0","","384324.512035919","185425.043364456","동물약국","","000","",
"78","동물약국","02_03_02_P","3290000","329000001120220003","20220404","","01","영업/정상","0000","정상","","","","","051-803-3336","","","부산광역시 부산진구 부암동 93 이마트트레이더스서면점","부산광역시 부산진구 시민공원로 31, 이마트트레이더스서면점 2층 (부암동)","47192","부암동물약국","20220404104757","I","2022-04-06 00:22:34.0","","386948.954199558","186897.053699125","동물약국","","000","0",
"79","동물약국","02_03_02_P","3290000","329000001120220002","20220228","","01","영업/정상","0000","정상","","","","","055-351-1482","","","부산광역시 부산진구 부전동 490-23","부산광역시 부산진구 가야대로 784(부전동)","47285","에이치약국","20220228190637","I","2022-03-02 00:22:36.0","","387388.80025359","186172.480458367","동물약국","","000","0",
"80","동물약국","02_03_02_P","3290000","329000001120080001","20080605","","01","영업/정상","0000","정상","","","","","051-802-4605","0","","부산광역시 부산진구 부전동 467-16","부산광역시 부산진구 가야대로 761 (부전동)","47257","신현대약국","20210308111623","U","2021-03-10 02:40:00.0","","387165.845397577","186235.649896361","동물약국","","000","",
"81","동물약국","02_03_02_P","3290000","329000001120110001","20110512","","01","영업/정상","0000","정상","","","","","051-898-5144","","","부산광역시 부산진구 개금동 554-1번지","부산광역시 부산진구 냉정로 226 (개금동)","","가야로약국","20110512091557","I","2018-08-31 23:59:59.0","","384412.803027642","185402.087433301","동물약국","","000","",
"82","동물약국","02_03_02_P","3290000","329000001120110002","20111027","","01","영업/정상","0000","정상","","","","","","","","부산광역시 부산진구 양정동 507-8번지","부산광역시 부산진구 동평로 370 (양정동)","","임약국","20111027174757","I","2018-08-31 23:59:59.0","","388106.085174022","188103.814421371","동물약국","","000","",
