"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"68","동물병원","02_03_01_P","3320000","332000001020090003","20090902","","03","폐업","0002","폐업","20201217","","","","361-7599","0","","부산광역시 북구 화명동 1130-9 롯데 캐슬 멤버스","부산광역시 북구 금곡대로 240, 상가동 120호 (화명동, 롯데 캐슬 멤버스)","46537","화명동물병원","20201217095345","U","2020-12-19 02:40:00.0","","383230.23550476","194094.398507022","동물병원","","000","",
"69","동물병원","02_03_01_P","3320000","332000001020090004","20091027","","03","폐업","0002","폐업","20150227","","","","051)337-0975","33.6","","부산광역시 북구 금곡동 1874-3번지","부산광역시 북구 금곡대로 469 (금곡동)","","하나동물병원","20150301141251","I","2018-08-31 23:59:59.0","","382983.91775577","196375.470354374","동물병원","","000","",
"70","동물병원","02_03_01_P","3320000","332000001020110001","20110607","","03","폐업","0002","폐업","20160217","","","","051-361-7507","164.36","","부산광역시 북구 화명동 2272-6번지 신호타워 604호","부산광역시 북구 화명대로 35 (화명동,신호타워 604호)","","보람동물병원","20160217092236","I","2018-08-31 23:59:59.0","","383083.261333306","194729.94226911","동물병원","","000","",
"71","동물병원","02_03_01_P","3320000","332000001020150001","20150302","","03","폐업","0002","폐업","20180605","","","","051-337-0975","0","","","부산광역시 북구 금곡대로 469 (금곡동)","46519","하나동물병원","20180605100644","I","2018-08-31 23:59:59.0","","382983.91775577","196375.470354374","동물병원","","000","",
"72","동물병원","02_03_01_P","3330000","333000001020190001","20190412","","03","폐업","0002","폐업","20220428","","","","","0","","부산광역시 해운대구 중동 1767 이마트해운대점","부산광역시 해운대구 좌동순환로 511, 이마트해운대점 3층 (중동)","48096","웰니스 클리닉 동물병원","20220513110131","U","2022-05-15 02:40:00.0","","397397.83276594","187354.835259309","동물병원","","000","0",
"73","동물병원","02_03_01_P","3330000","333000001020160002","20160926","","03","폐업","0002","폐업","20190401","","","","051-999-2000","120","","부산광역시 해운대구 우동 762-27 더펫텔 프리미엄 스위트","부산광역시 해운대구 해운대해변로197번길 12, 더펫텔 프리미엄 스위트 3층 (우동)","48093","펠리스 동물병원","20201014175021","U","2020-10-16 02:40:00.0","","396113.832300692","186569.545273682","동물병원","","000","",
"74","동물병원","02_03_01_P","3330000","333000001020170003","20170703","","03","폐업","0002","폐업","20181224","","","","051-742-7585","","","","부산광역시 해운대구 마린시티3로 37, 207호 (우동, 한일오르듀)","48118","마린숲 동물병원","20181225180541","U","2018-12-27 02:40:00.0","","395534.321856148","186145.130163447","동물병원","","000","",
"75","동물병원","02_03_01_P","3330000","333000001020130005","20130429","","03","폐업","0002","폐업","20160419","","","","744-0705","0","","부산광역시 해운대구 우동 1410번지 트럼프월드마린 C동 203호","부산광역시 해운대구 마린시티2로 47, C동 203호 (우동, 트럼프월드마린)","48119","Mr. 동물병원","20160419171046","I","2018-08-31 23:59:59.0","","395272.187921241","186102.052953595","동물병원","","000","",
"76","동물병원","02_03_01_P","3330000","333000001020130006","20130618","","03","폐업","0002","폐업","20131025","","","","","82.5","","부산광역시 해운대구 중동 1767번지 이마트해운대점 3층","부산광역시 해운대구 좌동순환로 511, 3층 (중동, 이마트해운대점)","48096","Wellness Clinic 동물병원","20131025115535","I","2018-08-31 23:59:59.0","","397397.83276594","187354.835259309","동물병원","","000","",
"77","동물병원","02_03_01_P","3330000","333000001020130008","20131029","","03","폐업","0002","폐업","20190402","","","","746-8675","0","","부산광역시 해운대구 중동 1767번지","부산광역시 해운대구 좌동순환로 511, 3층 (중동, 이마트)","48096","웰니스 클리릭 동물병원","20190402105656","U","2019-04-04 02:40:00.0","","397397.83276594","187354.835259309","동물병원","","000","",
"78","동물병원","02_03_01_P","3330000","333000001020130002","20130326","","03","폐업","0002","폐업","20180223","","","","741-3363","","","부산광역시 해운대구 중동 191번지","부산광역시 해운대구 좌동로 68 (중동)","48102","메디슨동물병원","20180226084027","I","2018-08-31 23:59:59.0","","397918.504532496","187905.982877487","동물병원","","000","",
"79","동물병원","02_03_01_P","3330000","333000001020130003","20130402","","03","폐업","0002","폐업","20180105","","","","051-744-4179","0","","부산광역시 해운대구 우동 1435번지","부산광역시 해운대구 마린시티3로 23, 401~403호 (우동, 벽산이오렌지프라자)","48118","해운대 웰(WELL)동물병원","20180105162724","I","2018-08-31 23:59:59.0","","395560.220499924","186273.769084383","동물병원","","000","",
"80","동물병원","02_03_01_P","3330000","333000001020140002","20140416","","03","폐업","0002","폐업","20141013","","","","051-701-7599","0","","","부산광역시 해운대구 해운대로 1252 (송정동)","48069","누리동물병원","20141013164514","I","2018-08-31 23:59:59.0","","400851.982631022","190819.58552026","동물병원","","000","",
"81","동물병원","02_03_01_P","3330000","333000001020140003","20140610","","03","폐업","0002","폐업","20200604","","","","051-746-4119","0","","부산광역시 해운대구 우동 1405번지 마린파크","부산광역시 해운대구 마린시티2로 2, 마린파크 208~209호 (우동)","48092","마린파크 동물병원","20200608101152","U","2020-06-10 02:40:00.0","","395308.61045334","186564.639113751","동물병원","","000","",
"82","동물병원","02_03_01_P","3330000","333000001020140006","20140722","","03","폐업","0002","폐업","20150430","","","","","0","","","부산광역시 해운대구 해운대로 814 (좌동, 세종월드프라자 A동 301호)","48111","리더스동물병원","20150430134013","I","2018-08-31 23:59:59.0","","398330.516530402","187771.511373596","동물병원","","000","",
"83","동물병원","02_03_01_P","3330000","333000001020150001","20150430","","03","폐업","0002","폐업","20181116","","","","","0","","","부산광역시 해운대구 해운대로 814 (좌동, 세종월드프라자)","48111","리더스동물병원","20181116103254","U","2018-11-18 02:36:06.0","","398330.516530402","187771.511373596","동물병원","","000","",
