"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"30","음반물제작업","03_14_05_P","6260000","M01012008000004","20080904","","01","영업/정상","1","영업","","","","","0518040084","","","부산광역시 부산진구 전포동 ***번지 *호","부산광역시 부산진구 서전로**번길 ** (전포동)","","MPS","20131226151353","I","2018-08-31 23:59:59.0","","388289.350065764","185923.365776674","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반 등","","",
"31","음반물제작업","03_14_05_P","6260000","M01012014000004","20140331","","01","영업/정상","1","영업","","","","","0516233457","","","부산광역시 수영구 광안동 ***번지 **호","부산광역시 수영구 무학로**번길 ** (광안동)","","소리창고 녹음실","20161118155744","I","2018-08-31 23:59:59.0","","392958.273296617","186520.566142741","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반녹음, 영상DVD, 뮤직비디오","","",
"32","음반물제작업","03_14_05_P","6260000","M01012016000007","20160929","","01","영업/정상","1","영업","","","","","","","","부산광역시 북구 덕천동 ***번지 *호","부산광역시 북구 만덕대로 **-* (덕천동)","","짱.노래뮤비방","20180124163558","I","2018-08-31 23:59:59.0","","383310.711976966","192162.274481","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","노래영상물,노래음악영상파일,SD카드","","",
"33","음반물제작업","03_14_05_P","6260000","M01012017000001","20170220","","01","영업/정상","1","영업","","","","","","","","부산광역시 강서구 신호동 ***번지 *호","부산광역시 강서구 신호산단*로 **, *층 ***호 (신호동)","","힐링노래뮤비방","20180124163438","I","2018-08-31 23:59:59.0","","371181.352545926","177935.959531878","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물, 음악영상파일, USB","","",
"34","음반물제작업","03_14_05_P","6260000","M01012017000002","20170519","","01","영업/정상","1","영업","","","","","","","","부산광역시 금정구 부곡동 ***번지 *호 부곡동푸르지오아파트 ***동","부산광역시 금정구 중앙대로 ****-**, ***동 ****호 (부곡동,부곡동푸르지오아파트)","","글리사운드","20170519173204","I","2018-08-31 23:59:59.0","","390221.575485059","194263.188438189","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물, 음악영상파일, USB","","",
"35","음반물제작업","03_14_05_P","6260000","M01012017000003","20170601","","01","영업/정상","1","영업","","","","","","","","부산광역시 중구 남포동*가 **번지 *호","부산광역시 중구 중구로*번길 *, *층 왼쪽호 (남포동*가)","","숨뮤직","20201230165746","U","2021-01-01 02:40:00.0","","384925.884432754","179582.832485656","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물, 음악영상파일, USB","","",
"36","음반물제작업","03_14_05_P","6260000","M01012017000005","20170601","","01","영업/정상","1","영업","","","","","","","","부산광역시 금정구 부곡동 ***번지 *호 부곡동푸르지오아파트 ***동","부산광역시 금정구 중앙대로 ****-**, ***동 ****호 (부곡동,부곡동푸르지오아파트)","","글리사운드","20180124164321","I","2018-08-31 23:59:59.0","","390221.575485059","194263.188438189","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물, 음악영상파일, USB","","",
"37","음반물제작업","03_14_05_P","6260000","M01012017000006","20170601","","01","영업/정상","1","영업","","","","","","","","부산광역시 중구 남포동*가 **번지 *호","부산광역시 중구 중구로*번길 *, *층 왼쪽호 (남포동*가)","","숨뮤직","20201230150238","U","2021-01-01 02:40:00.0","","384925.884432754","179582.832485656","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물, 음악영상파일, USB","","",
"38","음반물제작업","03_14_05_P","6260000","M01012008000013","20080917","","01","영업/정상","1","영업","","","","","0517551518","","","부산광역시 수영구 망미동 ***번지 **호","부산광역시 수영구 연수로***번길 **-** (망미동)","","for-x-zone","20131226171906","I","2018-08-31 23:59:59.0","","391713.6849456","187793.931780107","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"39","음반물제작업","03_14_05_P","6260000","M01012008000014","20080917","","01","영업/정상","1","영업","","","","","0512545686","","","부산광역시 중구 대청동*가 **번지 *호","부산광역시 중구 광복중앙로**번길 *-* (대청동*가)","","동지상사","20131226164723","I","2018-08-31 23:59:59.0","","385146.767764249","179941.115872941","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"40","음반물제작업","03_14_05_P","6260000","M01012008000015","20080917","","01","영업/정상","1","영업","","","","","0516114290","","","부산광역시 남구 대연동 **번지 *호","부산광역시 남구 수영로 ***, B***호 (대연동,현대오피스텔)","","(주)디지아트필","20131226164927","I","2018-08-31 23:59:59.0","","391096.02717753","183868.728564762","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"41","음반물제작업","03_14_05_P","6260000","M01012008000016","20080917","","01","영업/정상","1","영업","","","","","","","","부산광역시 동구 범일동 **번지 ***호","부산광역시 동구 중앙대로 *** (범일동)","","바다SOUND","20131226170046","I","2018-08-31 23:59:59.0","","387396.038645845","184296.464396131","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"42","음반물제작업","03_14_05_P","6260000","M01012008000025","20080917","","01","영업/정상","1","영업","","","","","0515024091","","","부산광역시 동래구 온천동 ****번지 *호","부산광역시 동래구 아시아드대로***번길 ** (온천동)","","대안영상음반프로덕션","20201230165502","U","2021-01-01 02:40:00.0","","388076.389696558","191407.941480296","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"43","음반물제작업","03_14_05_P","6260000","M01012008000026","20080917","","01","영업/정상","1","영업","","","","","","","","부산광역시 북구 구포동 ****번지 **호","부산광역시 북구 구포만세길 *** (구포동)","","영동음향","20140102104252","I","2018-08-31 23:59:59.0","","381859.396768544","191549.285621544","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"44","음반물제작업","03_14_05_P","6260000","M01012008000027","20080917","","01","영업/정상","1","영업","","","","","0512049221","","","부산광역시 사하구 하단동 ***번지 **호 지하","부산광역시 사하구 낙동대로 ***, B*층 (하단동)","","에덴실용음악원","20201230165902","U","2021-01-01 02:40:00.0","","378972.62909457","180813.613289906","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"45","음반물제작업","03_14_05_P","6260000","M01012009000001","20090112","","01","영업/정상","1","영업","","","","","0516247134","","","부산광역시 남구 용당동 ***번지 *호","부산광역시 남구 유엔평화로 ***, *층 (용당동)","","예그린스튜디오","20140124091756","I","2018-08-31 23:59:59.0","","391026.390230237","182613.389479237","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","CD, 카세트 테이프","","",
"46","음반물제작업","03_14_05_P","6260000","M01012009000002","20090220","","01","영업/정상","1","영업","","","","","0513298500","","","부산광역시 사상구 감전동 ***번지 *호 벽산디지털밸리 ****호","부산광역시 사상구 대동로 ***, ****호 (감전동,벽산디지털밸리)","","(주)씨에스비","20131226143456","I","2018-08-31 23:59:59.0","","380909.178507556","185739.851127297","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","영상,음반CD","","",
"47","음반물제작업","03_14_05_P","6260000","M01012009000004","20090904","","01","영업/정상","1","영업","","","","","","","","부산광역시 동래구 안락동 ***번지 **호 청초골든빌","부산광역시 동래구 명안로**번길 *-** (안락동)","","엔씨미디어","20131226142543","I","2018-08-31 23:59:59.0","","391515.950409677","191068.48909422","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반","","",
"48","음반물제작업","03_14_05_P","6260000","M01012010000001","20101008","","01","영업/정상","1","영업","","","","","","","","부산광역시 중구 대청동*가 **번지 *호","부산광역시 중구 대청로***번길 * (대청동*가)","","Bluewings Midi기획","20131226143200","I","2018-08-31 23:59:59.0","","385359.544277483","180058.692273023","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반","","",
"49","음반물제작업","03_14_05_P","6260000","M01012015000007","20150720","","01","영업/정상","1","영업","","","","","","","","부산광역시 북구 구포동 ****번지 **호 *층","부산광역시 북구 낙동대로 ****, *층 (구포동)","","오디오가이","20150720143052","I","2018-08-31 23:59:59.0","","381767.000862535","191487.929333719","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반","","",
"50","음반물제작업","03_14_05_P","6260000","M01012015000008","20150721","","01","영업/정상","1","영업","","","","","","","","부산광역시 연제구 연산동 ***번지 **호","부산광역시 연제구 과정로 ***, 지하층 (연산동)","","고추노래뮤비방","20181024101413","U","2018-10-26 02:36:07.0","","391882.377744409","189476.872369746","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물, 음악영상파일, SD카드","","",
"51","음반물제작업","03_14_05_P","6260000","M01012015000009","20150728","","01","영업/정상","1","영업","","","","","","","","부산광역시 연제구 연산동 ***번지 *호 *층","부산광역시 연제구 쌍미천로***번길 **, *층 (연산동)","","짱노래뮤비방","20150728171111","I","2018-08-31 23:59:59.0","","389865.374708186","189520.718402504","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물, 음악영상파일, SD카드","","",
"52","음반물제작업","03_14_05_P","6260000","M01012008000020","20080917","","01","영업/정상","1","영업","","","","","0517531032","","","부산광역시 수영구 망미동 ***번지 **호","부산광역시 수영구 망미로**번길 ** (망미동)","","셀라음반","20131226164637","I","2018-08-31 23:59:59.0","","391821.724430691","187619.852233264","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"53","음반물제작업","03_14_05_P","6260000","M01012008000021","20080917","","01","영업/정상","1","영업","","","","","0516075945","","","부산광역시 남구 대연동 ***번지 *호 KIBIC B*","부산광역시 남구 수영로 ***, B*층 (대연동,경성대학교KIBIC)","","(주)아이엠아이","20131226173402","I","2018-08-31 23:59:59.0","","391426.435015854","184201.491658401","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"54","음반물제작업","03_14_05_P","6260000","M01012008000023","20080917","","01","영업/정상","1","영업","","","","","0515828526","","","부산광역시 금정구 장전동 ***번지 *호","부산광역시 금정구 금강로 *** (장전동)","","J&M엔터테인먼트","20131226162848","I","2018-08-31 23:59:59.0","","389501.857304427","193724.667830617","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","비디오물","","",
"55","음반물제작업","03_14_05_P","6260000","M01012008000024","20080917","","01","영업/정상","1","영업","","","","","0519041478","","","부산광역시 사상구 주례동 **번지 **호","부산광역시 사상구 냉정로 ***-* (주례동)","","GINGER RECORDS","20131226162638","I","2018-08-31 23:59:59.0","","383335.706981845","185247.519084929","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"56","음반물제작업","03_14_05_P","6260000","M01012012000004","20121211","","01","영업/정상","1","영업","","","","","","","","부산광역시 수영구 남천동 *번지 *호","부산광역시 수영구 광남로 **-*, **층 (남천동,카리스국보빌딩)","","레블 스튜디오","20190917181534","U","2019-09-19 02:40:00.0","","392381.167898087","185058.798042638","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물 제작","","",
"57","음반물제작업","03_14_05_P","6260000","M01012013000003","20130905","","01","영업/정상","1","영업","","","","","","","","부산광역시 연제구 거제동 **번지 **호","부산광역시 연제구 거제천로 ***-*, *층 (거제동)","","강남뮤비존","20160804111913","I","2018-08-31 23:59:59.0","","388852.742452583","189124.959880928","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물제작","","",
"58","음반물제작업","03_14_05_P","6260000","M01012013000004","20131023","","01","영업/정상","1","영업","","","","","","","","부산광역시 금정구 장전동 **번지 **호","부산광역시 금정구 수림로**번길 **-*, ***호 (장전동)","","허니클래식","20201230170332","U","2021-01-01 02:40:00.0","","389824.955730717","195714.84532185","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악시디","","",
"59","음반물제작업","03_14_05_P","6260000","M01012014000001","20140121","","01","영업/정상","1","영업","","","","","","","","부산광역시 연제구 연산동 ****번지 *호","부산광역시 연제구 거제천로 *** (연산동)","","필노래뮤비방","20201230170134","U","2021-01-01 02:40:00.0","","389112.637089597","189512.661777925","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반음악영상물, 음악영상파일, USB","","",
"60","음반물제작업","03_14_05_P","6260000","M01012014000002","20140211","","01","영업/정상","1","영업","","","","","","","","부산광역시 수영구 수영동 ***번지 *호","부산광역시 수영구 수영로***번길 *, *층 (수영동)","","꿀노래뮤비방","20171201092419","I","2018-08-31 23:59:59.0","","392936.450989423","187565.440626749","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악영상물, 음악영상파일, USB","","",
"61","음반물제작업","03_14_05_P","6260000","M01012008000010","20080917","","01","영업/정상","1","영업","","","","","0512028329","","","부산광역시 사하구 당리동 ***번지 **호","부산광역시 사하구 승학로*번길 ** (당리동)","","부산음향","20131226172204","I","2018-08-31 23:59:59.0","","379626.0276343","180223.53328881","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"62","음반물제작업","03_14_05_P","6260000","M01012008000011","20080917","","01","영업/정상","1","영업","","","","","0517611228","","","부산광역시 연제구 연산동 ****번지 *호","부산광역시 연제구 과정로 **-* (연산동)","","JUDE기획","20131220182320","I","2018-08-31 23:59:59.0","","391901.556450974","188643.098571417","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"63","음반물제작업","03_14_05_P","6260000","M01012008000012","20080917","","01","영업/정상","1","영업","","","","","0518188150","","","부산광역시 부산진구 부전동 ***번지 ***호","부산광역시 부산진구 중앙대로***번가길 ** (부전동)","","블루호텔","20131226172113","I","2018-08-31 23:59:59.0","","387734.463269618","186010.342718874","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"64","음반물제작업","03_14_05_P","6260000","M01012008000017","20080917","","01","영업/정상","1","영업","","","","","0516281242","","","부산광역시 남구 대연동 ****번지","부산광역시 남구 못골로**번길 **-* (대연동)","","에이스미디어","20131226171803","I","2018-08-31 23:59:59.0","","390390.264598148","183957.473275579","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
"65","음반물제작업","03_14_05_P","6260000","M01012008000018","20080917","","01","영업/정상","1","영업","","","","","0519629622","","","부산광역시 사하구 다대동 ***번지 *호","부산광역시 사하구 다대로 ***, ***동 ****호 (다대동,현대아파트)","","꿈과사람","20131226164303","I","2018-08-31 23:59:59.0","","380398.062015138","175314.286676535","음반물제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반,음악영상물","","",
