"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"11","국내외여행업","03_12_02_P","3250000","CDFI2260021998000007","19980821","","03","폐업","03","폐업","20140219","","","","466-0148","","600091","부산광역시 중구 대청동1가 27-1번지","부산광역시 중구 복병산길6번길 9-1 (대청동1가)","","투어야여행사","20140219165340","I","2018-08-31 23:59:59.0","","385280.979987035","180147.658233","국내외여행업","관광사업","","","","","관광협회","","","","","","","","","","","","","","","","","","","","","","","","","20130825","20140825","","",
"12","국내외여행업","03_12_02_P","3250000","CDFI2260021998000009","19980515","","03","폐업","03","폐업","20060904","","","","243-1188","","600012","부산광역시 중구 중앙동2가 49-7번지 그린빌딩 202호","부산광역시 중구 대청로138번길 3,  202호 (중앙동2가,그린빌딩)","","(유)부산조은여행사","20060904113824","I","2018-08-31 23:59:59.0","","385495.960649829","180056.280976642","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"13","국내외여행업","03_12_02_P","3250000","CDFI2260021999000002","19990410","","03","폐업","03","폐업","20051228","","","","462-4440","","600815","부산광역시 중구 중앙동4가 36-14번지","부산광역시 중구 해관로 65  (중앙동4가)","","(주)월드마린여행사","20051228172557","I","2018-08-31 23:59:59.0","","385502.492319657","180297.579330876","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"14","국내외여행업","03_12_02_P","3250000","CDFI2260021999000010","19990210","","03","폐업","03","폐업","20060613","","","","441-1145","","600100","부산광역시 중구 대창동2가 34-2번지","부산광역시 중구 중앙대로 137-1  (대창동2가)","","(주)으뜸관광여행사","20060613110000","I","2018-08-31 23:59:59.0","","385652.245831874","180878.219022115","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","국내외여행업","03_12_02_P","3250000","CDFI2260022000000003","20000404","","03","폐업","03","폐업","20040604","","","","","","600816","부산광역시 중구 중앙동4가 76-23번지 영신빌딩 301호","부산광역시 중구 중앙대로 148,  301호 (중앙동4가,영신빌딩)","","(주)명품세계여행","20040604140234","I","2018-08-31 23:59:59.0","","385735.140511982","180956.48599773","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"16","국내외여행업","03_12_02_P","3250000","CDFI2260022000000008","20000904","","03","폐업","03","폐업","20110418","","","","462-5100","","600815","부산광역시 중구 중앙동4가 36-14번지 반도빌딩 206호","부산광역시 중구 해관로 65,  206호 (중앙동4가,반도빌딩)","","(주)중국항공여행사","20110421165659","I","2018-08-31 23:59:59.0","","385502.492319657","180297.579330876","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20090211","20100211","","",
"17","국내외여행업","03_12_02_P","3250000","CDFI2260021994000001","19940929","","03","폐업","03","폐업","20200317","","","","246-1003","","600046","부산광역시 중구 남포동6가 113-1번지","부산광역시 중구 구덕로 87-1 (남포동6가)","","(주)미래투어","20200317173510","U","2020-03-19 02:40:00.0","","384708.848957593","179404.943227079","국내외여행업","관광사업","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","","20190314","20200313","","",
"18","국내외여행업","03_12_02_P","3250000","CDFI2260021996000001","19961210","","03","폐업","03","폐업","20211101","","","","051-465-3553","","600815","부산광역시 중구 중앙동4가 58-1","부산광역시 중구 해관로 82 (중앙동4가)","","(주)금선여행사","20211125134130","U","2021-11-27 02:40:00.0","","385527.459617321","180453.168529648","국내외여행업","관광사업","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","","20210211","20220210","","",
"19","국내외여행업","03_12_02_P","3250000","CDFI2260021996000003","19960530","","03","폐업","03","폐업","20030728","","","","466-1189","","600815","부산광역시 중구 중앙동4가 28-12번지","부산광역시 중구 중앙대로 79  (중앙동4가)","","(주)누보하나","20030728155702","I","2018-08-31 23:59:59.0","","385563.550382368","180299.896362017","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"20","국내외여행업","03_12_02_P","3250000","CDFI2260021997000004","19971024","","03","폐업","03","폐업","20210621","","","","051-468-7555","","","부산광역시 중구 대창동2가 11-7","부산광역시 중구 중앙대로 151, 2층 (대창동2가)","48922","(주)남태평양관광","20210625134015","U","2021-06-27 02:40:00.0","","385690.604080383","181000.887016394","국내외여행업","관광사업","","","","","한국관광협회","","","","","","","","","","","","","","","","","","","","","","","","","20191026","20201026","","",
"21","국내외여행업","03_12_02_P","3250000","CDFI2260021997000005","19970219","","03","폐업","03","폐업","20090407","","","","462-9115","","600815","부산광역시 중구 중앙동4가 37-16번지 동아제일빌딩 1302호","부산광역시 중구 중앙대로81번길 9,  1302호 (중앙동4가,동아제일빌딩)","","(주)골드투어","20090407102237","I","2018-08-31 23:59:59.0","","385473.576409934","180297.978228551","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"22","국내외여행업","03_12_02_P","3250000","CDFI2260021999000004","19990825","","03","폐업","03","폐업","20090917","","","","246-8114","","600015","부산광역시 중구 중앙동5가 1-12번지","부산광역시 중구 중앙대로 45-21  (중앙동5가)","","(주)한아름관광여행사","20091015090902","I","2018-08-31 23:59:59.0","","385586.44950955","179933.80467633","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"23","국내외여행업","03_12_02_P","3250000","CDFI2260021999000006","19990914","","03","폐업","03","폐업","20070704","","","","246-8111","","600012","부산광역시 중구 중앙동2가 6번지","부산광역시 중구 중앙대로 45  (중앙동2가)","","(주)두산항공여행사","20100120170358","I","2018-08-31 23:59:59.0","","385590.032250697","179969.697686516","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"24","국내외여행업","03_12_02_P","3250000","CDFI2260021999000007","19991004","","03","폐업","03","폐업","20101001","","","","441-0291","","600814","부산광역시 중구 중앙동4가 85-17번지","부산광역시 중구 중앙대로98번길 13  (중앙동4가)","","(주)엘지마린","20101001152533","I","2018-08-31 23:59:59.0","","385721.617384412","180507.2427066","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20091003","20101003","","",
"25","국내외여행업","03_12_02_P","3250000","CDFI2260022005000011","20050607","","03","폐업","03","폐업","20060214","","","","231-0661","","600046","부산광역시 중구 남포동6가 113-1번지 하버타워 601호","부산광역시 중구 구덕로 87-1,  601호 (남포동6가,하버타워)","","김성환의 여행스케치","20060214103319","I","2018-08-31 23:59:59.0","","384708.848957593","179404.943227079","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"26","국내외여행업","03_12_02_P","3250000","CDFI2260022005000012","20050610","","03","폐업","03","폐업","20070321","","","","467-0094","","600013","부산광역시 중구 중앙동3가 1번지 부산우체국 7층","부산광역시 중구 중앙대로 63  (중앙동3가,부산우체국 7층)","","(주)넘버원투어","20070321171026","I","2018-08-31 23:59:59.0","","385561.650139456","180152.738082365","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","20050321","20060321","","",
"27","국내외여행업","03_12_02_P","3250000","CDFI2260022005000016","20050721","","03","폐업","03","폐업","20060109","","","","467-5685","","600815","부산광역시 중구 중앙동4가 37-16번지 동아제일빌딩 801호","부산광역시 중구 중앙대로81번길 9,  801호 (중앙동4가,동아제일빌딩)","","세계최고여행사","20060109114124","I","2018-08-31 23:59:59.0","","385473.576409934","180297.978228551","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","","","","",
"28","국내외여행업","03_12_02_P","3250000","CDFI2260022005000018","20050802","","03","폐업","03","폐업","20060802","","","","","","607837","부산광역시 동래구 온천동 969-6번지","부산광역시 동래구 금정마을로120번길 42-32  (온천동)","","(주)이차이나항공","20060802095714","I","2018-08-31 23:59:59.0","","388063.679471815","192041.615774158","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","","","","",
"29","국내외여행업","03_12_02_P","3250000","CDFI2260022014000011","20141008","","03","폐업","03","폐업","20150618","","","","465-0011","","600715","부산광역시 중구 중앙동4가 79-1번지 부산마린센터 804호","부산광역시 중구 충장대로9번길 52, 804호 (중앙동4가, 부산마린센터)","600715","(주)비에스아이","20150701161128","I","2018-08-31 23:59:59.0","","385825.756707547","180869.292984843","국내외여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","60000000","20141002","20151001","","",
"30","국내외여행업","03_12_02_P","3250000","CDFI2260022015000002","20150226","","03","폐업","03","폐업","20171024","","","","051-403-7399","","600015","부산광역시 중구 중앙동5가 10-9번지","부산광역시 중구 중앙대로 42, 2층 (중앙동5가)","48942","착한여행","20171025110039","I","2018-08-31 23:59:59.0","","385644.881479708","179929.912843254","국내외여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","100000000","20160128","20170127","","",
"31","국내외여행업","03_12_02_P","3250000","CDFI2260022002000015","20020907","","03","폐업","03","폐업","20040610","","","","231-3300","","600046","부산광역시 중구 남포동6가 113-1번지 하버타워5층 504호","부산광역시 중구 구덕로 87-1,  504호 (남포동6가,하버타워5층)","","(주)삼원항공","20040610094409","I","2018-08-31 23:59:59.0","","384708.848957593","179404.943227079","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"32","국내외여행업","03_12_02_P","3250000","CDFI2260022001000004","20010418","","03","폐업","03","폐업","20040416","","","","464-2345","","600816","부산광역시 중구 중앙동4가 76-2번지 동암빌딩1층","부산광역시 중구 대영로 258  (중앙동4가,동암빌딩1층)","","(주)파트너투어","20040416172432","I","2018-08-31 23:59:59.0","","385793.911452194","181071.894844116","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"33","국내외여행업","03_12_02_P","3250000","CDFI2260022003000004","20030306","","03","폐업","03","폐업","20080115","","","","465-1800","","600093","부산광역시 중구 대청동3가 8-2번지","부산광역시 중구 대청로 81-1  (대청동3가)","","(주)에스케이항공여행사","20080115103003","I","2018-08-31 23:59:59.0","","384923.959844879","180106.151273761","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"34","국내외여행업","03_12_02_P","3250000","CDFI2260022003000006","20030616","","03","폐업","03","폐업","20040213","","","","","","600100","부산광역시 중구 대창동1가 51번지 부산중앙빌딩 3층동","부산광역시 중구 해관로 89, 3층동 (대창동1가,부산중앙빌딩)","","(주)가이아여행","20040213132001","I","2018-08-31 23:59:59.0","","385507.640529964","180548.792611588","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150000000","","","","",
"35","국내외여행업","03_12_02_P","3250000","CDFI2260022003000025","20031008","","03","폐업","03","폐업","20050510","","","","465-7788","","600815","부산광역시 중구 중앙동4가 36-14번지 반도빌딩 406호","부산광역시 중구 해관로 65,  406호 (중앙동4가,반도빌딩)","","대원여행사","20050510104445","I","2018-08-31 23:59:59.0","","385502.492319657","180297.579330876","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"36","국내외여행업","03_12_02_P","3250000","CDFI2260022016000004","20160330","","03","폐업","03","폐업","20190329","","","","051 466 8260","","","부산광역시 중구 중앙동4가 78-18번지","부산광역시 중구 충장대로9번길 45 (중앙동4가)","48936","주식회사 하루카투어","20190329155718","U","2019-03-31 02:40:00.0","","385763.242540642","180822.631765641","국내외여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","60000000","20170401","20180331","","",
"37","국내외여행업","03_12_02_P","3250000","CDFI2260022016000007","20160422","","03","폐업","03","폐업","20180930","","","","051-714-0583","","","부산광역시 중구 대창동2가 29-1번지","부산광역시 중구 중앙대로 145 (대창동2가)","48924","(주)투어피스","20181005095944","U","2018-10-07 02:36:13.0","","385676.22672246","180949.186545775","국내외여행업","","","","","","한국관광협회","","","","","","","","","","","","","","","","","","","","","","","","","20170926","20180926","","",
"38","국내외여행업","03_12_02_P","3250000","CDFI2260022001000009","20010816","","03","폐업","03","폐업","20180918","","","","051-462-2213","","600815","부산광역시 중구 중앙동4가 36-14번지 반도빌딩 1011호","부산광역시 중구 해관로 65, 1011호 (중앙동4가)","48930","(주)선우항공여행사","20180918164103","U","2018-09-18 23:59:59.0","","385502.492319657","180297.579330876","국내외여행업","관광사업","","","","","한국관광협회","","","","","","","","","","","","","","","","","","","","","","","","","20180816","20190816","","",
"39","국내외여행업","03_12_02_P","3250000","CDFI2260022001000010","20010831","","03","폐업","03","폐업","20100219","","","","253-5887","","600012","부산광역시 중구 중앙동2가 46-2 유성빌딩 301호","","","(주)발해투어","20100219153057","I","2018-08-31 23:59:59.0","","","","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20090708","20100707","","",
"40","국내외여행업","03_12_02_P","3250000","CDFI2260022001000014","20011015","","03","폐업","03","폐업","20030530","","","","441-2900","","600815","부산광역시 중구 중앙동4가 37-16번지 동아제일빌딩 102호","부산광역시 중구 중앙대로81번길 9,  102호 (중앙동4가,동아제일빌딩)","","(주)차이나월드항공","20030530111201","I","2018-08-31 23:59:59.0","","385473.576409934","180297.978228551","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"41","국내외여행업","03_12_02_P","3250000","CDFI2260021999000008","19991104","","03","폐업","03","폐업","20110509","","","","441-1995","","600013","부산광역시 중구 중앙동3가 1번지 부산우체국 8층","부산광역시 중구 중앙대로 63  (중앙동3가,부산우체국 8층)","","(주)내일여행","20110512143855","I","2018-08-31 23:59:59.0","","385561.650139456","180152.738082365","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20090615","20100615","","",
"42","국내외여행업","03_12_02_P","3250000","CDFI2260022001000005","20010511","","03","폐업","03","폐업","20160622","","","","463-7878","","600100","부산광역시 중구 대창동2가 34-2번지","부산광역시 중구 중앙대로 137-1 (대창동2가)","","(주)유성항공여행사","20160622155131","I","2018-08-31 23:59:59.0","","385652.245831874","180878.219022115","국내외여행업","관광사업","","","","","한국관광협회","","","","","","","","","","","","","","","","","","","","","","","","","20150616","20160616","","",
"43","국내외여행업","03_12_02_P","3250000","CDFI2260022002000007","20020413","","03","폐업","03","폐업","20050429","","","","466-9922","","600016","부산광역시 중구 중앙동6가 69번지 국제회관1층","","","(주)효원여행사","20050429160218","I","2018-08-31 23:59:59.0","","","","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"44","국내외여행업","03_12_02_P","3250000","CDFI2260022002000010","20020517","","03","폐업","03","폐업","20070426","","","","465-4000","","600100","부산광역시 중구 대창동1가 51번지 중앙빌딩 706호","부산광역시 중구 해관로 89,  706호 (대창동1가,중앙빌딩)","","(주)비치","20070426094546","I","2018-08-31 23:59:59.0","","385507.640529964","180548.792611588","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"45","국내외여행업","03_12_02_P","3250000","CDFI2260022002000012","20020803","","03","폐업","03","폐업","20031114","","","","442-2676","","600815","부산광역시 중구 중앙동4가 36번지 반도빌딩 305호","","","(주)귀빈여행사","20031114153021","I","2018-08-31 23:59:59.0","","","","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"46","국내외여행업","03_12_02_P","3250000","CDFI2260022003000026","20031101","","03","폐업","03","폐업","20101201","","","","","","600111","부산광역시 중구 영주동 32-3번지 준희빌딩 301호","부산광역시 중구 대영로 247  (영주동,준희빌딩 301호)","","(주)마이저팬투어","20120326142415","I","2018-08-31 23:59:59.0","","385704.179290977","181150.076167714","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20101113","20111113","","",
"47","국내외여행업","03_12_02_P","3250000","CDFI2260022003000028","20031209","","03","폐업","03","폐업","20050921","","","","963-1515","","600815","부산광역시 중구 중앙동4가 37-16번지 동아제일빌딩 509호","부산광역시 중구 중앙대로81번길 9,  509호 (중앙동4가,동아제일빌딩)","","(주)룩투어여행사","20050921101918","I","2018-08-31 23:59:59.0","","385473.576409934","180297.978228551","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"48","국내외여행업","03_12_02_P","3250000","CDFI2260022004000001","20040115","","03","폐업","03","폐업","20071204","","","","441-5999","","600815","부산광역시 중구 중앙동4가 37-16번지 동아제일빌딩 1301호","부산광역시 중구 중앙대로81번길 9,  1301호 (중앙동4가,동아제일빌딩)","","(주)기분좋은여행사","20071204162934","I","2018-08-31 23:59:59.0","","385473.576409934","180297.978228551","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"49","국내외여행업","03_12_02_P","3250000","CDFI2260022004000009","20040531","","03","폐업","03","폐업","20130325","","","","","","600100","부산광역시 중구 대창동1가 51번지 부산중앙빌딩 207호","부산광역시 중구 해관로 89  (대창동1가,부산중앙빌딩 207호)","","(주)국보여행사","20130403145231","I","2018-08-31 23:59:59.0","","385507.640529964","180548.792611588","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","20120601","20130531","","",
"50","국내외여행업","03_12_02_P","3250000","CDFI2260022003000010","20030725","","03","폐업","03","폐업","20090129","","","","","","600814","부산광역시 중구 중앙동4가 89-1번지 외환은행 1층","부산광역시 중구 중앙대로 94  (중앙동4가,외환은행 1층)","","(주)아주좋은 여행사","20090129181056","I","2018-08-31 23:59:59.0","","385624.468710403","180447.914514374","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","","","","",
"51","국내외여행업","03_12_02_P","3250000","CDFI2260022004000012","20040924","","03","폐업","03","폐업","20071015","","","","051-442-5730","","600815","부산광역시 중구 중앙동4가 48-2번지 301호","부산광역시 중구 해관로 71-1  (중앙동4가,301호)","","(주)부산일본여행기획","20071015110741","I","2018-08-31 23:59:59.0","","385499.194292511","180359.267537837","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150000000","","","","",
"52","국내외여행업","03_12_02_P","3250000","CDFI2260022004000013","20041006","","03","폐업","03","폐업","20081016","","","","","","600721","부산광역시 중구 중앙동4가 89-2번지 흥우빌딩 1층","부산광역시 중구 중앙대로 96  (중앙동4가,흥우빌딩 1층)","","아이엠 투어","20081016131939","I","2018-08-31 23:59:59.0","","385614.928477875","180471.183034331","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150000000","","","","",
"53","국내외여행업","03_12_02_P","3250000","CDFI2260022004000015","20041115","","03","폐업","03","폐업","20110422","","","","051-465-7111","","600013","부산광역시 중구 중앙동3가 1번지 부산우체국 보험회관 9층","부산광역시 중구 중앙대로 63  (중앙동3가,부산우체국 보험회관 9층)","","(주)조이 로드","20110704175416","I","2018-08-31 23:59:59.0","","385561.650139456","180152.738082365","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","20091118","20101117","","",
"54","국내외여행업","03_12_02_P","3250000","CDFI2260022004000017","20041216","","03","폐업","03","폐업","20100417","","","","467-1254","","600815","부산광역시 중구 중앙동4가 58-1번지 새중앙빌딩 201호","부산광역시 중구 해관로 82  (중앙동4가,새중앙빌딩 201호)","","(주)위즈엔","20100423160925","I","2018-08-31 23:59:59.0","","385527.459617321","180453.168529648","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150000000","","","","",
"55","국내외여행업","03_12_02_P","3250000","CDFI2260022005000002","20050126","","03","폐업","03","폐업","20050624","","","","","","600814","부산광역시 중구 중앙동4가 23-1번지 노블리안 O/T 412호","부산광역시 중구 중앙대로 80  (중앙동4가,노블리안 O/T 412호)","","(주)대신여행사","20050624104753","I","2018-08-31 23:59:59.0","","385630.742187332","180306.821082315","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150000000","","","","",
"56","국내외여행업","03_12_02_P","3250000","CDFI2260022001000002","20010317","","03","폐업","03","폐업","20040609","","","","464-4901","","600815","부산광역시 중구 중앙동4가 37-16번지 동아제일빌딩 1208호","부산광역시 중구 중앙대로81번길 9,  1208호 (중앙동4가,동아제일빌딩)","","부산허니문여행사","20040610094135","I","2018-08-31 23:59:59.0","","385473.576409934","180297.978228551","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"57","국내외여행업","03_12_02_P","3250000","CDFI2260022005000003","20050201","","03","폐업","03","폐업","20130201","","","","467-6001","","","부산광역시 중구 중앙동4가 88-6번지 대성빌딩5층601호","부산광역시 중구 충장대로5번길 8  (중앙동4가,대성빌딩5층601호)","","(주)해피패밀리투어","20131021091530","I","2018-08-31 23:59:59.0","","385665.291301408","180440.606406416","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","20120201","20130201","","",
"58","국내외여행업","03_12_02_P","3250000","CDFI2260022005000005","20050304","","03","폐업","03","폐업","20060317","","","","","","600092","부산광역시 중구 대청동2가 9-9번지 3층","부산광역시 중구 대청로99번길 8  (대청동2가,3층)","","(주)양광투어","20060317140443","I","2018-08-31 23:59:59.0","","385101.701272062","180147.504882142","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","","","","",
"59","국내외여행업","03_12_02_P","3250000","CDFI2260022005000009","20050521","","03","폐업","03","폐업","20081119","","","","467-0888","","600816","부산광역시 중구 중앙동4가 77-3번지 동산빌딩 202호","","","(주)꿈이있는여행","20081119154025","I","2018-08-31 23:59:59.0","","385728.973863337","180906.798032307","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","","","","",
