"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"31","영화배급업","03_13_01_P","3330000","CDFF5211032017000005","20171101","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 **** 비프힐","부산광역시 해운대구 수영강변대로 ***, 비프힐 *층 (우동)","48058","사단법인 부산국제어린이청소년영화제","20211022180206","U","2021-10-24 02:40:00.0","","393724.655115205","187847.348782974","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20171101","",
"32","영화배급업","03_13_01_P","3330000","CDFF5211032017000006","20171228","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 ****번지 에이스하이테크**","부산광역시 해운대구 센텀중앙로 **, 에이스하이테크** ****호 (우동)","48059","주식회사 팩토리엔","20171228152719","I","2018-08-31 23:59:59.0","","393963.840834294","188061.35516256","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20171228","",
"33","영화배급업","03_13_01_P","3330000","CDFF5211032018000001","20180330","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 재송동 ****-*번지 센텀스카이비즈 제에이동 ****호","부산광역시 해운대구 센텀중앙로 **, 센텀스카이비즈 제에이동 ****호 (재송동)","48058","주식회사 씨앤더블유커뮤니케이션","20180817145702","I","2018-08-31 23:59:59.0","","393503.395720953","188279.474831569","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20180330","",
"34","영화배급업","03_13_01_P","3330000","CDFF5211032018000002","20131101","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 ****-*번지 영상산업센터 ****호","부산광역시 해운대구 센텀서로 **, 영상산업센터 ****호 (우동)","48058","(주)씨에이씨엔터테인먼트","20180430100205","I","2018-08-31 23:59:59.0","","393674.032955782","187973.297243244","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20131101","",
"35","영화배급업","03_13_01_P","3330000","CDFF5211032017000003","20170522","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 반여동 ****-*","부산광역시 해운대구 반여로 ***, 해운대기술교육원 *층 ***호 (반여동)","48036","영화배급협동조합 씨네소파","20211117112352","U","2021-11-19 02:40:00.0","","393374.453016365","191272.720271776","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20170522","",
"36","영화배급업","03_13_01_P","3330000","CDFF5211032017000004","20170726","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 ****-*번지 *층 *호호","부산광역시 해운대구 수영강변대로 ***, *층 *호 (우동, 부산문화콘텐츠컴플렉스)","48058","ADIEUX PICTURES(아디우스 픽처스)","20170726105640","I","2018-08-31 23:59:59.0","","393573.517296519","188018.687138009","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20170726","",
"37","영화배급업","03_13_01_P","3330000","CDFF5211032013000003","20130212","","01","영업/정상","13","영업중","","","","","051-744-9944","","","부산광역시 해운대구 우동 -****번지 *통부산문화콘텐츠콤플렉스 ***호","부산광역시 해운대구 수영강변대로 ***, ***호 (우동, 부산문화콘텐츠콤플렉스)","612020","(주)입체풍경","20130212172127","I","2018-08-31 23:59:59.0","","393573.517296519","188018.687138009","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20130212","",
"38","영화배급업","03_13_01_P","3330000","CDFF5211032013000005","20130312","","01","영업/정상","13","영업중","","","","","070-8888-9106","","","부산광역시 해운대구 우동 ****번지 센텀벤처타운 ***호","부산광역시 해운대구 센텀동로 **, ***호 (우동, 센텀벤처타운 )","612020","사단법인 부산독립영화협회","20140612141005","I","2018-08-31 23:59:59.0","","394038.562998688","188042.384551855","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20130312","",
"39","영화배급업","03_13_01_P","3330000","CDFF5211032012000001","20121115","","01","영업/정상","13","영업중","","","","","051-938-8024","","","부산광역시 해운대구 우동 ****번지 부산영화촬영스튜디오","부산광역시 해운대구 해운대해변로 **, *층 (우동, 부산영화촬영스튜디오)","612021","(주)에이씨피컴퍼니","20121115134046","I","2018-08-31 23:59:59.0","","394912.12222547","186698.080978428","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20121115","",
"40","영화배급업","03_13_01_P","3330000","CDFF5211032013000001","20130129","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 ****-*번지 영상산업센터 ****호","부산광역시 해운대구 센텀서로 **, 영상산업센터 ****호 (우동)","48058","퍼니콘 (FUNNYCON)","20181212164104","U","2018-12-14 02:40:00.0","","393674.032955782","187973.297243244","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20130129","",
"41","영화배급업","03_13_01_P","3330000","CDFF5211032015000001","20150317","","01","영업/정상","13","영업중","","","","","051-731-5878","","","부산광역시 해운대구 우동 ****번지 해운대엑소디움 상가 ***호","부산광역시 해운대구 해운대해변로 **, ***호 (우동, 해운대엑소디움 상가)","612021","소울필름(SOUL FILM)","20150317160021","I","2018-08-31 23:59:59.0","","394649.504714752","186938.178511212","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150317","",
"42","영화배급업","03_13_01_P","3330000","CDFF5211032009000001","20090420","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 중동 ****-*번지","부산광역시 해운대구 좌동순환로 ***  (중동)","","(주)시네마제니스","20110201143941","I","2018-08-31 23:59:59.0","","397619.609350381","187004.870496308","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20090420","",
"43","영화배급업","03_13_01_P","3330000","CDFF5211032011000001","20111205","","01","영업/정상","13","영업중","","","","","780-6000","","","부산광역시 해운대구 우동 **** 영화의전당 시네마운틴*층","부산광역시 해운대구 수영강변대로 *** (우동)","612020","(재)영화의전당","20220126114519","U","2022-01-28 02:40:00.0","","393724.655115205","187847.348782974","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20111205","",
"44","영화배급업","03_13_01_P","3330000","CDFF5211032014000001","20141121","","01","영업/정상","13","영업중","","","","","051-744-0711","","","부산광역시 해운대구 우동 ****-* 영상산업센터 ****호","부산광역시 해운대구 센텀서로 **, 영상산업센터 ****호 (우동)","48058","미디어웍스","20201201113526","U","2020-12-03 02:40:00.0","","393674.032955782","187973.297243244","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20141121","",
"45","영화배급업","03_13_01_P","3330000","CDFF5211032015000002","20150722","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 중동 ****-*번지 A동 ***호","부산광역시 해운대구 달맞이길***번나길 **, A동 ***호 (중동, 송림빌라)","612849","지오미디어(zio media)","20150722181500","I","2018-08-31 23:59:59.0","","398755.458968199","186753.643413879","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150722","",
"46","영화배급업","03_13_01_P","3330000","CDFF5211032016000001","20160118","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 좌동 ****-*번지 천년사랑오피스텔","부산광역시 해운대구 양운로 **, ****호 (좌동, 천년사랑오피스텔)","48104","주식회사 더펙부산","20160118133744","I","2018-08-31 23:59:59.0","","398275.475596001","187482.311955366","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20160118","",
"47","영화배급업","03_13_01_P","3330000","CDFF5211032020000001","20200220","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 **** 센텀리더스마크 ****호","부산광역시 해운대구 APEC로 **, 센텀리더스마크 ****호 (우동)","48060","(주)단단커뮤니케이션","20210304133919","U","2021-03-06 02:40:00.0","","394209.294344881","187280.207931335","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200220","",
"48","영화배급업","03_13_01_P","3330000","CDFF5211032022000001","20220125","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 **** 에이스하이테크**","부산광역시 해운대구 센텀중앙로 **, 에이스하이테크** ****호 (우동)","48059","주식회사 유비콘텐츠2","20220125161841","I","2022-01-27 00:22:39.0","","393963.840834294","188061.35516256","영화배급업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220125","",
"49","영화배급업","03_13_01_P","3330000","CDFF5211032021000004","20200826","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 재송동 ****-* 센텀스카이비즈 비동 ***호","부산광역시 해운대구 센텀중앙로 **, 센텀스카이비즈 비동 ***호 (재송동)","48058","주식회사 스크리나","20210518162443","I","2021-05-19 00:22:56.0","","393503.395720953","188279.474831569","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200826","",
"50","영화배급업","03_13_01_P","3330000","CDFF5211032021000003","20210513","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 ****-* 부산문화콘텐츠컴플렉스 *층 부산콘텐츠코리아랩","부산광역시 해운대구 수영강변대로 ***, 부산문화콘텐츠컴플렉스 *층 부산콘텐츠코리아랩 (우동)","48058","주식회사 엠앤미디어","20210513125315","I","2021-05-15 00:22:56.0","","393573.517296519","188018.687138009","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20210513","",
"51","영화배급업","03_13_01_P","3330000","CDFF5211032021000005","20200522","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 ****-* 영상산업센터 ***호","부산광역시 해운대구 센텀서로 **, 영상산업센터 ***호 (우동)","48058","(주)바림","20210526110538","I","2021-05-28 00:22:55.0","","393674.032955782","187973.297243244","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200522","",
"52","영화배급업","03_13_01_P","3330000","CDFF5211032021000002","20210202","","01","영업/정상","13","영업중","","","","","051-704-7125","","","부산광역시 해운대구 우동 ****-* 영상산업센터 ****호","부산광역시 해운대구 센텀서로 **, 영상산업센터 ****호 (우동)","48058","주식회사 퍼니콘(FUNNYCON Co., Ltd.)","20220210154958","U","2022-02-12 02:40:00.0","","393674.032955782","187973.297243244","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20210202","",
"53","영화배급업","03_13_01_P","3330000","CDFF5211032021000001","20210120","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 재송동 **** 큐비이센텀 ****호","부산광역시 해운대구 센텀중앙로 **, 큐비이센텀 ****호 (재송동)","48059","(주)시네포엠","20210302173243","U","2021-03-04 02:40:00.0","","393605.930358633","188324.973749177","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20210120","",
"54","영화배급업","03_13_01_P","3330000","CDFF5211032022000002","20220627","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 ****-* 영상산업센터","부산광역시 해운대구 센텀서로 **, 영상산업센터 ****호 (우동)","48058","씨네핀하우스","20220627145433","I","2022-06-29 00:22:30.0","","393674.032955782","187973.297243244","영화배급업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220627","",
"55","영화배급업","03_13_01_P","3350000","CDFF5211032016000001","20120223","","03","폐업","03","폐업","20170224","","","","","","","부산광역시 금정구 구서동 ***-**번지 유림노르웨이아침 ****호","부산광역시 금정구 중앙대로 ****, ****호 (구서동, 유림노르웨이아침)","46274","야간비행","20170224154106","I","2018-08-31 23:59:59.0","","390411.747203141","195953.770768749","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20120223","",
"56","영화배급업","03_13_01_P","3350000","CDFF5211032013000001","20130319","","01","영업/정상","13","영업중","","","","","","","","부산광역시 금정구 남산동 ***-*번지 남산하이빌 B동 ***호","부산광역시 금정구 금단로 ***-*, B동 ***호 (남산동, 남산하이빌)","609811","이닥픽쳐스","20130319193137","I","2018-08-31 23:59:59.0","","390419.122605088","198448.944370551","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20130319","",
"57","영화배급업","03_13_01_P","3350000","CDFF5211032018000001","20180220","","01","영업/정상","13","영업중","","","","","","","","부산광역시 금정구 남산동 **-**번지 *층 일부","부산광역시 금정구 금단로 ***, *층 (남산동)","46215","주식회사 씨티에스시네마","20180220104247","I","2018-08-31 23:59:59.0","","390357.475825401","197639.254869491","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20180220","",
"58","영화배급업","03_13_01_P","3350000","CDFF5211032013000002","20130319","","01","영업/정상","13","영업중","","","","","","","","부산광역시 금정구 남산동 ***-*번지 남산하이빌 B동 ***호","부산광역시 금정구 금단로 ***-*, B동 ***호 (남산동, 남산하이빌)","609811","이닥픽쳐스","20140618151259","I","2018-08-31 23:59:59.0","","390419.122605088","198448.944370551","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20130319","",
