"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","제과점영업","07_22_18_P","3250000","3250000-121-1985-00267","19850424","","01","영업/정상","01","영업","","","","","051 4619111","17.20","600811","부산광역시 중구 영주동 742-13","부산광역시 중구 중구로 151 (영주동)","48912","코모도과자점","20211025162506","U","2021-10-27 02:40:00.0","제과점영업","385475.543050054","180776.200989752","제과점영업","","","기타","기타","","","","","","","","","","N","17.2","","","",
"12","제과점영업","07_22_18_P","3250000","3250000-121-1985-00239","19851012","","01","영업/정상","01","영업","","","","","051 2460203","18.99","600806","부산광역시 중구 부평동2가 75-10번지 (1층)","부산광역시 중구 중구로43번길 46, 1층 (부평동2가)","48977","만미당제과점","20130319113456","I","2018-08-31 23:59:59.0","제과점영업","384610.482471212","179968.545281259","제과점영업","0","0","기타","기타","","","","","","","","","","N","18.99","","","",
"13","제과점영업","07_22_18_P","3250000","3250000-121-1992-00259","19920403","","01","영업/정상","01","영업","","","","","051 4643314","6.78","600025","부산광역시 중구 동광동5가 16-11번지","부산광역시 중구 동광길93번길 3 (동광동5가)","48925","논치빵집","20160808103938","I","2018-08-31 23:59:59.0","제과점영업","385386.910670474","180576.24477204","제과점영업","0","0","기타","기타","","","","","","","","","","N","6.78","","","",
"14","제과점영업","07_22_18_P","3250000","3250000-121-2000-00001","20001002","","01","영업/정상","01","영업","","","","","051 2438289","163.70","600044","부산광역시 중구 남포동4가 2-4","부산광역시 중구 구덕로 38, 1층 (남포동4가)","48953","파리바게뜨부산남포점","20210706153153","U","2021-07-08 02:40:00.0","제과점영업","385196.7190941","179574.656759206","제과점영업","0","0","","","","","","","","","","","","N","163.7","","","",
"15","제과점영업","07_22_18_P","3250000","3250000-121-2003-00002","20030530","","01","영업/정상","01","영업","","","","","051 4668284","43.20","600814","부산광역시 중구 중앙동4가 88-2 (1층)","부산광역시 중구 충장대로5번길 12-1, 1층 (중앙동4가)","48939","파리바게트 부산중앙역점","20211105171715","U","2021-11-07 02:40:00.0","제과점영업","385662.461276068","180481.418882114","제과점영업","0","0","","","","","","","","","","","","N","43.2","","","",
"16","제과점영업","07_22_18_P","3250000","3250000-121-2006-00001","20060102","","01","영업/정상","01","영업","","","","","051 2432978","56.45","600806","부산광역시 중구 부평동2가 68-4 (1층)","부산광역시 중구 흑교로 18, 1층 (부평동2가)","48977","하이몬드베이커리","20220315101000","U","2022-03-17 02:40:00.0","제과점영업","384598.903964711","179879.997494786","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","56.45","","","",
"17","제과점영업","07_22_18_P","3250000","3250000-121-2006-00002","20060713","","01","영업/정상","01","영업","","","","","051 2318204","63.21","600808","부산광역시 중구 부평동3가 20-3번지","부산광역시 중구 흑교로 29, 1층 (부평동3가)","48976","파리바게뜨","20191025091936","U","2019-10-27 02:40:00.0","제과점영업","384565.895391479","179991.681715564","제과점영업","0","0","","","","","","","","","","","","N","63.21","","","",
"18","제과점영업","07_22_18_P","3250000","3250000-121-2009-00001","20090629","","01","영업/정상","01","영업","","","","","","12.00","600805","부산광역시 중구 부평동1가 45-9 (1층)","부산광역시 중구 중구로 13, 1층 (부평동1가)","48980","따삐오 롯데남포점","20210906102328","U","2021-09-08 02:40:00.0","제과점영업","384798.705877111","179647.549138984","제과점영업","","","","","","","","","","","","","","N","12","","","",
"19","제과점영업","07_22_18_P","3250000","3250000-121-2009-00005","20091113","","01","영업/정상","01","영업","","","","","051 245 1817","28.00","600021","부산광역시 중구 동광동1가 13-1번지 (1층)","부산광역시 중구 해관로 3, 1층 (동광동1가)","48955","코코호도(광복점)","20160727165411","I","2018-08-31 23:59:59.0","제과점영업","385545.088737415","179683.900971893","제과점영업","","","","","상수도전용","","","","","","","","","N","28","","","",
"20","제과점영업","07_22_18_P","3250000","3250000-121-1982-00240","19820322","","01","영업/정상","01","영업","","","","","051 2537749",".00","600803","부산광역시 중구 보수동1가 48-1 4, 5동","부산광역시 중구 보수대로140번길 55, 4. 5동 (보수동1가)","48959","대우베이커리","20210428130106","U","2021-04-30 02:40:00.0","제과점영업","384504.244239133","180458.734143603","제과점영업","0","0","기타","기타","","","","","","","","","","N","0","","","",
"21","제과점영업","07_22_18_P","3250000","3250000-121-2019-00002","20190315","","01","영업/정상","01","영업","","","","","","26.40","600042","부산광역시 중구 남포동2가 17-2번지","부산광역시 중구 남포길 21, 1층 (남포동2가)","48953","달카롱","20190329094608","U","2019-03-31 02:40:00.0","제과점영업","385140.094820722","179636.27558215","제과점영업","","","","","","","","","","","","","","N","26.4","","","",
"22","제과점영업","07_22_18_P","3250000","3250000-121-2019-00001","20190219","","01","영업/정상","01","영업","","","","","","30.00","600806","부산광역시 중구 부평동2가 66-7번지","부산광역시 중구 부평1길 29, 1층 (부평동2가)","48977","킹밀제과","20191016135838","U","2019-10-18 02:40:00.0","제과점영업","384635.308116493","179849.70225931","제과점영업","","","","","","","","","","","","","","N","30","","","",
"23","제과점영업","07_22_18_P","3250000","3250000-121-2016-00009","20161124","","01","영업/정상","01","영업","","","","","051 241 3489","20.25","600819","부산광역시 중구 창선동2가 27-14","부산광역시 중구 국제시장2길 5, 1층 9호 (창선동2가, 창선상가)","48945","농부바게트 남포점","20200810105138","U","2020-08-12 02:40:00.0","제과점영업","384874.51081149","179726.350403068","제과점영업","","","","","상수도전용","","","","","","","","","N","20.25","","","",
"24","제과점영업","07_22_18_P","3250000","3250000-121-2013-00002","20131128","","01","영업/정상","01","영업","","","","","","121.90","600102","부산광역시 중구 대창동2가 29-1번지 1층","부산광역시 중구 중앙대로 145, 1층 (대창동2가)","48924","뚜레쥬르 부산중앙대로점","20190823155208","U","2019-08-25 02:40:00.0","제과점영업","385676.22672246","180949.186545775","제과점영업","","","","","상수도전용","","","","","","","","","N","121.9","","","",
"25","제과점영업","07_22_18_P","3250000","3250000-121-2018-00002","20180601","","01","영업/정상","01","영업","","","","","051 468 8204","110.76","600093","부산광역시 중구 대청동3가 12-1","부산광역시 중구 대청로 89-2, 1층 (대청동3가)","48933","파리바게뜨(부산대청점)","20200728202241","U","2020-07-30 02:40:00.0","제과점영업","385000.171145366","180106.896785651","제과점영업","","","","","","","","","","","","","","N","110.76","","","",
"26","제과점영업","07_22_18_P","3250000","3250000-121-2011-00002","20110119","","01","영업/정상","01","영업","","","","","","95.00","600807","부산광역시 중구 부평동2가 39-1","부산광역시 중구 비프광장로 7, 지상1층 (부평동2가)","48980","파리바게뜨","20200803151850","U","2020-08-05 02:40:00.0","제과점영업","384664.149882792","179582.676484563","제과점영업","","","","","","","","","","","","","","N","95","","","",
"27","제과점영업","07_22_18_P","3250000","3250000-121-2019-00003","20190408","","01","영업/정상","01","영업","","","","","051247 1197","56.00","600806","부산광역시 중구 부평동2가 68-1번지","부산광역시 중구 중구로39번길 41, 1층 (부평동2가)","48977","데일리팡 부평점","20200420103437","U","2020-04-22 02:40:00.0","제과점영업","384623.788764081","179897.994275967","제과점영업","","","","","","","","","","","","","","N","56","","","",
"28","제과점영업","07_22_18_P","3250000","3250000-121-2019-00006","20190610","","01","영업/정상","01","영업","","","","","","45.65","600092","부산광역시 중구 대청동2가 20-2","부산광역시 중구 대청로 93, 1층 (대청동2가)","48933","앙빵","20210823175945","U","2021-08-25 02:40:00.0","제과점영업","385029.740689084","180102.581265355","제과점영업","","","","","","","","","","","","","","N","45.65","","","",
"29","제과점영업","07_22_18_P","3250000","3250000-121-2019-00010","20190902","","01","영업/정상","01","영업","","","","","","15.03","600061","부산광역시 중구 신창동1가 12-6번지","부산광역시 중구 중구로24번길 21-1, 3층 (신창동1가)","48947","러브인더부산 남포당2","20190902164230","I","2019-09-04 02:22:18.0","제과점영업","385038.301882062","179792.959421418","제과점영업","","","","","","","","","","","","","","N","15.03","","","",
"30","제과점영업","07_22_18_P","3250000","3250000-121-2019-00011","20190902","","01","영업/정상","01","영업","","","","","","22.40","600051","부산광역시 중구 창선동1가 11","부산광역시 중구 광복로43번길 10, 1층 (창선동1가)","48947","러브인더부산 남포당1","20201008102425","U","2020-10-10 02:40:00.0","제과점영업","385009.216702702","179770.601287085","제과점영업","","","","","","","","","","","","","","N","22.4","","","",
"31","제과점영업","07_22_18_P","3250000","3250000-121-2019-00008","20190819","","01","영업/정상","01","영업","","","","","051678 2361","207.20","600017","부산광역시 중구 중앙동7가 20-1 롯데백화점광복점","부산광역시 중구 중앙대로 2, 롯데백화점광복점 지하1층 (중앙동7가)","48944","(주)비엔씨제과 롯데광복점","20200728202310","U","2020-07-30 02:40:00.0","제과점영업","385590.814676765","179553.867031936","제과점영업","","","","","","","","","","","","","","Y","207.2","","","",
"32","제과점영업","07_22_18_P","3250000","3250000-121-2022-00001","20220408","","01","영업/정상","01","영업","","","","","","226.64","600803","부산광역시 중구 보수동1가 144-4","부산광역시 중구 대청로 71, 1층 (보수동1가)","48967","뚜레쥬르 대청로점","20220425164811","U","2022-04-28 02:40:00.0","제과점영업","384805.684033619","180124.151745194","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","226.64","","","",
"33","제과점영업","07_22_18_P","3250000","3250000-121-2019-00012","20191014","","01","영업/정상","01","영업","","","","","051678 5042","10.80","600017","부산광역시 중구 중앙동7가 20-1 롯데백화점광복점","부산광역시 중구 중앙대로 2, 롯데백화점광복점 지하1층 (중앙동7가)","48944","크리스피크림 부산롯데광복점","20210111133618","U","2021-01-13 02:40:00.0","제과점영업","385590.814676765","179553.867031936","제과점영업","","","","","","","","","","","","","","N","10.8","","","",
"34","제과점영업","07_22_18_P","3250000","3250000-121-2020-00001","20200327","","01","영업/정상","01","영업","","","","","","16.52","600046","부산광역시 중구 남포동6가 1번지","부산광역시 중구 구덕로 73, 지상1층 (남포동6가)","48982","쁘띠 르뽀미에 자갈치농협점","20200327150837","I","2020-03-29 00:23:21.0","제과점영업","384820.119269113","179460.841059128","제과점영업","","","","","","","","","","","","","","N","16.52","","","",
"35","제과점영업","07_22_18_P","3250000","3250000-121-2020-00002","20200511","","01","영업/정상","01","영업","","","","","","14.50","600046","부산광역시 중구 남포동6가 1번지","부산광역시 중구 구덕로 73, 1층 (남포동6가)","48982","쁘띠르뽀미에","20200602152843","U","2020-06-04 02:40:00.0","제과점영업","384820.119269113","179460.841059128","제과점영업","","","","","","","","","","","","","","N","14.5","","","",
"36","제과점영업","07_22_18_P","3250000","3250000-121-2021-00005","20210709","","01","영업/정상","01","영업","","","","","","63.80","600061","부산광역시 중구 신창동1가 32-3","부산광역시 중구 중구로44번길 19-1, 1층 (신창동1가)","48947","아치베이커리","20220518150509","U","2022-05-20 02:40:00.0","제과점영업","385023.247088987","179977.682453647","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","63.8","","","",
"37","제과점영업","07_22_18_P","3250000","3250000-121-2021-00004","20210427","","01","영업/정상","01","영업","","","","","","38.70","600017","부산광역시 중구 중앙동7가 20-1 롯데백화점광복점","부산광역시 중구 중앙대로 2, 롯데백화점광복점 지하1층 (중앙동7가)","48944","러브인더부산 남포당","20210427130100","I","2021-04-29 00:23:08.0","제과점영업","385590.814676765","179553.867031936","제과점영업","","","","","","","","","","","","","","N","38.7","","","",
"38","제과점영업","07_22_18_P","3250000","3250000-121-2020-00004","20201231","","01","영업/정상","01","영업","","","","","","37.35","600017","부산광역시 중구 중앙동7가 20-1 롯데백화점광복점","부산광역시 중구 중앙대로 2, 롯데백화점광복점 본관동 B1층 (중앙동7가)","48944","(주)화이트리에 광복점","20210906102417","U","2021-09-08 02:40:00.0","제과점영업","385590.814676765","179553.867031936","제과점영업","","","학교정화(상대)","","","","","","","","","","","Y","37.35","","","",
"39","제과점영업","07_22_18_P","3260000","3260000-121-2007-00051","20021128","","01","영업/정상","01","영업","","","","","051 257 2220","64.19","602811","부산광역시 서구 동대신동2가 331-2","부산광역시 서구 구덕로 320 (동대신동2가)","49217","모젤과자점","20210105164825","U","2021-01-07 02:40:00.0","제과점영업","383799.588945564","181106.417946084","제과점영업","","","","","","","","","","","","","","N","64.19","","","",
"40","제과점영업","07_22_18_P","3260000","3260000-121-2005-00003","20050825","","01","영업/정상","01","영업","","","","","051 231 8255","142.46","602825","부산광역시 서구 서대신동3가 387번지 (1층)","부산광역시 서구 구덕로 331-1, 1층 (서대신동3가)","49226","파리바게뜨 동대신점","20170317131554","I","2018-08-31 23:59:59.0","제과점영업","383712.841962262","181217.109578964","제과점영업","","","","","상수도전용","","","","","","","","","N","142.46","","","",
"41","제과점영업","07_22_18_P","3260000","3260000-121-1966-00001","19660916","","01","영업/정상","01","영업","","","","","2548990","59.96","602011","부산광역시 서구 충무동1가 9-2번지","부산광역시 서구 구덕로 116 (충무동1가)","49247","시민제과점","20120227103313","I","2018-08-31 23:59:59.0","제과점영업","384450.897314682","179385.174596308","제과점영업","","","","","상수도전용","","","","","","","","","N","59.96","","","",
"42","제과점영업","07_22_18_P","3260000","3260000-121-1983-00001","19831110","","01","영업/정상","01","영업","","","","","051 242 0940","65.29","602082","부산광역시 서구 부용동2가 16-1번지","부산광역시 서구 구덕로 235-1 (부용동2가)","49236","블랑쉬 베이커리","20140708200258","I","2018-08-31 23:59:59.0","제과점영업","384098.731373359","180383.752826719","제과점영업","","","","","","","","","","","","","","N","65.29","","","",
"43","제과점영업","07_22_18_P","3260000","3260000-121-2007-00005","19780503","","01","영업/정상","01","영업","","","","","051 242 4563","39.52","602811","부산광역시 서구 동대신동2가 390-8번지","부산광역시 서구 구덕로296번길 23 (동대신동2가)","49217","삼익","20120227131355","I","2018-08-31 23:59:59.0","제과점영업","383977.356633978","180974.183690588","제과점영업","","","","","","","","","","","","","","N","39.52","","","",
"44","제과점영업","07_22_18_P","3260000","3260000-121-2007-00033","19970424","","01","영업/정상","01","영업","","","","","051 244 0810","31.00","602751","부산광역시 서구 서대신동3가 161-13번지 남성한빛아파트 상가동 102호","부산광역시 서구 꽃마을로 43, 102호 (서대신동3가, 남성한빛아파트 상가동)","49207","삐에로 베이커리","20120227112734","I","2018-08-31 23:59:59.0","제과점영업","383259.412069714","181678.653570702","제과점영업","","","","","","","","","","","","","","N","31","","","",
"45","제과점영업","07_22_18_P","3260000","3260000-121-2003-00001","20031203","","01","영업/정상","01","영업","","","","","051 244 9495","67.75","602813","부산광역시 서구 동대신동3가 340-14","부산광역시 서구 구덕로 334 (동대신동3가)","49211","송프로피자","20210618111856","U","2021-06-20 02:40:00.0","제과점영업","383733.565289798","181249.107853102","제과점영업","","","","","","","","","","","","","","N","67.75","","","",
"46","제과점영업","07_22_18_P","3260000","3260000-121-2004-00002","20040823","","01","영업/정상","01","영업","","","","","051 241 4829","47.27","602828","부산광역시 서구 아미동2가 67-8번지","부산광역시 서구 구덕로165번길 26 (아미동2가)","49245","케익마을","20120227130509","I","2018-08-31 23:59:59.0","제과점영업","383965.069115045","179678.507838034","제과점영업","","","","","","","","","","","","","","N","47.27","","","",
"47","제과점영업","07_22_18_P","3260000","3260000-121-2008-00001","20080324","","01","영업/정상","01","영업","","","","","051 248 8200","75.58","602828","부산광역시 서구 아미동2가 98-3","부산광역시 서구 까치고개로 196 (아미동2가)","49244","부산대학병원점파리바게뜨","20210914115338","U","2021-09-16 02:40:00.0","제과점영업","383849.411431935","179719.555694053","제과점영업","","","","","상수도전용","","","","","","","","","N","75.58","","","",
"48","제과점영업","07_22_18_P","3260000","3260000-121-2008-00002","20081014","","01","영업/정상","01","영업","","","","","051 241 0082","132.00","602815","부산광역시 서구 부민동1가 4-3번지","부산광역시 서구 구덕로 228 (부민동1가)","49223","파리바케트 부민점","20140509115649","I","2018-08-31 23:59:59.0","제과점영업","384136.095305462","180300.476056401","제과점영업","","","","","","","","","","","","","","N","132","","","",
"49","제과점영업","07_22_18_P","3260000","3260000-121-2008-00003","20081111","","01","영업/정상","01","영업","","","","","051 256 8255","100.47","602812","부산광역시 서구 동대신동3가 13-64번지","부산광역시 서구 대신공원로 2 (동대신동3가)","49205","파리바게뜨 동아대병원점","20170818164318","I","2018-08-31 23:59:59.0","제과점영업","383765.990320966","181756.285662083","제과점영업","","","","","상수도전용","","","","","","","","","N","100.47","","","",
"50","제과점영업","07_22_18_P","3260000","3260000-121-2009-00001","20090604","","01","영업/정상","01","영업","","","","","051 242 6682","148.72","602831","부산광역시 서구 암남동 334-10번지 혜성프라자 (1층)(101호.108호)","부산광역시 서구 충무대로 24, 1층 101.108호 (암남동, 혜성프라자)","49269","파리바게트(부산송도점)","20161107153336","I","2018-08-31 23:59:59.0","제과점영업","383837.606328875","177243.914331526","제과점영업","","","","","상수도전용","","","","","","","","","N","148.72","","","",
"51","제과점영업","07_22_18_P","3260000","3260000-121-2010-00004","20100722","","01","영업/정상","01","영업","","","","","051 243 8519","24.79","602013","부산광역시 서구 충무동3가 1-14번지","부산광역시 서구 충무시장길 48 (충무동3가)","49253","빵의나라","20120227103444","I","2018-08-31 23:59:59.0","제과점영업","384413.495653335","179125.719744138","제과점영업","","","","","상수도전용","","","","","","","","","N","24.79","","","",
"52","제과점영업","07_22_18_P","3260000","3260000-121-2006-00001","20060117","","01","영업/정상","01","영업","","","","","051 2558807","54.40","602813","부산광역시 서구 동대신동3가 196-23번지 외 1필지","부산광역시 서구 구덕로 340 (동대신동3가)","49211","떡파는 사람들 서구점","20120227130832","I","2018-08-31 23:59:59.0","제과점영업","383707.202480582","181302.335851022","제과점영업","","","","","","","","","","","","","","N","54.4","","","",
"53","제과점영업","07_22_18_P","3260000","3260000-121-2019-00001","20190422","","01","영업/정상","01","영업","","","","","","","602800","부산광역시 서구 남부민동 87-11번지","부산광역시 서구 해돋이로 127, 1층 (남부민동)","49259","오루즈 디저트","20190422111720","I","2019-04-24 02:20:29.0","제과점영업","384277.807897483","178647.055869629","제과점영업","","","","","","","","","","","","","","N","48.7","","","",
"54","제과점영업","07_22_18_P","3260000","3260000-121-2022-00001","20220127","","01","영업/정상","01","영업","","","","","051 2570210","51.44","602101","부산광역시 서구 동대신동1가 420 동대신역 비스타 동원 아파트","부산광역시 서구 보수대로154번길 29, 301동 104호 (동대신동1가, 동대신역 비스타 동원 아파트)","49220","비건햇쌀브래드","20220127113520","I","2022-01-29 00:22:39.0","제과점영업","","","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","51.44","","","",
"55","제과점영업","07_22_18_P","3260000","3260000-121-2020-00001","20200610","","01","영업/정상","01","영업","","","","","","86.35","602813","부산광역시 서구 동대신동3가 222-1","부산광역시 서구 보수대로 236 (동대신동3가)","49213","단빵마을","20200716151042","U","2020-07-18 02:40:00.0","제과점영업","383930.713359821","181451.628018586","제과점영업","","","","","","","","","","","","","","N","86.35","","","",
"56","제과점영업","07_22_18_P","3260000","3260000-121-2018-00003","20181018","","01","영업/정상","01","영업","","","","","","56.00","602739","부산광역시 서구 아미동1가 10-1 부산대학병원 지원시설동","부산광역시 서구 구덕로 179, 부산대학병원 지원시설동 (아미동1가)","49241","뚜레쥬르 부산대병원점","20210412111347","U","2021-04-14 02:40:00.0","제과점영업","384030.498741004","179806.024724594","제과점영업","","","","","","","","","","","","","","N","56","","","",
"57","제과점영업","07_22_18_P","3260000","3260000-121-2012-00001","20120824","","01","영업/정상","01","영업","","","","","051 257 8442","123.80","602812","부산광역시 서구 동대신동3가 38-2번지 동아대병원입구(2층) 201호","부산광역시 서구 대신공원로 26, 2층 201호 (동대신동3가, 동아대병원입구)","49201","뚜레쥬르부산동아대병원점","20190814111357","U","2019-08-16 02:40:00.0","제과점영업","383892.123400254","181888.95388543","제과점영업","","","","","상수도전용","","","","","","","","","N","123.8","","","",
"58","제과점영업","07_22_18_P","3260000","3260000-121-2012-00002","20121024","","01","영업/정상","01","영업","","","","","051 248 8977","68.78","602830","부산광역시 서구 암남동 64-2번지 송도정림비치타운상가 103호, 203호","부산광역시 서구 감천로 271, 103호, 203호 (암남동, 송도정림비치타운상가)","49265","케익마을","20130305165142","I","2018-08-31 23:59:59.0","제과점영업","383903.787413647","177661.594928261","제과점영업","","","","","상수도전용","","","","","","","","","N","68.78","","","",
"59","제과점영업","07_22_18_P","3260000","3260000-121-2016-00001","20160412","","01","영업/정상","01","영업","","","","","051 330 2544","29.52","602801","부산광역시 서구 남부민동 685","부산광역시 서구 충무대로 246 (남부민동, 서원유통 내)","49254","탑스베이커리","20220621141105","U","2022-06-23 02:40:00.0","제과점영업","384538.707962085","178936.009572164","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","29.52","","","",
"60","제과점영업","07_22_18_P","3260000","3260000-121-2016-00002","20160609","","01","영업/정상","01","영업","","","","","051 257 8200","84.55","602054","부산광역시 서구 토성동4가 28-31번지","부산광역시 서구 구덕로 122-1 (토성동4가)","49246","파리바게뜨부산충무","20181008100207","U","2018-10-10 02:36:46.0","제과점영업","384386.438330528","179392.39599987","제과점영업","","","","","","","","","","","","","","N","84.55","","","",
"61","제과점영업","07_22_18_P","3260000","3260000-121-2016-00003","20160727","","01","영업/정상","01","영업","","","","","051 5277577","39.32","602091","부산광역시 서구 서대신동1가 56-2","부산광역시 서구 대영로 44, 1층 (서대신동1가)","49235","라띠에르 제과점","20210622180523","U","2021-06-24 02:40:00.0","제과점영업","383758.978651776","180766.62218955","제과점영업","","","","","상수도전용","","","","","","","","","N","39.32","","","",
"62","제과점영업","07_22_18_P","3260000","3260000-121-2016-00004","20161019","","01","영업/정상","01","영업","","","","","051 255 0022","23.41","602819","부산광역시 서구 서대신동2가 213-7 외4필지(213-4,8,221-1,223) 1층","부산광역시 서구 대영로 5, 1층 (서대신동2가, 탑마트서대신점)","49227","탑스베이커리서대신점","20220621140222","U","2022-06-23 02:40:00.0","제과점영업","383457.799292377","180935.886211899","제과점영업","","","","","상수도전용","","","","","","","","","N","23.41","","","",
"63","제과점영업","07_22_18_P","3260000","3260000-121-2017-00001","20171102","","01","영업/정상","01","영업","","","","","051 265 5237","52.20","602801","부산광역시 서구 남부민동 688-21번지","부산광역시 서구 충무대로241번길 5-15 (남부민동)","49256","백자매과자점","20180312173215","I","2018-08-31 23:59:59.0","제과점영업","384481.723507744","178844.685609056","제과점영업","","","","","","","","","","","","","","N","52.2","","","",
