"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"16","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2016-00001","20160620","","01","영업/정상","01","영업","","","","","051 256 9422","399.36","602801","부산광역시 서구 남부민동 694-1번지","부산광역시 서구 등대로 122, 1층 (남부민동)","49255","(주)두경수산","20160620144510","I","2018-08-31 23:59:59.0","식품냉동.냉장업","384665.834015096","178094.714396035","식품냉동.냉장업","","","","","","","","","","","","","","N","0","","","",
"17","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2017-00001","20171103","","01","영업/정상","01","영업","","","","","051 2318100","28,507.29","602833","부산광역시 서구 암남동 633-5번지","부산광역시 서구 원양로 224 (암남동)","49273","아시아냉장(주)제2공장","20171114170114","I","2018-08-31 23:59:59.0","식품냉동.냉장업","383127.565151323","176511.41830849","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","4761.35","","","",
"18","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2018-00001","20180322","","01","영업/정상","01","영업","","","","","051 2539072","565.00","602030","부산광역시 서구 암남동 720-6번지","부산광역시 서구 원양로 90 (암남동)","49276","(주)남궁TUNA","20180405144128","I","2018-08-31 23:59:59.0","식품냉동.냉장업","383452.751561","175490.845895","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"19","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2008-00007","20080318","","01","영업/정상","01","영업","","","","","051 248 7621","8,429.61","602801","부산광역시 서구 남부민동 689-10번지 지층, 1층,2층,3층,5층","부산광역시 서구 충무대로 226 (남부민동)","49255","우양냉장(주)제1공장","20200605115218","U","2020-06-07 02:40:00.0","식품냉동.냉장업","384598.230905691","178765.667570008","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"20","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2008-00008","20080318","","01","영업/정상","01","영업","","","","","051 250 7073","20,310.09","602030","부산광역시 서구 암남동 739번지","부산광역시 서구 원양로 171 (암남동)","49273","주식회사 동남","20111214113027","I","2018-08-31 23:59:59.0","식품냉동.냉장업","383295.414372254","175993.708593444","식품냉동.냉장업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"21","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2008-00009","20080321","","01","영업/정상","01","영업","","","","","051 254 8333","18,085.51","602030","부산광역시 서구 암남동 737번지","부산광역시 서구 원양로 175 (암남동)","49273","유림냉장주식회사","20120515102131","I","2018-08-31 23:59:59.0","식품냉동.냉장업","383221.905476294","176086.20567946","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"22","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2008-00010","20080328","","01","영업/정상","01","영업","","","","","051 253 3400","12,473.99","602831","부산광역시 서구 암남동 656번지","부산광역시 서구 암남공원로 435 (암남동)","49273","(주)대주","20111229113612","I","2018-08-31 23:59:59.0","식품냉동.냉장업","383026.567570943","177108.256857365","식품냉동.냉장업","","","","","상수도전용","","0","0","0","0","자가","","","N","0","","","",
"23","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2008-00011","20080417","","01","영업/정상","01","영업","","","","","051 241 0881","17,814.93","602803","부산광역시 서구 남부민동 523-29번지","부산광역시 서구 충무대로 146 (남부민동)","49264","희창물산(주)","20120515102038","I","2018-08-31 23:59:59.0","식품냉동.냉장업","384662.733119919","177932.005072506","식품냉동.냉장업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"24","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2008-00012","20080612","","01","영업/정상","01","영업","","","","","051 244 6161","16,694.61","602832","부산광역시 서구 암남동 171-20번지","부산광역시 서구 송도해변로 197 (암남동)","49269","고려냉장(주)연안공장","20111214113300","I","2018-08-31 23:59:59.0","식품냉동.냉장업","384361.741429787","177381.420067792","식품냉동.냉장업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"25","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2008-00016","20081202","","01","영업/정상","01","영업","","","","","051 220 8050","26,386.75","602030","부산광역시 서구 암남동 761번지 감천항수산물시장 1층~8층","부산광역시 서구 원양로 35 (암남동, 감천항수산물시장 1층~8층)","49277","부산감천항수산물시장(주)","20171018114852","I","2018-08-31 23:59:59.0","식품냉동.냉장업","383370.080547194","175140.099221406","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"26","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2009-00001","20090515","","01","영업/정상","01","영업","","","","","051 246 3900","16,036.30","602803","부산광역시 서구 남부민동 523-37번지","부산광역시 서구 등대로 123 (남부민동)","49264","(주)우신냉장","20111229113814","I","2018-08-31 23:59:59.0","식품냉동.냉장업","384684.363119167","178002.453600338","식품냉동.냉장업","","","","","상수도전용","","0","0","0","0","자가","","","N","0","","","",
"27","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2009-00002","20090826","","01","영업/정상","01","영업","","","","","051 254 4881","29,271.69","602030","부산광역시 서구 암남동 716번지 (주)냉장인터불고제2공장 1층~12층","부산광역시 서구 원양로 125 (암남동, (주)냉장인터불고제2공장 1층~12층)","49273","(주)냉장인터불고제2공장","20190624113912","U","2019-06-26 02:40:00.0","식품냉동.냉장업","383539.602429996","175767.563913389","식품냉동.냉장업","","","","","상수도전용","","","","","","자가","","","N","0","","","",
"28","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2009-00003","20090904","","01","영업/정상","01","영업","","","","","051 243 3181","28,582.29","602030","부산광역시 서구 암남동 722-1 해원냉장(1층~12층)","부산광역시 서구 원양로 67 (암남동, 해원냉장(1층~12층))","49273","(주)해원냉장","20210830155941","U","2021-09-01 02:40:00.0","식품냉동.냉장업","383231.541934586","175439.057238153","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"29","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2011-00001","20111205","","01","영업/정상","01","영업","","","","","051 231 9000","1,323.20","602030","부산광역시 서구 암남동 735","부산광역시 서구 원양로 189 (암남동)","49273","(주)이스턴웰스","20200729154018","U","2020-07-31 02:40:00.0","식품냉동.냉장업","383161.450356655","176183.105551719","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"30","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2013-00002","20131203","","01","영업/정상","01","영업","","","","","051 254 7234","7,021.45","602801","부산광역시 서구 남부민동 690-1번지","부산광역시 서구 충무대로 214 (남부민동)","49255","(주)케이엠","20131203103031","I","2018-08-31 23:59:59.0","식품냉동.냉장업","384560.270958124","178650.41017002","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"31","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2014-00001","20140821","","01","영업/정상","01","영업","","","","","051 253 2501","1,434.75","602030","부산광역시 서구 암남동 718","부산광역시 서구 원양로 111, A동 2층 (암남동)","49273","(주)해천글로벌","20200825174427","U","2020-08-27 02:40:00.0","식품냉동.냉장업","383456.907668832","175642.415591718","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"32","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2018-00002","20180824","","01","영업/정상","01","영업","","","","","051 2616161","9,765.44","602833","부산광역시 서구 암남동 633-22번지","부산광역시 서구 원양로 214 (암남동)","49273","고려냉장(주)감천부두 냉동공장","20180824104334","I","2018-08-31 23:59:59.0","식품냉동.냉장업","383161.604401848","176459.190567114","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"33","식품냉동냉장업","07_22_07_P","3260000","3260000-116-1979-00494","19790604","","03","폐업","02","폐업","20070628","","","","051","","602801","부산광역시 서구 남부민동 689-3번지","","","한국냉장(주)부산사업소","20070628000000","I","2018-08-31 23:59:59.0","식품냉동.냉장업","384587.180082736","178867.962493008","식품냉동.냉장업","","","기타","기타","","","","","","","","","","N","0","","","",
"34","식품냉동냉장업","07_22_07_P","3260000","3260000-116-1991-00495","19910417","","03","폐업","02","폐업","20080118","","","","051 2548011","","602801","부산광역시 서구 남부민동 689-3번지","","","오양수산(주)","20071016150440","I","2018-08-31 23:59:59.0","식품냉동.냉장업","384587.180082736","178867.962493008","식품냉동.냉장업","0","0","기타","기타","","","","","","","","","","N","0","","","",
"35","식품냉동냉장업","07_22_07_P","3260000","3260000-116-2013-00001","20130829","","03","폐업","02","폐업","20180109","","","","051 253 0836","494.42","602832","부산광역시 서구 암남동 95-11번지 3층 A동","부산광역시 서구 충무대로 100, A동 3층 (암남동)","","세영수산(주)","20180109135331","I","2018-08-31 23:59:59.0","식품냉동.냉장업","384448.003118347","177561.662602096","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"36","식품냉동냉장업","07_22_07_P","3270000","3270000-116-1994-00087","19940721","","01","영업/정상","01","영업","","","","","051 6315100",".00","601803","부산광역시 동구 범일동 252-135번지","부산광역시 동구 충장대로 367 (범일동)","48755","(주)대빙고","20140527143309","I","2018-08-31 23:59:59.0","식품냉동.냉장업","387583.355804864","183170.526466983","식품냉동.냉장업","","","기타","기타","상수도전용","","0","0","0","0","","","","N","26","","","",
"37","식품냉동냉장업","07_22_07_P","3310000","3310000-116-2008-00001","20081106","","01","영업/정상","01","영업","","","","","051 719 5060","21,133.30","608060","부산광역시 남구 우암동 258-1","부산광역시 남구 우암로 175 (우암동)","48480","태원콜드체인주식회사","20210727112154","U","2021-07-29 02:40:00.0","식품냉동.냉장업","389310.705343921","182539.340234856","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","47.5","","","",
"38","식품냉동냉장업","07_22_07_P","3310000","3310000-116-2001-00599","20010912","","03","폐업","02","폐업","20120406","","","","051 6444246","","608819","부산광역시 남구 대연동 1800-12번지","부산광역시 남구 진남로96번가길 24 (대연동)","48450","동인유통","20050520000000","I","2018-08-31 23:59:59.0","식품냉동.냉장업","389823.562292421","184185.801104154","식품냉동.냉장업","","","기타","기타","","","0","0","0","0","","","","N","0","","","",
"39","식품냉동냉장업","07_22_07_P","3330000","3330000-116-2014-00001","20140820","","03","폐업","02","폐업","20150303","","","","051 784 8801","81.96","612831","부산광역시 해운대구 재송동 1094-16번지","부산광역시 해운대구 재송1로20번길 54, 1층 (재송동)","48055","은남유통","20140904095329","I","2018-08-31 23:59:59.0","식품냉동.냉장업","393196.729722535","189422.435499632","식품냉동.냉장업","","","","","","","","","","","","","","N","0","","","",
"40","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2018-00002","20180914","","01","영업/정상","01","영업","","","","","051 791 2202","","604824","부산광역시 사하구 다대동 680-32번지","부산광역시 사하구 다대동로6번길 17, 101호 (다대동)","49526","해양수산물가공업협동조합","20200323145402","U","2020-03-25 02:40:00.0","식품냉동.냉장업","379820.633237456","174495.465315165","식품냉동.냉장업","","","","","","","","","","","","","","N","493.14","","","",
"41","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00003","20080318","","01","영업/정상","01","영업","","","","","051 2617771","6,897.61","604824","부산광역시 사하구 다대동 680-10번지","부산광역시 사하구 다대로605번길 25 (다대동)","49526","미광냉동(주)","20080318095115","I","2018-08-31 23:59:59.0","식품냉동.냉장업","379902.82246058","174473.974261687","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"42","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00005","20080318","","01","영업/정상","01","영업","","","","","051 2623101","8,825.35","604817","부산광역시 사하구 구평동 150번지","부산광역시 사하구 서포로 36 (구평동)","49459","삼일냉장(주)","20200612160819","U","2020-06-14 02:40:00.0","식품냉동.냉장업","381106.099822692","177695.384291504","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"43","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00006","20080319","","01","영업/정상","01","영업","","","","","051 2043113","18,187.44","604804","부산광역시 사하구 감천동 344-2번지","부산광역시 사하구 원양로 313 (감천동)","49453","(주)삼성냉장","20120829092509","I","2018-08-31 23:59:59.0","식품냉동.냉장업","382805.546586586","177378.023270134","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"44","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00007","20080319","","01","영업/정상","01","영업","","","","","051 2045501","14,853.93","604836","부산광역시 사하구 신평동 481","부산광역시 사하구 장평로 269 (신평동)","49421","(주)삼진글로벌넷","20210423164151","U","2021-04-25 02:40:00.0","식품냉동.냉장업","379810.736552659","178593.746570639","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"45","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00008","20080320","","01","영업/정상","01","영업","","","","","051 2928896","16,205.40","604804","부산광역시 사하구 감천동 340번지","부산광역시 사하구 원양로 340 (감천동)","49452","홍림수산냉동(주)","20080320131659","I","2018-08-31 23:59:59.0","식품냉동.냉장업","382875.646835621","177616.98716896","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"46","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00009","20080320","","01","영업/정상","01","영업","","","","","051 2623318","9,109.38","604817","부산광역시 사하구 구평동 24-29","부산광역시 사하구 을숙도대로 761 (구평동)","49396","(주)하하물산","20200819144232","U","2020-08-21 02:40:00.0","식품냉동.냉장업","381247.289774754","178185.430106638","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"47","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00010","20080320","","01","영업/정상","01","영업","","","","","051 2630801","4,716.36","604824","부산광역시 사하구 다대동 680-19번지","부산광역시 사하구 다대동로6번길 21 (다대동)","49526","(주)신우농수산 제2공장","20110818112707","I","2018-08-31 23:59:59.0","식품냉동.냉장업","379876.600664533","174509.496415393","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"48","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00011","20080328","","01","영업/정상","01","영업","","","","","051 2646400","14,368.48","604818","부산광역시 사하구 구평동 414-5번지","부산광역시 사하구 감천항로 239 (구평동)","49454","삼일냉장(주)제2물류센터","20200612161414","U","2020-06-14 02:40:00.0","식품냉동.냉장업","381544.168014437","176519.765319749","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"49","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00012","20080331","","01","영업/정상","01","영업","","","","","051 2639141","8,703.57","604824","부산광역시 사하구 다대동 680-21번지","부산광역시 사하구 다대로605번길 5 (다대동)","49526","미광냉동 주식회사","20111117150633","I","2018-08-31 23:59:59.0","식품냉동.냉장업","379848.331355993","174428.418993288","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"50","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00013","20080402","","01","영업/정상","01","영업","","","","","051 2634911","10,264.60","604824","부산광역시 사하구 다대동 680-8번지","부산광역시 사하구 다대동로6번길 1 (다대동)","49526","(주)신우농수산","20080402102527","I","2018-08-31 23:59:59.0","식품냉동.냉장업","379817.679226262","174559.454973096","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"51","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00014","20080410","","01","영업/정상","01","영업","","","","","051 2086242","13,303.65","604804","부산광역시 사하구 감천동 345번지","부산광역시 사하구 원양로 328 (감천동)","49452","주식회사 부산냉장","20200206144753","U","2020-02-08 02:40:00.0","식품냉동.냉장업","382906.059254291","177471.984189382","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"52","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00015","20080411","","01","영업/정상","01","영업","","","","","051 2613233","11,530.00","604843","부산광역시 사하구 장림동 325-1번지","부산광역시 사하구 장림로 196 (장림동)","49475","(주)재호식품","20150708092515","I","2018-08-31 23:59:59.0","식품냉동.냉장업","379605.38150455","177658.489334275","식품냉동.냉장업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"53","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00023","20080611","","01","영업/정상","01","영업","","","","","051 2633161","16,838.29","604846","부산광역시 사하구 장림동 483-1번지","부산광역시 사하구 다대로 360 (장림동)","49469","고려냉장주식회사","20180824111139","I","2018-08-31 23:59:59.0","식품냉동.냉장업","380221.150746925","176391.882744085","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"54","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00025","20081113","","01","영업/정상","01","영업","","","","","051 201 5561","9,850.75","604804","부산광역시 사하구 감천동 387-21 (감내포길 130)","부산광역시 사하구 원양로 349 (감천동,(감내포길 130))","49449","대한수산(주)","20211111145316","U","2021-11-13 02:40:00.0","식품냉동.냉장업","382814.336782951","177752.599291291","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"55","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2009-00001","20090706","","01","영업/정상","01","영업","","","","","051 261 7771","5,135.25","604824","부산광역시 사하구 다대동 680-15번지","부산광역시 사하구 다대로605번길 23 (다대동)","49526","미광냉동(주)","20120829100328","I","2018-08-31 23:59:59.0","식품냉동.냉장업","379934.44421381","174449.406712912","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"56","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2009-00002","20090828","","01","영업/정상","01","영업","","","","","051 261 4881","7,172.75","604847","부산광역시 사하구 장림동 507번지","부산광역시 사하구 다대로 359 (장림동)","49511","(주)냉장인터불고","20200529165650","U","2020-05-31 02:40:00.0","식품냉동.냉장업","380319.145610381","176412.353731877","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"57","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2010-00001","20100408","","01","영업/정상","01","영업","","","","","051 263 7331","6,736.44","604846","부산광역시 사하구 장림동 562 b동","부산광역시 사하구 장평로71번길 10 (장림동,b동)","49484","주식회사 삼화농수산","20220511144033","U","2022-05-13 02:40:00.0","식품냉동.냉장업","379793.403756355","176532.208731009","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"58","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2011-00001","20111130","","01","영업/정상","01","영업","","","","","","","604817","부산광역시 사하구 구평동 20-15번지","부산광역시 사하구 을숙도대로755번길 6 (구평동)","49396","현이푸드(주)","20111130151323","I","2018-08-31 23:59:59.0","식품냉동.냉장업","381209.903483829","178216.903372517","식품냉동.냉장업","","","","","","","","","","","","","","N","0","","","",
"59","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2013-00001","20130829","","01","영업/정상","01","영업","","","","","051 253 0836","7,419.82","604846","부산광역시 사하구 장림동 523번지","부산광역시 사하구 장평로 24 (장림동)","49469","세영수산(주)","20180109170716","I","2018-08-31 23:59:59.0","식품냉동.냉장업","380065.920314898","176275.534130477","식품냉동.냉장업","","","","","","","","","","","자가","","","N","0","","","",
"60","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2014-00001","20140305","","01","영업/정상","01","영업","","","","","051 253 9400","2,812.47","604817","부산광역시 사하구 구평동 302번지","부산광역시 사하구 두송로 265 (구평동)","49460","신현수산(주)","20140801104753","I","2018-08-31 23:59:59.0","식품냉동.냉장업","381352.269005636","176930.235703086","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
"61","식품냉동냉장업","07_22_07_P","3340000","3340000-116-2008-00001","20080303","","01","영업/정상","01","영업","","","","","051 291 1751","17,849.29","604804","부산광역시 사하구 감천동 342번지","부산광역시 사하구 암남공원로 471 (감천동)","49452","제일에스엘산업(주)","20181211141719","U","2018-12-13 02:40:00.0","식품냉동.냉장업","382931.628014317","177539.534151761","식품냉동.냉장업","","","","","","","0","0","0","0","","","","N","0","","","",
