"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"47","동물전시업","02_03_09_P","3290000","329000004720180040","20181218","","03","폐업","0002","폐업","20191031","","","","051-816-2956","0","","부산광역시 부산진구 부전동 ***-**","부산광역시 부산진구 중앙대로***번길 **, 지하*층 (부전동)","47295","덕수네 고양이 카페","20220428181039","I","2022-07-02 17:34:28.0","","387697.258183115","185880.145213983","동물전시업","동물전시업","000","0",
"48","동물전시업","02_03_09_P","3290000","329000004720200015","20200619","","03","폐업","0002","폐업","20210430","","","","","0","","부산광역시 부산진구 양정동 ***-**","부산광역시 부산진구 중앙대로 ***-*, *층 (양정동)","47215","개팔자가 상팔자","20220428181041","I","2022-07-02 17:34:28.0","","388221.050748246","187415.014507603","동물전시업","동물전시업","000","0",
"49","동물전시업","02_03_09_P","3290000","329000004720210004","20210121","","03","폐업","0002","폐업","20210121","","","","","","","부산광역시 부산진구 부전동 ***-**","부산광역시 부산진구 중앙대로***번길 **, *층 (부전동)","47288","탁이네 반려견 카페","20220428181041","I","2022-07-02 17:34:28.0","","387273.823822869","185836.770575664","동물전시업","동물전시업","L00","0",
"50","동물전시업","02_03_09_P","3290000","329000004720210026","20210907","","03","폐업","0002","폐업","20220114","","","","051-808-8233","0","","부산광역시 부산진구 전포동 ***-*","부산광역시 부산진구 전포대로***번길 **-*, *층 (전포동)","47294","다해줄게 멍멍아","20220428181043","I","2022-07-02 17:34:28.0","","387923.395302579","185936.772649001","동물전시업","동물전시업","000","0",
"51","동물전시업","02_03_09_P","3300000","330000004720180027","20181005","","03","폐업","0002","폐업","20200201","","","","051-502-2354","0","","부산광역시 동래구 사직동 **-**","부산광역시 동래구 석사로**번길 **, *층 (사직동)","47856","프란다스의개","20220520163542","U","2022-07-02 17:34:28.0","","387681.442884362","190817.436932146","동물전시업","동물전시업","000","0",
"52","동물전시업","02_03_09_P","3300000","330000004720180043","20181126","","03","폐업","0002","폐업","20191115","","","","051-532-2232","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 온천천로 ***, *층 (안락동)","47900","아껴줄개","20220428181036","I","2022-07-02 17:34:28.0","","391534.368180117","190049.428574255","동물전시업","동물전시업","000","0",
"53","동물전시업","02_03_09_P","3310000","331000004720180040","20181015","","03","폐업","0002","폐업","20200521","","","","","0","","부산광역시 남구 대연동 **-* 세영빌딩","부산광역시 남구 황령대로***번길 **, 세영빌딩 *층 (대연동)","48510","부산애견카페 도그마루","20220428181029","I","2022-07-02 17:34:28.0","","391911.842586275","184100.968518423","동물전시업","동물전시업","000","0",
"54","동물전시업","02_03_09_P","3310000","331000004720180041","20181016","","03","폐업","0002","폐업","","","","","0516286880","0","","부산광역시 남구 대연동 ***-* 청해빌딩","부산광역시 남구 용소로**번길 **, 청해빌딩 *층 (대연동)","48500","위드펫(꼬신내)","20220428181029","I","2022-07-02 17:34:28.0","","391366.340574958","183638.746364195","동물전시업","동물전시업","000","0",
"55","동물전시업","02_03_09_P","3310000","331000004720200004","20200513","","03","폐업","0002","폐업","20210622","","","","","0","","부산광역시 남구 대연동 **-* 한양빌딩","부산광역시 남구 수영로***번길 **, 한양빌딩 *층 (대연동)","48512","우리집 둘째","20220428181030","I","2022-07-02 17:34:28.0","","391537.29861516","183878.110186354","동물전시업","동물전시업","000","0",
"56","동물전시업","02_03_09_P","3330000","333000004720200011","20200403","","03","폐업","0002","폐업","20220204","","","","051-715-5641","0","","부산광역시 해운대구 우동 **** ***호","부산광역시 해운대구 센텀*로 **, *층 ***호 (우동)","48059","주식회사브이브이아이피","20220428181043","I","2022-07-02 17:34:28.0","","394027.029503192","187971.905557994","동물전시업","동물전시업","L00","0",
"57","동물전시업","02_03_09_P","3350000","335000004720180003","20180418","","03","폐업","0002","폐업","20220117","","","","","0","","부산광역시 금정구 장전동 ***-*** 하나하우스","부산광역시 금정구 장전로**번길 **-*, 하나하우스 *층 (장전동)","46291","캣스토리","20220428181025","I","2022-07-02 17:34:28.0","","390069.488865633","194281.683263678","동물전시업","동물전시업","000","0",
"58","동물전시업","02_03_09_P","3350000","335000004720180047","20181004","","03","폐업","0002","폐업","20210608","","","","515-2956","0","","부산광역시 금정구 장전동 ***-** 청암타워","부산광역시 금정구 금정로 **, 청암타워 (장전동)","46291","덕수네 애견카페","20220428181028","I","2022-07-02 17:34:28.0","","389884.160729153","194305.598441535","동물전시업","동물전시업","000","0",
"59","동물전시업","02_03_09_P","3400000","340000004720180014","20180502","","03","폐업","0002","폐업","20190327","","","","","0","","부산광역시 기장군 기장읍 시랑리 ***-* 동부프라자 ***호","부산광역시 기장군 기장읍 기장해안로 ***, 동부프라자 ***호","46084","우다다 애견카페","20220428181029","I","2022-07-02 17:34:28.0","","401490.754901701","190006.140089456","동물전시업","동물전시업","000","0",
"60","동물전시업","02_03_09_P","3400000","340000004720180018","20180523","","03","폐업","0002","폐업","20210201","","","","","0","","부산광역시 기장군 장안읍 반룡리 ***","부산광역시 기장군 장안읍 방모산*길 **-*","46032","루즈독","20220428181030","I","2022-07-02 17:34:28.0","","405084.432091563","206838.109242643","동물전시업","동물전시업","000","0",
"61","동물전시업","02_03_09_P","3400000","340000004720180026","20180705","","03","폐업","0002","폐업","20200206","","","","051-728-5824","0","","부산광역시 기장군 정관읍 모전리 *** 주*동 B*호","부산광역시 기장군 정관읍 병산로 *, 주*동 B*층","46008","차우랜드","20220428181030","I","2022-07-02 17:34:28.0","","397240.398398374","206113.876185521","동물전시업","동물전시업","L00","0",
"62","동물전시업","02_03_09_P","3400000","340000004720180055","20181228","","03","폐업","0002","폐업","20190930","","","","051-727-3342","0","","부산광역시 기장군 정관읍 매학리 ***-* 대한빌딩 ***호","부산광역시 기장군 정관읍 정관로 ***, 대한빌딩 ***호","46015","피터펫카페","20220428181034","I","2022-07-02 17:34:28.0","","397967.170796858","204592.491613115","동물전시업","동물전시업","000","0",
