"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","음반물배급업","03_14_04_P","6260000","M01022012000002","20120916","","01","영업/정상","1","영업","","","","","","","","부산광역시 해운대구 우동 ****번지 *호 동부올림픽타운 ***동","부산광역시 해운대구 해운대로 ***, ***동 ****호 (우동,동부올림픽타운)","","뮤직앤스토리(MUSIC & STORY)","20120916110253","I","2018-08-31 23:59:59.0","","394894.708833081","187324.866715106","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반배급업(대표자 연나미 , ), 사업자번호617-33-76835","","",
"12","음반물배급업","03_14_04_P","6260000","M01022015000001","20150707","","01","영업/정상","1","영업","","","","","","","","부산광역시 해운대구 좌동 ****번지 *호 해운대좌동에스케이허브올리브","부산광역시 해운대구 양운로 **, ****호 (좌동,해운대좌동에스케이허브올리브)","","파티온","20150707160751","I","2018-08-31 23:59:59.0","","398264.638827631","187644.193252441","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음악,음반","","",
"13","음반물배급업","03_14_04_P","6260000","M01022015000002","20150901","","01","영업/정상","1","영업","","","","","","","","부산광역시 금정구 부곡동 ***번지 **호 *층","부산광역시 금정구 중앙대로****번길 *, *층 (부곡동)","","사운드퍼즐","20150901143029","I","2018-08-31 23:59:59.0","","390372.104985414","194592.620689494","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반, 시디, 뮤직비디오","","",
"14","음반물배급업","03_14_04_P","6260000","M01022018000001","20180605","","01","영업/정상","1","영업","","","","","0513330777","","","부산광역시 해운대구 우동 ****번지 *호 부산문화콘텐츠컴플렉스","부산광역시 해운대구 수영강변대로 ***-*, ***호 (우동,부산문화콘텐츠컴플렉스)","","주식회사 펄스","20180605104411","I","2018-08-31 23:59:59.0","","393573.517296519","188018.687138009","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음원, 앨범, 온라인 음반, 음악영상물","","",
"15","음반물배급업","03_14_04_P","6260000","M01022018000002","20181114","","01","영업/정상","1","영업","","","","","15881815","","","부산광역시 수영구 남천동 ***번지 *호 남천동대우포르투나","부산광역시 수영구 황령대로 ***-*, ***호 (남천동,남천동대우포르투나)","","에이치엘미디어","20181114103709","I","2018-11-16 02:36:23.0","","392113.31485237","184143.195507523","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","뮤직비디오, 음원, 음악영상물","","",
"16","음반물배급업","03_14_04_P","6260000","M01022020000003","20201230","","01","영업/정상","1","영업","","","","","","","","부산광역시 연제구 연산동 ****번지 *호","부산광역시 연제구 쌍미천로 **-*, *층 (연산동)","","엠엠 스튜디오(MM STUDIO)","20201230160325","I","2021-01-01 00:23:05.0","","390381.518351675","188292.028796087","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음원 음반 음악파일 음악영상물 음악영상파일","","",
"17","음반물배급업","03_14_04_P","6260000","M01022019000001","20190109","","03","폐업","3","폐업","20190409","","","","","","","부산광역시 해운대구 재송동 ***번지 *호 센텀동부센트레빌아파트","부산광역시 해운대구 해운대로***번길 **-*, ***동 ****호 (재송동,센텀동부센트레빌아파트)","","앨리스큐브","20190409171001","U","2019-04-11 02:40:00.0","","393400.979705311","189186.579952086","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","디지털음반, 앨범,CD,USB,뮤직비디오","","",
"18","음반물배급업","03_14_04_P","6260000","M01022008000001","20080417","","03","폐업","3","폐업","20091118","","","","","","","부산광역시 연제구 연산동 ***번지 *호 뉴그랜드오피스텔","부산광역시 연제구 중앙대로 ****-* (연산동,뉴그랜드오피스텔)","","(주)지에스피아","20201230155326","U","2021-01-01 02:40:00.0","","389444.436546193","189180.052866007","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반, 음악영상물","","",
"19","음반물배급업","03_14_04_P","6260000","M01022009000001","20090625","","03","폐업","3","폐업","20141015","","","","0515153075","","","부산광역시 금정구 청룡동 **번지 **호","부산광역시 금정구 팔송로**번길 ** (청룡동)","","스타피아뮤직","20171227164239","I","2018-08-31 23:59:59.0","","390070.944935839","199153.280383391","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","음반","","",
"20","음반물배급업","03_14_04_P","6260000","M01022012000001","20120104","","03","폐업","3","폐업","20180822","","","","0512438633","","","부산광역시 중구 부평동*가 **번지 *호 금창빌딩 *","부산광역시 중구 중구로 ** (부평동*가)","","문화영상기획","20180904164410","U","2018-09-04 23:59:59.0","","384815.723600419","179991.718386639","음반물배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","영상물 배급업","","",
