"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"26","위탁급식영업","07_21_01_P","3260000","3260000-120-2019-00005","20190701","","01","영업/정상","01","영업","","","","","051 633 0102","738.72","602739","부산광역시 서구 아미동1가 10-1번지 부산대학병원 외상센터","부산광역시 서구 구덕로 179, 부산대학병원 13층 (아미동1가)","49241","(주)풀무원푸드앤컬처 부산대학교병원 힐링마루","20200220175355","U","2020-02-22 02:40:00.0","위탁급식영업","384030.498741004","179806.024724594","위탁급식영업","","","","","","","","","","","","","","N","738.72","","","",
"27","위탁급식영업","07_21_01_P","3260000","3260000-120-2019-00006","20191118","","01","영업/정상","01","영업","","","","","","120.06","602030","부산광역시 서구 암남동 722-1번지","부산광역시 서구 원양로 67, 해원냉장 2층 (암남동)","49273","원푸드","20200406205845","U","2020-04-08 02:40:00.0","위탁급식영업","383231.541934586","175439.057238153","위탁급식영업","","","","","상수도전용","","","","","","","","","N","120.06","","","",
"28","위탁급식영업","07_21_01_P","3260000","3260000-120-2022-00001","20220315","","01","영업/정상","01","영업","","","","","055 723 2432","934.72","602715","부산광역시 서구 동대신동3가 552 동아대학교병원","부산광역시 서구 대신공원로 26, 동아대학교병원 (동대신동3가)","49201","푸디스트(주) 동아대학교병원 직원식당점","20220617163829","U","2022-06-19 02:40:00.0","위탁급식영업","383898.91114891","182014.846889314","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","934.72","","","",
"29","위탁급식영업","07_21_01_P","3260000","3260000-120-2022-00002","20220315","","01","영업/정상","01","영업","","","","","055 723 2432","1,290.34","602715","부산광역시 서구 동대신동3가 552 동아대학교병원","부산광역시 서구 대신공원로 26, 동아대학교병원 (동대신동3가)","49201","푸디스트(주) 동아대학교병원 환자식당점","20220617163841","U","2022-06-19 02:40:00.0","위탁급식영업","383898.91114891","182014.846889314","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","1290.34","","","",
"30","위탁급식영업","07_21_01_P","3260000","3260000-120-2020-00001","20201229","","01","영업/정상","01","영업","","","","","051 242 2204","203.55","602831","부산광역시 서구 암남동 334-10 송도혜성주상복합빌딩","부산광역시 서구 충무대로 24, 지하1층 101호 (암남동, 송도혜성주상복합빌딩)","49269","다금한식","20210112133828","U","2021-01-14 02:40:00.0","위탁급식영업","383837.606328875","177243.914331526","위탁급식영업","","","","","","","","","","","","","","N","203.55","","","",
"31","위탁급식영업","07_21_01_P","3260000","3260000-120-2022-00003","20220614","","01","영업/정상","01","영업","","","","","","167.00","602030","부산광역시 서구 암남동 721 사조씨푸드(주)물류센타","부산광역시 서구 원양로 71, 사조씨푸드(주)물류센타 (암남동)","49273","다산푸드","20220614165048","I","2022-06-16 00:22:30.0","위탁급식영업","383218.187027548","175520.650585192","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","167","","","",
"32","위탁급식영업","07_21_01_P","3260000","3260000-120-2022-00004","20220629","","01","영업/정상","01","영업","","","","","051 245 4000","28.80","602827","부산광역시 서구 아미동2가 123-1","부산광역시 서구 까치고개로 189, 일광펠리체 지하1층 (아미동2가)","49241","행복을 나누는 도시락","20220629134226","I","2022-07-01 00:22:45.0","위탁급식영업","383819.578517378","179775.143767304","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","28.8","","","",
"33","위탁급식영업","07_21_01_P","3260000","3260000-120-2019-00001","20190307","","03","폐업","02","폐업","20220228","","","","","1,290.34","602715","부산광역시 서구 동대신동3가 1-22 동아대학교병원","부산광역시 서구 대신공원로 26, 동아대학교병원 (동대신동3가)","49201","씨제이프레시웨이 주식회사","20220228164333","U","2022-03-02 02:40:00.0","위탁급식영업","383898.91114891","182014.846889314","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","1290.34","","","",
"34","위탁급식영업","07_21_01_P","3260000","3260000-120-2019-00002","20190401","","03","폐업","02","폐업","20220228","","","","051 240 5646","912.52","602715","부산광역시 서구 동대신동3가 552 동아대학교병원","부산광역시 서구 대신공원로 26, 동아대학교병원 지하3층 (동대신동3가)","49201","씨제이프레시웨이(주) 동아대병원점 직원식당","20220228164059","U","2022-03-02 02:40:00.0","위탁급식영업","383898.91114891","182014.846889314","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","912.52","","","",
"35","위탁급식영업","07_21_01_P","3260000","3260000-120-2009-00004","20091230","","03","폐업","02","폐업","20150724","","","","051 243 8809","186.68","602054","부산광역시 서구 토성동4가 2-3번지","부산광역시 서구 구덕로 120 (토성동4가, 서구청)","49247","화신외식산업 서구청점","20120906102848","I","2018-08-31 23:59:59.0","위탁급식영업","384477.310172555","179485.36680469","위탁급식영업","","","","","","","","","","","","","","N","186.68","","","",
"36","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00017","20031017","","03","폐업","02","폐업","20080617","","","","051 2454451","","602053","부산광역시 서구 토성동3가 12번지 경남중학교","","","청원푸드서비스(주) 경남중학교점","20040416000000","I","2018-08-31 23:59:59.0","위탁급식영업","384153.105863025","179800.175297163","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"37","위탁급식영업","07_21_01_P","3260000","3260000-120-2010-00001","20100304","","03","폐업","02","폐업","20110506","","","","051 242 3073","","602061","부산광역시 서구 아미동1가 10번지 의대신관","","","탑스푸드코트","20100702162339","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"38","위탁급식영업","07_21_01_P","3260000","3260000-120-2011-00001","20110215","","03","폐업","02","폐업","20130118","","","","","207.36","602804","부산광역시 서구 남부민동 610-1번지 국민임대주택 건립공사장","","","(주)한상푸드","20121212174318","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","1","","","상수도전용","","","","","","","","","N","207.36","","","",
"39","위탁급식영업","07_21_01_P","3260000","3260000-120-2011-00002","20110222","","03","폐업","02","폐업","20140313","","","","051 600 7766","369.34","602819","부산광역시 서구 서대신동2가 382번지","부산광역시 서구 대티로 170 (서대신동2가)","49230","(주)동원홈푸드 부산위생병원","20121224091527","I","2018-08-31 23:59:59.0","위탁급식영업","383283.55617159","181112.158849737","위탁급식영업","","","","","","","","","","","","","","N","369.34","","","",
"40","위탁급식영업","07_21_01_P","3260000","3260000-120-2012-00001","20120605","","03","폐업","02","폐업","20161227","","","","","190.32","602825","부산광역시 서구 서대신동3가 650번지","","","롯데식품","20120724195126","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","","","","","","","","","","","","","N","190.32","","","",
"41","위탁급식영업","07_21_01_P","3260000","3260000-120-2013-00001","20130813","","03","폐업","02","폐업","20160216","","","","051 250 6614","132.00","602820","부산광역시 서구 서대신동2가 288-2번지 5층일부","부산광역시 서구 대영로 10 (서대신동2가, 5층일부)","49228","농협외식사업단 서부산세무서점","20150519153142","I","2018-08-31 23:59:59.0","위탁급식영업","383450.915490262","180834.371061758","위탁급식영업","","","","","","","","","","","","","","N","132","","","",
"42","위탁급식영업","07_21_01_P","3260000","3260000-120-2014-00001","20140627","","03","폐업","02","폐업","20140923","","","","051 255 1040","","602030","부산광역시 서구 암남동 762번지 수산가공선진화단지, 6층","부산광역시 서구 원양로 1, 6층 (암남동, 수산가공선진화단지)","49277","(주)엠푸드수산가공선진화단지","20140627133759","I","2018-08-31 23:59:59.0","위탁급식영업","383449.669961635","174683.069423816","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"43","위탁급식영업","07_21_01_P","3260000","3260000-120-2015-00001","20150916","","03","폐업","02","폐업","20170901","","","","070 77065826","","602011","부산광역시 서구 충무동1가 3-1번지","부산광역시 서구 보수대로 9 (충무동1가, 바른병원)","49247","바른병원점","20170901142010","I","2018-08-31 23:59:59.0","위탁급식영업","384570.731778786","179494.152011176","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"44","위탁급식영업","07_21_01_P","3260000","3260000-120-2015-00002","20151030","","03","폐업","02","폐업","20190701","","","","051 240 8436","738.72","602061","부산광역시 서구 아미동1가 10-1번지","부산광역시 서구 구덕로 179 (아미동1가, 부산대학교병원 외상센터 13층)","49241","한화호텔앤드리조트(주) 부산대병원외상호흡기센터직원식당점","20190701111954","U","2019-07-03 02:40:00.0","위탁급식영업","384030.498741004","179806.024724594","위탁급식영업","","","","","","","","","","","","","","N","738.72","","","",
"45","위탁급식영업","07_21_01_P","3260000","3260000-120-2017-00001","20171213","","03","폐업","02","폐업","20191108","","","","051 831 2820","120.06","602030","부산광역시 서구 암남동 722-1번지","부산광역시 서구 원양로 67, 2층 (암남동)","49273","(주)새손 해원냉장","20191108104223","U","2019-11-10 02:40:00.0","위탁급식영업","383231.541934586","175439.057238153","위탁급식영업","","","","","","","","","","","","","","N","120.06","","","",
"46","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00005","20030630","","03","폐업","02","폐업","20091209","","","","051 2442040","","602809","부산광역시 서구 동대신동2가 78번지 부산서여자고등학교","","","(주)새손 부산서여자고등학교점","20040416000000","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"47","위탁급식영업","07_21_01_P","3260000","3260000-120-2006-00001","20060214","","03","폐업","02","폐업","20220602","","","","051 2578961","167.00","602030","부산광역시 서구 암남동 721","부산광역시 서구 원양로 71 (암남동)","49273","오렌지푸드","20220602135648","U","2022-06-04 02:40:00.0","위탁급식영업","383218.187027548","175520.650585192","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","167","","","",
"48","위탁급식영업","07_21_01_P","3260000","3260000-120-2006-00002","20060822","","03","폐업","02","폐업","20090806","","","","051 2408480","","602072","부산광역시 서구 부민동2가 1번지","","","(주)삼보유통 동아대학교 법대식당","20060822000000","I","2018-08-31 23:59:59.0","위탁급식영업","384047.41688983","180228.452549615","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"49","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00007","20030702","","03","폐업","02","폐업","20050729","","","","051 2432906","","602812","부산광역시 서구 동대신동3가 1번지 경남고등학교","","","(주)삼보유통 경남고등학교점","20040416000000","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"50","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00008","20030711","","03","폐업","02","폐업","20080117","","","","051 2448442","","602825","부산광역시 서구 서대신동3가 520번지 경남상업고등학교","","","부경고등학교 급식소점","20050228000000","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"51","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00009","20030813","","03","폐업","02","폐업","20071227","","","","051 2531579","","602030","부산광역시 서구 암남동 717번지 수협유통","","","(주)믿음과 정성 수협유통지점","20040416000000","I","2018-08-31 23:59:59.0","위탁급식영업","383533.518326829","175685.538391763","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"52","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00010","20031009","","03","폐업","02","폐업","20050316","","","","051 2404998","","602702","부산광역시 서구 암남동 14-8번지 고신대학교","","","CJ푸드시스템(주) 고신대학교 의과대점","20080710092438","I","2018-08-31 23:59:59.0","위탁급식영업","383536.565995524","177692.190338789","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"53","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00011","20031009","","03","폐업","02","폐업","20060711","","","","051 2444507","","602800","부산광역시 서구 남부민동 61-20번지 부산정보디자인고","","","CJ푸드시스템(주) 부산정보디자인고점","20080710092618","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"54","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00002","20031009","","03","폐업","02","폐업","20050316","","","","051 9903999","","602830","부산광역시 서구 암남동 14-8번지 7필지","","","CJ푸드시스템(주) 고신대학교 의과대점","20031031000000","I","2018-08-31 23:59:59.0","위탁급식영업","383536.565995524","177692.190338789","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"55","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00013","20031010","","03","폐업","02","폐업","20040604","","","","051 2488787","","602061","부산광역시 서구 아미동1가 1번지 KT서부산지사","","","CJ푸드시스템(주) KT서부산지사점","20080710092709","I","2018-08-31 23:59:59.0","위탁급식영업","384034.893986661","179924.837169391","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"56","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00003","20031010","","03","폐업","02","폐업","20060809","","","","051 2408480","","602072","부산광역시 서구 부민동2가 5-1번지","","","CJ푸드시스템(주) 동아대학교 법대점","20060425000000","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"57","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00004","20031010","","03","폐업","02","폐업","20040604","","","","051 2488787","","602061","부산광역시 서구 아미동1가 1번지","","","CJ푸드시스템(주) KT서부산지사점","20031031000000","I","2018-08-31 23:59:59.0","위탁급식영업","384034.893986661","179924.837169391","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"58","위탁급식영업","07_21_01_P","3260000","3260000-120-2003-00001","20031031","","03","폐업","02","폐업","20060711","","","","051 2444507","","602806","부산광역시 서구 남부민동 611-20번지 외 12필지","","","CJ푸드시스템(주)부산정보디자인고등학교점","20060425000000","I","2018-08-31 23:59:59.0","위탁급식영업","384361.213482951","177806.01836888","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"59","위탁급식영업","07_21_01_P","3260000","3260000-120-2004-00001","20040416","","03","폐업","02","폐업","20091224","","","","051 2404998","","602054","부산광역시 서구 토성동4가 2-3번지","","","(주)삼보유통서구청점","20040416000000","I","2018-08-31 23:59:59.0","위탁급식영업","384477.310172555","179485.36680469","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"60","위탁급식영업","07_21_01_P","3260000","3260000-120-2005-00001","20050729","","03","폐업","02","폐업","20080617","","","","2933324","","602812","부산광역시 서구 동대신동3가 1-1번지 경남고등학교점","","","청원푸드서비스(주)경남고등학교점","20050729000000","I","2018-08-31 23:59:59.0","위탁급식영업","","","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"61","위탁급식영업","07_21_01_P","3260000","3260000-120-2006-00003","20060822","","03","폐업","02","폐업","20090904","","","","051 9903991","","602831","부산광역시 서구 암남동 34번지","","","아라코(주)고신대병원지점","20080701151324","I","2018-08-31 23:59:59.0","위탁급식영업","383621.461144767","177626.547374671","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"62","위탁급식영업","07_21_01_P","3260000","3260000-120-2006-00004","20060904","","03","폐업","02","폐업","20110105","","","","051 2422221","","602806","부산광역시 서구 남부민동 611-1번지","","","(주)선재가 부산관광고등학교","20100211142428","I","2018-08-31 23:59:59.0","위탁급식영업","384315.748195131","177849.023017917","위탁급식영업","","","","","","","","","","","","","","N","0","","","",
"63","위탁급식영업","07_21_01_P","3260000","3260000-120-2007-00001","20070302","","03","폐업","02","폐업","20190701","","","","051 240 7126","1,132.00","602061","부산광역시 서구 아미동1가 10-1번지 외 4필지, 부산대학교병원 호흡기센터 지하3층","부산광역시 서구 구덕로 179, 지하3층 (아미동1가, 부산대학교병원 호흡기센터)","49241","한화(주)부산대학교병원점","20190701111641","U","2019-07-03 02:40:00.0","위탁급식영업","384030.498741004","179806.024724594","위탁급식영업","","","","","","","","","","","","","","N","1132","","","",
