"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","용기·포장지제조업","07_22_15_P","3340000","3340000-118-1999-00866","19990720","","01","영업/정상","01","영업","","","","","051 2617878","646.16","604842","부산광역시 사하구 장림동 975-77","부산광역시 사하구 하신중앙로3번가길 28, A동 2층 (장림동)","49479","신용산업","20210826143243","U","2021-08-28 02:40:00.0","용기.포장지제조업","378753.818483568","177247.126128855","용기.포장지제조업","0","0","기타","기타","","","0","0","0","0","","","","N","0","","","",
"12","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2003-00004","20030305","","01","영업/정상","01","영업","","","","","051 2635188","138.57","604846","부산광역시 사하구 장림동 546","부산광역시 사하구 장평로71번길 33 (장림동)","49484","송현그라비아","20030305000000","I","2018-08-31 23:59:59.0","용기.포장지제조업","379839.427414478","176439.829871018","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"13","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2003-00005","20030522","","01","영업/정상","01","영업","","","","","051 2615547","359.60","604843","부산광역시 사하구 장림동 1137-9","부산광역시 사하구 장평로195번길 102 (장림동)","49473","덕성산업","20070501000000","I","2018-08-31 23:59:59.0","용기.포장지제조업","379363.570397796","177818.351645351","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"14","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2003-00008","20031010","","01","영업/정상","01","영업","","","","","051 2631375","145.80","604840","부산광역시 사하구 장림동 1061","부산광역시 사하구 장림로 283 (장림동)","49462","신용통상","20140127113525","I","2018-08-31 23:59:59.0","용기.포장지제조업","380435.058750771","177890.851225296","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"15","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2006-00002","20060109","","01","영업/정상","01","영업","","","","","051 9414005","1,154.00","604845","부산광역시 사하구 장림동 345","부산광역시 사하구 장평로138번길 19 (장림동)","49467","득영산업","20140228161248","I","2018-08-31 23:59:59.0","용기.포장지제조업","379996.794221209","177170.710035818","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"16","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2006-00001","20060704","","01","영업/정상","01","영업","","","","","2661782","548.36","604846","부산광역시 사하구 장림동 464-2","부산광역시 사하구 장평로 30, 1층 (장림동)","49469","대일지기공업사","20161101161240","I","2018-08-31 23:59:59.0","용기.포장지제조업","380005.465572544","176267.413971176","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","172.76","","","",
"17","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2010-00001","20100430","","01","영업/정상","01","영업","","","","","051 263 6732","765.08","604843","부산광역시 사하구 장림동 325-66","부산광역시 사하구 장림로196번길 20 (장림동)","49475","(주)세화패키지","20220118163614","U","2022-01-20 02:40:00.0","용기.포장지제조업","379600.927816549","177594.891309429","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"18","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2010-00002","20100929","","01","영업/정상","01","영업","","","","","051 2620440","1,296.00","604836","부산광역시 사하구 신평동 370-7","부산광역시 사하구 하신중앙로 133 (신평동)","49429","은성패키지","20131011100547","I","2018-08-31 23:59:59.0","용기.포장지제조업","379028.496159721","178626.290764131","용기.포장지제조업","","","","","","","","","","","자가","","","N","0","","","",
"19","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2013-00001","20130118","","01","영업/정상","01","영업","","","","","051 265 8571","175.80","604846","부산광역시 사하구 장림동 517-5","부산광역시 사하구 장평로15번길 3-1, 2층 (장림동)","49491","휴맥스","20211111102020","U","2021-11-13 02:40:00.0","용기.포장지제조업","380112.098689847","176145.855214665","용기.포장지제조업","","","","","상수도전용","","0","0","0","0","자가","","","N","12","","","",
"20","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2014-00001","20140425","","01","영업/정상","01","영업","","","","","051 264 7176","421.91","604842","부산광역시 사하구 장림동 979-6","부산광역시 사하구 다대로1066번길 64-13 (장림동)","49479","금정포장용기","20140514172609","I","2018-08-31 23:59:59.0","용기.포장지제조업","378633.390845111","177157.036292436","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"21","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2015-00001","20150120","","01","영업/정상","01","영업","","","","","051 504 6897","912.42","604842","부산광역시 사하구 장림동 843-1","부산광역시 사하구 하신중앙로3번길 6, A동,B동일부,D동,E동 (장림동)","49479","삼영팩","20200407131624","U","2020-04-09 02:40:00.0","용기.포장지제조업","379022.241391272","177342.447994819","용기.포장지제조업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"22","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2015-00002","20150211","","01","영업/정상","01","영업","","","","","","","604817","부산광역시 사하구 구평동 13-5","부산광역시 사하구 을숙도대로755번길 45 (구평동)","49396","(주)일성테크팩","20150211095002","I","2018-08-31 23:59:59.0","용기.포장지제조업","381136.827141684","178362.264376273","용기.포장지제조업","","","","","","","","","","","","","","N","0","","","",
"23","용기·포장지제조업","07_22_15_P","3340000","3340000-118-1989-00227","19890701","","01","영업/정상","01","영업","","","","","051 2033091","102.60","604858","부산광역시 사하구 하단동 1187-5","부산광역시 사하구 하신번영로201번길 26 (하단동)","49430","대두산업","20010731000000","I","2018-08-31 23:59:59.0","용기.포장지제조업","378357.287682313","179561.200673481","용기.포장지제조업","","","기타","기타","","","0","0","0","0","","","","N","0","","","",
"24","용기·포장지제조업","07_22_15_P","3340000","3340000-118-1991-00228","19910304","","01","영업/정상","01","영업","","","","","051 2030570","753.00","604836","부산광역시 사하구 신평동 486","부산광역시 사하구 신산로 123 (신평동)","49421","(주)동성사","20050223000000","I","2018-08-31 23:59:59.0","용기.포장지제조업","379466.278504077","178578.191630879","용기.포장지제조업","","","기타","기타","","","0","0","0","0","","","","N","0","","","",
"25","용기·포장지제조업","07_22_15_P","3340000","3340000-118-1994-00231","19940414","","01","영업/정상","01","영업","","","","","051262 5260","951.06","604817","부산광역시 사하구 구평동 9","부산광역시 사하구 을숙도대로755번길 55 (구평동)","49396","(주)일성인더스트리","20050526000000","I","2018-08-31 23:59:59.0","용기.포장지제조업","381158.228922458","178442.39029826","용기.포장지제조업","0","0","기타","기타","","","0","0","0","0","","","","N","0","","","",
"26","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2001-00005","20010829","","01","영업/정상","01","영업","","","","","051 2081355","","604828","부산광역시 사하구 당리동 237-33","부산광역시 사하구 승학로19번길 15 (당리동)","49316","대성포장산업","20140127112955","I","2018-08-31 23:59:59.0","용기.포장지제조업","379686.491323232","180494.889954378","용기.포장지제조업","","","","","","","","","","","","","","N","0","","","",
"27","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2001-00012","20010913","","01","영업/정상","01","영업","","","","","051 2645600","590.00","604826","부산광역시 사하구 다대동 1515-8","부산광역시 사하구 다산로53번길 27 (다대동)","49499","대영화학기계공업사","20011105000000","I","2018-08-31 23:59:59.0","용기.포장지제조업","378466.619159546","175040.72883852","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"28","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2001-00006","20011019","","01","영업/정상","01","영업","","","","","2918828","18.56","604851","부산광역시 사하구 하단동 509-16","부산광역시 사하구 승학로3번길 46 (하단동)","49325","대영산업","20011019000000","I","2018-08-31 23:59:59.0","용기.포장지제조업","379360.340764547","180588.551128822","용기.포장지제조업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"29","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2002-00003","20021115","","01","영업/정상","01","영업","","","","","051 2033542","702.41","604836","부산광역시 사하구 신평동 568-2","부산광역시 사하구 을숙도대로677번길 9 (신평동)","49397","진흥산업","20160421154743","I","2018-08-31 23:59:59.0","용기.포장지제조업","380424.12406455","178111.094091032","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"30","용기·포장지제조업","07_22_15_P","3340000","3340000-118-2018-00001","20181010","","01","영업/정상","01","영업","","","","","","849.35","604836","부산광역시 사하구 신평동 370-173","부산광역시 사하구 신산로 72-3 (신평동)","49434","제이팩","20201008155608","U","2020-10-10 02:40:00.0","용기.포장지제조업","378933.895351008","178388.94596064","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","6.6","","","",
"31","용기·포장지제조업","07_22_15_P","3350000","3350000-118-1989-00357","19890715","","01","영업/정상","01","영업","","","","","051 5231506","","609809","부산광역시 금정구 금사동 70-20","부산광역시 금정구 공단로49번길 14 (금사동)","46331","훈성산업사","20200221174003","U","2020-02-23 02:40:00.0","용기.포장지제조업","392301.173696283","193128.593505221","용기.포장지제조업","","","기타","기타","","","0","0","0","0","","","","N","0","","","",
"32","용기·포장지제조업","07_22_15_P","3350000","3350000-118-1997-00358","19970715","","01","영업/정상","01","영업","","","","","051 5213986","","609832","부산광역시 금정구 서동 297-321","부산광역시 금정구 서동중심로 37 (서동)","46327","대광화학","20121211133659","I","2018-08-31 23:59:59.0","용기.포장지제조업","391565.857383711","192473.875904908","용기.포장지제조업","","","기타","기타","","","0","0","0","0","","","","N","0","","","",
"33","용기·포장지제조업","07_22_15_P","3350000","3350000-118-2015-00001","20150305","","01","영업/정상","01","영업","","","","","","156.36","609845","부산광역시 금정구 회동동 553-1","부산광역시 금정구 개좌로 284 (회동동)","46257","(주)대일아이엠","20211110142147","U","2021-11-12 02:40:00.0","용기.포장지제조업","393627.080299315","194714.380395601","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","8.96","","","",
"34","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2019-00002","20190930","","01","영업/정상","01","영업","","","","","051 261 0027","3,908.32","618820","부산광역시 강서구 송정동 1737-14 1층, 2층일부","부산광역시 강서구 녹산산단362로 30, 1층, 2층일부 (송정동)","46757","성광정판인쇄","20191014161524","U","2019-10-16 02:40:00.0","용기.포장지제조업","369245.516656125","177942.411213383","용기.포장지제조업","","","","","","","","","","","","","","N","260.82","","","",
"35","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2001-00093","20010831","","01","영업/정상","01","영업","","","","","051 2650382","1,032.50","618820","부산광역시 강서구 송정동 1768-8","부산광역시 강서구 녹산산단382로50번길 21 (송정동)","46757","청우산업","20191031201650","U","2019-11-02 02:40:00.0","용기.포장지제조업","369270.992905082","177710.610515159","용기.포장지제조업","","","","","","","","","","","","","","N","0","","","",
"36","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2000-00067","20000918","","01","영업/정상","01","영업","","","","","051 831 8733","","618820","부산광역시 강서구 송정동 1768-6","부산광역시 강서구 녹산산단382로50번길 29 (송정동)","46757","(주)다원테크","20111026133508","I","2018-08-31 23:59:59.0","용기.포장지제조업","369187.381835328","177708.994115026","용기.포장지제조업","0","0","기타","기타","","","","","","","","","","N","0","","","",
"37","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2020-00001","20200120","","01","영업/정상","01","영업","","","","","051 831 0400","1,165.19","618819","부산광역시 강서구 송정동 1652-5","부산광역시 강서구 녹산산단381로12번길 13-10 (송정동)","46755","국성정판인쇄사","20200130153834","U","2020-02-01 02:40:00.0","용기.포장지제조업","369641.412930179","178457.554193286","용기.포장지제조업","","","","","상수도전용","","","","","","","","","N","0","","","",
"38","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2021-00002","20210924","","01","영업/정상","01","영업","","","","","051 941 7029","393.25","618340","부산광역시 강서구 식만동 500-2","부산광역시 강서구 식만로179번가길 45, 1층 (식만동)","46707","대한진공성형(주)","20210924133748","I","2021-09-26 00:22:48.0","용기.포장지제조업","","","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"39","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2021-00001","20210504","","01","영업/정상","01","영업","","","","","051 301 4700",".00","618240","부산광역시 강서구 범방동 1975-3","부산광역시 강서구 미음국제5로 162, A동 1층 일부호 (범방동)","46746","신한산업사","20210504153433","I","2021-05-06 00:22:56.0","용기.포장지제조업","","","용기.포장지제조업","","","","","","","","","","","자가","","","N","0","","","",
"40","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2020-00002","20200910","","01","영업/정상","01","영업","","","","","","119.99","618803","부산광역시 강서구 대저1동 350-4 2동","부산광역시 강서구 공항로1347번길 88-8, 2동 (대저1동)","46702","조양플라스틱","20200915113127","U","2020-09-17 02:40:00.0","용기.포장지제조업","380738.668756036","192865.408521578","용기.포장지제조업","","","","","상수도전용","","0","0","0","0","자가","","","N","5.62","","","",
"41","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2015-00002","20150518","","01","영업/정상","01","영업","","","","","051 831 1911","2,579.88","618817","부산광역시 강서구 송정동 1471-4","부산광역시 강서구 녹산산업중로61번길 25 (송정동)","46751","(주)대명제관","20220608104954","U","2022-06-10 02:40:00.0","용기.포장지제조업","366786.145927101","179343.711691519","용기.포장지제조업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"42","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2015-00003","20150616","","01","영업/정상","01","영업","","","","","","","618803","부산광역시 강서구 대저1동 351-23","부산광역시 강서구 대저중앙로 360-5 (대저1동)","46702","영모화학","20220526114229","U","2022-05-28 02:40:00.0","용기.포장지제조업","380819.524930948","193017.466337875","용기.포장지제조업","","","","","","","","","","","","","","N","0","","","",
"43","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2015-00004","20150910","","01","영업/정상","01","영업","","","","","051 973 2520","320.00","618805","부산광역시 강서구 대저1동 1355-11 A,B동","부산광역시 강서구 대저로155번가길 33 (대저1동)","46702","팩코리아","20150910114059","I","2018-08-31 23:59:59.0","용기.포장지제조업","379482.584197672","192795.782368497","용기.포장지제조업","","","","","","","","","","","자가","","","N","0","","","",
"44","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2016-00001","20160307","","01","영업/정상","01","영업","","","","","051 205 3333","2,028.00","618819","부산광역시 강서구 송정동 1635-2 1통1층 일부","부산광역시 강서구 녹산산단381로 29 (송정동)","46754","(주)한스이엔지","20200619104425","U","2020-06-21 02:40:00.0","용기.포장지제조업","369376.858742838","178563.73364741","용기.포장지제조업","","","","","","","","","","","자가","","","N","0","","","",
"45","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2016-00002","20160310","","01","영업/정상","01","영업","","","","","051 852 3237","195.84","618805","부산광역시 강서구 대저1동 515-47","부산광역시 강서구 대저중앙로348번길 24-17 (대저1동)","46702","디에스플러스포장(주)","20160310114605","I","2018-08-31 23:59:59.0","용기.포장지제조업","380538.582494642","192985.485099591","용기.포장지제조업","","","","","","","","","","","자가","","","N","0","","","",
"46","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2003-00001","20030129","","01","영업/정상","01","영업","","","","","051 8314748","","618820","부산광역시 강서구 송정동 1729-13","부산광역시 강서구 녹산산단290로 25 (송정동)","46757","한일플라스틱(주)","20050124000000","I","2018-08-31 23:59:59.0","용기.포장지제조업","368599.32998987","177974.691913089","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"47","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2003-00003","20030610","","01","영업/정상","01","영업","","","","","15885456","","618820","부산광역시 강서구 송정동 1724-11","부산광역시 강서구 녹산산단262로 27 (송정동)","46757","삼화프라스틱","20090624141941","I","2018-08-31 23:59:59.0","용기.포장지제조업","368360.063571972","177957.271773165","용기.포장지제조업","","","","","","","","","","","","","","N","0","","","",
"48","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2005-00001","20050124","","01","영업/정상","01","영업","","","","","051  8320015","","618820","부산광역시 강서구 송정동 1729-3","부산광역시 강서구 녹산산단262로13번길 48 (송정동)","46757","(주)성광프라","20170406111919","I","2018-08-31 23:59:59.0","용기.포장지제조업","368750.2271659","178044.060253023","용기.포장지제조업","","","","","","","0","0","0","0","자가","","","N","0","","","5",
"49","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2005-00003","20050906","","01","영업/정상","01","영업","","","","","051 973 8420","582.00","618818","부산광역시 강서구 송정동 1563-2 1층 일부","부산광역시 강서구 녹산산단261로73번길 25, 1층 일부호 (송정동)","46753","기동산업","20200827101559","U","2020-08-29 02:40:00.0","용기.포장지제조업","368013.952167155","178907.563624525","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","30.8","","","",
"50","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2001-00090","20010411","","01","영업/정상","01","영업","","","","","051 8310911","","618820","부산광역시 강서구 송정동 1724-12","부산광역시 강서구 녹산산단262로 21 (송정동)","46757","(주)아이에스테크","20160308153318","I","2018-08-31 23:59:59.0","용기.포장지제조업","368327.641358201","178010.766460814","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"51","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2010-00001","20100706","","01","영업/정상","01","영업","","","","","0519726866","196.80","618808","부산광역시 강서구 대저2동 4944-6","부산광역시 강서구 공항로339번길 213 (대저2동)","46723","천지산업","20100706165344","I","2018-08-31 23:59:59.0","용기.포장지제조업","377207.807465816","184928.335660341","용기.포장지제조업","","","","","상수도전용","","","","","","자가","","","N","0","","","",
"52","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2012-00002","20121224","","01","영업/정상","01","영업","","","","","051 8313003","78.40","618820","부산광역시 강서구 송정동 1729-14 A동","부산광역시 강서구 녹산산단290로 21 (송정동, A동)","46757","선경화학","20121224162728","I","2018-08-31 23:59:59.0","용기.포장지제조업","368616.778886171","178014.901781743","용기.포장지제조업","","","","","","","","","","","","","","N","0","","","",
"53","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2014-00001","20141107","","01","영업/정상","01","영업","","","","","051 200 9000","8,471.00","618817","부산광역시 강서구 송정동 1478-1","부산광역시 강서구 녹산산업중로 22 (송정동)","46751","영도산업주식회사","20141107120402","I","2018-08-31 23:59:59.0","용기.포장지제조업","366339.309102189","179329.067270307","용기.포장지제조업","","","","","","","","","","","자가","","","N","0","","","",
"54","용기·포장지제조업","07_22_15_P","3360000","3360000-118-2019-00001","20190104","","01","영업/정상","01","영업","","","","","051 974 1588","392.00","618808","부산광역시 강서구 대저2동 5178-1","부산광역시 강서구 공항로339번길 83, 1층 (대저2동)","46723","주)세원폴리텍","20190107131929","U","2019-01-09 02:40:00.0","용기.포장지제조업","377297.224707252","184285.398804437","용기.포장지제조업","","","","","상수도전용","","","","","","자가","","","N","0","","","",
"55","용기·포장지제조업","07_22_15_P","3370000","3370000-118-1995-00001","19951004","","01","영업/정상","01","영업","","","","","051 8527321","","611831","부산광역시 연제구 연산동 1124-8","부산광역시 연제구 중앙대로1133번길 21 (연산동)","47524","(주)동성지기","20171229161653","I","2018-08-31 23:59:59.0","용기.포장지제조업","389370.1523679","189648.366474437","용기.포장지제조업","","","","","","","","","","","","","","N","0","","","",
"56","용기·포장지제조업","07_22_15_P","3390000","3390000-118-2002-00017","20011211","","01","영업/정상","01","영업","","","","","051 3142969","190.80","617845","부산광역시 사상구 학장동 574-7 3층","부산광역시 사상구 대동로 127 (학장동)","47050","대진산업사","20121029174530","I","2018-08-31 23:59:59.0","용기.포장지제조업","380476.512318135","184156.613267678","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","3.8","","","",
"57","용기·포장지제조업","07_22_15_P","3390000","3390000-118-2002-00020","20020111","","01","영업/정상","01","영업","","","","","051 3050856","","617823","부산광역시 사상구 모라동 700-10","부산광역시 사상구 사상로469번다길 11 (모라동)","46921","한성화학(공)","20130408150534","I","2018-08-31 23:59:59.0","용기.포장지제조업","380777.33795119","189223.908296466","용기.포장지제조업","","","","","","","","","","","","","","N","0","","","",
"58","용기·포장지제조업","07_22_15_P","3390000","3390000-118-2002-00001","20020110","","01","영업/정상","01","영업","","","","","051 3019186","","617825","부산광역시 사상구 삼락동 117-10","부산광역시 사상구 낙동대로1446번길 11 (삼락동)","46904","덕성화학","20171228130553","I","2018-08-31 23:59:59.0","용기.포장지제조업","380273.829044846","189513.847710265","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"59","용기·포장지제조업","07_22_15_P","3390000","3390000-118-2002-00021","20020121","","01","영업/정상","01","영업","","","","","051 3032086","252.20","617844","부산광역시 사상구 학장동 275-33 1층","부산광역시 사상구 학감대로 184-22, 1층 (학장동)","47021","영남포리백","20130418091943","I","2018-08-31 23:59:59.0","용기.포장지제조업","381295.597310671","184919.318504281","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","16","","","",
"60","용기·포장지제조업","07_22_15_P","3390000","3390000-118-2002-00023","20020403","","01","영업/정상","01","영업","","","","","051 3055455","78.58","617823","부산광역시 사상구 모라동 719-6","부산광역시 사상구 모덕로95번길 40-9 (모라동)","46925","새움 프라스틱 공업사","20130408150737","I","2018-08-31 23:59:59.0","용기.포장지제조업","380971.980863146","188885.82393496","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"61","용기·포장지제조업","07_22_15_P","3390000","3390000-118-2013-00001","20130129","","01","영업/정상","01","영업","","","","","","654.00","617844","부산광역시 사상구 학장동 276-11","부산광역시 사상구 가야대로176번길 72 (학장동)","47021","금학케미칼","20130408152342","I","2018-08-31 23:59:59.0","용기.포장지제조업","381339.09978294","184831.668091961","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"62","용기·포장지제조업","07_22_15_P","3390000","3390000-118-2010-00001","20100504","","01","영업/정상","01","영업","","","","","051301 7566","163.00","617825","부산광역시 사상구 삼락동 353-14 2층","부산광역시 사상구 모덕로27번길 59, 2층 (삼락동)","46907","대림산업","20130418092115","I","2018-08-31 23:59:59.0","용기.포장지제조업","380262.922415027","189136.499600024","용기.포장지제조업","","","","","","","0","0","0","0","","","","N","11","","","",
"63","용기·포장지제조업","07_22_15_P","3390000","3390000-118-2006-00003","20060517","","01","영업/정상","01","영업","","","","","051 327 4204","1,165.81","617804","부산광역시 사상구 감전동 173-30","부산광역시 사상구 장인로 13 (감전동)","47028","(주)대우산업","20180118131504","I","2018-08-31 23:59:59.0","용기.포장지제조업","379561.942616952","184607.749222752","용기.포장지제조업","","","","","상수도전용","","0","0","0","0","자가","","","N","0","","","",
