"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"15","집단급식소","07_21_02_P","3250000","3250000-105-2008-00002","20081222","","01","영업/정상","01","영업","","","","","051 4660007","75.64","600817","부산광역시 중구 중앙동4가 80-8","부산광역시 중구 충장대로13번길 31 (중앙동4가)","48937","송산전문노인요양원","20220123151501","U","2022-01-25 02:40:00.0","사회복지시설","385777.11415723","180691.236889788","사회복지시설","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","32.5","","","",
"16","집단급식소","07_21_02_P","3250000","3250000-105-2008-00003","20081222","","01","영업/정상","01","영업","","","","","051 6602401","411.30","600816","부산광역시 중구 중앙동4가 74-1","부산광역시 중구 충장대로13번길 67 (중앙동4가)","48934","주식회사 디섹","20220123152724","U","2022-01-25 02:40:00.0","산업체","385873.204924017","181044.594332973","산업체","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","121.08","","","",
"17","집단급식소","07_21_02_P","3250000","3250000-105-2009-00002","20090605","","01","영업/정상","01","영업","","","","","051 4610512",".00","600091","부산광역시 중구 대청동1가 10 남성여자고등학교","부산광역시 중구 샘길 14 (대청동1가, 남성여자고등학교)","48926","남성여자고등학교","20200928094709","U","2020-09-30 02:40:00.0","학교","385357.057052141","180299.318854398","학교","","","","","상수도전용","","","","","","","","","N","0","","","",
"18","집단급식소","07_21_02_P","3250000","3250000-105-2009-00003","20090605","","01","영업/정상","01","영업","","","","","051 4634565","200.00","600800","부산광역시 중구 대청동4가 10-1번지 디지털고등학교","부산광역시 중구 망양로 356 (대청동4가, 디지털고등학교)","","부산디지털고등학교","20170706101805","I","2018-08-31 23:59:59.0","학교","385159.283896569","180655.07115841","학교","","","","","상수도전용","","","","","","","","","N","200","","","",
"19","집단급식소","07_21_02_P","3250000","3250000-105-2009-00004","20090615","","01","영업/정상","01","영업","","","","","051 2403006",".00","600033","부산광역시 중구 광복동3가 3-1","부산광역시 중구 광복중앙로 18 (광복동3가)","48949","동주여자고등학교","20220122144756","U","2022-01-24 02:40:00.0","학교","385141.700931451","179864.894443536","학교","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"20","집단급식소","07_21_02_P","3250000","3250000-105-2009-00005","20090729","","01","영업/정상","01","영업","","","","","051 2501085","","600802","부산광역시 중구 보수동1가 32번지","부산광역시 중구 망양로259번길 5 (보수동1가)","48903","혜광고등학교","20170706101930","I","2018-08-31 23:59:59.0","학교","384527.357672142","180649.493213995","학교","","","","","상수도전용","","","","","","","","","N","0","","","",
"21","집단급식소","07_21_02_P","3250000","3250000-105-2009-00006","20090929","","01","영업/정상","01","영업","","","","","051 4662375","","600800","부산광역시 중구 대청동4가 10번지","부산광역시 중구 망양로 356 (대청동4가, 덕원중학교)","","덕원중학교","20170706102015","I","2018-08-31 23:59:59.0","학교","385357.867950531","181060.01854900000","학교","","","","","상수도전용","","","","","","","","","N","0","","","",
"22","집단급식소","07_21_02_P","3250000","3250000-105-2005-00003","20050718","","01","영업/정상","01","영업","","","","","051 2561843","11.64","600803","부산광역시 중구 보수동1가 145-33번지","부산광역시 중구 고가길 40 (보수동1가)","48967","숲속어린이집","20181023093421","U","2018-10-25 02:36:43.0","어린이집","384810.323341192","180172.426643145","어린이집","","","","","상수도전용","","","","","","","","","N","17.19","","","",
"23","집단급식소","07_21_02_P","3250000","3250000-105-2006-00001","20060320","","01","영업/정상","01","영업","","","","","051 4647307","","600814","부산광역시 중구 중앙동4가 22-1 지1층","부산광역시 중구 충장대로 6, 지1층 (중앙동4가)","48941","(주)한진중공업","20220123151126","U","2022-01-25 02:40:00.0","산업체","385668.490693904","180298.978180092","산업체","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"24","집단급식소","07_21_02_P","3250000","3250000-105-2006-00002","20060705","","01","영업/정상","01","영업","","","","","051 6606322","113.68","600816","부산광역시 중구 중앙동4가 74-11","부산광역시 중구 중앙대로148번길 13 (중앙동4가)","48934","부산지방보훈청","20220123152848","U","2022-01-25 02:40:00.0","공공기관","385849.596480266","180938.063706755","공공기관","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","29.26","","","",
"25","집단급식소","07_21_02_P","3250000","3250000-105-2007-00001","20070321","","01","영업/정상","01","영업","","","","","051 2460505","207.24","600013","부산광역시 중구 중앙동3가 3 지하2층","부산광역시 중구 중앙대로 69, 지하2층 (중앙동3가)","48931","중앙나라요양병원 집단급식소","20211220163951","U","2021-12-22 02:40:00.0","병원","385558.349492976","180201.36151316","병원","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","95.06","","","",
"26","집단급식소","07_21_02_P","3250000","3250000-105-2008-00001","20080128","","01","영업/정상","01","영업","","","","","051 4641010","143.14","600811","부산광역시 중구 영주동 616-12","부산광역시 중구 동광길 179, 6-7층 (영주동)","48923","심당요양병원","20220123152449","U","2022-01-25 02:40:00.0","병원","385636.203455006","180949.345181514","병원","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","69.62","","","",
"27","집단급식소","07_21_02_P","3250000","3250000-105-1999-00021","19991001","","01","영업/정상","01","영업","","","","","051 4622855","","600110","부산광역시 중구 영주동 160-0","부산광역시 중구 망양로 396 (영주동)","48905","영주어린이집","20220413113046","U","2022-04-15 02:40:00.0","어린이집","384985.258495071","181165.37134963","어린이집","0","0","기타","기타","상수도전용","","0","","","","","","","N","0","","","",
"28","집단급식소","07_21_02_P","3250000","3250000-105-2017-00001","20170117","","01","영업/정상","01","영업","","","","","051 999 3196","306.72","600016","부산광역시 중구 중앙동6가 8","부산광역시 중구 대교로 122, 5층 (중앙동6가)","48943","부산항만공사","20220123145615","U","2022-01-25 02:40:00.0","공공기관","385774.109341384","179843.760582632","공공기관","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","105.06","","","",
"29","집단급식소","07_21_02_P","3250000","3250000-105-2017-00002","20170717","","01","영업/정상","01","영업","","","","","051 999 3000","290.00","600814","부산광역시 중구 중앙동4가 15-3","부산광역시 중구 충장대로 24, 3층 (중앙동4가, 부산항만공사 연안여객터미널)","48940","부산항만공사","20220123145642","U","2022-01-25 02:40:00.0","공공기관","386032.236798563","180263.270670699","공공기관","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","100","","","",
"30","집단급식소","07_21_02_P","3250000","3250000-105-2010-00002","20101124","","01","영업/정상","01","영업","","","","","051 4660363","","600800","부산광역시 중구 대청동4가 43-3번지","부산광역시 중구 중구로97번길 7 (대청동4가)","48971","성모희보 어린이집","20170706102549","I","2018-08-31 23:59:59.0","어린이집","385104.146405338","180416.353440125","어린이집","","","","","상수도전용","","","","","","","","","N","0","","","",
"31","집단급식소","07_21_02_P","3250000","3250000-105-2013-00004","20131025","","01","영업/정상","01","영업","","","","","051 244 2204","12.30","600074","부산광역시 중구 부평동4가 13-5번지","부산광역시 중구 흑교로25번길 18-2 (부평동4가)","48974","부평어린이집","20190916093320","U","2019-09-18 02:40:00.0","어린이집","384407.516366558","179979.313783248","어린이집","","","","","상수도전용","","0","","","","","0","0","N","16.3","","","",
"32","집단급식소","07_21_02_P","3250000","3250000-105-1987-00007","19870627","","01","영업/정상","01","영업","","","","","051 4612398",".00","600800","부산광역시 중구 대청동4가 12-0","부산광역시 중구 중구로 121 (대청동4가)","48972","(재)천주교부산교구메리놀병원 집단급식소","20220123145053","U","2022-01-25 02:40:00.0","병원","385245.491143612","180646.524586019","병원","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"33","집단급식소","07_21_02_P","3250000","3250000-105-2020-00001","20200107","","01","영업/정상","01","영업","","","","","051 711 0365",".00","600092","부산광역시 중구 대청동2가 8-11","부산광역시 중구 대청로 105, 지하1층 (대청동2가)","48933","만세365병원","20220331132355","U","2022-04-02 02:40:00.0","병원","385140.996257427","180133.026890281","병원","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"34","집단급식소","07_21_02_P","3250000","3250000-105-2022-00001","20220317","","01","영업/정상","01","영업","","","","","051 760 4185","116.00","600816","부산광역시 중구 중앙동4가 83-2 부산중부소방서","부산광역시 중구 중앙대로 110, 부산중부소방서 1층 (중앙동4가)","48938","중부소방서","20220330171815","U","2022-04-01 02:40:00.0","공공기관","385630.297166724","180557.287846652","공공기관","0","0","","","","0","0","0","0","0","","0","0","N","49.6","","","",
"35","집단급식소","07_21_02_P","3250000","3250000-105-1987-00002","19870627","","01","영업/정상","01","영업","","","","","051 4669101",".00","600811","부산광역시 중구 영주동 742-13","부산광역시 중구 중구로 151 (영주동)","48912","코모도호텔","20220123152419","U","2022-01-25 02:40:00.0","산업체","385475.543050054","180776.200989752","산업체","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"36","집단급식소","07_21_02_P","3250000","3250000-105-2020-00002","20200108","","01","영업/정상","01","영업","","","","","",".00","600012","부산광역시 중구 중앙동2가 50-11","부산광역시 중구 해관로 40, 지하2층 (중앙동2가)","48957","신창요양병원(신관)","20211220164606","U","2021-12-22 02:40:00.0","병원","385557.401428339","180037.69978854","병원","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"37","집단급식소","07_21_02_P","3250000","3250000-105-2020-00003","20200108","","01","영업/정상","01","영업","","","","","",".00","600012","부산광역시 중구 중앙동2가 39-2","부산광역시 중구 중앙대로 55, 9층 (중앙동2가)","48957","신창요양병원(본관)","20211220164538","U","2021-12-22 02:40:00.0","병원","385579.873132941","180060.35282186","병원","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"38","집단급식소","07_21_02_P","3250000","3250000-105-2020-00004","20200203","","01","영업/정상","01","영업","","","","","",".00","600817","부산광역시 중구 중앙동4가 80-8","부산광역시 중구 충장대로13번길 31 (중앙동4가)","48937","의)송산의료재단 해양요양병원","20220123151545","U","2022-01-25 02:40:00.0","병원","385777.11415723","180691.236889788","병원","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"39","집단급식소","07_21_02_P","3250000","3250000-105-2018-00002","20180821","","01","영업/정상","01","영업","","","","","051 517 0050","160.78","600714","부산광역시 중구 중앙동6가 12 국제빌딩","부산광역시 중구 중앙대로 26, 국제빌딩 5층 (중앙동6가)","48942","휘림한방병원","20220123150109","U","2022-01-25 02:40:00.0","병원","385666.280865059","179774.158396281","병원","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","118.08","","","",
"40","집단급식소","07_21_02_P","3250000","3250000-105-2018-00004","20180905","","01","영업/정상","01","영업","","","","","051 244 3362","26.67","600074","부산광역시 중구 부평동4가 55-7","부산광역시 중구 흑교로31번길 34-1, 4층 (부평동4가)","48973","사회복지법인 보현어린이집","20220623142256","U","2022-06-25 02:40:00.0","어린이집","384251.462046424","180032.787520186","어린이집","0","0","","","","0","0","0","0","0","","0","0","N","23.87","","","",
"41","집단급식소","07_21_02_P","3250000","3250000-105-2018-00003","20180903","","01","영업/정상","01","영업","","","","","051 464 3137","132.70","600800","부산광역시 중구 대청동4가 75-7","부산광역시 중구 망양로 309, 1층 (대청동4가)","48904","중구종합사회복지관","20220310135631","U","2022-03-12 02:40:00.0","사회복지시설","384855.504330647","180405.840143404","사회복지시설","","","","","","","0","","","","","0","0","N","53.5","","","",
"42","집단급식소","07_21_02_P","3250000","3250000-105-2020-00005","20200514","","01","영업/정상","01","영업","","","","","051 603 3997",".00","600816","부산광역시 중구 중앙동4가 79-9 관정빌딩","부산광역시 중구 충장대로9번길 46, 관정빌딩 지하1층 (중앙동4가)","48936","관정빌딩 구내식당","20220123151408","U","2022-01-25 02:40:00.0","산업체","385801.526605206","180799.204372408","산업체","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"43","집단급식소","07_21_02_P","3250000","3250000-105-2020-00006","20200714","","01","영업/정상","01","영업","","","","","","273.38","600803","부산광역시 중구 보수동1가 48-2 보수동 행정복지센터","부산광역시 중구 보수대로140번길 61, 보수동 행정복지센터 지상2층 (보수동1가)","48959","다사랑어린이집","20200714113318","I","2020-07-16 00:23:16.0","어린이집","384532.950683506","180436.12734972","어린이집","","","","","","","0","","","","","0","0","N","0","","","",
"44","집단급식소","07_21_02_P","3250000","3250000-105-2021-00002","20210726","","01","영업/정상","01","영업","","","","","051 602 6020",".00","600016","부산광역시 중구 중앙동6가 10-4","부산광역시 중구 중앙대로30번길 8, 지하1층 (중앙동6가)","48943","국립수산물품질관리원 부산지원","20220122144636","U","2022-01-24 02:40:00.0","공공기관","385708.427039261","179763.337556889","공공기관","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"45","집단급식소","07_21_02_P","3250000","3250000-105-2018-00005","20180927","","01","영업/정상","01","영업","","","","","051 241 2591","143.20","600803","부산광역시 중구 보수동1가 113","부산광역시 중구 책방골목길 3-1, 2층 (보수동1가)","48967","중구노인복지관","20220123145458","U","2022-01-25 02:40:00.0","사회복지시설","384672.588945419","180219.128382448","사회복지시설","0","0","","","","0","0","0","0","0","","0","0","N","62.8","","","",
"46","집단급식소","07_21_02_P","3250000","3250000-105-2021-00001","20210219","","01","영업/정상","01","영업","","","","","051 257 1843","11.50","600803","부산광역시 중구 보수동1가 145-19","부산광역시 중구 책방골목길 17-12 (보수동1가)","48967","숲속리더유치원","20210219152406","I","2021-02-21 00:23:01.0","기타 집단급식소","384783.624732811","180174.474449081","기타 집단급식소","","","","","","","","","","","","","","N","26.52","","","",
"47","집단급식소","07_21_02_P","3260000","3260000-105-2019-00002","20190211","","01","영업/정상","01","영업","","","","","051 253 3268","297.80","602030","부산광역시 서구 암남동 717번지","부산광역시 서구 원양로 119 (암남동)","49273","(주)수협개발","20200220175615","U","2020-02-22 02:40:00.0","산업체","383533.518326829","175685.538391763","산업체","","","","","","","0","","","","","0","0","N","95.2","","","",
"48","집단급식소","07_21_02_P","3260000","3260000-105-2019-00001","20190109","","01","영업/정상","01","영업","","","","","051 247 0119","130.90","602011","부산광역시 서구 충무동1가 3-1","부산광역시 서구 보수대로 9, 바른병원 (충무동1가)","49247","바른병원구내식당","20210421135434","U","2021-04-23 02:40:00.0","병원","384570.731778786","179494.152011176","병원","","","","","","","0","","","","","0","0","N","43.9","","","",
"49","집단급식소","07_21_02_P","3260000","3260000-105-2019-00005","20190329","","01","영업/정상","01","영업","","","","","051 960 0256","447.06","602714","부산광역시 서구 동대신동3가 1-22 동아대학교구덕캠퍼스","부산광역시 서구 대신공원로 32 (동대신동3가)","49201","동아대학교대신요양병원","20220308154847","U","2022-03-10 02:40:00.0","병원","383898.91114891","182014.846889314","병원","0","0","","","","0","0","0","0","0","","0","0","N","217.8","","","",
"50","집단급식소","07_21_02_P","3260000","3260000-105-2000-00046","20000621","","01","영업/정상","01","영업","","","","","051 2531968","","602807","부산광역시 서구 동대신동1가 11-33","부산광역시 서구 망양로193번길 104 (동대신동1가)","49214","한마음어린이집","20210713204944","U","2021-07-15 02:40:00.0","어린이집","384640.546273756","180988.856803777","어린이집","0","0","기타","기타","","0","1","0","0","0","","0","0","N","0","","","",
"51","집단급식소","07_21_02_P","3260000","3260000-105-2000-00047","20000704","","01","영업/정상","01","영업","","","","","051 2438756","","602810","부산광역시 서구 동대신동2가 100-7번지","부산광역시 서구 망양로193번길 63 (동대신동2가)","49214","동신어린이집","20170511170931","I","2018-08-31 23:59:59.0","어린이집","384785.654742692","181137.115963132","어린이집","0","0","기타","기타","","","1","","","","","","","N","0","","","",
"52","집단급식소","07_21_02_P","3260000","3260000-105-2018-00001","20180112","","01","영업/정상","01","영업","","","","","051 243 3531","99.38","602082","부산광역시 서구 부용동2가 86번지 서구보건소 부민노인복지관","부산광역시 서구 부용로 30 (부용동2가)","49233","사회복지법인 불국토 부민노인복지관","20180112142527","I","2018-08-31 23:59:59.0","사회복지시설","383924.031900518","180569.809417454","사회복지시설","","","","","","","0","","","","","0","0","N","18.89","","","",
"53","집단급식소","07_21_02_P","3260000","3260000-105-2018-00002","20180119","","01","영업/정상","01","영업","","","","","051 244 3541","186.07","602833","부산광역시 서구 암남동 553-1번지 서구노인복지관","부산광역시 서구 장군산로46번길 21, 서구노인복지관 (암남동)","49274","천태종 복지재단 서구노인복지관","20180119103812","I","2018-08-31 23:59:59.0","사회복지시설","383656.635936036","176759.720718975","사회복지시설","","","","","상수도전용","","0","","","","","0","0","N","81.33","","","",
"54","집단급식소","07_21_02_P","3260000","3260000-105-2018-00004","20180319","","01","영업/정상","01","영업","","","","","051 242 4276",".00","602803","부산광역시 서구 남부민동 328번지","부산광역시 서구 남부민로 34 (남부민동)","49256","푸른유치원","20180409161920","I","2018-08-31 23:59:59.0","학교","384452.041548129","178051.416633765","학교","","","","","","","0","","","","","0","0","N","0","","","",
"55","집단급식소","07_21_02_P","3260000","3260000-105-2018-00005","20180406","","01","영업/정상","01","영업","","","","","051 257 9404","75.01","602052","부산광역시 서구 토성동2가 4-1번지 부산기독교종합사회복지관","부산광역시 서구 까치고개로229번길 40, 부산기독교종합사회복지관 (토성동2가)","49224","부산기독교종합사회복지관","20180511170620","I","2018-08-31 23:59:59.0","사회복지시설","384215.284351403","179903.594625394","사회복지시설","","","","","","","","","","","","","","N","27.21","","","",
"56","집단급식소","07_21_02_P","3260000","3260000-105-2018-00006","20180531","","01","영업/정상","01","영업","","","","","051 250 5570","116.83","602831","부산광역시 서구 암남동 655번지","부산광역시 서구 원양로 268 (암남동)","49273","(주)동양/건재부문 부산공장","20181219144842","U","2018-12-21 02:40:00.0","산업체","382949.455396477","177093.30836349","산업체","","","","","","","0","","","","","0","0","N","31.38","","","",
"57","집단급식소","07_21_02_P","3260000","3260000-105-2003-00003","20030418","","01","영업/정상","01","영업","","","","","051 240 0965","","602821","부산광역시 서구 서대신동3가 60번지","부산광역시 서구 보수대로 282-23 (서대신동3가)","49202","부산여자중학교","20181102135407","U","2018-11-12 04:00:00.0","학교","383551.873496965","181987.759118178","학교","","","","","","","","","","","","","","N","0","","","",
"58","집단급식소","07_21_02_P","3260000","3260000-105-2004-00002","20041217","","01","영업/정상","01","영업","","","","","051 2544881","389.64","602030","부산광역시 서구 암남동 716번지","부산광역시 서구 원양로 125 (암남동)","49273","(주) 냉장인터불고 집단급식소","20170511171921","I","2018-08-31 23:59:59.0","산업체","383539.602429996","175767.563913389","산업체","","","","","","","3","","","","","","","N","0","","","",
"59","집단급식소","07_21_02_P","3260000","3260000-105-2005-00001","20050425","","01","영업/정상","01","영업","","","","","051 2538500","","602030","부산광역시 서구 암남동 736번지","부산광역시 서구 원양로 179 (암남동)","49273","아시아냉장(주)","20200220175745","U","2020-02-22 02:40:00.0","산업체","383191.901164603","176135.554385135","산업체","","","","","","","1","","","","","","","N","0","","","",
"60","집단급식소","07_21_02_P","3260000","3260000-105-2005-00002","20050506","","01","영업/정상","01","영업","","","","","051 2557735","25.98","602831","부산광역시 서구 암남동 301-3","부산광역시 서구 암남로14번길 19 (암남동)","49268","꼬마동네 어린이집","20210713205038","U","2021-07-15 02:40:00.0","어린이집","383726.850213233","177400.285899048","어린이집","0","0","","","상수도전용","0","2","0","0","0","","0","0","N","25.98","","","",
"61","집단급식소","07_21_02_P","3260000","3260000-105-1974-00012","19740116","","01","영업/정상","01","영업","","","","","051 257 0103","","602828","부산광역시 서구 아미동2가 89-155번지","부산광역시 서구 옥천로130번길 40 (아미동2가)","49249","그리스도요양원","20170511165447","I","2018-08-31 23:59:59.0","사회복지시설","383501.177384717","179476.773625594","사회복지시설","","","","","","","","","","","","","","N","0","","","",
"62","집단급식소","07_21_02_P","3260000","3260000-105-1974-00011","19740116","","01","영업/정상","01","영업","","","","","051 250 5305",".00","602830","부산광역시 서구 암남동 7-62","부산광역시 서구 감천로 237 (암남동)","49266","소년의집","20220512155114","U","2022-05-14 02:40:00.0","사회복지시설","383637.900049818","177802.446796334","사회복지시설","0","0","기타","기타","","0","0","0","0","0","","0","0","N","0","","","",
"63","집단급식소","07_21_02_P","3260000","3260000-105-1977-00006","19770210","","01","영업/정상","01","영업","","","","","051 2502000",".00","602801","부산광역시 서구 남부민동 692-13","부산광역시 서구 충무대로 170 (남부민동)","49255","주식회사 사조대림 부산공장 집단급식소","20210114164513","U","2021-01-16 02:40:00.0","산업체","384642.644706366","178184.497144815","산업체","0","0","기타","기타","","","","","","","","","","N","0","","","",
"64","집단급식소","07_21_02_P","3260000","3260000-105-2006-00003","20060310","","01","영업/정상","01","영업","","","","","051 2440691","482.00","602821","부산광역시 서구 서대신동3가 6-1번지","부산광역시 서구 엄광산로40번길 26 (서대신동3가)","49200","내원정사 유치원 집단급식소","20170822192639","I","2018-08-31 23:59:59.0","어린이집","383059.929357197","182817.529622118","어린이집","","","","","","","3","","","","","","","N","61","","","",
