"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","유흥주점영업","07_23_02_P","3250000","3250000-102-2020-00001","20200611","","01","영업/정상","01","영업","","","","","051 2436334","306.69","600046","부산광역시 중구 남포동6가 84번지","부산광역시 중구 중구로 3, 2층 (남포동6가)","48981","포세이돈","20200611165638","I","2020-06-14 00:23:33.0","기타","384837.437171309","179552.786747988","기타","","","기타","","상수도전용","","","","","","","","","Y","306.69","","","",
"12","유흥주점영업","07_23_02_P","3250000","3250000-102-2021-00004","20211129","","01","영업/정상","01","영업","","","","","051 242 3040","282.06","600805","부산광역시 중구 부평동1가 35-5 1층","부산광역시 중구 광복로 17-1, 1층 (부평동1가)","48979","업타운","20220408164538","U","2022-04-12 02:40:00.0","룸살롱","384761.062372093","179718.189225617","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","282.06","","","",
"13","유흥주점영업","07_23_02_P","3250000","3250000-102-1988-00961","19880402","","01","영업/정상","01","영업","","","","","051 231 2500","355.02","600806","부산광역시 중구 부평동2가 16 (2층)","부산광역시 중구 부평1길 48, 2층 (부평동2가)","48977","은정궁코너주점","20220520144241","U","2022-05-22 02:40:00.0","기타","384663.000969259","179927.870276144","기타","0","0","기타","기타","","","","","","","","","","Y","355.02","","","",
"14","유흥주점영업","07_23_02_P","3250000","3250000-102-1989-00964","19890323","","01","영업/정상","01","영업","","","","","051 246 2207","39.18","600808","부산광역시 중구 부평동3가 47-1","부산광역시 중구 보수대로36번길 10 (부평동3가)","48976","뮤즈","20210906113511","U","2021-09-08 02:40:00.0","카바레","384537.937865782","179834.68829059","카바레","0","0","기타","기타","","","","","","","","","","N","39.18","","","",
"15","유흥주점영업","07_23_02_P","3250000","3250000-102-1982-00954","19820430","","01","영업/정상","01","영업","","","","","","77.10","600012","부산광역시 중구 중앙동2가 21-6","부산광역시 중구 대청로138번길 15, 지하1층 (중앙동2가)","48956","제이노래방","20201005170724","U","2020-10-07 02:40:00.0","간이주점","385501.921434018","179943.055997069","간이주점","0","0","기타","기타","","","","","","","","","","N","77.1","","","",
"16","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00899","19830118","","01","영업/정상","01","영업","","","","","051 242 0753","167.08","600032","부산광역시 중구 광복동2가 2-81","부산광역시 중구 광복로67번길 12 (광복동2가)","48952","피아제","20210906113236","U","2021-09-08 02:40:00.0","간이주점","385262.542298161","179693.320584116","간이주점","0","0","기타","기타","","","","","","","","","","N","167.08","","","",
"17","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00944","19830317","","01","영업/정상","01","영업","","","","","","178.51","600816","부산광역시 중구 중앙동4가 84-1","부산광역시 중구 충장대로5번길 26 (중앙동4가)","48938","크라운 가라오케(CROWN KARAOKE)","20220613154615","U","2022-06-16 02:40:00.0","간이주점","385674.767425372","180625.222083038","간이주점","0","0","기타","기타","","","","","","","","","","N","178.51","","","",
"18","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00908","19830504","","01","영업/정상","01","영업","","","","","051 2453736","135.90","600042","부산광역시 중구 남포동2가 35-1번지 ,2 36-11,26번지 (2층)","부산광역시 중구 남포길 42, 2층 (남포동2가, 2 36-11,26번지)","48954","하이스타노래방","20160408133031","I","2018-08-31 23:59:59.0","카바레","385326.729346454","179554.015793251","카바레","0","0","기타","기타","","","","","","","","","","N","135.9","","","",
"19","유흥주점영업","07_23_02_P","3250000","3250000-102-1989-00965","19890809","","01","영업/정상","01","영업","","","","","051 242 4552","59.79","600074","부산광역시 중구 부평동4가 40-14번지","부산광역시 중구 보수대로64번길 12 (부평동4가)","48973","소리영상주점","20180904142230","U","2018-09-04 23:59:59.0","간이주점","384301.455713842","180028.189010647","간이주점","0","0","기타","기타","","","","","","","","","","N","59.79","","","",
"20","유흥주점영업","07_23_02_P","3250000","3250000-102-1988-00935","19880929","","01","영업/정상","01","영업","","","","","051 242 7942","87.34","600045","부산광역시 중구 남포동5가 41-1 (지하1층)","부산광역시 중구 자갈치로37번길 6, 지하1층 (남포동5가)","48983","s(에스)노래방주점","20210616110611","U","2021-06-18 02:40:00.0","스텐드바","384893.351291444","179477.494936666","스텐드바","0","0","기타","기타","","","","","","","","","","N","87.34","","","",
"21","유흥주점영업","07_23_02_P","3250000","3250000-102-1982-00920","19820723","","01","영업/정상","01","영업","","","","","","111.55","600092","부산광역시 중구 대청동2가 25-2 (9층)","부산광역시 중구 광복중앙로 34, 9층 (대청동2가)","48949","노래하는9층","20200929160706","U","2020-10-01 02:40:00.0","비어(바)살롱","385127.995080685","180033.573037961","비어(바)살롱","0","0","기타","기타","","","","","","","","","","Y","111.55","","","",
"22","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00959","19830715","","01","영업/정상","01","영업","","","","","051 2410300","73.13","600032","부산광역시 중구 광복동2가 17-30번지","","","로얄가요반주","20130319142422","I","2018-08-31 23:59:59.0","간이주점","","","간이주점","0","0","기타","기타","","","","","","","","","","N","73.13","","","",
"23","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00984","19831116","","01","영업/정상","01","영업","","","","","","30.35","600805","부산광역시 중구 부평동1가 39-18번지 외 1필지(13)","부산광역시 중구 광복로 14-1 (부평동1가)","48980","거목","20160608172454","I","2018-08-31 23:59:59.0","간이주점","384723.35613516","179684.637389432","간이주점","0","0","기타","기타","","","","","","","","","","N","30.35","","","",
"24","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00999","19831129","","01","영업/정상","01","영업","","","","","","18.20","600045","부산광역시 중구 남포동5가 65번지 (1층)","부산광역시 중구 자갈치로59번길 5, 1층 (남포동5가)","48983","백록담","20130717144006","I","2018-08-31 23:59:59.0","간이주점","385079.063224774","179539.079930996","간이주점","0","0","기타","기타","","","","","","","","","","N","18.2","","","",
"25","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00987","19831129","","01","영업/정상","01","영업","","","","","","27.00","600802","부산광역시 중구 보수동1가 97-1번지","부산광역시 중구 흑교로 44-2 (보수동1가)","48962","석등","20130717143850","I","2018-08-31 23:59:59.0","간이주점","384596.347312216","180146.697465979","간이주점","0","0","기타","기타","","","","","","","","","","N","27","","","",
"26","유흥주점영업","07_23_02_P","3250000","3250000-102-1984-00985","19840406","","01","영업/정상","01","영업","","","","","051 2578820","182.73","600074","부산광역시 중구 부평동4가 20-1번지","부산광역시 중구 보수대로44번길 13 (부평동4가)","48974","니꼴가요주점","20191121172512","U","2019-11-23 02:40:00.0","카바레","384451.612180315","179941.874672671","카바레","0","0","기타","기타","","","","","","","","","","N","182.73","","","",
"27","유흥주점영업","07_23_02_P","3250000","3250000-102-2001-01052","20010712","","01","영업/정상","01","영업","","","","","051 244 7576","113.47","600023","부산광역시 중구 동광동3가 15-5번지 (2층)","부산광역시 중구 백산길 17, 2층 (동광동3가)","48955","파라다이스","20180919163541","U","2018-09-19 23:59:59.0","룸살롱","385454.189064964","179924.111292383","룸살롱","0","0","기타","기타","","","","","","","","","","N","113.47","","","",
"28","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00926","19830317","","01","영업/정상","01","영업","","","","","051 242 6661","37.40","600806","부산광역시 중구 부평동2가 20-6 지하1층","부산광역시 중구 부평1길 28, 지하1층 (부평동2가)","48977","대운","20211201121320","U","2021-12-03 02:40:00.0","카바레","384654.680182115","179837.782540254","카바레","0","0","기타","기타","","","","","","","","","","N","37.4","","","",
"29","유흥주점영업","07_23_02_P","3250000","3250000-102-1984-01007","19840110","","01","영업/정상","01","영업","","","","","051 231 6320","244.50","600042","부산광역시 중구 남포동2가 15-1","부산광역시 중구 남포길 25-3 (남포동2가)","48953","별고 룸 소주방","20210128155341","U","2021-01-30 02:40:00.0","카바레","385166.829259027","179644.10878944","카바레","","","","","","","","","","","","","","N","244.5","","","",
"30","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00913","19830716","","01","영업/정상","01","영업","","","","","051 2422012","126.00","600805","부산광역시 중구 부평동1가 40-3 (지하1층)","부산광역시 중구 광복로 14, 지하1층 (부평동1가)","48980","태평양","20201105143006","U","2020-11-07 02:40:00.0","카바레","384714.06150179","179681.350820375","카바레","0","0","기타","기타","","","","","","","","","","N","126","","","",
"31","유흥주점영업","07_23_02_P","3250000","3250000-102-1983-00955","19830726","","01","영업/정상","01","영업","","","","","051 2572919","107.06","600804","부산광역시 중구 부평동1가 31-1","부산광역시 중구 중구로23번길 22-1, 지하1층 (부평동1가)","48978","금강산","20200721151723","U","2020-07-23 02:40:00.0","카바레","384720.735033442","179776.50764189","카바레","0","0","기타","기타","","","","","","","","","","N","107.06","","","",
"32","유흥주점영업","07_23_02_P","3250000","3250000-102-1984-00986","19840416","","01","영업/정상","01","영업","","","","","051 2559246","254.05","600074","부산광역시 중구 부평동4가 20-1","부산광역시 중구 흑교로25번길 15 (부평동4가)","48974","빠나나","20220623155359","U","2022-06-25 02:40:00.0","카바레","384451.612180315","179941.874672671","카바레","0","0","","","","","","","","","","","","N","254.05","","","",
"33","유흥주점영업","07_23_02_P","3250000","3250000-102-1984-00989","19840418","","01","영업/정상","01","영업","","","","","","23.43","600806","부산광역시 중구 부평동2가 24-6 (2층)","부산광역시 중구 중구로23번길 30-1, 2층 (부평동2가)","48977","칠억조","20210906113317","U","2021-09-08 02:40:00.0","간이주점","384683.703599451","179772.191884446","간이주점","","","","","","","","","","","","","","N","23.43","","","",
"34","유흥주점영업","07_23_02_P","3250000","3250000-102-1971-00924","19711211","","01","영업/정상","01","영업","","","","","051 2463314","90.73","600042","부산광역시 중구 남포동2가 17-1번지 (3층)","부산광역시 중구 광복로 56-14, 3층 (남포동2가)","48953","불곰가요주점","20130319131418","I","2018-08-31 23:59:59.0","카바레","385143.80101514","179648.821538755","카바레","0","0","기타","기타","","","","","","","","","","N","90.73","","","",
"35","유흥주점영업","07_23_02_P","3250000","3250000-102-2000-01031","20000711","","01","영업/정상","01","영업","","","","","","153.87","600817","부산광역시 중구 중앙동4가 81-4 (지하1층)","부산광역시 중구 충장대로5번길 40-1, 지하1층 (중앙동4가)","48937","축제 요리점","20200922141736","U","2020-09-24 02:40:00.0","간이주점","385716.193908988","180754.660456806","간이주점","0","0","기타","기타","","","","","","","","","","N","153.87","","","",
"36","유흥주점영업","07_23_02_P","3250000","3250000-102-1973-00885","19730414","","01","영업/정상","01","영업","","","","","","90.81","600051","부산광역시 중구 창선동1가 38-9번지 (3층)","부산광역시 중구 광복로 52, 3층 (창선동1가)","48953","동경노래주점","20130812165524","I","2018-08-31 23:59:59.0","카바레","385097.069123257","179664.292755652","카바레","0","0","기타","기타","","","","","","","","","","N","90.81","","","",
"37","유흥주점영업","07_23_02_P","3250000","3250000-102-1974-00929","19741028","","01","영업/정상","01","영업","","","","","051 2559681","115.83","600807","부산광역시 중구 부평동2가 36-6번지","부산광역시 중구 광복로12번길 10-1 (부평동2가)","48980","그린탑","20161124145815","I","2018-08-31 23:59:59.0","카바레","384682.775272677","179610.676841972","카바레","0","0","기타","기타","","","","","","","","","","N","115.83","","","",
"38","유흥주점영업","07_23_02_P","3250000","3250000-102-1974-00886","19741120","","01","영업/정상","01","영업","","","","","051 2434644","68.50","600032","부산광역시 중구 광복동2가 41번지 (3층)","부산광역시 중구 광복로 64-1, 3층 (광복동2가)","48953","호BAR","20191209165228","U","2019-12-11 02:40:00.0","카바레","385208.361811137","179646.136818755","카바레","0","0","기타","기타","","","","","","","","","","N","68.5","","","",
"39","유흥주점영업","07_23_02_P","3250000","3250000-102-1980-00982","19800917","","01","영업/정상","01","영업","","","","","","26.60","600807","부산광역시 중구 부평동2가 37-3","부산광역시 중구 보수대로24번길 8-1 (부평동2가)","48980","노라","20211123154941","U","2021-11-25 02:40:00.0","카바레","384656.639415715","179630.836642008","카바레","","","","","","","","","","","","","","N","26.6","","","",
"40","유흥주점영업","07_23_02_P","3250000","3250000-102-1980-00992","19801210","","01","영업/정상","01","영업","","","","","","29.15","600808","부산광역시 중구 부평동3가 49-7번지 (2층)","부산광역시 중구 흑교로11번길 3-1, 2층 (부평동3가)","48976","제니스","20200518155130","U","2020-05-20 02:40:00.0","간이주점","384547.405610226","179804.267691255","간이주점","","","","","","","","","","","","","","N","29.15","","","",
"41","유흥주점영업","07_23_02_P","3250000","3250000-102-1972-00907","19721114","","01","영업/정상","01","영업","","","","","051 2452250","193.56","600031","부산광역시 중구 광복동1가 21 28-2","부산광역시 중구 광복로97번안길 11 (광복동1가, 28-2)","48952","산타나","20200729194122","U","2020-07-31 02:40:00.0","카바레","385442.334800629","179652.241691769","카바레","","","","","","","","","","","","","","Y","193.56","","","",
"42","유흥주점영업","07_23_02_P","3250000","3250000-102-1974-00894","19740923","","01","영업/정상","01","영업","","","","","051 2463459","136.47","600042","부산광역시 중구 남포동2가 2-0번지 (광복1가 59-2,60-2) (2층)","부산광역시 중구 남포길 45-1, 2층 (남포동2가)","48954","아모르노래주점","20200420170430","U","2020-04-22 02:40:00.0","카바레","385372.415875911","179556.538418466","카바레","0","0","기타","기타","","","","","","","","","","N","136.47","","","",
"43","유흥주점영업","07_23_02_P","3250000","3250000-102-1977-00994","19771115","","01","영업/정상","01","영업","","","","","051 2465022","97.00","600807","부산광역시 중구 부평동2가 31번지 지하1층","부산광역시 중구 광복로 10-2, 지하1층 (부평동2가)","48980","토마토","20190108154346","U","2019-01-10 02:40:00.0","기타","384687.409001096","179683.727251136","기타","0","0","기타","기타","","","","","","","","","","N","97","","","",
"44","유흥주점영업","07_23_02_P","3250000","3250000-102-1978-00912","19780131","","01","영업/정상","01","영업","","","","","051 2566573","93.66","600044","부산광역시 중구 남포동4가 7번지 2층","부산광역시 중구 자갈치로59번길 6, 2층 (남포동4가)","48984","롯데노래주점","20140312121653","I","2018-08-31 23:59:59.0","간이주점","385115.989447093","179528.531517589","간이주점","0","0","기타","기타","","","","","","","","","","N","93.66","","","",
"45","유흥주점영업","07_23_02_P","3250000","3250000-102-1981-00941","19811010","","01","영업/정상","01","영업","","","","","051 246 2045","64.00","600806","부산광역시 중구 부평동2가 62-2번지","부산광역시 중구 중구로29번길 43-1 (부평동2가)","48977","명월노래방","20191112155756","U","2019-11-14 02:40:00.0","간이주점","384610.532436635","179797.571425076","간이주점","0","0","기타","기타","","","","","","","","","","N","64","","","",
"46","유흥주점영업","07_23_02_P","3250000","3250000-102-1981-00943","19811110","","01","영업/정상","01","영업","","","","","","33.70","600804","부산광역시 중구 부평동1가 31-3번지","부산광역시 중구 중구로23번길 22 (부평동1가)","48978","금탑","20180621142036","I","2018-08-31 23:59:59.0","카바레","384727.356343568","179772.131277111","카바레","0","0","기타","기타","","","","","","","","","","N","33.7","","","",
"47","유흥주점영업","07_23_02_P","3250000","3250000-102-1982-00931","19820430","","01","영업/정상","01","영업","","","","","051 4415972","110.81","600815","부산광역시 중구 중앙동4가 48-7번지","","","영자노래샵","20130319134318","I","2018-08-31 23:59:59.0","간이주점","","","간이주점","0","0","기타","기타","","","","","","","","","","N","110.81","","","",
"48","유흥주점영업","07_23_02_P","3250000","3250000-102-1969-00923","19690612","","01","영업/정상","01","영업","","","","","051 2468802","144.00","600046","부산광역시 중구 남포동6가 115-5번지 (지하1층)","부산광역시 중구 자갈치로15번길 4, 지하1층 (남포동6가)","48982","딩동노래주점","20151204155319","I","2018-08-31 23:59:59.0","간이주점","384689.415583082","179395.986370534","간이주점","0","0","기타","기타","","","","","","","","","","N","144","","","",
"49","유흥주점영업","07_23_02_P","3250000","3250000-102-1974-00918","19740923","","01","영업/정상","01","영업","","","","","051 2459608","60.59","600807","부산광역시 중구 부평동2가 35-6번지 (2층)","부산광역시 중구 보수대로24번길 7-1, 2층 (부평동2가)","48980","송송노래주점","20151026154422","I","2018-08-31 23:59:59.0","간이주점","384654.805085127","179653.070877262","간이주점","0","0","기타","기타","","","","","","","","","","N","60.59","","","",
"50","유흥주점영업","07_23_02_P","3250000","3250000-102-1974-00897","19741127","","01","영업/정상","01","영업","","","","","051 2712141","79.30","600809","부산광역시 중구 부평동3가 72-20번지 지1층","부산광역시 중구 흑교로25번길 10, 지1층 (부평동3가)","48975","페스티발1","20171027153224","I","2018-08-31 23:59:59.0","간이주점","384506.558214946","179976.54668445","간이주점","0","0","기타","기타","","","","","","","","","","N","79.3","","","",
"51","유흥주점영업","07_23_02_P","3250000","3250000-102-1975-00947","19750314","","01","영업/정상","01","영업","","","","","051 2458223","206.20","600032","부산광역시 중구 광복동2가 44-3 (1,2층)","부산광역시 중구 광복로 62, 1,2층 (광복동2가)","48953","뉴월드","20200729194201","U","2020-07-31 02:40:00.0","카바레","385176.883265299","179655.177168398","카바레","0","0","기타","기타","","","","","","","","","","Y","206.2","","","",
"52","유흥주점영업","07_23_02_P","3250000","3250000-102-1978-00993","19780605","","01","영업/정상","01","영업","","","","","051 2455859","29.00","600807","부산광역시 중구 부평동2가 35-5번지","부산광역시 중구 보수대로24번길 9 (부평동2가)","48980","영자노래방","20200131133232","U","2020-02-02 02:40:00.0","간이주점","384663.234856221","179652.883294035","간이주점","","","","","","","","","","","","","","N","29","","","",
"53","유흥주점영업","07_23_02_P","3250000","3250000-102-1981-00945","19810902","","01","영업/정상","01","영업","","","","","051 2570008","54.52","600082","부산광역시 중구 보수동2가 118-1번지 (1층)","부산광역시 중구 흑교로45번길 5, 1층 (보수동2가)","48964","백조","20190226155944","U","2019-02-28 02:40:00.0","카바레","384523.593506097","180142.030372193","카바레","0","0","기타","기타","","","","","","","","","","N","54.52","","","",
"54","유흥주점영업","07_23_02_P","3250000","3250000-102-1982-00940","19820420","","01","영업/정상","01","영업","","","","","051 257 8880","163.65","600807","부산광역시 중구 부평동2가 47-10번지","부산광역시 중구 보수대로 18 (부평동2가)","48980","용궁노래방주점","20190619162740","U","2019-06-21 02:40:00.0","간이주점","384599.803938247","179615.069590951","간이주점","0","0","기타","기타","","","","","","","","","","N","163.65","","","",
"55","유흥주점영업","07_23_02_P","3250000","3250000-102-1982-00946","19820421","","01","영업/정상","01","영업","","","","","","97.32","600802","부산광역시 중구 보수동1가 93-4번지","부산광역시 중구 대청로53번길 15 (보수동1가)","48962","데이트","20130717143349","I","2018-08-31 23:59:59.0","카바레","384618.782517061","180163.60199462","카바레","0","0","기타","기타","","","","","","","","","","N","97.32","","","",
"56","유흥주점영업","07_23_02_P","3250000","3250000-102-1980-00978","19800905","","01","영업/정상","01","영업","","","","","051 2431411","133.30","600045","부산광역시 중구 남포동5가 80-1","부산광역시 중구 자갈치로47번길 3-1 (남포동5가)","48983","빙고노래주점","20200708103954","U","2020-07-10 02:40:00.0","간이주점","384966.283934876","179482.336622982","간이주점","0","0","기타","기타","","","","","","","","","","N","133.3","","","",
"57","유흥주점영업","07_23_02_P","3250000","3250000-102-1999-01003","19990211","","01","영업/정상","01","영업","","","","","051 243 4477","117.83","600808","부산광역시 중구 부평동3가 42-1번지 (지하1층)","부산광역시 중구 흑교로17번길 3-2, 지하1층 (부평동3가)","48976","마성","20181105172749","U","2018-11-07 02:37:12.0","간이주점","384538.088272228","179856.047404465","간이주점","0","0","기타","기타","","","","","","","","","","N","117.83","","","",
"58","유흥주점영업","07_23_02_P","3250000","3250000-102-1990-00972","19900711","","01","영업/정상","01","영업","","","","","051 245 6316","67.12","600806","부산광역시 중구 부평동2가 7-3번지","부산광역시 중구 부평2길 67 (부평동2가)","48977","정빈노래주점","20120223140754","I","2018-08-31 23:59:59.0","간이주점","384700.445298515","180033.340052379","간이주점","0","0","기타","기타","","","","","","","","","","N","67.12","","","",
"59","유흥주점영업","07_23_02_P","3250000","3250000-102-1991-00949","19910321","","01","영업/정상","01","영업","","","","","","103.68","600805","부산광역시 중구 부평동1가 41-21","부산광역시 중구 광복로12번길 5 (부평동1가)","48980","로마노래주점","20210402114739","U","2021-04-04 02:40:00.0","스텐드바","384705.562978859","179653.578414117","스텐드바","0","0","기타","기타","","","","","","","","","","N","103.68","","","",
"60","유흥주점영업","07_23_02_P","3250000","3250000-102-1991-00971","19910511","","01","영업/정상","01","영업","","","","","","90.85","600806","부산광역시 중구 부평동2가 65-5번지 (2층)","부산광역시 중구 부평1길 27, 2층 (부평동2가)","48977","여인천지","20171013163026","I","2018-08-31 23:59:59.0","카바레","384634.848823333","179835.559058792","카바레","0","0","기타","기타","","","","","","","","","","N","90.85","","","",
"61","유흥주점영업","07_23_02_P","3250000","3250000-102-1999-01008","19990617","","01","영업/정상","01","영업","","","","","051 246 9481","47.72","600809","부산광역시 중구 부평동3가 72-20번지 (지하1층)","부산광역시 중구 흑교로25번길 10, 지하1층 (부평동3가)","48975","페스티발2","20171027153036","I","2018-08-31 23:59:59.0","간이주점","384506.558214946","179976.54668445","간이주점","0","0","기타","기타","","","","","","","","","","N","47.72","","","",
"62","유흥주점영업","07_23_02_P","3250000","3250000-102-1999-01018","19991217","","01","영업/정상","01","영업","","","","","051 246 6972","85.20","600807","부산광역시 중구 부평동2가 37-8번지","부산광역시 중구 광복로6번길 11 (부평동2가)","48980","해와 달","20180223153024","I","2018-08-31 23:59:59.0","간이주점","384649.39037105","179600.07734107","간이주점","0","0","기타","기타","","","","","","","","","","N","85.2","","","",
"63","유흥주점영업","07_23_02_P","3250000","3250000-102-2000-01020","20000106","","01","영업/정상","01","영업","","","","","051 248 9500","166.50","600074","부산광역시 중구 부평동4가 13-2 (지하1층)","부산광역시 중구 흑교로31번길 17-1, 지하1층 (부평동4가)","48974","킹덤","20200814163027","U","2020-08-16 02:40:00.0","룸살롱","384409.682890213","179999.04236572","룸살롱","0","0","기타","기타","","","","","","","","","","N","166.5","","","",
"64","유흥주점영업","07_23_02_P","3250000","3250000-102-2002-00006","19990329","","01","영업/정상","01","영업","","","","","051 231 0341","81.79","600807","부산광역시 중구 부평동2가 30-5번지","부산광역시 중구 부평2길 3 (부평동2가)","48979","날개","20191204151016","U","2019-12-06 02:40:00.0","룸살롱","384689.714713129","179711.536737184","룸살롱","","","","","","","","","","","","","","N","81.79","","","",
"65","유흥주점영업","07_23_02_P","3250000","3250000-102-1999-01011","19990719","","01","영업/정상","01","영업","","","","","051 245 6109","67.18","600805","부산광역시 중구 부평동1가 40-8번지","부산광역시 중구 광복로12번길 3, 2층 (부평동1가)","48980","아트노래주점","20180710104942","I","2018-08-31 23:59:59.0","간이주점","384705.88678681","179668.854986228","간이주점","0","0","유흥업소밀집지역","우수","","","","","","","","","","N","67.18","","","",
