"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"848","일반게임제공업","03_05_06_P","3300000","CDFF2241132017000005","20170907","","03","폐업","03","폐업","20191211","","","","","","","부산광역시 동래구 온천동 210-63번지","부산광역시 동래구 금강공원로 34-0, 1층 (온천동)","47709","금강 게임랜드","20191211174057","U","2019-12-13 02:40:00.0","","389378.341662685","193080.128037476","일반게임제공업","유통관련업","","","밤의 제왕(20대), 화유(20대), 회오리 포커(20대), 손오공 포커(20대), 용천(40대),대해왕(20대), 신의 폭풍(40대)","270.2","","","","","","","","","","","","","","","","","","","146","","청소년이용불가","","","","",
"849","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000034","20011219","","03","폐업","03","폐업","20070612","","","","554-5646","","607834","부산광역시 동래구 온천동 473-11번지","부산광역시 동래구 온천장로 3  (온천동)","","히트컴퓨터게임장","20070725152943","I","2018-08-31 23:59:59.0","","389208.163015855","192358.232338018","게임제공업","유통관련업","","","","114.08","1","","","","","","","","","","","","","","","","","","","","","","","","",
"850","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000035","20011221","","03","폐업","03","폐업","20021108","","","","503-6951","","607818","부산광역시 동래구 사직동 155-5번지","부산광역시 동래구 중앙대로1267번길 103  (사직동)","","피노키오","20021108150748","I","2018-08-31 23:59:59.0","","388660.092116588","190802.192675167","게임제공업","유통관련업","","","","29.7","1","","","","","","","","","","","","","","","","","","","","","","","","",
"851","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000045","20011222","","03","폐업","03","폐업","20021230","","","","527-7864","","607828","부산광역시 동래구 안락동 429-12번지","부산광역시 동래구 안락로 32  (안락동)","","서원게임장","20030203111721","I","2018-08-31 23:59:59.0","","391226.520916673","191024.550555595","게임제공업","유통관련업","","","","11.7","1","","","","","","","","","","","","","","","","","","","","","","","","",
"852","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000038","20011222","","03","폐업","03","폐업","20050126","","","","521-5451","","607827","부산광역시 동래구 안락동 425-2번지","부산광역시 동래구 반송로 226  (안락동)","","만남게임랜드","20050126112254","I","2018-08-31 23:59:59.0","","391031.054250876","191065.346255647","게임제공업","유통관련업","","","","93.92","1","","","","","","","","","","","","","","","","","","","","","","","","",
"853","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000037","20011222","","03","폐업","03","폐업","20071112","","","","751-2913","","607824","부산광역시 동래구 수안동 353-3번지","부산광역시 동래구 명륜로112번길 90  (수안동)","","21세기게임랜드","20071112174641","I","2018-08-31 23:59:59.0","","390056.198212163","191259.71821628","게임제공업","유통관련업","","","","28.3","1","","","","","","","","","","","","","","","","","","","","","","","","",
"854","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000046","20011222","","03","폐업","03","폐업","20020607","","","","503-4844","","607813","부산광역시 동래구 사직동 141-7번지","","","금호컴퓨터게임장","20030203111648","I","2018-08-31 23:59:59.0","","388816.831555729","191160.792937453","게임제공업","유통관련업","","","","71.4","","1","","","","","","","","","","","","","","","","","","","","","","","",
"855","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000047","20011222","","03","폐업","03","폐업","20021108","","","","522-1159","","607811","부산광역시 동래구 명장동 497-70번지","부산광역시 동래구 반송로 339  (명장동)","","나사게임랜드","20021108150607","I","2018-08-31 23:59:59.0","","391493.685328393","192097.758799556","게임제공업","유통관련업","","","","163.33","","1","","","","","","","","","","","","","","","","","","","","","","","",
"856","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000048","20011222","","03","폐업","03","폐업","20070213","","","","552-3390","","607833","부산광역시 동래구 온천동 210-24번지","부산광역시 동래구 금강공원로 39-1  (온천동)","","마스타게임랜드","20070213155220","I","2018-08-31 23:59:59.0","","389325.608233961","193029.62087806","게임제공업","유통관련업","","","","74.8","1","","","","","","","","","","","","","","","","","","","","","","","","",
"857","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000049","20011222","","03","폐업","03","폐업","20071217","","","","524-4488","","607826","부산광역시 동래구 안락동 470-46번지","부산광역시 동래구 충렬대로459번길 70  (안락동)","","테크노월드게임장","20071217155011","I","2018-08-31 23:59:59.0","","392145.669268628","190762.562416781","게임제공업","유통관련업","","","","101.85","1","","","","","","","","","","","","","","","","","","","","","","","","",
"858","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000002","20011215","","03","폐업","03","폐업","20060411","","","","555-3140","","607804","부산광역시 동래구 명륜동 533-13번지","부산광역시 동래구 명륜로129번길 53  (명륜동)","","경일컴퓨터게임장","20070129110803","I","2018-08-31 23:59:59.0","","389278.998252142","191534.189273769","게임제공업","유통관련업","","","","44.96","1","","","","","","","","","","","","","","","","","","","","","","","","",
"859","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000003","20011215","","03","폐업","03","폐업","20040701","","","","553-7414","","607822","부산광역시 동래구 수안동 4-19번지","부산광역시 동래구 충렬대로218번길 31  (수안동)","","월드게임장","20050113154334","I","2018-08-31 23:59:59.0","","389666.124419329","191015.536708872","게임제공업","유통관련업","","","","156.2","2","","","","","","","","","","","","","","","","","","","","","","","","",
"860","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000004","20011215","","03","폐업","03","폐업","20071217","","","","502-2770","","607815","부산광역시 동래구 사직동 26-11번지","부산광역시 동래구 사직북로47번길 7  (사직동)","","게임월드 오락실","20071217154824","I","2018-08-31 23:59:59.0","","387469.830886167","190841.507562321","게임제공업","유통관련업","","","","61.06","","1","","","","","","","","","","","","","","","","","","","","","","","",
"861","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000005","20011215","","03","폐업","03","폐업","20020227","","","","-","","607815","부산광역시 동래구 사직동 26-18번지","부산광역시 동래구 사직북로 41  (사직동)","","게임월드오락실","20021018125445","I","2018-08-31 23:59:59.0","","387514.42559744","190839.129242849","게임제공업","유통관련업","","","","77.6","","1","","","","","","","","","","","","","","","","","","","","","","","",
"862","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000006","20011215","","03","폐업","03","폐업","20071217","","","","553-1731","","607800","부산광역시 동래구 낙민동 259-1번지","부산광역시 동래구 충렬대로255번길 20  (낙민동)","","지구컴퓨터게임장","20071217154728","I","2018-08-31 23:59:59.0","","390109.792031587","191133.599919627","게임제공업","유통관련업","","","","145.1","2","","","","","","","","","","","","","","","","","","","","","","","","",
"863","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000007","20011217","","03","폐업","03","폐업","20071217","","","","526-6552","","607830","부산광역시 동래구 안락동 630-60번지","부산광역시 동래구 온천천로437번길 30  (안락동)","","스타컴퓨터게임랜드","20071217155035","I","2018-08-31 23:59:59.0","","391335.963524437","190219.676753034","게임제공업","유통관련업","","","","86.62","1","","","","","","","","","","","","","","","","","","","","","","","","",
"864","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000008","20011217","","03","폐업","03","폐업","20021226","","","","555-2798","","607833","부산광역시 동래구 온천동 212-27번지","부산광역시 동래구 금강공원로 26  (온천동)","","럭키게임랜드","20030102134147","I","2018-08-31 23:59:59.0","","389486.39150946","193085.39153264","게임제공업","유통관련업","","","","95.18","1","","","","","","","","","","","","","","","","","","","","","","","","",
"865","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000043","20011222","","03","폐업","03","폐업","20060307","","","","503-770","","607813","부산광역시 동래구 사직동 141-29번지","부산광역시 동래구 여고북로 178-4  (사직동)","","선아게임장","20070129110715","I","2018-08-31 23:59:59.0","","388851.689532192","191186.891995237","게임제공업","유통관련업","","","","30.15","1","","","","","","","","","","","","","","","","","","","","","","","","",
"866","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000042","20011222","","03","폐업","03","폐업","20050314","","","","501-3449","","607815","부산광역시 동래구 사직동 79-5번지","부산광역시 동래구 사직북로19번길 41  (사직동)","","왕자게임장","20050314130146","I","2018-08-31 23:59:59.0","","387397.432158538","190580.441652685","게임제공업","유통관련업","","","","132.6","","1","","","","","","","","","","","","","","","","","","","","","","","",
"867","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000044","20011222","","03","폐업","03","폐업","20020615","","","","503-2726","","607839","부산광역시 동래구 온천동 1276-1번지","부산광역시 동래구 아시아드대로 249  (온천동)","","뉴월드게임랜드","20030203111410","I","2018-08-31 23:59:59.0","","388262.079327062","191608.545648938","게임제공업","유통관련업","","","","93.9","1","","","","","","","","","","","","","","","","","","","","","","","","",
"868","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000013","20011217","","03","폐업","03","폐업","20071217","","","","524-8321","","607809","부산광역시 동래구 명장동 145-11번지","부산광역시 동래구 명안로86번길 39  (명장동)","","명장게임장","20071217154945","I","2018-08-31 23:59:59.0","","391773.812069345","191464.349311874","게임제공업","유통관련업","","","","31.75","1","","","","","","","","","","","","","","","","","","","","","","","","",
"869","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000016","20011217","","03","폐업","03","폐업","20020313","","","","524-3231","","607809","부산광역시 동래구 명장동 133-18번지","부산광역시 동래구 명안로 85  (명장동)","","용가리게임장","20021018125445","I","2018-08-31 23:59:59.0","","391571.148218419","191471.997206166","게임제공업","유통관련업","","","","138.23","","1","","","","","","","","","","","","","","","","","","","","","","","",
"870","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000019","20011219","","03","폐업","03","폐업","20050419","","","","558-2633","","607824","부산광역시 동래구 수안동 275-1번지","부산광역시 동래구 충렬대로253번길 7  (수안동)","","SUN게임장","20050420103130","I","2018-08-31 23:59:59.0","","389973.081397836","191143.890373515","게임제공업","유통관련업","","","","66.13","1","","","","","","","","","","","","","","","","","","","","","","","","",
"871","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000022","20011219","","03","폐업","03","폐업","20071128","","","","527-6183","","607825","부산광역시 동래구 안락동 245-78번지","부산광역시 동래구 연안로51번길 45  (안락동)","","한진게임장","20071127165601","I","2018-08-31 23:59:59.0","","391668.125137306","190240.183459824","게임제공업","유통관련업","","","","72.08","","1","","","","","","","","","","","","","","","","","","","","","","","",
"872","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000026","20011219","","03","폐업","03","폐업","20031101","","","","505-5226","","607841","부산광역시 동래구 온천동 1248-11번지","부산광역시 동래구 아시아드대로 233-1  (온천동)","","장게임랜드","20071015145251","I","2018-08-31 23:59:59.0","","388182.682622102","191476.365916185","게임제공업","유통관련업","","","","72.54","1","","","","","","","","","","","","","","","","","","","","","","","","",
"873","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000010","20011217","","03","폐업","03","폐업","20071128","","","","527-282","","607825","부산광역시 동래구 안락동 599-27번지","부산광역시 동래구 충렬대로428번가길 6  (안락동)","","현대게임랜드","20071127165536","I","2018-08-31 23:59:59.0","","391628.121625249","190448.904348535","게임제공업","유통관련업","","","","74.5","1","","","","","","","","","","","","","","","","","","","","","","","","",
"874","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000015","20011217","","03","폐업","03","폐업","20070713","","","","504-2157","","607841","부산광역시 동래구 온천동 1248-3번지","부산광역시 동래구 아시아드대로 241  (온천동)","","환게임랜드","20070713112606","I","2018-08-31 23:59:59.0","","388219.677586034","191545.434738046","게임제공업","유통관련업","","","","167.8","1","","","","","","","","","","","","","","","","","","","","","","","","",
"875","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000017","20011217","","03","폐업","03","폐업","20070103","","","","524-1377","","607808","부산광역시 동래구 명장동 62-19번지","부산광역시 동래구 반송로 274  (명장동)","","스피드게임장","20070103162341","I","2018-08-31 23:59:59.0","","391292.788765544","191459.462825103","게임제공업","유통관련업","","","","66.34","1","","","","","","","","","","","","","","","","","","","","","","","","",
"876","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000018","20011217","","03","폐업","03","폐업","20071217","","","","521-3270","","607809","부산광역시 동래구 명장동 489-24번지","부산광역시 동래구 반송로 348  (명장동)","","백조컴퓨터게임랜드","20071217154912","I","2018-08-31 23:59:59.0","","391582.347823512","192103.438989579","게임제공업","유통관련업","","","","109.95","1","","","","","","","","","","","","","","","","","","","","","","","","",
"877","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000025","20011219","","03","폐업","03","폐업","20071128","","","","503-8770","","607842","부산광역시 동래구 온천동 1421-8번지","부산광역시 동래구 미남로 133  (온천동)","","황제게임장","20071127165145","I","2018-08-31 23:59:59.0","","388377.498211143","191601.037282421","게임제공업","유통관련업","","","","130.5","2","","","","","","","","","","","","","","","","","","","","","","","","",
"878","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000021","20011219","","03","폐업","03","폐업","20060724","","","","503-4383","","607813","부산광역시 동래구 사직동 158-27번지","부산광역시 동래구 중앙대로1267번길 39  (사직동)","","종합게임장","20070129111427","I","2018-08-31 23:59:59.0","","388959.311324579","190899.525095478","게임제공업","유통관련업","","","","67.79","1","","","","","","","","","","","","","","","","","","","","","","","","",
"879","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000028","20011219","","03","폐업","03","폐업","20040217","","","","521-2560","","607829","부산광역시 동래구 안락동 756-55번지","부산광역시 동래구 안연로 94  (안락동)","","드림월드컴퓨터게임장","20050113153625","I","2018-08-31 23:59:59.0","","391004.68701","190502.040825831","게임제공업","유통관련업","","","","172.42","1","","","","","","","","","","","","","","","","","","","","","","","","",
"880","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000023","20011219","","03","폐업","03","폐업","20070126","","","","558-3436","","607837","부산광역시 동래구 온천동 1407-24번지","부산광역시 동래구 우장춘로4번길 33  (온천동)","","만남게임장","20070129110432","I","2018-08-31 23:59:59.0","","388634.436140265","191821.05608587","게임제공업","유통관련업","","","","82.64","1","","","","","","","","","","","","","","","","","","","","","","","","",
"881","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000031","20011219","","03","폐업","03","폐업","20060303","","","","558-2051","","607824","부산광역시 동래구 수안동 368-5번지","부산광역시 동래구 명륜로112번길 82  (수안동)","","대명컴퓨터게임장","20070129110628","I","2018-08-31 23:59:59.0","","390007.535954186","191271.008747193","게임제공업","유통관련업","","","","66.9","1","","","","","","","","","","","","","","","","","","","","","","","","",
"882","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000014","20011217","","03","폐업","03","폐업","20030507","","","","556-3831","","607806","부산광역시 동래구 명륜동 673번지","","","동아게임장","20030611114810","I","2018-08-31 23:59:59.0","","","","게임제공업","유통관련업","","","","58.53","1","","","","","","","","","","","","","","","","","","","","","","","","",
"883","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000020","20011219","","03","폐업","03","폐업","20040521","","","","527-7997","","607807","부산광역시 동래구 명장동 300-78번지","부산광역시 동래구 명서로 158  (명장동)","","테크노게임랜드","20050113154151","I","2018-08-31 23:59:59.0","","391373.243923149","191993.313781492","게임제공업","유통관련업","","","","94.25","1","","","","","","","","","","","","","","","","","","","","","","","","",
"884","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000012","20011217","","03","폐업","03","폐업","20040308","","","","525-5056","","607829","부산광역시 동래구 안락동 633-27번지","부산광역시 동래구 안연로 64  (안락동)","","아마존게임장","20050113153857","I","2018-08-31 23:59:59.0","","391125.558506239","190228.953209521","게임제공업","유통관련업","","","","219.5","1","","","","","","","","","","","","","","","","","","","","","","","","",
"885","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000024","20011219","","03","폐업","03","폐업","20021108","","","","555-9405","","607831","부산광역시 동래구 온천동 151-40번지 153,42","","","현대게임장","20021108150713","I","2018-08-31 23:59:59.0","","389737.860891717","193397.349186195","게임제공업","유통관련업","","","","95.67","1","","","","","","","","","","","","","","","","","","","","","","","","",
"886","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000027","20011219","","03","폐업","03","폐업","20050616","","","","553-4151","","607853","부산광역시 동래구 명륜동 676-23번지","부산광역시 동래구 명륜로 188  (명륜동)","","금정컴퓨터게임장","20050616162001","I","2018-08-31 23:59:59.0","","389592.714277795","192137.542966159","게임제공업","유통관련업","","","","30.63","","1","","","","","","","","","","","","","","","","","","","","","","","",
"887","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000029","20011219","","03","폐업","03","폐업","20020227","","","","-","","607829","부산광역시 동래구 안락동 633-1번지","부산광역시 동래구 안남로 62  (안락동)","","쟈이안트II","20021018125445","I","2018-08-31 23:59:59.0","","391088.509065661","190314.968600247","게임제공업","유통관련업","","","","90","1","","","","","","","","","","","","","","","","","","","","","","","","",
"888","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000009","20011217","","03","폐업","03","폐업","20030110","","","","553-6654","","607833","부산광역시 동래구 온천동 212-7번지","부산광역시 동래구 금강공원로 24  (온천동)","","월드게임랜드","20030203100305","I","2018-08-31 23:59:59.0","","389504.205839234","193078.829031202","게임제공업","유통관련업","","","","288.2","2","","","","","","","","","","","","","","","","","","","","","","","","",
"889","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000030","20011219","","03","폐업","03","폐업","20060823","","","","506-5508","","607817","부산광역시 동래구 사직동 101-33번지","부산광역시 동래구 여고로 7  (사직동)","","아카데미게임랜드","20070129111552","I","2018-08-31 23:59:59.0","","387986.039542962","190408.705930476","게임제공업","유통관련업","","","","177.6","1","","","","","","","","","","","","","","","","","","","","","","","","",
"890","일반게임제공업","03_05_06_P","3300000","CDFF2241012001000040","20011222","","03","폐업","03","폐업","20050425","","","","553-6146","","607835","부산광역시 동래구 온천동 731-1번지","부산광역시 동래구 충렬대로107번길 75  (온천동)","","무궁화오락실","20050425123327","I","2018-08-31 23:59:59.0","","388701.605927913","192073.786888497","게임제공업","유통관련업","","","","37.7","1","","","","","","","","","","","","","","","","","","","","","","","","",
