"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","유통전문판매업","07_22_17_P","3250000","3250000-113-2020-00006","20200831","","01","영업/정상","01","영업","","","","","051 407 5010","","600013","부산광역시 중구 중앙동3가 1 부산우체국","부산광역시 중구 중앙대로 63, 부산우체국 12층 (중앙동3가)","48931","퍼플오션인터내셔널 주식회사","20200831105518","I","2020-09-02 00:23:13.0","유통전문판매업","385561.650139456","180152.738082365","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"12","유통전문판매업","07_22_17_P","3250000","3250000-113-2021-00004","20210826","","01","영업/정상","01","영업","","","","","070 48003990","20.00","600110","부산광역시 중구 영주동 280-9 2층","부산광역시 중구 영주로12번길 16, 2층 (영주동)","48915","주식회사 이런식","20210826161710","I","2021-08-28 00:22:50.0","유통전문판매업","385137.455464889","180956.525788922","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","8","","","",
"13","유통전문판매업","07_22_17_P","3250000","3250000-113-2021-00003","20210818","","01","영업/정상","01","영업","","","","","051 896 8482","45.00","600803","부산광역시 중구 보수동1가 144-4","부산광역시 중구 대청로 71, 7층 (보수동1가)","48967","(주)에스엔케이마린","20210818173727","I","2021-08-20 00:22:50.0","유통전문판매업","384805.684033619","180124.151745194","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","21","","","",
"14","유통전문판매업","07_22_17_P","3250000","3250000-113-2021-00002","20210614","","01","영업/정상","01","영업","","","","","051 466 7118","","600804","부산광역시 중구 부평동1가 19-2","부산광역시 중구 중구로43번길 19-1, 2층 (부평동1가)","48978","장우손부산어묵","20210702133024","U","2021-07-04 02:40:00.0","유통전문판매업","384727.106017327","179942.953841515","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"15","유통전문판매업","07_22_17_P","3250000","3250000-113-2021-00001","20210607","","01","영업/정상","01","영업","","","","","","47.00","600815","부산광역시 중구 중앙동4가 33-2","부산광역시 중구 대청로141번길 14, 2층 (중앙동4가)","48930","부울경에스이네트워크협동조합","20210607092220","I","2021-06-09 00:22:55.0","유통전문판매업","385502.142383042","180228.118407277","유통전문판매업","","","","","","","","","","","자가","","","N","47","","","",
"16","유통전문판매업","07_22_17_P","3250000","3250000-113-2015-00005","20151218","","01","영업/정상","01","영업","","","","","051 466 5168","328.20","600814","부산광역시 중구 중앙동4가 17-7","부산광역시 중구 대청로155번길 6, 2층 (중앙동4가)","48941","(주)청운플러스","20181001170436","U","2018-10-03 02:36:05.0","유통전문판매업","385688.912554323","180165.79651993","유통전문판매업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","","",
"17","유통전문판매업","07_22_17_P","3250000","3250000-113-2019-00008","20190218","","01","영업/정상","01","영업","","","","","","50.58","600074","부산광역시 중구 부평동4가 32-3","부산광역시 중구 흑교로21번길 26-1, 2층 (부평동4가)","48973","에버프레쉬","20220602114640","U","2022-06-04 02:40:00.0","유통전문판매업","384337.517608351","179931.431480711","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","50.58","","","",
"18","유통전문판매업","07_22_17_P","3250000","3250000-113-2017-00003","20170504","","01","영업/정상","01","영업","","","","","051 248 0039","465.81","600044","부산광역시 중구 남포동4가 37-14","부산광역시 중구 자갈치해안로 70 (남포동4가, 부산시 수협)","48984","부산시 수산업협동조합 판매사업팀","20190328165538","U","2019-03-30 02:40:00.0","유통전문판매업","385277.035967707","179428.106870392","유통전문판매업","","","","","","","","","","","자가","","","N","0","","","",
"19","유통전문판매업","07_22_17_P","3250000","3250000-113-2012-00005","20120925","","01","영업/정상","01","영업","","","","","051 254 3744","90.47","600042","부산광역시 중구 남포동2가 21-1 (3층)","부산광역시 중구 남포길 22-2, 3층 (남포동2가)","48953","모히토인터내셔널","20130314142305","I","2018-08-31 23:59:59.0","유통전문판매업","385147.274749588","179610.28246241","유통전문판매업","","","","","","","0","0","0","0","임대","","","N","4.57","","","",
"20","유통전문판매업","07_22_17_P","3250000","3250000-113-2004-00002","20040426","","01","영업/정상","01","영업","","","","","051 4419574","68.40","600815","부산광역시 중구 중앙동4가 52-29 4층중 2층","부산광역시 중구 해관로 85, 2층 (중앙동4가)","48928","평사리가는길","20161124103852","I","2018-08-31 23:59:59.0","유통전문판매업","385500.638845523","180501.693893169","유통전문판매업","","","","","상수도전용","","0","0","0","0","","","","N","0","","","",
"21","유통전문판매업","07_22_17_P","3250000","3250000-113-2009-00001","20090724","","01","영업/정상","01","영업","","","","","051 2413808","34.71","600022","부산광역시 중구 동광동2가 1-305","부산광역시 중구 광복로97번길 26-2, 305호 (동광동2가)","48955","(주)미리내 인터내셔날","20130912094918","I","2018-08-31 23:59:59.0","유통전문판매업","385473.117196105","179880.976912079","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"22","유통전문판매업","07_22_17_P","3250000","3250000-113-2011-00001","20110621","","01","영업/정상","01","영업","","","","","051 2454521","9.90","600063","부산광역시 중구 신창동3가 17-2","부산광역시 중구 광복로35번길 12-3, 1층 (신창동3가)","48946","해바라기식품","20220616143602","U","2022-06-18 02:40:00.0","유통전문판매업","384934.854674242","179805.179299847","유통전문판매업","","","","","상수도전용","","0","0","0","0","임대","","","N","3.51","","","",
"23","유통전문판매업","07_22_17_P","3250000","3250000-113-2012-00001","20120217","","01","영업/정상","01","영업","","","","","051 2417356","42.48","600802","부산광역시 중구 보수동1가 31-3 (지하1층)","부산광역시 중구 보수북길 29, 지하1층 (보수동1가)","48958","자갈치 어묵","20120323164335","I","2018-08-31 23:59:59.0","유통전문판매업","384490.666164442","180565.842271146","유통전문판매업","","","","","상수도전용","","0","0","0","0","임대","","","N","5.79","","","",
"24","유통전문판매업","07_22_17_P","3250000","3250000-113-2012-00002","20120525","","01","영업/정상","01","영업","","","","","070 41763671","19.62","600806","부산광역시 중구 부평동2가 2 월드밸리","부산광역시 중구 대청로 60, 월드밸리 9층 901일부호 (부평동2가)","48977","우리인터내셔널","20190619151727","U","2019-06-21 02:40:00.0","유통전문판매업","384691.305122868","180070.025389847","유통전문판매업","","","","","상수도전용","","0","0","0","0","자가","","","N","0","","","",
"25","유통전문판매업","07_22_17_P","3250000","3250000-113-2017-00002","20170501","","01","영업/정상","01","영업","","","","","051 245 0413","16.50","600811","부산광역시 중구 영주동 569-1","부산광역시 중구 대영로224번길 3-1, 2층 (영주동)","48922","(주)트루푸드","20170501165359","I","2018-08-31 23:59:59.0","유통전문판매업","385479.559422835","181058.291585277","유통전문판매업","","","","","","","","","","","자가","","","N","16.5","","","",
"26","유통전문판매업","07_22_17_P","3250000","3250000-113-2014-00003","20140825","","01","영업/정상","01","영업","","","","","051 441 2500","300.00","600017","부산광역시 중구 중앙동7가 20-1 롯데몰마트시네마동롯데마트광복점","부산광역시 중구 중앙대로 2, 지하1층 (중앙동7가, 롯데몰마트시네마동롯데마트광복점)","48944","롯데쇼핑(주)롯데마트광복점","20220419161734","U","2022-04-21 02:40:00.0","유통전문판매업","385590.814676765","179553.867031936","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","168","","","",
"27","유통전문판매업","07_22_17_P","3250000","3250000-113-2015-00001","20150323","","01","영업/정상","01","영업","","","","","051 927 1212","28.81","600016","부산광역시 중구 중앙동6가 9-1 광복지하도상가 B동 50호","부산광역시 중구 중앙대로 지하 17, B동 50호 (중앙동6가)","48955","송일품약용버섯","20150409201355","I","2018-08-31 23:59:59.0","유통전문판매업","385670.69094284","179770.553768032","유통전문판매업","","","","","","","","","","","임대","","","N","28.81","","","",
"28","유통전문판매업","07_22_17_P","3250000","3250000-113-2018-00003","20181127","","01","영업/정상","01","영업","","","","","051 15999828","","600082","부산광역시 중구 보수동2가 118-9","부산광역시 중구 대청로35번길 4, 3층 (보수동2가)","48964","그린식품","20181127100210","I","2018-11-29 02:20:02.0","유통전문판매업","384474.073542867","180145.925618631","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"29","유통전문판매업","07_22_17_P","3250000","3250000-113-2018-00002","20181106","","01","영업/정상","01","영업","","","","","051 441 5658","127.40","600024","부산광역시 중구 동광동4가 15-1","부산광역시 중구 대청로 129, 2층 (동광동4가)","48932","주식회사 쏠싸아이엔씨","20181106155744","I","2018-11-08 02:36:55.0","유통전문판매업","385399.354854065","180103.049235569","유통전문판매업","","","","","","","","","","","자가","","","N","0","","","",
"30","유통전문판매업","07_22_17_P","3250000","3250000-113-2022-00004","20220624","","01","영업/정상","01","영업","","","","","","5.56","600816","부산광역시 중구 중앙동4가 83-5 STX","부산광역시 중구 중앙대로 102, 7층 776호 (중앙동4가)","48938","주식회사 씨몬스터","20220624161024","I","2022-06-26 00:22:46.0","유통전문판매업","385606.581749269","180536.052576311","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","5.56","","","",
"31","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00001","20190118","","01","영업/정상","01","영업","","","","","051 256 2775",".00","602030","부산광역시 서구 암남동 762 수산가공선진화단지 B동 203,204호","부산광역시 서구 원양로 1, 수산가공선진화단지 B동 203,204호 (암남동)","49277","(주)양산도에프앤비","20190118111821","I","2019-01-20 02:20:54.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","상수도전용","","","","","","자가","","","N","0","","","",
"32","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00002","20190215","","01","영업/정상","01","영업","","","","","070 82277940","144.38","602816","부산광역시 서구 부민동1가 19-2 2층","부산광역시 서구 구덕로214번길 16, 2층 (부민동1가)","49223","(주)낫띵베럴","20220623102316","U","2022-06-25 02:40:00.0","유통전문판매업","384185.587819756","180153.809187423","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","144.38","","","",
"33","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00003","20190426","","01","영업/정상","01","영업","","","","","","","602803","부산광역시 서구 남부민동 523-37","부산광역시 서구 등대로 123 (남부민동)","49264","(주)우신냉장","20190426140331","I","2019-04-28 02:20:33.0","유통전문판매업","384684.363119167","178002.453600338","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"34","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00004","20190515","","01","영업/정상","01","영업","","","","","","","602831","부산광역시 서구 암남동 29-39 현대가 B101호","부산광역시 서구 성산길 21, B101호 (암남동, 현대가)","49268","올데이","20190515155518","I","2019-05-17 02:20:47.0","유통전문판매업","383725.068251805","177500.330721174","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"35","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00005","20190724","","01","영업/정상","01","영업","","","","","051 265 0877","","602030","부산광역시 서구 암남동 762 수산가공선진화단지 B동 306호","부산광역시 서구 원양로 1, 수산가공선진화단지 B동 306호 (암남동)","49277","삼양씨푸드(주)","20190724141522","I","2019-07-26 02:21:45.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"36","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00006","20190729","","01","영업/정상","01","영업","","","","","","19.00","602030","부산광역시 서구 암남동 761 국제수산물도매시장","부산광역시 서구 원양로 35, 국제수산물도매시장 도매장동 3층 36호 (암남동)","49277","주식회사 미락정푸드","20200422133818","U","2020-04-24 02:40:00.0","유통전문판매업","383370.080547194","175140.099221406","유통전문판매업","","","","","","","","","","","자가","","","N","19","","","",
"37","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00007","20190816","","01","영업/정상","01","영업","","","","","051 243 1225","","602030","부산광역시 서구 암남동 762 수산가공선진화단지 A동 203호","부산광역시 서구 원양로 1, 수산가공선진화단지 A동 203호 (암남동)","49277","(주)이정푸드","20190816132955","I","2019-08-18 02:22:04.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"38","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00011","20191224","","01","영업/정상","01","영업","","","","","051 714 1791","29.70","602803","부산광역시 서구 남부민동 523-29","부산광역시 서구 충무대로 146, 2층 205호 (남부민동)","49264","송원푸드","20200406204501","U","2020-04-08 02:40:00.0","유통전문판매업","384662.733119919","177932.005072506","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"39","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00012","20191227","","01","영업/정상","01","영업","","","","","051 265 8163","260.55","602030","부산광역시 서구 암남동 761 국제수산물도매시장","부산광역시 서구 원양로 35, 국제수산물도매시장 도매장동 3층 (암남동)","49277","(주)덕화푸드","20200406204343","U","2020-04-08 02:40:00.0","유통전문판매업","383370.080547194","175140.099221406","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"40","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00008","20191125","","01","영업/정상","01","영업","","","","","051 909 9229","6.30","602030","부산광역시 서구 암남동 762 수산가공선진화단지","부산광역시 서구 원양로 1, 수산가공선진화단지 B동 4층 407호 (암남동)","49277","(주)동해로씨푸드","20200406204844","U","2020-04-08 02:40:00.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"41","유통전문판매업","07_22_17_P","3260000","3260000-113-2020-00001","20200102","","01","영업/정상","01","영업","","","","","","49.50","602030","부산광역시 서구 암남동 714","부산광역시 서구 원양로 139, 2층 214호 (암남동)","49273","일신수산상사","20200730142834","U","2020-08-01 02:40:00.0","유통전문판매업","383525.438764366","175857.138866271","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"42","유통전문판매업","07_22_17_P","3260000","3260000-113-2020-00002","20200102","","01","영업/정상","01","영업","","","","","051 254 9555","42.90","602030","부산광역시 서구 암남동 721 사조씨푸드(주)물류센타","부산광역시 서구 원양로 71, 사조씨푸드(주)물류센타 15층 1503-1호 (암남동)","49273","주식회사  웰푸드월드","20220526153701","U","2022-05-28 02:40:00.0","유통전문판매업","383218.187027548","175520.650585192","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"43","유통전문판매업","07_22_17_P","3260000","3260000-113-2022-00001","20220328","","01","영업/정상","01","영업","","","","","","18.36","602030","부산광역시 서구 암남동 761 국제수산물도매시장","부산광역시 서구 원양로 35, 국제수산물도매시장 3층 61호 (암남동)","49277","소우푸드","20220328093358","I","2022-03-30 00:22:34.0","유통전문판매업","383370.080547194","175140.099221406","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","18.36","","","",
"44","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00010","20191223","","01","영업/정상","01","영업","","","","","051 283 6808","30.00","602803","부산광역시 서구 남부민동 523-52","부산광역시 서구 충무대로 140, 동양냉장 4층 402호 (남부민동)","49264","(주)더넵툰씨푸드","20220127111627","U","2022-01-29 02:40:00.0","유통전문판매업","384664.43085616","177871.739308163","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"45","유통전문판매업","07_22_17_P","3260000","3260000-113-2020-00004","20200522","","01","영업/정상","01","영업","","","","","","66.00","602030","부산광역시 서구 암남동 762 수산가공선진화단지","부산광역시 서구 원양로 1, 수산가공선진화단지 B동 504호 (암남동)","49277","주식회사 더온푸드","20200617162026","I","2020-06-19 00:23:17.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","상수도전용","","","","","","자가","","","N","0","","","",
"46","유통전문판매업","07_22_17_P","3260000","3260000-113-2018-00005","20180627","","01","영업/정상","01","영업","","","","","","34.00","602030","부산광역시 서구 암남동 762 수산가공선진화단지","부산광역시 서구 원양로 1, 수산가공선진화단지 A동 501호 (암남동)","49277","(주)위스","20200610160659","I","2020-06-12 00:23:18.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"47","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00009","20191213","","01","영업/정상","01","영업","","","","","051 257 9581","26.55","602030","부산광역시 서구 암남동 761 국제수산물도매시장","부산광역시 서구 원양로 35, 국제수산물도매시장 2층 57호 (암남동)","49277","(주)선경푸즈","20200406204622","I","2020-04-08 00:23:21.0","유통전문판매업","383370.080547194","175140.099221406","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"48","유통전문판매업","07_22_17_P","3260000","3260000-113-2021-00005","20211022","","01","영업/정상","01","영업","","","","","","","602800","부산광역시 서구 남부민동 69-7","부산광역시 서구 충무대로225번길 21, 2층 206호 (남부민동)","49256","제이에스에프엔씨","20211022143225","I","2021-10-24 00:22:46.0","유통전문판매업","384433.629904718","178767.725595403","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"49","유통전문판매업","07_22_17_P","3260000","3260000-113-2021-00006","20210916","","01","영업/정상","01","영업","","","","","","","602011","부산광역시 서구 충무동1가 4-5","부산광역시 서구 보수대로 7, 1층 (충무동1가)","49247","바이오슈티칼스","20211028142407","I","2021-10-30 00:22:45.0","유통전문판매업","384579.284410956","179476.213140467","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"50","유통전문판매업","07_22_17_P","3260000","3260000-113-2020-00006","20200724","","01","영업/정상","01","영업","","","","","051 244 5228","","602801","부산광역시 서구 남부민동 689-4","부산광역시 서구 충무대로 234, 103호 (남부민동)","49255","오션트레이딩 주식회사","20200724151341","I","2020-07-26 00:23:15.0","유통전문판매업","384566.48631262","178809.387105856","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"51","유통전문판매업","07_22_17_P","3260000","3260000-113-2020-00005","20200630","","01","영업/정상","01","영업","","","","","051 231 5515","100.00","602030","부산광역시 서구 암남동 762 수산가공선진화단지","부산광역시 서구 원양로 1, 수산가공선진화단지 B동 303호 (암남동)","49277","(주)해청수산","20200630112028","I","2020-07-02 00:23:26.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","","","","","","","자가","","","N","100","","","",
"52","유통전문판매업","07_22_17_P","3260000","3260000-113-2021-00004","20210528","","01","영업/정상","01","영업","","","","","","145.52","602800","부산광역시 서구 남부민동 69-7","부산광역시 서구 충무대로225번길 21 (남부민동)","49256","형제수산","20210528171731","I","2021-05-30 00:22:55.0","유통전문판매업","384433.629904718","178767.725595403","유통전문판매업","","","","","","","","","","","자가","","","N","0","","","",
"53","유통전문판매업","07_22_17_P","3260000","3260000-113-2021-00003","20210527","","01","영업/정상","01","영업","","","","","","","602082","부산광역시 서구 부용동2가 72-13","부산광역시 서구 고운들로 54-7, 지하1층 (부용동2가)","49233","필승푸드SVF(surevictoryfood)","20220221120605","U","2022-02-23 02:40:00.0","유통전문판매업","383908.443855821","180469.64662146","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"54","유통전문판매업","07_22_17_P","3260000","3260000-113-2019-00013","20190417","","01","영업/정상","01","영업","","","","","","18.52","602030","부산광역시 서구 암남동 761 국제수산물도매시장","부산광역시 서구 원양로 35, 국제수산물도매시장 도매장동 2층 3호 (암남동)","49277","한수위","20200917114644","I","2020-09-19 00:23:12.0","유통전문판매업","383370.080547194","175140.099221406","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"55","유통전문판매업","07_22_17_P","3260000","3260000-113-2020-00007","20201027","","01","영업/정상","01","영업","","","","","","","602030","부산광역시 서구 암남동 762 수산가공선진화단지","부산광역시 서구 원양로 1, 수산가공선진화단지 A동 623호 (암남동)","49277","주식회사 아이씨인터네셔날","20201027153233","I","2020-10-29 00:23:30.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"56","유통전문판매업","07_22_17_P","3260000","3260000-113-2020-00008","20201106","","01","영업/정상","01","영업","","","","","051 714 1907","","602030","부산광역시 서구 암남동 716","부산광역시 서구 원양로 125, 8층 (암남동)","49273","한나씨푸드(주)","20220518142848","U","2022-05-20 02:40:00.0","유통전문판매업","383539.602429996","175767.563913389","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"57","유통전문판매업","07_22_17_P","3260000","3260000-113-2020-00009","20201109","","01","영업/정상","01","영업","","","","","","","602030","부산광역시 서구 암남동 762 수산가공선진화단지","부산광역시 서구 원양로 1, 수산가공선진화단지 A동 503호 (암남동)","49277","(주)베를린팩토리","20201109142647","I","2020-11-11 00:23:08.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","","","","","","","","","","N","0","","","",
"58","유통전문판매업","07_22_17_P","3260000","3260000-113-2021-00002","20210413","","01","영업/정상","01","영업","","","","","051 241 4256","49.60","602833","부산광역시 서구 암남동 620-29","부산광역시 서구 원양로 105, 원양프라자 207호 (암남동)","49273","(주)신해물산","20210413165510","I","2021-04-15 00:22:57.0","유통전문판매업","383518.040204105","175580.741380931","유통전문판매업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"59","유통전문판매업","07_22_17_P","3260000","3260000-113-2021-00001","20210405","","01","영업/정상","01","영업","","","","","","80.98","602030","부산광역시 서구 암남동 762 수산가공선진화단지","부산광역시 서구 원양로 1, 수산가공선진화단지 B동 611호 (암남동)","49277","(주)에바다수산","20210405173202","I","2021-04-07 00:22:58.0","유통전문판매업","383449.669961635","174683.069423816","유통전문판매업","","","","","","","","","","","자가","","","N","0","","","",
"60","유통전문판매업","07_22_17_P","3260000","3260000-113-2010-00002","20100222","","01","영업/정상","01","영업","","","","","051 244 8768","115.70","602833","부산광역시 서구 암남동 620-29 원양프라자 407호","부산광역시 서구 원양로 105, 407호 (암남동, 원양프라자)","49273","(주)정해코퍼레이션","20120517112748","I","2018-08-31 23:59:59.0","유통전문판매업","383518.040204105","175580.741380931","유통전문판매업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"61","유통전문판매업","07_22_17_P","3260000","3260000-113-2010-00003","20101026","","01","영업/정상","01","영업","","","","","051 294 1493","132.00","602030","부산광역시 서구 암남동 714","부산광역시 서구 원양로 139, 보성냉장 211호 (암남동)","49273","(주)신해수산","20210317160323","U","2021-03-19 02:40:00.0","유통전문판매업","383525.438764366","175857.138866271","유통전문판매업","","","","","","","0","0","0","0","","","","N","0","","","",
