"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"11","공연장","03_06_01_P","3270000","CDFE1230001997000001","19970308","","03","폐업","03","폐업","20141223","","","","631-0660","","601720","부산광역시 동구 범일동 825-3번지 눌원빌딩 지하1층","부산광역시 동구 자성로 134 (범일동,눌원빌딩 지하1층)","","KRX 아트홀","20150302161354","I","2018-08-31 23:59:59.0","","388138.761908291","183896.968673657","공연장","공연장","일반상업지역","15","아파트지역","","","근린생활시설","15","3","","","","","","","","","","","","","","","","","","","","","","","","","",
"12","공연장","03_06_01_P","3270000","CDFE1230002012000002","20120703","","01","영업/정상","13","영업중","","","","","1600-1602","","601807","부산광역시 동구 범일동 830-9번지 천일고속 지하1층","부산광역시 동구 자성로133번길 10 (범일동,천일고속 지하1층)","","가온아트홀 1관","20200603150232","U","2020-06-05 02:40:00.0","","388140.891260505","184063.252176119","공연장","공연장","","5","","","","문화시설","5","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"13","공연장","03_06_01_P","3270000","CDFE1230002003000001","20030120","","01","영업/정상","13","영업중","","","","","051-630-5200","","","부산광역시 동구 범일동 830-31 부산시민회관","부산광역시 동구 자성로133번길 16, 부산시민회관 (범일동)","48742","부산시민회관 대극장","20220610152132","U","2022-06-12 02:40:00.0","","388143.823411216","184140.578267855","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"14","공연장","03_06_01_P","3270000","CDFE1230002003000002","20030120","","01","영업/정상","13","영업중","","","","","630-5200","","","부산광역시 동구 범일동 830-31 부산시민회관","부산광역시 동구 자성로133번길 16, 부산시민회관 (범일동)","48742","부산시민회관 소극장","20220610151442","U","2022-06-12 02:40:00.0","","388143.823411216","184140.578267855","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","공연장","03_06_01_P","3270000","CDFE1230002012000001","20120703","","01","영업/정상","13","영업중","","","","","1600-1602","","601807","부산광역시 동구 범일동 830-9 천일고속 지하1층","부산광역시 동구 자성로133번길 10 (범일동,천일고속 지하1층)","","가온아트홀 2관","20220110140236","U","2022-01-12 02:40:00.0","","388140.891260505","184063.252176119","공연장","공연장","일반상업지역","5","","","","문화시설","5","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"16","공연장","03_06_01_P","3280000","CDFE1230002009000002","20091014","","01","영업/정상","13","영업중","","","","","419-5561","","606081","부산광역시 영도구 동삼동 516-1번지","부산광역시 영도구 함지로79번길 6 (동삼동)","606809","절영홀(소공연장)","20200121100430","U","2020-01-23 02:40:00.0","","388368.918455131","177053.822821527","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17","공연장","03_06_01_P","3280000","CDFE1230002016000001","20160801","","01","영업/정상","13","영업중","","","","","051-309-1900","","","부산광역시 영도구 동삼동 1156번지","부산광역시 영도구 해양로301번길 45 (동삼동, 국립해양박물관)","49111","국립해양박물관 공연장","20160801184135","I","2018-08-31 23:59:59.0","","389611.717359311","177502.589344059","공연장","공연장","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",
"18","공연장","03_06_01_P","3280000","CDFE1230002009000001","20091014","","01","영업/정상","13","영업중","","","","","419-5561","","606081","부산광역시 영도구 동삼동 516-1번지","부산광역시 영도구 함지로79번길 6 (동삼동)","606809","봉래홀(대공연장)","20200121100537","U","2020-01-23 02:40:00.0","","388368.918455131","177053.822821527","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"19","공연장","03_06_01_P","3290000","CDFE1230002011000001","20110422","","03","폐업","03","폐업","20211202","","","","","","614837","부산광역시 부산진구 부암동 257 롯데키즈마트 4층","부산광역시 부산진구 신천대로 241 (부암동, 롯데키즈마트 4층)","614837","레미어린이극장","20211206154750","U","2021-12-08 02:40:00.0","","386646.262710145","186822.941472238","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"20","공연장","03_06_01_P","3290000","CDFE1230002012000001","20121218","","03","폐업","03","폐업","20160304","","","","808-0204","","614876","부산광역시 부산진구 부전동 467-1번지","부산광역시 부산진구 부전로 94 (부전동)","614876","리이브콘서트홀 오즈","20160304175736","I","2018-08-31 23:59:59.0","","387175.586671612","186301.987408465","공연장","공연장","일반상업지역","5","","","","근린생활시설","4","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"21","공연장","03_06_01_P","3290000","CDFE1230002014000001","20141124","","03","폐업","03","폐업","20210120","","","","051-626-3037","","614827","부산광역시 부산진구 범천동 846-18","부산광역시 부산진구 범일로 148, 10층 (범천동)","614827","부산 춤공간 Shin","20210121090919","U","2021-01-23 02:40:00.0","","387638.901137364","184613.643289529","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"22","공연장","03_06_01_P","3290000","CDFE1230002003000001","20030104","","03","폐업","03","폐업","20160309","","","","051-810-5600","","614847","부산광역시 부산진구 부전동 503-15번지","부산광역시 부산진구 가야대로 772 (부전동)","614847","롯데아트홀","20160309182218","I","2018-08-31 23:59:59.0","","387271.299492377","186099.137533193","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"23","공연장","03_06_01_P","3290000","CDFE1230002010000001","20100126","","03","폐업","03","폐업","20190221","","","","804-2256","","","부산광역시 부산진구 부전동 217-1번지","부산광역시 부산진구 중앙대로692번길 38, 지하2층 (부전동)","47296","AN아트홀 서면","20190225110816","U","2019-02-27 02:40:00.0","","387752.547567261","185839.333877801","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"24","공연장","03_06_01_P","3290000","CDFE1230002022000001","20220308","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 663-7 지하1층","부산광역시 부산진구 서전로37번길 14-1, 지하1층 (전포동)","47247","전포와일드클럽","20220308175623","I","2022-03-10 00:22:36.0","","388014.99032019","186309.668968399","공연장","공연장","","0","","","","근린생활시설","1","3","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"25","공연장","03_06_01_P","3290000","CDFE1230002009000001","20090310","","01","영업/정상","13","영업중","","","","","811-0114","","614861","부산광역시 부산진구 연지동 219-2","부산광역시 부산진구 국악로 2 (연지동)","614861","국립부산국악원 연악당","20211025113643","U","2021-10-27 02:40:00.0","","387082.032560037","187755.256289444","공연장","공연장","주거지역","0","주택가주변","","","문화시설","4","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"26","공연장","03_06_01_P","3290000","CDFE1230002009000002","20090310","","01","영업/정상","13","영업중","","","","","811-0114","","614861","부산광역시 부산진구 연지동 219-2","부산광역시 부산진구 국악로 2 (연지동)","614861","국립부산국악원 예지당","20211025113353","U","2021-10-27 02:40:00.0","","387082.032560037","187755.256289444","공연장","공연장","주거지역","","주택가주변","","","문화시설","4","2","","","","","","","","","","","","","","","","","","","","","","","","","",
"27","공연장","03_06_01_P","3290000","CDFE1230002021000001","20210910","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 개금동 540-195","부산광역시 부산진구 엄광로 52-1 (개금동)","47388","예림소극장","20210914104619","U","2021-09-16 02:40:00.0","","384180.147087903","185077.03970334","공연장","공연장","","0","","","","","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"28","공연장","03_06_01_P","3290000","CDFE1230002020000001","20201217","","01","영업/정상","13","영업중","","","","","051-809-5555","","","부산광역시 부산진구 부전동 521-1 KT&G 상상마당부산","부산광역시 부산진구 서면로 39, KT&G 상상마당부산 3층 (부전동)","47288","KT&G상상마당부산 라이브홀","20201217115637","I","2020-12-19 00:23:16.0","","387394.967970419","185837.316568408","공연장","공연장","","2","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",
"29","공연장","03_06_01_P","3290000","CDFE1230002009000003","20091218","","04","취소/말소/만료/정지/중지","35","직권말소","20160420","","","","922-4545","","614772","부산광역시 부산진구 전포동 668-1번지 6층","부산광역시 부산진구 동천로 92, 6층 (전포동)","614772","솜사탕아트홀 1관","20160420104552","I","2018-08-31 23:59:59.0","","387920.292112964","186157.316240551","공연장","공연장","일반상업지역","9","","","","문화시설","7","2","","","","","","","","","","","","","","","","","","","","","","","","","",
"30","공연장","03_06_01_P","3290000","CDFE1230002009000004","20091218","","04","취소/말소/만료/정지/중지","35","직권말소","20160420","","","","922-4545","","614772","부산광역시 부산진구 전포동 668-1번지 6층","부산광역시 부산진구 동천로 92, 6층 (전포동)","614772","솜사탕아트홀 2관","20160420104532","I","2018-08-31 23:59:59.0","","387920.292112964","186157.316240551","공연장","공연장","일반상업지역","9","","","","","7","2","","","","","","","","","","","","","","","","","","","","","","","","","",
"31","공연장","03_06_01_P","3300000","CDFE1230002011000001","20110816","","03","폐업","03","폐업","20140418","","","","504-2544","","607818","부산광역시 동래구 사직동 129-14번지 (지하1층)","부산광역시 동래구 여고로 61 (사직동,(지하1층))","","미리내소극장","20140421112936","I","2018-08-31 23:59:59.0","","388502.134514259","190530.121156756","공연장","공연장","","","","","","근린생활시설","","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"32","공연장","03_06_01_P","3300000","CDFE1230002018000002","20180710","","01","영업/정상","13","영업중","","","","","051)505-5995","","","부산광역시 동래구 온천동 1243-21번지 글로빌교육원","부산광역시 동래구 사직북로48번길 162, 글로빌교육원 1층 (온천동)","47849","글로빌아트홀","20180710164838","I","2018-08-31 23:59:59.0","","387903.445163324","191530.803588092","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"33","공연장","03_06_01_P","3300000","CDFE1230001999000002","19991218","","01","영업/정상","13","영업중","","","","","","","607803","부산광역시 동래구 명륜동 137","부산광역시 동래구 문화로 80 (명륜동)","607803","동래문화회관 대극장","20220119131020","U","2022-01-21 02:40:00.0","","390249.59997112","192305.314316545","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"34","공연장","03_06_01_P","3300000","CDFE1230002003000001","20030807","","01","영업/정상","13","영업중","","","","","051)554-8411","","607803","부산광역시 동래구 명륜동 137","부산광역시 동래구 문화로 80 (명륜동)","607803","동래문화회관 소극장","20220119131530","U","2022-01-21 02:40:00.0","","390249.59997112","192305.314316545","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"35","공연장","03_06_01_P","3300000","CDFE1230002013000001","20130702","","01","영업/정상","13","영업중","","","","","051-527-0123","","607834","부산광역시 동래구 온천동 473-8번지 지하2층","부산광역시 동래구 온천장로 7, 지하2층 (온천동)","607834","열린 아트홀","20130702130226","I","2018-08-31 23:59:59.0","","389213.869081665","192394.747506084","공연장","공연장","일반상업지역","8","아파트지역","","","근린생활시설","6","2","","","","","","","","","","","","","","","","","","","","","","","","","",
"36","공연장","03_06_01_P","3300000","CDFE1230002018000001","20180105","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 산 13-3 부산민속예술관","부산광역시 동래구 우장춘로 195-46, 부산민속예술관 (온천동)","47700","송유당","20210503130313","U","2021-05-05 02:40:00.0","","388851.932022501","193448.128534328","공연장","공연장","","3","기타","","","문화시설","3","","","","","","","","","","","","","","","","","","","","","","","","","","",
"37","공연장","03_06_01_P","3300000","CDFE1230002021000001","20211027","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 425-26 태림빌딩","부산광역시 동래구 동래로 3, 태림빌딩 지하2층 (온천동)","47715","루트아르떼 아트홀","20211027163907","I","2021-10-29 00:22:55.0","","389067.526579924","192497.776466511","공연장","공연장","","0","","","","","0","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"38","공연장","03_06_01_P","3310000","CDFE1230002017000001","20170310","","03","폐업","03","폐업","20191025","","","","","","","부산광역시 남구 대연동 73-30번지 지하1층","부산광역시 남구 수영로 지하 313-1, 지하1층 (대연동)","48434","더 무지카 아트홀","20191025163036","U","2019-10-27 02:40:00.0","","391345.890505887","184082.516854848","공연장","공연장","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"39","공연장","03_06_01_P","3310000","CDFE1230002003000001","20030127","","03","폐업","03","폐업","20080331","","","","626-6664","","608812","부산광역시 남구 대연동 965-2번지","부산광역시 남구 유엔평화로76번길 26  (대연동)","","가람공연기획 및 가람아트홀","20081212150615","I","2018-08-31 23:59:59.0","","390688.560676822","182959.289181372","공연장","공연장","일반주거지역","","","","","","7","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"40","공연장","03_06_01_P","3310000","CDFE1230002014000001","20140203","","03","폐업","03","폐업","20170803","","","","070-4618-7232","","608805","부산광역시 남구 대연동 61-6번지","부산광역시 남구 수영로298번길 41 (대연동)","608805","극장 해프닝","20170803123350","I","2018-08-31 23:59:59.0","","391362.566851742","183788.483218561","공연장","공연장","","8","","","","근린생활시설","7","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"41","공연장","03_06_01_P","3310000","CDFE1230002014000003","20140530","","03","폐업","03","폐업","20181221","","","","","","608805","부산광역시 남구 대연동 58-5번지 도성빌딩","부산광역시 남구 용소로13번길 10, 지하1층 (대연동, 도성빌딩)","608805","소극장 축제","20190304115322","U","2019-03-06 02:40:00.0","","391445.142104277","183927.033197768","공연장","공연장","준주거지역","7","","","","근린생활시설","6","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"42","공연장","03_06_01_P","3310000","CDFE1230002008000001","20081113","","03","폐업","03","폐업","20160304","","","","051-621-4005","","608805","부산광역시 남구 대연동 72-7번지 산암빌딩 지하 1층","부산광역시 남구 수영로 298 (대연동,산암빌딩 지하 1층)","","초콜릿 팩토리","20160304151801","I","2018-08-31 23:59:59.0","","391236.731927596","183961.925783646","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"43","공연장","03_06_01_P","3310000","CDFE1230002014000004","20140612","","03","폐업","03","폐업","20171113","","","","051-610-1003","","608804","부산광역시 남구 대연동 55-1번지 21C센추리빌딩 B121호","부산광역시 남구 수영로 312, 지하1층 21호 (대연동, 21C센추리빌딩)","608804","윤형빈소극장","20171113144017","I","2018-08-31 23:59:59.0","","391411.212179843","184052.409245407","공연장","공연장","","","","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"44","공연장","03_06_01_P","3310000","CDFE1230002019000001","20190321","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 문현동 1227-2","부산광역시 남구 전포대로 133, ifc몰 3층 (문현동)","48400","드림씨어터","20220311133050","U","2022-03-13 02:40:00.0","","388150.394268792","185188.729710212","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"45","공연장","03_06_01_P","3310000","CDFE1230002019000002","20190523","","01","영업/정상","13","영업중","","","","","611-8518","","","부산광역시 남구 대연동 1756-27번지 대연역","부산광역시 남구 수영로 지하 242, 대연역 (대연동)","48496","공간 소극장","20191017142423","U","2019-10-19 02:40:00.0","","390451.823578934","183703.687186715","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"46","공연장","03_06_01_P","3310000","CDFE1230002014000005","20140723","","01","영업/정상","13","영업중","","","","","051-852-9161","","608806","부산광역시 남구 대연동 314-24번지","부산광역시 남구 수영로293번길 42, 지하1층 (대연동)","608806","에저또 소극장","20200604105023","U","2020-06-06 02:40:00.0","","391084.51847429","184134.318076566","공연장","공연장","","4","","","","근린생활시설","3","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"47","공연장","03_06_01_P","3310000","CDFE1230002015000001","20150209","","01","영업/정상","13","영업중","","","","","","","608810","부산광역시 남구 대연동 512-1번지","부산광역시 남구 용소로40번길 11 (대연동, 청해빌딩 지하)","608810","나다소극장","20200204093501","U","2020-02-06 02:40:00.0","","391366.340574958","183638.746364195","공연장","공연장","","7","","","","근린생활시설","6","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"48","공연장","03_06_01_P","3310000","CDFE1230002015000002","20151215","","01","영업/정상","13","영업중","","","","","051-607-3380","","","부산광역시 남구 대연동 245-170번지","부산광역시 남구 황령대로319번가길 147, 2층 (대연동)","48427","대동골 문화센터","20181224174929","U","2018-12-26 02:40:00.0","","390289.307482477","185693.218926981","공연장","공연장","","3","아파트지역","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"49","공연장","03_06_01_P","3310000","CDFE1230002018000001","20180111","","01","영업/정상","13","영업중","","","","","051-607-6058","","","부산광역시 남구 대연동 848-4 부산문화회관","부산광역시 남구 유엔평화로76번길 1, 부산문화회관 (대연동)","48534","부산문화회관 챔버홀","20220525091952","U","2022-05-27 02:40:00.0","","390782.920049317","182920.171242687","공연장","공연장","근린상업지역","2","주택가주변","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"50","공연장","03_06_01_P","3310000","CDFE1230002018000002","20180315","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 72-7 산암빌딩","부산광역시 남구 수영로 298, 산암빌딩 지하층 (대연동)","48499","초콜릿팩토리","20220302150932","U","2022-03-04 02:40:00.0","","391236.731927596","183961.925783646","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"51","공연장","03_06_01_P","3310000","CDFE1230002011000001","20110318","","01","영업/정상","13","영업중","","","","","051-631-1377","","608810","부산광역시 남구 대연동 603-7번지","부산광역시 남구 용소로 78 (대연동)","","부산예술회관 공연장","20200611110454","U","2020-06-13 02:40:00.0","","391578.093593372","183311.244479953","공연장","공연장","","5","","","","문화시설","4","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"52","공연장","03_06_01_P","3310000","CDFE1230002003000002","20030103","","01","영업/정상","13","영업중","","","","","607-6055","","608811","부산광역시 남구 대연동 848-4 부산문화회관","부산광역시 남구 유엔평화로76번길 1 (대연동, 부산문화회관)","608811","부산광역시문화회관대극장","20220525092829","U","2022-05-27 02:40:00.0","","390782.920049317","182920.171242687","공연장","공연장","","5","","","","문화시설","3","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"53","공연장","03_06_01_P","3310000","CDFE1230002011000002","20111018","","01","영업/정상","13","영업중","","","","","051-635-4316","","608020","부산광역시 남구 대연동 52-24번지","부산광역시 남구 용소로13번길 36-1 (대연동)","","용천소극장","20190820141801","U","2019-08-22 02:40:00.0","","391563.124659489","183990.702924225","공연장","공연장","일반주거지역","2","학교정화(상대)","","","근린생활시설","2","0","","","","","","","","","","","","","","","","","","","","","","","","","",
"54","공연장","03_06_01_P","3310000","CDFE1230002014000002","20140306","","01","영업/정상","13","영업중","","","","","051-504-2544","","608804","부산광역시 남구 대연동 56-3번지 도경빌딩 7층","부산광역시 남구 용소로13번길 17, 7층 (대연동, 도경빌딩)","608804","하늘바람 소극장","20161220154304","I","2018-08-31 23:59:59.0","","391462.768295671","183975.917107666","공연장","공연장","준주거지역","9","","","","","8","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"55","공연장","03_06_01_P","3310000","CDFE1230002008000002","20081219","","01","영업/정상","13","영업중","","","","","051-621-6669","","608812","부산광역시 남구 대연동 965-2 지하1층","부산광역시 남구 유엔평화로76번길 26 (대연동,지하1층)","","가람아트홀","20210521154157","U","2021-05-23 02:40:00.0","","390688.560676822","182959.289181372","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"56","공연장","03_06_01_P","3310000","CDFE1230002008000003","20081227","","01","영업/정상","13","영업중","","","","","663-5363","","608806","부산광역시 남구 대연동 314-79번지 경성대학교 26호관 1층","부산광역시 남구 수영로 309, 1층 (대연동, 경성대학교 26호관)","608806","예노소극장","20180410171123","I","2018-08-31 23:59:59.0","","391130.360384722","184212.409130411","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"57","공연장","03_06_01_P","3310000","CDFE1230002003000004","20030103","","01","영업/정상","13","영업중","","","","","607-6055","","608811","부산광역시 남구 대연동 848-4 부산문화회관","부산광역시 남구 유엔평화로76번길 1 (대연동, 부산문화회관)","608811","부산문화회관 사랑채극장","20220525144505","U","2022-05-27 02:40:00.0","","390782.920049317","182920.171242687","공연장","공연장","","0","","","","","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"58","공연장","03_06_01_P","3310000","CDFE1230002003000005","20030107","","01","영업/정상","13","영업중","","","","","663-5363","","608806","부산광역시 남구 대연동 314-79번지","부산광역시 남구 수영로 309 (대연동, 경성대학교 콘서트홀)","608806","경성대학교컨서트홀","20180410170807","I","2018-08-31 23:59:59.0","","391130.360384722","184212.409130411","공연장","공연장","","","","","","","5","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"59","공연장","03_06_01_P","3310000","CDFE1230002003000003","20030103","","01","영업/정상","13","영업중","","","","","607-6055","","608811","부산광역시 남구 대연동 848-4 부산문화회관","부산광역시 남구 유엔평화로76번길 1 (대연동, 부산문화회관)","608811","부산광역시문화회관중극장","20220527134856","U","2022-05-29 02:40:00.0","","390782.920049317","182920.171242687","공연장","공연장","","0","","","","","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"60","공연장","03_06_01_P","3310000","CDFE1230002020000001","20200831","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 58-2 한라빌딩","부산광역시 남구 수영로322번길 32, 한라빌딩 지하1층 (대연동)","48512","바이널언더그라운드","20200831163808","I","2020-09-02 00:23:13.0","","391504.135299458","183938.818793118","공연장","공연장","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",
