"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","식품판매업(기타)","07_22_13_P","3260000","3260000-114-2021-00001","20210226","","01","영업/정상","01","영업","","","","","051 2427570","545.93","602808","부산광역시 서구 동대신동1가 392-1 (주)서구대성학원","부산광역시 서구 구덕로 258 (주)서구대성학원 1층 (동대신동1가)","49222","동대마트","20220629171627","U","2022-07-01 02:40:00.0","기타식품판매업","384137.911315489","180621.372386402","기타식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"12","식품판매업(기타)","07_22_13_P","3260000","3260000-114-2009-00001","20091210","","01","영업/정상","01","영업","","","","","051 255 0022","1,510.83","602819","부산광역시 서구 서대신동2가 213-7 외 4필지 2층","부산광역시 서구 대영로 5 (서대신동2가, 2층)","49227","(주)서원유통탑마트서대신점","20220621161745","U","2022-06-23 02:40:00.0","기타식품판매업","383457.799292377","180935.886211899","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"13","식품판매업(기타)","07_22_13_P","3260000","3260000-114-2000-00786","20000124","","01","영업/정상","01","영업","","","","","051 244 1221","1,089.00","602801","부산광역시 서구 남부민동 685 지상1층","부산광역시 서구 충무대로 246 (남부민동, 지상1층)","49254","(주)서원유통탑마트남부민점","20220621141002","U","2022-06-23 02:40:00.0","기타식품판매업","384538.707962085","178936.009572164","기타식품판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"14","식품판매업(기타)","07_22_13_P","3260000","3260000-114-1998-00513","19980822","","01","영업/정상","01","영업","","","","","051 257 0456","638.23","602030","부산광역시 서구 암남동 354-1 ,2,3,4,6","부산광역시 서구 충무대로 8 (암남동)","49269","(주)모두마트","20211129143646","U","2021-12-01 02:40:00.0","기타식품판매업","383870.474584095","177147.052622728","기타식품판매업","0","0","기타","기타","","","0","0","0","0","","","","N","638.23","","","",
"15","식품판매업(기타)","07_22_13_P","3260000","3260000-114-1997-00512","19970113","","01","영업/정상","01","영업","","","","","051 242 2826","335.92","602808","부산광역시 서구 동대신동1가 113-1","부산광역시 서구 대영로 78 (동대신동1가)","49218","세용마트","20220629171343","U","2022-07-01 02:40:00.0","기타식품판매업","384068.256070915","180895.799571889","기타식품판매업","0","0","기타","기타","","0","0","0","0","0","","0","0","N","0","","","",
"16","식품판매업(기타)","07_22_13_P","3260000","3260000-114-2007-00001","20070906","","01","영업/정상","01","영업","","","","","051 242 0805","390.00","602812","부산광역시 서구 동대신동3가 141 금호상가","부산광역시 서구 보수대로242번길 6 (동대신동3가, 금호상가)","49213","케이마트","20220629171425","U","2022-07-01 02:40:00.0","기타식품판매업","383931.314533224","181501.867549058","기타식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"17","식품판매업(기타)","07_22_13_P","3260000","3260000-114-2011-00002","20110826","","01","영업/정상","01","영업","","","","","051 246 4638","512.65","602803","부산광역시 서구 남부민동 654 LG마린타워 1층","부산광역시 서구 충무대로 181 (남부민동, LG마린타워 1층)","49256","축산홈마트","20220629171508","U","2022-07-01 02:40:00.0","기타식품판매업","384515.986951315","178275.156929713","기타식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"18","식품판매업(기타)","07_22_13_P","3270000","3270000-114-2010-00002","20100726","","01","영업/정상","01","영업","","","","","051 466 2112","1,739.33","601829","부산광역시 동구 초량동 393-1","부산광역시 동구 초량로13번길 53 (초량동)","48816","(주)서원유통 탑마트 초량점","20220630164549","U","2022-07-02 02:40:00.0","기타식품판매업","385852.01678925","181637.038371456","기타식품판매업","","","","","","","0","0","0","0","","","","N","44","","","",
"19","식품판매업(기타)","07_22_13_P","3270000","3270000-114-2011-00001","20110801","","01","영업/정상","01","영업","","","","","0514637111","488.82","601839","부산광역시 동구 초량동 1210-6","부산광역시 동구 중앙대로 169 (초량동)","48820","두배로마트","20220607145537","U","2022-06-09 02:40:00.0","기타식품판매업","385747.06854269","181215.206591337","기타식품판매업","","","","","상수도전용","","0","0","0","0","","","","N","0","","","",
"20","식품판매업(기타)","07_22_13_P","3270000","3270000-114-2014-00001","20140225","","01","영업/정상","01","영업","","","","","051 643 7700","566.48","601808","부산광역시 동구 범일동 830-134","부산광역시 동구 조방로16번길 7 (범일동)","48741","농축산마트","20180605155840","I","2018-08-31 23:59:59.0","기타식품판매업","387939.361017382","184193.648292095","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"21","식품판매업(기타)","07_22_13_P","3270000","3270000-114-1995-00167","19950825","","01","영업/정상","01","영업","","","","","051 6671240","352.90","601803","부산광역시 동구 범일동 62-5","부산광역시 동구 범일로 125 (범일동)","48735","주식회사현대백화점","20200429153812","U","2020-05-01 02:40:00.0","기타식품판매업","387539.767677801","184402.96650913","기타식품판매업","0","0","기타","기타","상수도전용","","0","0","0","0","","","","N","0","","","",
"22","식품판매업(기타)","07_22_13_P","3270000","3270000-114-1996-00169","19960705","","01","영업/정상","01","영업","","","","","051 4668336","483.50","601812","부산광역시 동구 수정동 247-6","부산광역시 동구 진성로 19 (수정동)","48781","칸마트","20190311125808","U","2019-03-13 02:40:00.0","기타식품판매업","386539.755092026","183150.563861338","기타식품판매업","0","0","기타","기타","상수도전용","","0","0","0","0","","","","N","0","","","",
"23","식품판매업(기타)","07_22_13_P","3270000","3270000-114-1997-00173","19970501","","01","영업/정상","01","영업","","","","","051 6478564","996.70","601823","부산광역시 동구 좌천동 688-1","부산광역시 동구 고관로 143 (좌천동)","48774","홈플러스수퍼익스프레스좌천점","20210209155535","U","2021-02-11 02:40:00.0","기타식품판매업","386667.501987688","183237.18038787","기타식품판매업","0","0","기타","기타","상수도전용","","0","0","0","0","","","","N","71.6","","","",
"24","식품판매업(기타)","07_22_13_P","3270000","3270000-114-2002-00001","20020103","","01","영업/정상","01","영업","","","","","051 4649550","694.42","601829","부산광역시 동구 초량동 207-15","부산광역시 동구 중앙대로231번길 18 (초량동)","48815","농축산마트","20161214152903","I","2018-08-31 23:59:59.0","기타식품판매업","385920.262476792","181818.584591609","기타식품판매업","","","","","상수도전용","","0","0","0","0","","","","N","0","","","",
"25","식품판매업(기타)","07_22_13_P","3280000","3280000-114-1998-00270","19980908","","01","영업/정상","01","영업","","","","","051 4198000","1,331.60","606062","부산광역시 영도구 봉래동2가 151-1","부산광역시 영도구 대교로14번길 57 (봉래동2가)","49004","홈플러스주식회사 영도점","20210601152740","U","2021-06-03 02:40:00.0","기타식품판매업","386335.809602603","179336.483175744","기타식품판매업","0","0","기타","기타","","","0","0","0","0","","0","0","N","0","","","",
"26","식품판매업(기타)","07_22_13_P","3280000","3280000-114-2006-00001","20060209","","01","영업/정상","01","영업","","","","","051 412 5992","484.48","606042","부산광역시 영도구 영선동2가 1-1 외 2필지","부산광역시 영도구 절영로35번길 56 (영선동2가,외 2필지)","49053","한양대교마트","20151218093924","I","2018-08-31 23:59:59.0","기타식품판매업","386166.413273427","178682.782773502","기타식품판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"27","식품판매업(기타)","07_22_13_P","3280000","3280000-114-1996-00259","19960610","","01","영업/정상","01","영업","","","","","051 4052681","396.00","606080","부산광역시 영도구 동삼동 1123-0 주공상가지하1호(동삼그린힐, 가동)","부산광역시 영도구 상리로 41 (동삼동,주공상가지하1호)","49089","농심가마트","20170414164436","I","2018-08-31 23:59:59.0","기타식품판매업","388577.664510255","178279.998453376","기타식품판매업","0","0","기타","기타","","","0","0","0","0","","0","0","N","0","","","",
"28","식품판매업(기타)","07_22_13_P","3280000","3280000-114-1996-00261","19960621","","01","영업/정상","01","영업","","","","","051418 2103","976.05","606812","부산광역시 영도구 봉래동5가 43-0","부산광역시 영도구 태종로 194 (봉래동5가)","49027","(주)서원유통 탑마트 영도봉래점","20220630150003","U","2022-07-02 02:40:00.0","기타식품판매업","386813.037769935","179163.682231469","기타식품판매업","0","0","기타","기타","","","0","0","0","0","","0","0","N","0","","","",
"29","식품판매업(기타)","07_22_13_P","3280000","3280000-114-2015-00001","20150324","","01","영업/정상","01","영업","","","","","051 418 7991","565.42","606822","부산광역시 영도구 청학동 239 퀸즈팰리스 B01호","부산광역시 영도구 청학로 81, 지하1층 B01호 (청학동, 퀸즈팰리스)","49023","영도센텀마트","20171102151316","I","2018-08-31 23:59:59.0","기타식품판매업","387852.213158856","179359.993983111","기타식품판매업","","","","","","","","","","","","","","N","0","","","",
"30","식품판매업(기타)","07_22_13_P","3280000","3280000-114-2006-00003","20060912","","01","영업/정상","01","영업","","","","","051 3302543","3,258.69","606807","부산광역시 영도구 동삼동 317-8 외 23필지 한나타워 1층","부산광역시 영도구 동삼로 56 (동삼동,외 23필지 한나타워 1층)","49101","(주)서원유통 탑마트 동삼점","20220630150149","U","2022-07-02 02:40:00.0","기타식품판매업","388801.534170119","177450.776987731","기타식품판매업","","","","","상수도전용","","0","0","0","0","","","","N","0","","","",
"31","식품판매업(기타)","07_22_13_P","3280000","3280000-114-2018-00001","20180521","","01","영업/정상","01","영업","","","","","051 413 5577","347.70","606731","부산광역시 영도구 청학동 50-1 원우아파트 상가동 101호","부산광역시 영도구 태종로 393, 상가동 1층 101호 (청학동, 원우아파트)","49010","대교마트","20190805100914","U","2019-08-07 02:40:00.0","기타식품판매업","388345.447211211","178957.407317156","기타식품판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"32","식품판매업(기타)","07_22_13_P","3280000","3280000-114-2021-00003","20210507","","01","영업/정상","01","영업","","","","","051 418 2254","448.35","606801","부산광역시 영도구 남항동1가 224-3 지하1층,지상1층","부산광역시 영도구 절영로49번길 49, 지하1층,지상1층 (남항동1가)","49053","성황리마트 영도점","20210524135422","U","2021-05-26 02:40:00.0","기타식품판매업","386071.176100396","178586.911533838","기타식품판매업","","","","","상수도전용","","0","0","0","0","","","","N","24.75","","","",
"33","식품판매업(기타)","07_22_13_P","3280000","3280000-114-2018-00002","20181026","","01","영업/정상","01","영업","","","","","051 405 9615","321.10","606804","부산광역시 영도구 동삼동 770 신흥하리상가 104,105호","부산광역시 영도구 태종로 759, 신흥하리상가 1층 104,105호 (동삼동)","49125","롯데쇼핑(주) 롯데슈퍼 부산영도점","20220607151052","U","2022-06-09 02:40:00.0","기타식품판매업","389734.839938193","176379.803789436","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"34","식품판매업(기타)","07_22_13_P","3280000","3280000-114-2020-00002","20201217","","01","영업/정상","01","영업","","","","","051 4045432","628.38","606080","부산광역시 영도구 동삼동 1124-7","부산광역시 영도구 함지로 33, 지하2층 (동삼동)","49113","대하마트","20201230134326","U","2021-01-01 02:40:00.0","기타식품판매업","388003.246364472","176705.988881212","기타식품판매업","","","","","","","0","0","0","0","","","","N","5.5","","","",
"35","식품판매업(기타)","07_22_13_P","3280000","3280000-114-2021-00002","20210129","","01","영업/정상","01","영업","","","","","","1,576.83","606808","부산광역시 영도구 동삼동 436","부산광역시 영도구 절영로 531, 1층 (동삼동)","49108","우리마트 동삼점","20210129101916","I","2021-01-31 00:23:03.0","기타식품판매업","389016.879191556","176951.726317049","기타식품판매업","","","","","","","0","0","0","0","","","","N","0","","","",
"36","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2019-00002","20191206","","01","영업/정상","01","영업","","","","","","965.24","614814","부산광역시 부산진구 개금동 527-220","부산광역시 부산진구 엄광로 37, 2층 201호 (개금동)","47321","하나로푸드","20220105165719","U","2022-01-07 02:40:00.0","기타식품판매업","384023.488363392","185116.67579047","기타식품판매업","","","","","","","","","","","자가","","","N","965.24","","","",
"37","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2016-00009","20161128","","01","영업/정상","01","영업","","","","","052 75765589","549.00","614827","부산광역시 부산진구 범천동 844-33","부산광역시 부산진구 범일로154번길 19, 1층 (범천동)","47361","축산두배로마트","20220331120138","I","2022-04-02 00:22:34.0","기타식품판매업","387702.984126962","184696.888361249","기타식품판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","549","","","",
"38","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2020-00001","20200115","","01","영업/정상","01","영업","","","","","051791 0590","495.00","614823","부산광역시 부산진구 당감동 651 파인트리아파트","부산광역시 부산진구 백양순환로 37, 지하1층 B1호 (당감동, 파인트리아파트)","47158","트라웰 당감점","20220608113218","U","2022-06-10 02:40:00.0","기타식품판매업","385134.999956655","187334.978925221","기타식품판매업","","","","","","","","","","","","","","N","495","","","",
"39","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2018-00001","20180822","","01","영업/정상","01","영업","","","","","051 6349800","963.99","614833","부산광역시 부산진구 범천동 1298-9","부산광역시 부산진구 신암로 21, B동 (범천동)","47369","두배로장터","20180822113036","I","2018-08-31 23:59:59.0","기타식품판매업","387258.901350637","184673.758374425","기타식품판매업","","","","","","","","","","","자가","","","N","963.99","","","",
"40","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2016-00003","20160523","","01","영업/정상","01","영업","","","","","051 754 1007","345.37","614846","부산광역시 부산진구 부전동 224-11 외 3필지, 지상1층","부산광역시 부산진구 동천로 49, 지상1층 (부전동)","47296","더마트","20161018143320","I","2018-08-31 23:59:59.0","기타식품판매업","387824.633043979","185727.796744834","기타식품판매업","","","","","","","0","0","0","0","임대","","","N","278.37","","","",
"41","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2016-00004","20160706","","01","영업/정상","01","영업","","","","","051 861 2008","990.15","614854","부산광역시 부산진구 양정동 274-1 지상1층","부산광역시 부산진구 중앙대로969번길 23, 지상1층 (양정동)","47210","홀마트(주)","20160818114502","I","2018-08-31 23:59:59.0","기타식품판매업","388700.021947367","188312.720850723","기타식품판매업","","","","","상수도전용","","0","0","0","0","","","","N","25.92","","","",
"42","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2016-00005","20160802","","01","영업/정상","01","영업","","","","","051 897 9822","378.41","614822","부산광역시 부산진구 당감동 791 지상2층 17호 국제백양아파트상가동","부산광역시 부산진구 백양관문로 104-1, 지상2층 17호 (당감동, 국제백양아파트상가동)","47157","(주)한양스토아백양","20190405145027","U","2019-04-07 02:40:00.0","기타식품판매업","384741.923372529","187364.899359566","기타식품판매업","","","","","상수도전용","","0","0","0","0","임대","","","N","378.41","","","",
"43","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2016-00006","20160810","","01","영업/정상","01","영업","","","","","051 893 4100","480.20","614823","부산광역시 부산진구 당감동 794 지하1층 지하호 백양프른채상가동","부산광역시 부산진구 백양산로53번길 84, 지하1층 지하호 (당감동, 백양푸른채상가동)","47155","한양스토아행복","20200227114723","U","2020-02-29 02:40:00.0","기타식품판매업","384561.358373245","187790.607863418","기타식품판매업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","","",
"44","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2016-00007","20160811","","01","영업/정상","01","영업","","","","","051 802 7522","817.59","614839","부산광역시 부산진구 부암동 385-17 지상1층","부산광역시 부산진구 백양순환로 143, 지상1층 (부암동)","47138","온누리마트","20160829101646","I","2018-08-31 23:59:59.0","기타식품판매업","385914.66568055","187324.433017492","기타식품판매업","","","","","상수도전용","","0","0","0","0","임대","","","N","20.02","","","",
"45","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2016-00008","20161125","","01","영업/정상","01","영업","","","","","051 803 4321","554.62","614865","부산광역시 부산진구 전포동 660-5 외 2필지 지상1층","부산광역시 부산진구 동천로 112, 지상1층 (전포동)","47247","(주)전포두배로마트","20180611112030","I","2018-08-31 23:59:59.0","기타식품판매업","387866.610425522","186336.140475816","기타식품판매업","","","","","상수도전용","","0","0","0","0","임대","","","N","4.94","","","",
"46","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2006-00001","20060313","","01","영업/정상","01","영업","","","","","051 8962777","941.49","614814","부산광역시 부산진구 개금동 540-284 외3필지(축협원마트)","부산광역시 부산진구 복지로 61 (개금동,외3필지(축협원마트))","47388","(주)한양스토아개금","20200226173123","U","2020-02-28 02:40:00.0","기타식품판매업","384074.884873373","185022.061757114","기타식품판매업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
"47","식품판매업(기타)","07_22_13_P","3290000","3290000-114-1997-00541","19970428","","01","영업/정상","01","영업","","","","","051","660.00","614822","부산광역시 부산진구 부암동 500","부산광역시 부산진구 당감로 80 (부암동)","47143","(주)지에스리테일부암점","20160128173712","I","2018-08-31 23:59:59.0","기타식품판매업","385570.015221682","187424.7082035","기타식품판매업","","","기타","기타","","","0","0","0","0","","","","N","0","","","",
"48","식품판매업(기타)","07_22_13_P","3290000","3290000-114-1999-01118","19990816","","01","영업/정상","01","영업","","","","","051 7928722","4,500.00","614868","부산광역시 부산진구 전포동 891-38 외2필지","부산광역시 부산진구 동천로 4 (전포동,외2필지)","47299","홈플러스(주)서면점","20210531170552","U","2021-06-02 02:40:00.0","기타식품판매업","388095.097363087","185326.192499392","기타식품판매업","0","0","기타","기타","","","0","0","0","0","","","","N","0","","","",
"49","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2000-01385","20001229","","01","영업/정상","01","영업","","","","","051 8070120","1,044.00","614872","부산광역시 부산진구 초읍동 275-4","부산광역시 부산진구 새싹로 244 (초읍동)","47124","(주)지에스리테일초읍점","20160128173834","I","2018-08-31 23:59:59.0","기타식품판매업","386532.400526395","188444.325227743","기타식품판매업","0","0","기타","기타","","","0","0","0","0","","","","N","0","","","",
"50","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2014-00002","20140603","","01","영업/정상","01","영업","","","","","051 897 3700","","614817","부산광역시 부산진구 당감동 252-16","부산광역시 부산진구 당감로 14, 1층 (당감동)","47189","에이치와이마트(주)","20140603152318","I","2018-08-31 23:59:59.0","기타식품판매업","385801.022373448","186764.842613991","기타식품판매업","","","","","","","","","","","","","","N","0","","","",
"51","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2006-00003","20060417","","01","영업/정상","01","영업","","","","","051 8669400","624.00","614856","부산광역시 부산진구 양정동 393-12","부산광역시 부산진구 중앙대로 913 (양정동)","47213","더좋은마트","20190702114354","U","2019-07-04 02:40:00.0","기타식품판매업","388496.188739891","187819.07388074","기타식품판매업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
"52","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2006-00004","20060424","","01","영업/정상","01","영업","","","","","051 8019000","2,913.87","614843","부산광역시 부산진구 부전동 53","부산광역시 부산진구 중앙대로783번길 14, 1-3층 (부전동)","47250","(주)농협유통하나로마트부전점","20220308120222","U","2022-03-10 02:40:00.0","기타식품판매업","387835.925160286","186795.116897803","기타식품판매업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
"53","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2007-00001","20070108","","01","영업/정상","01","영업","","","","","051 8026922","762.34","614822","부산광역시 부산진구 부암동 620-6 외2필지","부산광역시 부산진구 백양산로 48 (부암동,외2필지)","47153","한양마트","20120717160732","I","2018-08-31 23:59:59.0","기타식품판매업","385010.438710511","187925.811810403","기타식품판매업","","","","","","","0","0","0","0","자가","0","0","N","0","","","",
"54","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2010-00001","20100224","","01","영업/정상","01","영업","","","","","051 804 9990","663.72","614850","부산광역시 부산진구 부전동 525-1","부산광역시 부산진구 부전로 45 (부전동)","47284","(주)포토피아슈퍼마켓","20160809104238","I","2018-08-31 23:59:59.0","기타식품판매업","387211.600850788","185824.290367464","기타식품판매업","","","","","상수도전용","","","","","","임대","","","N","0","","","",
"55","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2011-00002","20110425","","01","영업/정상","01","영업","","","","","051 608 2500","2,552.00","614837","부산광역시 부산진구 부암동 257 롯데키즈마트부산점(1층)","부산광역시 부산진구 신천대로 241 (부암동,롯데키즈마트부산점(1층))","47187","롯데쇼핑(주)롯데키즈마트부산점","20220426163052","U","2022-04-28 02:40:00.0","기타식품판매업","386646.262710145","186822.941472238","기타식품판매업","","","","","상수도전용","","0","0","0","0","자가","","","N","2552","","","",
"56","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2011-00003","20110718","","01","영업/정상","01","영업","","","","","051 892 9007","878.02","614816","부산광역시 부산진구 당감동 109-4 금호그랜드타운 110~128호(1층)","부산광역시 부산진구 가야대로 635-12 (당감동,금호그랜드타운 110~128호(1층))","47275","JC마트","20110927211720","I","2018-08-31 23:59:59.0","기타식품판매업","385962.216302965","186038.510981912","기타식품판매업","","","","","상수도전용","","0","0","0","0","","","","N","0","","","",
"57","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2012-00001","20120807","","01","영업/정상","01","영업","","","","","051 803 8259","565.90","614860","부산광역시 부산진구 연지동 375-7","부산광역시 부산진구 새싹로 153, 1층 (연지동)","47109","스펀지플러스마트","20220307145033","U","2022-03-10 02:40:00.0","기타식품판매업","386681.935448494","187553.41332463","기타식품판매업","","","","","","","0","0","0","0","","","","N","565.9","","","",
"58","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2012-00002","20120813","","01","영업/정상","01","영업","","","","","051 892 5775","402.72","614811","부산광역시 부산진구 개금동 34 동광빌딩101호일부(지상1층)","부산광역시 부산진구 개금본동로4번길 66 (개금동, 동광빌딩101호일부(지상1층))","47169","이플러스마트개금점","20160115140001","I","2018-08-31 23:59:59.0","기타식품판매업","384510.802352823","186440.714011168","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","402.72","","","",
"59","식품판매업(기타)","07_22_13_P","3290000","3290000-114-2013-00001","20130801","","01","영업/정상","01","영업","","","","","051 808 8220","369.82","614870","부산광역시 부산진구 전포동 875-1","부산광역시 부산진구 중앙대로 792, 1층 (전포동)","47241","보아마트","20181109175711","U","2018-11-11 02:37:23.0","기타식품판매업","387920.855264676","186754.084405418","기타식품판매업","","","","","","","0","0","0","0","","","","N","369.82","","","",
