"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","게임물배급업","03_05_01_P","3290000","CDFF2241122015000003","20151207","","03","폐업","03","폐업","20170331","","","","","","","부산광역시 부산진구 부전동 ***번지","부산광역시 부산진구 중앙대로 ***, *층 ***호~***호호 (부전동, 에이원플라자)","47296","OGN 스튜디오","20170331181332","I","2018-08-31 23:59:59.0","","387598.777340921","185636.701047663","게임물배급업","유통관련업","","","온라인/모바일 게임","195.81","","","","","","","","","","","","","","","","","","","","","","","","","",
"12","게임물배급업","03_05_01_P","3290000","CDFF2241122018000001","20180111","","03","폐업","03","폐업","20210112","","","","","","","부산광역시 부산진구 전포동 ***-* KTS빌딩","부산광역시 부산진구 동천로***번길 **, KTS빌딩 ***-*호 (전포동)","47247","주식회사 씨플레이","20210112180936","U","2021-01-14 02:40:00.0","","388009.552083772","186282.722218954","게임물배급업","유통관련업","8","","게임물 배급","52","1","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"13","게임물배급업","03_05_01_P","3290000","CDFF2241122015000001","20150511","","03","폐업","03","폐업","20181212","","","","","","","부산광역시 부산진구 양정동 ***-**번지","부산광역시 부산진구 양지로**번길 ** (양정동)","47229","라온","20181214174812","U","2018-12-16 02:40:00.0","","388473.461981092","187506.717680638","게임물배급업","유통관련업","5","","모바일","59.4","4","1","","","","","","","","","","","","","","","","","","","","","","","",
"14","게임물배급업","03_05_01_P","3290000","CDFF2241122000000001","20000712","","03","폐업","03","폐업","20151230","","","","051-803-9292","","614866","부산광역시 부산진구 전포동 ***-*번지","부산광역시 부산진구 서전로**번길 **  (전포동)","","오성전자","20151230150849","I","2018-08-31 23:59:59.0","","387998.531432031","186033.2493542","게임물배급업","유통관련업","","","아케이드","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","게임물배급업","03_05_01_P","3290000","CDFF2241122009000002","20090629","","03","폐업","03","폐업","20150420","","","","051-866-4903","","","부산광역시 부산진구 양정동 ***-*번지","부산광역시 부산진구 거제대로**번가길 **  (양정동)","","대왕산업","20150420164927","I","2018-08-31 23:59:59.0","","388372.241194711","187962.231515063","게임물배급업","유통관련업","","","아케이드게임","99","","","","","","","","","","","","","","","","","","","","","","","","","",
"16","게임물배급업","03_05_01_P","3290000","CDFF2241122010000002","20100408","","01","영업/정상","13","영업중","","","","","070-8925-8899","","","부산광역시 부산진구 개금동 ***-***번지 *층","부산광역시 부산진구 엄광로 **  (개금동,*층)","","동명테크","20100408091757","I","2018-08-31 23:59:59.0","","384164.336884139","185077.160858863","게임물배급업","유통관련업","","","소프트웨어개발, 제작","84.24","3","","","","","","","","","","","","","","","","","","","","","","","","",
"17","게임물배급업","03_05_01_P","3290000","CDFF2241122011000001","20110817","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 ***-*번지 시티존오피스텔 ***호","부산광역시 부산진구 동평로***번길 ***  (양정동,시티존오피스텔 ***호)","","오션스카이","20110817151743","I","2018-08-31 23:59:59.0","","388772.534916383","188599.957443776","게임물배급업","유통관련업","","","컴퓨터(프로그램)","34.26","4","","","","","","","","","","","","","","","","","","","","","","","","",
"18","게임물배급업","03_05_01_P","3290000","CDFF2241122011000002","20110920","","01","영업/정상","13","영업중","","","","","851-1110","","","부산광역시 부산진구 양정동 ***-**번지 지상*층","부산광역시 부산진구 거제대로**번가길 **  (양정동,지상*층)","","태성전자","20110920094525","I","2018-08-31 23:59:59.0","","388364.52150663","187980.59766413","게임물배급업","유통관련업","","","컴퓨터및각종오락기(게임기)","46.28","1","","","","","","","","","","","","","","","","","","","","","","","","",
"19","게임물배급업","03_05_01_P","3290000","CDFF2241122011000003","20111114","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 ***-**번지 지*층","부산광역시 부산진구 양지로*번길 *, 지*층 (양정동)","47229","올(ALL)컴","20170322182038","I","2018-08-31 23:59:59.0","","388445.036210354","187549.659640178","게임물배급업","유통관련업","","","컴퓨터 및 오락기","149.39","1","","","","","","","","","","","","","","","","","","","","","","","","",
"20","게임물배급업","03_05_01_P","3290000","CDFF2241122012000001","20120905","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 ***-*번지 서면대우디오빌* ****호","부산광역시 부산진구 전포대로 *** (전포동)","47237","Y.H(와이. 에이치)","20120905115657","I","2018-08-31 23:59:59.0","","388153.839025721","186593.504685927","게임물배급업","유통관련업","16","","프로그램제작","32.6","","","","","","","","","","","","","","","","","","","","","","","","","",
"21","게임물배급업","03_05_01_P","3290000","CDFF2241122012000002","20120906","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 ***-*번지 서면대우디오빌*차 ***호","부산광역시 부산진구 전포대로 *** (전포동)","47237","지.이.엠","20120906122441","I","2018-08-31 23:59:59.0","","388153.839025721","186593.504685927","게임물배급업","유통관련업","","","프로그램제작","36.04","3","","","","","","","","","","","","","","","","","","","","","","","","",
"22","게임물배급업","03_05_01_P","3290000","CDFF2241122013000001","20130418","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 ***-*번지","부산광역시 부산진구 거제대로**번길 **, *층 (양정동)","47211","금호전자","20151223174233","I","2018-08-31 23:59:59.0","","388401.199228328","188291.176753309","게임물배급업","유통관련업","","","아케이드게임기","36","","","","","","","","","","","","","","","","","","","","","","","","","",
"23","게임물배급업","03_05_01_P","3290000","CDFF2241122015000002","20150702","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-*번지","부산광역시 부산진구 부전로 **, **층 ****호 (부전동)","47284","미래전자","20150703170113","I","2018-08-31 23:59:59.0","","387219.144332511","185793.454774444","게임물배급업","유통관련업","","","전체이용가 및 성인, 온 오프라인 PC","32.94","","","","","","","","","","","","","","","","","","","","","","","","","",
"24","게임물배급업","03_05_01_P","3290000","CDFF2241122015000004","20151223","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 당감동 ***번지","부산광역시 부산진구 백양산로**번길 ***, ***동 ****호 (당감동, 백양뜨란채)","47156","주식회사 소미","20151224092221","I","2018-08-31 23:59:59.0","","384652.815482369","187618.998555169","게임물배급업","유통관련업","","","게임물","59.91","","","","","","","","","","","","","","","","","","","","","","","","","",
"25","게임물배급업","03_05_01_P","3290000","CDFF2241122017000001","20170322","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 ***-* *층","","","올컴","20220629163340","U","2022-07-01 02:40:00.0","","388343.915181156","188007.509923531","게임물배급업","유통관련업","2","","게임물 배급","102.11","1","0","사무실","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"26","게임물배급업","03_05_01_P","3290000","CDFF2241122017000002","20170821","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 ***-*번지 *층 L동 ***호","부산광역시 부산진구 서전로**번길 **, L동 *층 ***호 (전포동)","47293","에이지소프트","20170821142428","I","2018-08-31 23:59:59.0","","388066.498404721","186090.102749165","게임물배급업","유통관련업","4","","게임물 배급","29.8","3","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"27","게임물배급업","03_05_01_P","3290000","CDFF2241122017000003","20171024","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-*번지 삼한골든게이트 ***호","부산광역시 부산진구 동천로 ***, *층 ***호 (부전동, 삼한골든게이트)","47246","아워소프트","20171024115420","I","2018-08-31 23:59:59.0","","387816.362564942","186316.00373302","게임물배급업","유통관련업","12","","게임물 배급","3.5","9","","사무실","","","","","","","","","","","","","","","","","","","","","","",
"28","게임물배급업","03_05_01_P","3290000","CDFF2241122013000003","20131017","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 개금동 ***-*번지","부산광역시 부산진구 가야대로***번길 **, ***호 (개금동)","47324","KG(케이지)","20131017165313","I","2018-08-31 23:59:59.0","","384502.029848984","185552.506241037","게임물배급업","유통관련업","","","아케이드","79.19","2","","","","","","","","","","","","","","","","","","","","","","","","",
"29","게임물배급업","03_05_01_P","3290000","CDFF2241122014000001","20140630","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 ***-**번지","부산광역시 부산진구 거제대로**번길 **, *층 (양정동)","47212","대동전자","20141013101004","I","2018-08-31 23:59:59.0","","388348.472023491","188040.280831817","게임물배급업","유통관련업","5","","온라인,모바일,성인용,전체가 게임물 등","92.8","1","","","","","","","","","","","","","","","","","","","","","","","","",
"30","게임물배급업","03_05_01_P","3290000","CDFF2241122005000001","20050112","","01","영업/정상","13","영업중","","","","","","","614731","부산광역시 부산진구 부전동 ***-**번지 유원오피스텔 ****호","부산광역시 부산진구 서면문화로 **,  ****호 (부전동,유원오피스텔)","","남경상사","20080128110059","I","2018-08-31 23:59:59.0","","387225.613588405","186408.726533861","게임물배급업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"31","게임물배급업","03_05_01_P","3290000","CDFF2241122005000002","20050124","","01","영업/정상","13","영업중","","","","","","","614836","부산광역시 부산진구 부암동 ***-*번지","","","익성전자","20080128110415","I","2018-08-31 23:59:59.0","","386905.154879335","186801.157494536","게임물배급업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"32","게임물배급업","03_05_01_P","3290000","CDFF2241122005000003","20050325","","01","영업/정상","13","영업중","","","","","","","614853","부산광역시 부산진구 양정동 ***-**번지","부산광역시 부산진구 거제대로**번가길 **  (양정동)","","Young전자","20080128110842","I","2018-08-31 23:59:59.0","","388364.52150663","187980.59766413","게임물배급업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"33","게임물배급업","03_05_01_P","3290000","CDFF2241122006000001","20060428","","01","영업/정상","13","영업중","","","","","","","614856","부산광역시 부산진구 양정동 ***-*번지","부산광역시 부산진구 동평로***번길 **  (양정동)","","아진테크","20080128111134","I","2018-08-31 23:59:59.0","","388382.74324018","187887.636637834","게임물배급업","유통관련업","","","아케이드","","","","","","","","","","","","","","","","","","","","","","","","","","",
"34","게임물배급업","03_05_01_P","3290000","CDFF2241122009000001","20090216","","01","영업/정상","13","영업중","","","","","","","614853","부산광역시 부산진구 양정동 ***-*번지 (*층)","부산광역시 부산진구 거제대로**번가길 **  (양정동,(*층))","","코리아어뮤즈먼트","20090216111046","I","2018-08-31 23:59:59.0","","388343.915181156","188007.509923531","게임물배급업","유통관련업","2","","유락게임기기류","161.06","1","","","","","","","","","","","","","","","","","","","","","","","","",
"35","게임물배급업","03_05_01_P","3290000","CDFF2241122009000003","20090824","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 ***-**번지 *층","부산광역시 부산진구 전포대로 ***  (전포동,*층)","","(주)마하","20090824115704","I","2018-08-31 23:59:59.0","","388153.972194011","186084.736335032","게임물배급업","유통관련업","","","아케이드","62.52","","","","","","","","","","","","","","","","","","","","","","","","","",
"36","게임물배급업","03_05_01_P","3290000","CDFF2241122010000001","20071026","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 ***-*번지","부산광역시 부산진구 거제대로**번길 **  (양정동)","","게임코리아","20100224104707","I","2018-08-31 23:59:59.0","","388363.4763299","187927.120738454","게임물배급업","유통관련업","","","게임기","90","","","","","","","","","","","","","","","","","","","","","","","","","",
"37","게임물배급업","03_05_01_P","3290000","CDFF2241122020000001","20200306","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***번지 에이원플라자","부산광역시 부산진구 중앙대로 ***, 에이원플라자 ***호 (부전동)","47296","비욘드윌 게임즈","20200306104601","I","2020-03-08 00:23:22.0","","387598.777340921","185636.701047663","게임물배급업","유통관련업","","","모바일게임","45.53","","","","","","","","","","","","","","","","","","","","","","","","","",
"38","게임물배급업","03_05_01_P","3290000","CDFF2241122010000003","20100202","","04","취소/말소/만료/정지/중지","35","직권말소","20180226","","","","751-2100","","","부산광역시 부산진구 전포동 ***-*번지 정우빌딩 지하*층","부산광역시 부산진구 전포대로***번길 *  (전포동,정우빌딩 지하*층)","","(주)링크바이","20180423171018","I","2018-08-31 23:59:59.0","","388144.664698474","187031.757544515","게임물배급업","유통관련업","","","아케이드 게임기","118.9","2","","","","","","","","","","","","","","","","","","","","","","","","",
"39","게임물배급업","03_05_01_P","3300000","CDFF2241122009000001","20090831","","03","폐업","03","폐업","20160427","","","","","","","부산광역시 동래구 온천동 ****-*번지","부산광역시 동래구 아시아드대로***번길 **, *층 (온천동)","47850","대흥전자","20160427164100","I","2018-08-31 23:59:59.0","","388076.389696558","191407.941480296","게임물배급업","유통관련업","","","전체이용가+청소년이용불가 게임물","90.9","","","","","","","","","","","","","","","","","","","","","","","","","",
"40","게임물배급업","03_05_01_P","3300000","CDFF2241122020000001","20161025","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 ****번지 사직KCC스위첸","부산광역시 동래구 사직북로 **, ***동 ****호 (사직동, 사직KCC스위첸)","47861","주식회사티더블유엘엘","20200122090745","I","2020-01-23 00:23:24.0","","387224.564445411","190898.969281116","게임물배급업","유통관련업","22","","게임물 배급","195.51","9","","기타","","","","","","","","","","","","","","","","","","","","","","",
"41","게임물배급업","03_05_01_P","3300000","CDFF2241122012000001","20100203","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 안락동 ***-**번지","부산광역시 동래구 안락로 ** (안락동)","47782","CM소프트","20120227111256","I","2018-08-31 23:59:59.0","","391078.853025488","191103.855668201","게임물배급업","유통관련업","10","기타","오락기유통","108.24","8","2","근린생활시설","","","","","","","","","","","","","","","","","","","","","","준공업지역",
"42","게임물배급업","03_05_01_P","3310000","CDFF2241122011000001","20111214","","03","폐업","03","폐업","20130426","","","","","","","부산광역시 남구 문현동 ***-*번지 골든밸류빌 *동 ***호","부산광역시 남구 전포대로**번길 **, *동 ***호 (문현동, 골든밸류빌)","608827","에이원소프트","20130426143840","I","2018-08-31 23:59:59.0","","388175.197282203","184646.463501882","게임물배급업","유통관련업","","","아케이드게임","84.89","","","","","","","","","","","","","","","","","","","","","","","","","",
"43","게임물배급업","03_05_01_P","3310000","CDFF2241122019000001","20190208","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 우암동 ***-*번지","부산광역시 남구 우암로 *** (우암동)","48480","(주)씨티라이프","20190208173545","I","2019-02-10 02:21:33.0","","389012.752651564","182441.948899344","게임물배급업","유통관련업","2","","미니게임기","1650","2","","","","","","","","","","","","","","","","","","","","","","","","",
"44","게임물배급업","03_05_01_P","3310000","CDFF2241122010000002","20100630","","01","영업/정상","13","영업중","","","","","070-7508-0844","","","부산광역시 남구 대연동 **-*번지 **세기센츄리시티건물 ****호","부산광역시 남구 수영로 ***, ****호 (대연동, **세기센츄리시티)","48508","주식회사 엠피아이","20111227092705","I","2018-08-31 23:59:59.0","","391411.212179843","184052.409245407","게임물배급업","유통관련업","","","스마트폰 어플리케이션","35.58","18","","","","","","","","","","","","","","","","","","","","","","","","",
"45","게임물배급업","03_05_01_P","3310000","CDFF2241122016000001","20161024","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 문현동 ***-**번지","부산광역시 남구 황령대로**번길 **-*, *층 (문현동)","48403","아이빌","20161024092520","I","2018-08-31 23:59:59.0","","388345.883753753","185110.812240362","게임물배급업","유통관련업","","","아케이드게임기, 크레인게임기, 가상체험게임기, 모바일게임물","114.56","","","","","","","","","","","","","","","","","","","","","","","","","",
"46","게임물배급업","03_05_01_P","3310000","CDFF2241122017000001","20171228","","01","영업/정상","13","영업중","","","","","0516252224","","","부산광역시 남구 우암동 ***-*번지","부산광역시 남구 우암로 *** (우암동)","48480","(주)다사와닷컴","20190207155031","U","2019-02-09 02:40:00.0","","389012.752651564","182441.948899344","게임물배급업","유통관련업","","","미니게임기","330","","","","","","","","","","","","","","","","","","","","","","","","","",
"47","게임물배급업","03_05_01_P","3310000","CDFF2241122010000001","20100629","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 **-*번지 한라빌딩 *층","부산광역시 남구 수영로***번길 ** (대연동)","48512","(주)엔탑","20111227092451","I","2018-08-31 23:59:59.0","","391504.135299458","183938.818793118","게임물배급업","유통관련업","","","모바일게임","124.64","5","","","","","","","","","","","","","","","","","","","","","","","","",
"48","게임물배급업","03_05_01_P","3310000","CDFF2241122020000001","20200221","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 산 **-*번지 경성대학교","부산광역시 남구 수영로 ***, 경성대학교 *사회관 지하*층 ***호 (대연동)","48434","주식회사 인피아이","20200221103331","I","2020-02-23 00:23:23.0","","390904.471978563","184718.201198561","게임물배급업","유통관련업","","","모바일 게임","66","","","","","","","","","","","","","","","","","","","","","","","","","",
"49","게임물배급업","03_05_01_P","3310000","CDFF2241122021000004","20211005","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 ****-** 박상원한의원","부산광역시 남구 진남로 **, 박상원한의원 (대연동)","48437","제이와이시스템","20211005180725","I","2021-10-07 00:22:47.0","","390378.03402771","184122.566617852","게임물배급업","유통관련업","0","","소프트웨어 개발","33.45","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"50","게임물배급업","03_05_01_P","3310000","CDFF2241122021000003","20210330","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 문현동 ****-*","부산광역시 남구 전포대로 ***, ***호 (문현동)","48400","주식회사 케이스포","20210330170222","I","2021-04-01 00:22:58.0","","388150.394268792","185188.729710212","게임물배급업","유통관련업","","","게임물","59.81","","","","","","","","","","","","","","","","","","","","","","","","","",
"51","게임물배급업","03_05_01_P","3310000","CDFF2241122021000002","20210126","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 용호동 *** 대광타워맨션","부산광역시 남구 이기대공원로**번길 **-*, ***동 ***호 (용호동, 대광타워맨션)","48577","(주)토파즈 게임즈","20210126151354","I","2021-01-28 00:23:13.0","","392815.089141115","182381.055328335","게임물배급업","유통관련업","","","모바일 게임 개발·서비스","10.8","","","","","","","","","","","","","","","","","","","","","","","","","",
"52","게임물배급업","03_05_01_P","3320000","CDFF2241122016000001","20160804","","01","영업/정상","13","영업중","","","","","","","","부산광역시 북구 구포동 ***-**번지","부산광역시 북구 백양대로****번길 ** (구포동)","46636","미주 소프트","20160804151911","I","2018-08-31 23:59:59.0","","381768.926729502","190377.887210834","게임물배급업","유통관련업","5","학교정화(절대)","아케이드 게임기","45.18","4","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","일반주거지역",
"53","게임물배급업","03_05_01_P","3320000","CDFF2241122018000001","20181012","","01","영업/정상","13","영업중","","","","","","","","부산광역시 북구 구포동 ***-**번지","부산광역시 북구 백양대로****번길 **, *층 (구포동)","46636","인컴소프트","20181012185645","U","2018-10-12 23:59:59.0","","381768.926729502","190377.887210834","게임물배급업","유통관련업","5","기타","아케이드 게임물","101.35","4","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","일반주거지역",
"54","게임물배급업","03_05_01_P","3330000","CDFF2241122013000001","20120927","","03","폐업","03","폐업","20150223","","","","051-664-6968","","","부산광역시 해운대구 우동","부산광역시 해운대구 센텀서로 **, **층 (우동)","48058","(주)로지웨어","20170125161456","I","2018-08-31 23:59:59.0","","393810.868918246","187968.239406246","게임물배급업","유통관련업","","","게임배급업","0","","","","","","","","","","","","","","","","","","","","","","","","","",
"55","게임물배급업","03_05_01_P","3330000","CDFF2241122018000001","20180202","","03","폐업","03","폐업","20210810","","","","","","","부산광역시 해운대구 우동 **** 케이엔엔타워","부산광역시 해운대구 센텀서로 **, 케이엔엔타워 ***호 (우동)","48058","키즈코인","20210810171226","U","2021-08-12 02:40:00.0","","393851.969576247","187910.040763301","게임물배급업","유통관련업","","","아케이드게임기","6.5","","","","","","","","","","","","","","","","","","","","","","","","","",
"56","게임물배급업","03_05_01_P","3330000","CDFF2241122009000001","20091218","","03","폐업","03","폐업","20121121","","","","","","","부산광역시 해운대구 우동 ****번지 한화꿈에그린센텀 A동 ****호","부산광역시 해운대구 센텀동로 **, A동 ****호 (우동,한화꿈에그린센텀)","","한빛소프트","20121121175604","I","2018-08-31 23:59:59.0","","394205.564135188","187948.534671467","게임물배급업","유통관련업","","","온라인저보게임배급","52.49","","","","","","","","","","","","","","","","","","","","","","","","","",
"57","게임물배급업","03_05_01_P","3330000","CDFF2241122019000001","20190304","","01","영업/정상","13","영업중","","","","","025855506","","","부산광역시 해운대구 우동 ****-*번지 부산문화콘텐츠컴플렉스","부산광역시 해운대구 수영강변대로 ***, 부산문화콘텐츠컴플렉스 ***호 (우동)","48058","(사)부산인디커넥트페스티벌 조직위원회","20190304112512","I","2019-03-06 02:21:41.0","","393573.517296519","188018.687138009","게임물배급업","유통관련업","","","인디게임(던그리드)","38.62","","","","","","","","","","","","","","","","","","","","","","","","","",
"58","게임물배급업","03_05_01_P","3330000","CDFF2241122019000002","20190610","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 좌동 ****-*번지 신도시시장 ***호","부산광역시 해운대구 좌동로 ***, 신도시시장 ***호 (좌동)","48108","주식회사 아이디어마켓","20190610193043","I","2019-06-12 02:21:25.0","","398628.503470003","188364.542636541","게임물배급업","유통관련업","","","게임기(청소년, VR)","25.74","","","","","","","","","","","","","","","","","","","","","","","","","",
