"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"27","영화제작업","03_13_05_P","3290000","CDFF5211012012000002","20120614","","03","폐업","03","폐업","20150309","","","","","","","부산광역시 부산진구 전포동 ***번지","부산광역시 부산진구 전포대로***번길 ** (전포동)","614793","제미니 필름","20150309093824","I","2018-08-31 23:59:59.0","","388023.6240017","186739.937553674","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20120614","",
"28","영화제작업","03_13_05_P","3290000","CDFF5211012008000001","20080310","","01","영업/정상","13","영업중","","","","","890-2722","","","부산광역시 부산진구 개금동 ***-*번지 무지개원룸 ***호","부산광역시 부산진구 개금본동로*번길 *-*,  ***호 (개금동,무지개원룸)","","오렌지시네마","20100506110557","I","2018-08-31 23:59:59.0","","384461.023832356","186187.400941114","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20080310","",
"29","영화제작업","03_13_05_P","3290000","CDFF5211012001000001","20010709","","01","영업/정상","13","영업중","","","","","803-5331","","","부산광역시 부산진구 부전동 ***-**번지 자운빌딩***","부산광역시 부산진구 새싹로**번길 **  (부전동,자운빌딩***)","","의미있는영화사","20100506110331","I","2018-08-31 23:59:59.0","","387279.894497675","186500.516090702","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20010709","",
"30","영화제작업","03_13_05_P","3290000","CDFF5211012006000001","20060517","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 가야동 동의대학교 제*인문대 ***호","","","퓨어필름","20100506110633","I","2018-08-31 23:59:59.0","","","","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20060517","",
"31","영화제작업","03_13_05_P","3290000","CDFF5211012012000003","20120906","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동","부산광역시 부산진구 가야대로 ***-*, ****호 (부전동, 신동아오피스텔)","614783","(주)다온 미디어","20120906100813","I","2018-08-31 23:59:59.0","","387052.317362645","186253.143814124","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20120906","",
"32","영화제작업","03_13_05_P","3290000","CDFF5211012013000002","20130917","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 당감동 ***-*번지","부산광역시 부산진구 마철로 *-* (당감동)","614816","TAN FILM","20130917101057","I","2018-08-31 23:59:59.0","","386684.702335273","186478.025298208","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20130917","",
"33","영화제작업","03_13_05_P","3290000","CDFF5211012014000001","20140402","","01","영업/정상","13","영업중","","","","","890-2729","","","부산광역시 부산진구 가야동 ***-*번지","부산광역시 부산진구 엄광로 ***, ***호 (가야동, 동의대학교 산학협력관)","614714","(주)유비콘텐츠","20140402130957","I","2018-08-31 23:59:59.0","","385416.164685348","184802.978933859","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20140402","",
"34","영화제작업","03_13_05_P","3290000","CDFF5211012015000001","20150514","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 범천동 ****-*번지","부산광역시 부산진구 가야대로 *** (범천동)","614832","길","20150514091258","I","2018-08-31 23:59:59.0","","386701.980952361","186092.042361446","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150514","",
"35","영화제작업","03_13_05_P","3290000","CDFF5211012015000002","20150608","","01","영업/정상","13","영업중","","","","","051-809-4006","","","부산광역시 부산진구 전포동 ***-**번지","부산광역시 부산진구 동천로***번길 *-*, ***호 (전포동)","614865","주식회사 스토리진","20150608172534","I","2018-08-31 23:59:59.0","","387883.322946426","186338.088892952","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150608","",
"36","영화제작업","03_13_05_P","3290000","CDFF5211012015000003","20150806","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 가야동 ***-*번지","부산광역시 부산진구 엄광로 *** (가야동)","47340","미디어랩2084","20150806172754","I","2018-08-31 23:59:59.0","","385416.164685348","184802.978933859","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150806","",
"37","영화제작업","03_13_05_P","3290000","CDFF5211012016000001","20160203","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 가야동 ***-**번지","부산광역시 부산진구 엄광로 ***-* (가야동)","47339","영화사공감","20180430181032","I","2018-08-31 23:59:59.0","","385321.256216781","185034.430746183","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20160203","",
"38","영화제작업","03_13_05_P","3290000","CDFF5211012017000001","20170919","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-*번지","부산광역시 부산진구 중앙대로 ***, *층 (부전동, 코트디브와르영사빌딩)","47245","조이플픽쳐스 주식회사","20170919133252","I","2018-08-31 23:59:59.0","","387708.748334555","186429.230925284","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20170919","",
"39","영화제작업","03_13_05_P","3290000","CDFF5211012018000001","20180111","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-*번지 반도빌딩","부산광역시 부산진구 새싹로 **, 반도빌딩 *층 ***호 (부전동)","47248","(주)오투네트웍스","20180124112723","I","2018-08-31 23:59:59.0","","387275.993227235","186675.516188702","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20180111","",
"40","영화제작업","03_13_05_P","3290000","CDFF5211012018000002","20180524","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부암동 ***-*번지 마제스타워 서면","부산광역시 부산진구 동평로 ***, ***동 **층 ****호 (부암동, 마제스타워 서면)","47109","슬기롭고우람한영화사","20180524162715","I","2018-08-31 23:59:59.0","","386668.359286683","187377.490521828","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20180524","",
"41","영화제작업","03_13_05_P","3290000","CDFF5211012022000002","20220325","","01","영업/정상","13","영업중","","","","","051-631-3027","","","부산광역시 부산진구 범천동 ***-* *층","부산광역시 부산진구 신천대로**번길 **, *층 (범천동)","47351","비에스필름","20220325104350","I","2022-03-27 00:22:35.0","","387457.867226001","185222.265711479","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220325","",
"42","영화제작업","03_13_05_P","3290000","CDFF5211012020000001","20200103","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-**번지 KT&G부산부전지사","부산광역시 부산진구 부전로 **, KT&G부산부전지사 (부전동)","47290","주식회사 플랜비코리아","20200103203958","I","2020-01-05 00:23:25.0","","387280.619672939","185679.050795793","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200103","",
"43","영화제작업","03_13_05_P","3290000","CDFF5211012020000002","20200318","","01","영업/정상","13","영업중","","","","","051-806-7507","","","부산광역시 부산진구 초읍동 *** 초읍 한신 아파트","부산광역시 부산진구 월드컵대로 ***, ***동 ****호 (초읍동, 초읍 한신 아파트)","47111","레드펀트(REDPHANT)","20210331104134","U","2021-04-02 02:40:00.0","","386867.518161917","189080.936867185","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200318","",
"44","영화제작업","03_13_05_P","3290000","CDFF5211012022000001","20220114","","01","영업/정상","13","영업중","","","","","051-908-1103","","","부산광역시 부산진구 가야동 ***-** *층","부산광역시 부산진구 대학로**번길 **, *층 (가야동)","47330","주식회사 미디엄","20220214093110","U","2022-02-16 02:40:00.0","","385408.930123128","185611.381290049","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220114","",
"45","영화제작업","03_13_05_P","3290000","CDFF5211012021000001","20211116","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부암동 ***-* 화승분산상가","부산광역시 부산진구 백양순환로 **, 화승분산상가 **동 ***호 (부암동)","47151","SEA 프로덕션","20211116103920","I","2021-11-18 00:22:44.0","","385509.284437142","187567.98399147","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20211116","",
"46","영화제작업","03_13_05_P","3300000","CDFF5211012022000002","20220322","","03","폐업","03","폐업","20220425","","","","","","","부산광역시 동래구 안락동 **** 강변뜨란채","부산광역시 동래구 안남로 **, ***동 ***호 (안락동, 강변뜨란채)","47894","누리영상단","20220425110619","U","2022-04-28 02:40:00.0","","391265.368400532","190445.821167748","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220322","",
"47","영화제작업","03_13_05_P","3300000","CDFF5211012015000002","20150402","","01","영업/정상","13","영업중","","","","","051-505-3721","","","부산광역시 동래구 사직동 ***-*번지","부산광역시 동래구 중앙대로****번길 ***, ***호 (사직동, 대영아파트)","607818","서정수영화사","20150402151119","I","2018-08-31 23:59:59.0","","388606.126559227","190827.436540622","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150402","",
"48","영화제작업","03_13_05_P","3300000","CDFF5211012015000003","20150414","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ****-*번지","부산광역시 동래구 아시아드대로***번길 **-*, ***호 (온천동, 초원파크빌라)","607839","수요일","20180503142514","I","2018-08-31 23:59:59.0","","387982.351039904","191811.562190647","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150414","",
"49","영화제작업","03_13_05_P","3300000","CDFF5211012016000001","20160314","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-**번지","부산광역시 동래구 온천장로 ** (온천동)","47710","주식회사 부산필름","20160314104937","I","2018-08-31 23:59:59.0","","389590.988310856","193087.934638551","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20160314","",
"50","영화제작업","03_13_05_P","3300000","CDFF5211012018000001","20180221","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-*번지 온천장 SK HUB olive ****호","부산광역시 동래구 금강공원로 *, ****호 (온천동, 온천장 SK HUB olive)","47710","시네마 달래","20190508172813","U","2019-05-10 02:40:00.0","","389691.841106113","193029.858677409","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20180221","",
"51","영화제작업","03_13_05_P","3300000","CDFF5211012019000001","20191111","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 **-**번지 사직동 보현타워","부산광역시 동래구 석사로 **, 사직동 보현타워 *층 ***호 (사직동)","47857","앨리스플래닛 주식회사","20191111152941","I","2019-11-13 00:23:24.0","","387832.056749615","190917.359997828","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20191111","",
"52","영화제작업","03_13_05_P","3300000","CDFF5211012022000001","20220305","","01","영업/정상","13","영업중","","","","","051-638-0777","","","부산광역시 동래구 사직동 **-** 오름파크","부산광역시 동래구 석사로 **, ****호 (사직동, 오름파크)","47856","주식회사 써머트리","20220305121635","I","2022-03-10 13:22:36.0","","","","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220305","",
"53","영화제작업","03_13_05_P","3300000","CDFF5211012020000001","20200320","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ****-*번지 온천동반도보라스카이뷰","부산광역시 동래구 아시아드대로 ***, ***동 ****호 (온천동, 온천동반도보라스카이뷰)","47837","오전필름","20200320175117","I","2020-03-22 00:23:22.0","","388310.527062149","191440.874252037","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200320","",
"54","영화제작업","03_13_05_P","3300000","CDFF5211012020000002","20200518","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-*번지 온천장 SK HUB olive","부산광역시 동래구 금강공원로 *, ****호 (온천동, 온천장 SK HUB olive)","47710","Film so Good","20200518171825","I","2020-05-20 00:23:34.0","","389691.841106113","193029.858677409","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200518","",
"55","영화제작업","03_13_05_P","3300000","CDFF5211012021000002","20210806","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 안락동 **-* 안락에스케이쁘띠메종아파트","부산광역시 동래구 삼어로 **, ***동 ****호 (안락동, 안락에스케이쁘띠메종아파트)","47771","수요일","20210806164133","I","2021-08-08 00:22:51.0","","392407.778192995","190874.132836569","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20210806","",
"56","영화제작업","03_13_05_P","3300000","CDFF5211012021000001","20210709","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ****-*","부산광역시 동래구 충렬대로**번길 **, ***호 (온천동)","47827","배CINE PRODUCTION(배씨네 프로덕션)","20210709130952","I","2021-07-11 00:22:52.0","","388467.915181032","191389.080597059","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20210709","",
"57","영화제작업","03_13_05_P","3310000","CDFF5211012017000003","20170926","","03","폐업","03","폐업","20171115","","","","","","","부산광역시 남구 문현동 ***-**번지","부산광역시 남구 문현로 ** (문현동)","48418","주식회사 제이피지필름","20171115160001","I","2018-08-31 23:59:59.0","","388819.895882822","184369.689756929","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20170926","",
"58","영화제작업","03_13_05_P","3310000","CDFF5211012020000001","20200403","","03","폐업","03","폐업","20200921","","","","","","","부산광역시 남구 대연동 ****-**","부산광역시 남구 진남로**번길 **, ***호 (대연동)","48429","진필름","20200921144254","U","2020-09-23 02:40:00.0","","390178.231431689","184204.090820638","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200403","",
"59","영화제작업","03_13_05_P","3310000","CDFF5211012019000001","20190327","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 ***-**번지 써니빌","부산광역시 남구 유엔평화로**번길 ** (대연동, 써니빌)","48506","바투 필름","20190327180738","I","2019-03-29 02:20:08.0","","390878.858760881","183363.522203161","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20190327","",
"60","영화제작업","03_13_05_P","3310000","CDFF5211012019000002","20190327","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 **-*번지 ** 센츄리시티 오피스텔","부산광역시 남구 수영로 ***, ** 센츄리시티 오피스텔 ****호 (대연동)","48508","야경꾼","20190327180959","I","2019-03-29 02:20:08.0","","391411.212179843","184052.409245407","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20190327","",
"61","영화제작업","03_13_05_P","3310000","CDFF5211011999000001","19990519","","01","영업/정상","13","영업중","","","","","051-611-4454","","","부산광역시 남구 대연동 **-*번지 현대오피스텔 ***호","부산광역시 남구 수영로 ***,  ***호 (대연동,현대오피스텔)","","(주)시드","20100713163530","I","2018-08-31 23:59:59.0","","391096.02717753","183868.728564762","영화제작업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19990519","",
